cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
14,2,"[-1, 0]",0,112
18,2,"[-1, 0]",0,135
14,2,"[-1, 0]",0,171
22,2,"[1, 0]",0,57
10,2,"[-1, 0]",0,147
6,2,"[-1, 0]",0,3
6,2,"[1, 0]",0,101
18,2,"[-1, 0]",0,36
6,2,"[1, 0]",0,182
18,2,"[-1, 0]",0,76
10,2,"[-1, 0]",0,28
10,2,"[-1, 0]",0,128
18,2,"[-1, 0]",0,56
6,2,"[-1, 0]",0,264
14,2,"[-1, 0]",0,131
6,2,"[-1, 0]",0,223
10,2,"[1, 0]",0,266
18,2,"[-1, 0]",0,155
22,2,"[1, 0]",0,278
18,2,"[1, 0]",0,113
14,2,"[-1, 0]",0,271
6,2,"[-1, 0]",0,184
6,2,"[1, 0]",0,42
6,2,"[1, 0]",0,62
6,2,"[-1, 0]",0,83
14,2,"[1, 0]",0,69
22,2,"[1, 0]",0,258
22,2,"[-1, 0]",0,79
6,2,"[1, 0]",0,161
22,2,"[1, 0]",0,138
10,2,"[-1, 0]",0,227
22,2,"[-1, 0]",0,19
14,2,"[-1, 0]",0,252
10,2,"[1, 0]",0,246
18,2,"[-1, 0]",0,255
14,2,"[1, 0]",0,170
10,2,"[1, 0]",0,165
18,2,"[1, 0]",0,194
18,2,"[1, 0]",0,34
10,2,"[1, 0]",0,86
6,2,"[-1, 0]",0,23
10,2,"[1, 0]",0,46
22,2,"[-1, 0]",0,259
14,2,"[1, 0]",0,210
6,2,"[-1, 0]",0,163
18,2,"[1, 0]",0,73
14,2,"[1, 0]",0,250
10,2,"[1, 0]",0,206
6,2,"[-1, 0]",0,84
14,2,"[-1, 0]",0,111
14,2,"[1, 0]",0,269
22,2,"[1, 0]",0,218
10,2,"[1, 0]",0,66
6,2,"[1, 0]",0,1
18,2,"[-1, 0]",0,236
18,2,"[-1, 0]",0,136
22,2,"[1, 0]",0,137
18,2,"[-1, 0]",0,115
22,2,"[-1, 0]",0,179
10,2,"[-1, 0]",0,148
10,2,"[-1, 0]",0,48
14,2,"[1, 0]",0,90
10,2,"[1, 0]",0,185
22,2,"[-1, 0]",0,160
10,2,"[1, 0]",0,45
22,2,"[-1, 0]",0,80
6,2,"[1, 0]",0,2
18,2,"[1, 0]",0,233
14,2,"[1, 0]",0,9
22,2,"[1, 0]",0,178
6,2,"[1, 0]",0,262
18,2,"[1, 0]",0,14
22,2,"[-1, 0]",0,139
6,2,"[-1, 0]",0,123
18,2,"[1, 0]",0,274
10,2,"[1, 0]",0,265
10,2,"[1, 0]",0,125
22,2,"[-1, 0]",0,39
22,2,"[-1, 0]",0,100
10,2,"[1, 0]",0,85
14,2,"[-1, 0]",0,132
14,2,"[1, 0]",0,190
6,2,"[-1, 0]",0,263
10,2,"[1, 0]",0,146
6,2,"[1, 0]",0,242
6,2,"[-1, 0]",0,244
18,2,"[-1, 0]",0,195
18,2,"[1, 0]",0,153
10,2,"[-1, 0]",0,248
18,2,"[1, 0]",0,133
14,2,"[1, 0]",0,109
14,2,"[1, 0]",0,189
6,2,"[1, 0]",0,122
18,2,"[-1, 0]",0,256
14,2,"[-1, 0]",0,11
14,2,"[1, 0]",0,249
6,2,"[1, 0]",0,162
22,2,"[1, 0]",0,78
6,2,"[-1, 0]",0,144
14,2,"[1, 0]",0,30
14,2,"[1, 0]",0,229
22,2,"[-1, 0]",0,40
22,2,"[-1, 0]",0,140
18,2,"[1, 0]",0,54
14,2,"[1, 0]",0,270
6,2,"[1, 0]",0,202
6,2,"[-1, 0]",0,164
10,2,"[-1, 0]",0,27
6,2,"[-1, 0]",0,63
10,2,"[-1, 0]",0,107
14,2,"[1, 0]",0,209
10,2,"[-1, 0]",0,207
10,2,"[1, 0]",0,186
18,2,"[1, 0]",0,174
10,2,"[-1, 0]",0,208
14,2,"[-1, 0]",0,91
22,2,"[-1, 0]",0,120
14,2,"[-1, 0]",0,211
10,2,"[1, 0]",0,26
18,2,"[1, 0]",0,74
6,2,"[-1, 0]",0,124
6,2,"[1, 0]",0,261
6,2,"[1, 0]",0,22
14,2,"[1, 0]",0,149
18,2,"[-1, 0]",0,95
18,2,"[-1, 0]",0,15
18,2,"[-1, 0]",0,176
22,2,"[1, 0]",0,38
22,2,"[1, 0]",0,18
22,2,"[-1, 0]",0,280
6,2,"[1, 0]",0,21
18,2,"[-1, 0]",0,275
14,2,"[-1, 0]",0,71
18,2,"[1, 0]",0,234
18,2,"[-1, 0]",0,216
10,2,"[-1, 0]",0,108
18,2,"[1, 0]",0,254
6,2,"[-1, 0]",0,204
10,2,"[-1, 0]",0,247
14,2,"[-1, 0]",0,151
14,2,"[-1, 0]",0,232
6,2,"[-1, 0]",0,103
14,2,"[1, 0]",0,150
10,2,"[1, 0]",0,5
6,2,"[-1, 0]",0,64
18,2,"[1, 0]",0,94
18,2,"[-1, 0]",0,235
10,2,"[1, 0]",0,25
22,2,"[1, 0]",0,177
6,2,"[1, 0]",0,41
