X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type,X1.correct
Chrome,1050,null,null,1019,83,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,odd,0
Chrome,1050,null,null,1015,83,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,red,0
Chrome,1050,null,null,1018,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,colorful,1
Chrome,1050,null,null,995,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,odd,1
Chrome,1050,null,null,1026,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,red,1
Chrome,1050,null,null,982,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,odd,1
Chrome,1050,null,null,1022,83,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,colorful,0
Chrome,1050,null,null,1003,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,red,1
Chrome,1050,null,null,1032,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,colorful,1
Chrome,1050,null,null,989,83,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,colorful,0
Chrome,1050,null,null,964,83,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,colorful,0
Chrome,1050,null,null,1032,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,odd,1
Chrome,1050,null,null,959,83,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,odd,0
Chrome,1050,null,null,957,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,red,1
Chrome,1050,null,null,953,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,odd,1
Chrome,1050,null,null,1032,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,red,1
Chrome,1050,null,null,1027,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,red,1
Chrome,1050,null,null,998,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,colorful,1
Chrome,1050,null,null,968,83,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,odd,0
Chrome,1050,null,null,1041,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,red,1
Chrome,1050,null,null,1001,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,red,1
Chrome,1050,null,null,1026,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,odd,1
Chrome,1050,null,null,971,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,colorful,1
Chrome,1050,null,null,997,83,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,red,0
Chrome,1050,null,null,1042,83,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,odd,0
Chrome,1050,null,null,980,83,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,colorful,0
Chrome,1050,2019-09-10T15:27:54.924Z,,953,76,2019-09-10T15:17:21.627Z,A2NKW6JBEM4LL4,colorful,1
