experimentPhase	trialnum	subject	task	answerPos0	cueSpatialPos1	cueEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_two_streams_bigger_cue_size_new 	0 	18 	 T1 	14 	[-1, 0] 	3.0 	P 	I 	C 	K 	N 	J 	X 	O 	D 	A 	R 	W 	E 	G 	M 	U 	V 	Q 	T 	F 	H 	L 	Y 	S 	B 	Z 	P 	N 	F 	U 	O 	I 	T 	X 	Z 	C 	M 	L 	G 	  	D 	A 	Q 	W 	E 	V 	B 	R 	Y 	S 	K 	H 	0
RSVP_two_streams_bigger_cue_size_new 	1 	18 	 T1 	22 	[1, 0] 	10.0 	T 	F 	G 	O 	E 	Z 	A 	V 	M 	C 	H 	K 	X 	B 	D 	Q 	L 	W 	P 	I 	S 	R 	Y 	N 	J 	U 	W 	Q 	H 	E 	O 	U 	Y 	Z 	J 	G 	L 	T 	D 	X 	P 	M 	C 	K 	V 	S 	I 	  	R 	N 	F 	A 	0
RSVP_two_streams_bigger_cue_size_new 	2 	18 	 T1 	14 	[1, 0] 	10.0 	H 	L 	N 	B 	T 	E 	W 	Z 	P 	A 	G 	J 	Q 	K 	S 	I 	C 	F 	O 	U 	V 	M 	Y 	D 	X 	R 	I 	C 	H 	J 	X 	E 	B 	V 	M 	S 	Z 	Q 	R 	  	O 	Y 	P 	K 	W 	F 	D 	U 	N 	G 	T 	A 	0
RSVP_two_streams_bigger_cue_size_new 	3 	18 	 T1 	14 	[-1, 0] 	3.0 	A 	K 	V 	U 	N 	S 	L 	O 	P 	B 	F 	D 	X 	M 	Q 	Y 	C 	T 	Z 	W 	J 	E 	I 	H 	R 	G 	H 	N 	O 	R 	D 	I 	B 	L 	X 	M 	Q 	Y 	F 	  	G 	U 	K 	E 	C 	V 	P 	T 	J 	Z 	W 	S 	0
RSVP_two_streams_bigger_cue_size_new 	4 	18 	 T1 	10 	[-1, 0] 	10.0 	D 	G 	U 	P 	H 	A 	X 	Q 	J 	Z 	I 	F 	O 	T 	N 	C 	M 	V 	Y 	R 	S 	W 	L 	E 	B 	K 	K 	P 	X 	N 	Z 	L 	D 	Q 	I 	  	W 	G 	U 	T 	A 	M 	J 	R 	B 	V 	Y 	S 	H 	E 	C 	F 	0
RSVP_two_streams_bigger_cue_size_new 	5 	18 	 T1 	10 	[-1, 0] 	3.0 	A 	T 	D 	G 	Y 	O 	B 	P 	S 	K 	W 	V 	X 	C 	M 	R 	J 	Z 	I 	Q 	U 	E 	N 	F 	H 	L 	O 	F 	H 	G 	J 	X 	R 	I 	C 	  	S 	N 	W 	Q 	D 	Z 	P 	K 	A 	E 	V 	Y 	T 	B 	M 	U 	0
RSVP_two_streams_bigger_cue_size_new 	6 	18 	 T1 	6 	[-1, 0] 	3.0 	B 	Y 	X 	Z 	F 	M 	E 	R 	T 	O 	G 	C 	W 	S 	Q 	N 	J 	A 	D 	I 	L 	V 	P 	K 	U 	H 	O 	M 	D 	C 	T 	  	L 	X 	G 	Z 	K 	N 	P 	J 	B 	U 	H 	F 	W 	R 	E 	V 	I 	S 	A 	Q 	0
RSVP_two_streams_bigger_cue_size_new 	7 	18 	 T1 	18 	[1, 0] 	3.0 	D 	C 	V 	A 	X 	P 	J 	Q 	F 	Z 	I 	Y 	E 	N 	G 	B 	K 	H 	T 	O 	L 	M 	S 	W 	U 	R 	N 	A 	G 	X 	D 	K 	J 	E 	T 	P 	Z 	L 	H 	M 	O 	R 	Y 	  	S 	Q 	U 	B 	C 	W 	I 	F 	0
RSVP_two_streams_bigger_cue_size_new 	8 	18 	 T1 	18 	[-1, 0] 	10.0 	Y 	U 	R 	J 	D 	Z 	M 	B 	C 	G 	P 	T 	N 	I 	H 	Q 	A 	W 	V 	L 	E 	O 	X 	K 	S 	F 	J 	H 	A 	K 	M 	C 	O 	E 	Y 	L 	T 	X 	W 	G 	I 	N 	Z 	  	U 	R 	B 	V 	S 	D 	Q 	F 	0
RSVP_two_streams_bigger_cue_size_new 	9 	18 	 T1 	10 	[1, 0] 	10.0 	S 	Z 	B 	J 	O 	X 	V 	E 	U 	P 	T 	N 	G 	K 	D 	I 	H 	Y 	C 	R 	L 	A 	M 	Q 	F 	W 	Y 	Q 	J 	H 	D 	P 	L 	R 	O 	  	N 	M 	F 	C 	Z 	G 	E 	I 	V 	S 	B 	K 	W 	U 	A 	T 	0
RSVP_two_streams_bigger_cue_size_new 	10 	18 	 T1 	18 	[1, 0] 	3.0 	V 	M 	U 	L 	Q 	J 	X 	Y 	N 	T 	P 	G 	K 	S 	O 	I 	Z 	D 	E 	A 	C 	R 	B 	F 	H 	W 	B 	T 	M 	I 	N 	W 	H 	J 	A 	Z 	R 	U 	C 	Q 	V 	S 	O 	  	E 	K 	L 	X 	G 	Y 	F 	D 	0
RSVP_two_streams_bigger_cue_size_new 	11 	18 	 T1 	14 	[-1, 0] 	10.0 	M 	B 	V 	S 	R 	N 	L 	I 	E 	J 	T 	W 	D 	O 	Z 	Y 	A 	X 	Q 	C 	H 	P 	F 	K 	G 	U 	W 	X 	S 	R 	U 	Y 	C 	T 	J 	K 	E 	I 	P 	  	B 	D 	F 	A 	V 	M 	N 	G 	Q 	L 	Z 	O 	0
RSVP_two_streams_bigger_cue_size_new 	12 	18 	 T1 	10 	[1, 0] 	3.0 	S 	Y 	C 	V 	G 	K 	L 	D 	T 	O 	M 	R 	I 	N 	A 	J 	X 	U 	E 	B 	H 	W 	Q 	P 	F 	Z 	P 	I 	M 	B 	W 	K 	Z 	A 	L 	  	R 	O 	G 	U 	C 	F 	E 	X 	H 	S 	V 	J 	N 	T 	Y 	Q 	0
RSVP_two_streams_bigger_cue_size_new 	13 	18 	 T1 	22 	[-1, 0] 	3.0 	S 	P 	Y 	U 	Z 	W 	O 	C 	L 	T 	B 	I 	H 	X 	G 	F 	N 	A 	R 	E 	K 	V 	Q 	M 	D 	J 	T 	S 	C 	X 	U 	N 	Z 	E 	K 	I 	P 	O 	Q 	M 	V 	F 	G 	W 	A 	L 	B 	  	Y 	D 	J 	R 	0
RSVP_two_streams_bigger_cue_size_new 	14 	18 	 T1 	22 	[-1, 0] 	10.0 	A 	H 	B 	M 	D 	Q 	Y 	P 	N 	R 	V 	C 	S 	W 	L 	J 	T 	G 	Z 	X 	E 	U 	I 	O 	F 	K 	W 	R 	I 	S 	Z 	Q 	A 	Y 	J 	U 	P 	M 	B 	N 	C 	V 	K 	D 	G 	T 	H 	  	L 	E 	O 	F 	0
RSVP_two_streams_bigger_cue_size_new 	15 	18 	 T1 	22 	[-1, 0] 	3.0 	Q 	X 	I 	C 	U 	A 	P 	E 	H 	S 	W 	B 	N 	F 	O 	Z 	J 	D 	K 	G 	T 	R 	M 	V 	L 	Y 	N 	H 	V 	R 	Q 	S 	I 	P 	T 	D 	W 	E 	C 	G 	O 	A 	Y 	K 	M 	Z 	X 	  	U 	J 	F 	L 	1
RSVP_two_streams_bigger_cue_size_new 	16 	18 	 T1 	6 	[1, 0] 	3.0 	Q 	E 	N 	P 	T 	L 	K 	S 	V 	H 	R 	Z 	I 	F 	C 	W 	J 	O 	A 	Y 	U 	G 	X 	B 	M 	D 	T 	K 	J 	W 	D 	  	B 	S 	U 	H 	Q 	O 	F 	I 	L 	A 	E 	X 	G 	R 	Y 	M 	N 	V 	C 	Z 	0
RSVP_two_streams_bigger_cue_size_new 	17 	18 	 T1 	6 	[1, 0] 	10.0 	Z 	P 	R 	X 	E 	Y 	Q 	T 	A 	W 	F 	H 	U 	I 	G 	V 	K 	M 	S 	C 	D 	L 	J 	N 	B 	O 	L 	G 	N 	Q 	B 	  	D 	T 	M 	F 	J 	A 	U 	R 	C 	P 	O 	V 	Z 	S 	I 	Y 	W 	K 	H 	E 	0
RSVP_two_streams_bigger_cue_size_new 	18 	18 	 T1 	14 	[1, 0] 	3.0 	T 	D 	K 	M 	Y 	P 	J 	V 	L 	G 	H 	B 	N 	R 	X 	F 	U 	W 	S 	I 	C 	O 	Z 	E 	Q 	A 	I 	R 	H 	C 	V 	T 	D 	S 	K 	Z 	O 	M 	J 	  	W 	B 	A 	F 	Q 	L 	G 	X 	Y 	U 	N 	E 	0
RSVP_two_streams_bigger_cue_size_new 	19 	18 	 T1 	10 	[-1, 0] 	10.0 	T 	O 	L 	G 	X 	I 	C 	W 	F 	J 	A 	R 	N 	Y 	U 	E 	P 	H 	S 	V 	Q 	K 	B 	D 	Z 	M 	K 	I 	U 	N 	A 	Z 	D 	Y 	L 	  	J 	C 	X 	G 	S 	M 	F 	E 	P 	R 	H 	B 	T 	V 	O 	W 	0
RSVP_two_streams_bigger_cue_size_new 	20 	18 	 T1 	22 	[1, 0] 	3.0 	L 	E 	N 	B 	O 	C 	A 	M 	S 	I 	Y 	Q 	T 	R 	G 	J 	D 	V 	H 	U 	X 	P 	W 	F 	K 	Z 	O 	U 	W 	K 	J 	G 	N 	Q 	C 	D 	S 	M 	P 	L 	B 	A 	E 	I 	Y 	V 	X 	  	T 	R 	H 	F 	0
RSVP_two_streams_bigger_cue_size_new 	21 	18 	 T1 	14 	[1, 0] 	10.0 	J 	O 	E 	R 	T 	S 	X 	W 	Q 	H 	G 	L 	V 	P 	M 	F 	K 	C 	Z 	I 	N 	U 	B 	A 	Y 	D 	Q 	U 	Z 	X 	E 	L 	K 	B 	H 	C 	W 	O 	P 	  	S 	T 	J 	R 	F 	D 	M 	Y 	I 	N 	A 	V 	0
RSVP_two_streams_bigger_cue_size_new 	22 	18 	 T1 	14 	[1, 0] 	3.0 	C 	N 	Z 	H 	M 	R 	A 	J 	I 	B 	G 	K 	P 	X 	S 	V 	E 	U 	O 	D 	T 	F 	Y 	Q 	L 	W 	W 	F 	M 	T 	V 	N 	L 	J 	I 	H 	Q 	R 	B 	  	G 	K 	Y 	E 	Z 	U 	O 	P 	A 	S 	D 	C 	0
RSVP_two_streams_bigger_cue_size_new 	23 	18 	 T1 	10 	[-1, 0] 	10.0 	A 	X 	T 	H 	V 	C 	Z 	P 	S 	N 	J 	E 	L 	F 	Y 	U 	O 	D 	R 	I 	K 	W 	B 	Q 	M 	G 	U 	G 	S 	M 	C 	V 	Y 	L 	J 	  	I 	X 	Z 	Q 	W 	N 	B 	T 	F 	K 	P 	H 	O 	D 	R 	E 	0
RSVP_two_streams_bigger_cue_size_new 	24 	18 	 T1 	14 	[1, 0] 	10.0 	H 	Q 	X 	C 	E 	Z 	B 	R 	W 	T 	L 	K 	O 	V 	A 	F 	D 	N 	G 	J 	U 	P 	Y 	M 	I 	S 	Q 	C 	Z 	A 	I 	J 	P 	V 	D 	G 	M 	R 	S 	  	F 	Y 	N 	X 	O 	B 	E 	K 	W 	U 	L 	H 	0
RSVP_two_streams_bigger_cue_size_new 	25 	18 	 T1 	14 	[1, 0] 	3.0 	O 	S 	M 	K 	J 	F 	N 	Z 	C 	R 	V 	W 	P 	L 	U 	Y 	Q 	A 	B 	H 	D 	G 	T 	E 	I 	X 	F 	D 	R 	H 	O 	N 	X 	U 	T 	W 	I 	E 	K 	  	P 	A 	M 	L 	S 	Y 	G 	J 	V 	B 	C 	Z 	0
