experimentPhase	trialnum	subject	task	answerPos0	cueSpatialPos1	cueEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_two_streams_bigger_cue_size_new 	0 	11 	 T1 	18 	[1, 0] 	3.0 	P 	O 	J 	S 	W 	M 	C 	Z 	D 	N 	K 	V 	I 	L 	A 	X 	E 	Q 	R 	F 	U 	T 	G 	B 	H 	Y 	F 	R 	K 	W 	P 	T 	I 	B 	A 	Y 	M 	N 	Q 	U 	V 	X 	G 	  	E 	J 	D 	L 	S 	C 	H 	O 	0
RSVP_two_streams_bigger_cue_size_new 	1 	11 	 T1 	18 	[1, 0] 	3.0 	Z 	V 	C 	T 	Y 	P 	O 	M 	N 	B 	R 	W 	H 	F 	S 	D 	E 	K 	A 	J 	X 	I 	G 	L 	U 	Q 	E 	Z 	D 	W 	A 	Q 	X 	J 	B 	O 	V 	N 	T 	S 	G 	P 	R 	  	F 	K 	L 	U 	H 	I 	C 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	2 	11 	 T1 	6 	[1, 0] 	10.0 	Z 	K 	F 	U 	T 	V 	G 	M 	L 	R 	Y 	Q 	P 	H 	O 	N 	J 	X 	I 	W 	E 	S 	D 	A 	C 	B 	E 	K 	B 	C 	M 	  	D 	W 	Q 	Y 	Z 	S 	N 	J 	I 	G 	O 	U 	R 	A 	P 	V 	H 	T 	L 	X 	0
RSVP_two_streams_bigger_cue_size_new 	3 	11 	 T1 	14 	[-1, 0] 	3.0 	R 	D 	F 	H 	T 	Q 	E 	V 	Y 	C 	K 	L 	M 	W 	O 	N 	U 	A 	X 	G 	B 	J 	S 	P 	I 	Z 	T 	Z 	K 	J 	V 	O 	Y 	D 	Q 	X 	B 	N 	C 	  	I 	L 	H 	U 	W 	R 	A 	F 	E 	M 	P 	S 	0
RSVP_two_streams_bigger_cue_size_new 	4 	11 	 T1 	18 	[-1, 0] 	10.0 	I 	L 	Q 	S 	V 	F 	X 	G 	Y 	W 	P 	O 	D 	J 	R 	C 	E 	M 	T 	K 	A 	U 	N 	Z 	B 	H 	U 	F 	G 	H 	Y 	Q 	W 	M 	B 	O 	L 	P 	E 	S 	R 	N 	J 	  	K 	X 	D 	C 	A 	I 	T 	Z 	0
RSVP_two_streams_bigger_cue_size_new 	5 	11 	 T1 	10 	[1, 0] 	10.0 	E 	V 	U 	K 	N 	P 	M 	F 	O 	J 	S 	R 	B 	Q 	T 	Z 	X 	I 	G 	A 	L 	Y 	W 	D 	C 	H 	G 	X 	L 	Y 	F 	J 	D 	R 	O 	  	Z 	S 	M 	Q 	U 	W 	C 	E 	P 	A 	I 	K 	T 	V 	N 	B 	0
RSVP_two_streams_bigger_cue_size_new 	6 	11 	 T1 	22 	[1, 0] 	3.0 	F 	D 	P 	B 	I 	E 	H 	Q 	W 	A 	V 	Y 	Z 	C 	G 	S 	J 	X 	T 	O 	L 	M 	R 	K 	U 	N 	W 	M 	S 	R 	T 	E 	Z 	Q 	B 	G 	C 	H 	J 	Y 	I 	V 	N 	D 	U 	P 	K 	  	F 	O 	L 	A 	0
RSVP_two_streams_bigger_cue_size_new 	7 	11 	 T1 	10 	[-1, 0] 	3.0 	L 	F 	K 	Z 	H 	D 	P 	M 	N 	S 	I 	U 	J 	C 	X 	Q 	V 	O 	G 	B 	E 	R 	A 	W 	Y 	T 	I 	K 	N 	H 	W 	Z 	Y 	A 	F 	  	C 	M 	J 	D 	L 	X 	O 	T 	R 	G 	Q 	P 	E 	B 	S 	V 	0
RSVP_two_streams_bigger_cue_size_new 	8 	11 	 T1 	22 	[1, 0] 	10.0 	P 	R 	Q 	T 	C 	Z 	E 	V 	D 	Y 	M 	A 	I 	O 	X 	H 	S 	L 	W 	G 	J 	U 	N 	F 	K 	B 	A 	V 	P 	T 	Z 	U 	D 	S 	C 	B 	W 	F 	M 	X 	N 	E 	L 	I 	R 	G 	Q 	  	O 	J 	K 	Y 	1
RSVP_two_streams_bigger_cue_size_new 	9 	11 	 T1 	6 	[1, 0] 	10.0 	U 	O 	H 	C 	Q 	F 	K 	G 	B 	L 	Y 	X 	M 	A 	J 	V 	D 	W 	T 	R 	I 	P 	N 	S 	E 	Z 	E 	N 	I 	R 	Z 	  	H 	C 	Y 	P 	M 	W 	O 	G 	D 	K 	X 	S 	Q 	V 	T 	J 	A 	U 	B 	F 	0
RSVP_two_streams_bigger_cue_size_new 	10 	11 	 T1 	22 	[-1, 0] 	10.0 	C 	E 	P 	U 	L 	J 	I 	S 	W 	V 	G 	X 	Q 	M 	F 	R 	Y 	N 	O 	A 	D 	H 	B 	T 	K 	Z 	Z 	X 	L 	K 	E 	I 	U 	W 	O 	P 	A 	G 	N 	F 	V 	S 	Q 	B 	M 	H 	R 	  	T 	D 	Y 	J 	0
RSVP_two_streams_bigger_cue_size_new 	11 	11 	 T1 	18 	[1, 0] 	10.0 	H 	K 	V 	I 	Q 	B 	T 	N 	J 	U 	M 	W 	P 	D 	R 	L 	Z 	E 	Y 	S 	O 	A 	F 	C 	X 	G 	P 	D 	B 	Q 	R 	K 	V 	J 	E 	T 	X 	G 	W 	Y 	Z 	C 	L 	  	A 	I 	U 	S 	N 	O 	M 	F 	0
RSVP_two_streams_bigger_cue_size_new 	12 	11 	 T1 	6 	[1, 0] 	10.0 	E 	J 	P 	I 	G 	Z 	M 	N 	X 	C 	U 	W 	S 	L 	F 	R 	Q 	T 	Y 	K 	A 	O 	H 	D 	V 	B 	V 	Y 	E 	H 	R 	  	F 	C 	X 	S 	W 	U 	M 	B 	D 	O 	L 	P 	N 	Q 	T 	K 	J 	I 	G 	A 	0
RSVP_two_streams_bigger_cue_size_new 	13 	11 	 T1 	22 	[-1, 0] 	3.0 	P 	G 	W 	E 	B 	I 	A 	Q 	Z 	J 	D 	Y 	U 	F 	C 	K 	S 	H 	T 	X 	V 	R 	N 	M 	L 	O 	S 	K 	M 	J 	D 	Q 	E 	Y 	V 	G 	O 	B 	Z 	C 	W 	X 	L 	P 	F 	A 	H 	  	R 	I 	T 	N 	0
RSVP_two_streams_bigger_cue_size_new 	14 	11 	 T1 	22 	[1, 0] 	10.0 	J 	A 	O 	W 	F 	X 	M 	Z 	R 	K 	T 	N 	Q 	C 	E 	Y 	L 	H 	I 	G 	U 	P 	V 	D 	S 	B 	L 	N 	V 	C 	T 	O 	Y 	P 	R 	U 	Q 	G 	F 	Z 	J 	M 	E 	W 	A 	I 	B 	  	D 	X 	K 	H 	0
RSVP_two_streams_bigger_cue_size_new 	15 	11 	 T1 	6 	[1, 0] 	10.0 	I 	H 	K 	F 	L 	V 	G 	E 	Z 	C 	O 	U 	Q 	N 	D 	W 	P 	M 	X 	R 	J 	T 	B 	A 	S 	Y 	M 	A 	D 	K 	N 	  	V 	U 	W 	R 	X 	P 	F 	S 	B 	L 	Z 	Q 	J 	C 	O 	H 	T 	I 	Y 	E 	0
RSVP_two_streams_bigger_cue_size_new 	16 	11 	 T1 	10 	[1, 0] 	10.0 	A 	G 	Y 	T 	D 	F 	L 	C 	S 	P 	M 	I 	B 	Z 	Q 	W 	N 	X 	E 	R 	H 	K 	V 	J 	O 	U 	U 	G 	E 	V 	P 	Y 	R 	H 	J 	  	Q 	K 	D 	B 	S 	A 	M 	N 	C 	O 	T 	L 	Z 	W 	F 	I 	0
RSVP_two_streams_bigger_cue_size_new 	17 	11 	 T1 	10 	[-1, 0] 	10.0 	N 	D 	S 	Y 	L 	M 	A 	O 	P 	U 	B 	F 	R 	C 	Z 	G 	J 	Q 	I 	V 	K 	E 	H 	T 	X 	W 	S 	O 	V 	E 	T 	P 	M 	W 	D 	  	X 	K 	R 	G 	N 	U 	Z 	Q 	Y 	I 	C 	H 	A 	F 	L 	B 	0
RSVP_two_streams_bigger_cue_size_new 	18 	11 	 T1 	14 	[-1, 0] 	10.0 	A 	R 	G 	H 	Y 	K 	J 	Z 	U 	Q 	V 	F 	O 	S 	W 	C 	L 	X 	D 	T 	M 	B 	I 	N 	P 	E 	T 	E 	F 	D 	Y 	H 	W 	R 	Q 	U 	C 	A 	L 	  	P 	I 	X 	V 	K 	M 	S 	B 	J 	N 	O 	Z 	0
RSVP_two_streams_bigger_cue_size_new 	19 	11 	 T1 	6 	[-1, 0] 	10.0 	T 	E 	N 	O 	G 	R 	K 	J 	L 	F 	M 	I 	Y 	W 	Z 	P 	V 	B 	X 	Q 	A 	S 	H 	C 	U 	D 	E 	U 	B 	C 	T 	  	A 	V 	D 	N 	G 	I 	L 	Q 	Y 	J 	Z 	P 	O 	K 	M 	W 	H 	R 	S 	X 	0
RSVP_two_streams_bigger_cue_size_new 	20 	11 	 T1 	6 	[1, 0] 	10.0 	M 	U 	D 	B 	P 	S 	G 	C 	A 	L 	F 	X 	K 	E 	Q 	Y 	H 	N 	R 	W 	Z 	O 	J 	V 	I 	T 	O 	T 	D 	X 	U 	  	P 	N 	K 	R 	S 	Y 	W 	L 	V 	F 	B 	I 	G 	A 	M 	C 	Z 	E 	J 	Q 	0
RSVP_two_streams_bigger_cue_size_new 	21 	11 	 T1 	10 	[-1, 0] 	10.0 	R 	S 	J 	I 	H 	Z 	C 	O 	F 	V 	K 	Y 	M 	Q 	B 	U 	L 	D 	N 	A 	W 	E 	T 	X 	G 	P 	J 	W 	D 	Z 	N 	F 	O 	T 	Y 	  	V 	H 	X 	K 	R 	B 	E 	L 	S 	C 	Q 	A 	P 	I 	M 	G 	0
RSVP_two_streams_bigger_cue_size_new 	22 	11 	 T1 	18 	[-1, 0] 	10.0 	S 	Z 	Q 	K 	L 	E 	O 	B 	H 	A 	T 	C 	P 	Y 	D 	F 	W 	X 	R 	G 	U 	J 	N 	V 	I 	M 	Z 	J 	D 	P 	I 	B 	S 	O 	R 	Q 	C 	K 	L 	V 	A 	F 	X 	  	Y 	E 	N 	M 	H 	G 	W 	T 	0
RSVP_two_streams_bigger_cue_size_new 	23 	11 	 T1 	18 	[-1, 0] 	3.0 	Q 	D 	L 	G 	A 	F 	B 	K 	V 	S 	O 	T 	Y 	E 	U 	Z 	X 	C 	P 	I 	W 	N 	R 	H 	J 	M 	U 	B 	Y 	K 	H 	Q 	G 	D 	C 	A 	R 	P 	J 	Z 	L 	X 	N 	  	E 	S 	W 	F 	V 	M 	I 	T 	0
RSVP_two_streams_bigger_cue_size_new 	24 	11 	 T1 	10 	[1, 0] 	3.0 	O 	J 	R 	B 	A 	V 	M 	E 	U 	H 	K 	Z 	G 	Q 	C 	L 	D 	P 	T 	S 	Y 	N 	I 	X 	F 	W 	F 	H 	A 	D 	V 	I 	U 	O 	M 	  	W 	Q 	N 	E 	J 	S 	C 	B 	R 	G 	L 	T 	X 	Z 	Y 	P 	0
RSVP_two_streams_bigger_cue_size_new 	25 	11 	 T1 	18 	[1, 0] 	10.0 	R 	F 	T 	J 	M 	V 	O 	U 	G 	H 	L 	B 	E 	P 	Q 	I 	K 	D 	Y 	W 	C 	A 	N 	S 	X 	Z 	X 	Z 	E 	Q 	H 	B 	C 	A 	J 	M 	P 	V 	U 	S 	D 	Y 	N 	  	K 	T 	F 	G 	L 	O 	R 	I 	0
