experimentPhase	trialnum	subject	task	answerPos0	cueSpatialPos1	cueEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_two_streams_bigger_cue_size_new 	0 	1 	 T1 	22 	[-1, 0] 	3.0 	I 	G 	S 	F 	B 	D 	W 	U 	L 	N 	M 	O 	J 	A 	E 	Z 	C 	K 	H 	T 	V 	Q 	X 	Y 	P 	R 	Z 	S 	H 	C 	M 	F 	O 	P 	E 	R 	V 	A 	Q 	T 	I 	G 	W 	U 	K 	D 	B 	  	X 	Y 	N 	J 	0
RSVP_two_streams_bigger_cue_size_new 	1 	1 	 T1 	14 	[1, 0] 	10.0 	L 	Z 	N 	P 	M 	H 	A 	Y 	D 	Q 	J 	G 	V 	C 	S 	O 	B 	T 	U 	I 	W 	R 	F 	K 	E 	X 	X 	B 	M 	F 	A 	T 	D 	Y 	C 	W 	R 	Z 	L 	  	O 	S 	G 	K 	I 	U 	N 	J 	E 	P 	H 	Q 	0
RSVP_two_streams_bigger_cue_size_new 	2 	1 	 T1 	22 	[-1, 0] 	10.0 	G 	I 	L 	S 	P 	U 	W 	A 	J 	K 	T 	E 	Q 	M 	X 	D 	N 	C 	R 	B 	F 	H 	V 	Z 	Y 	O 	C 	N 	T 	D 	X 	K 	H 	M 	A 	P 	I 	G 	J 	F 	U 	S 	V 	Y 	B 	R 	Z 	  	L 	Q 	E 	O 	0
RSVP_two_streams_bigger_cue_size_new 	3 	1 	 T1 	6 	[1, 0] 	3.0 	O 	P 	C 	Y 	T 	E 	F 	A 	M 	R 	J 	Q 	I 	S 	H 	Z 	N 	W 	U 	G 	V 	K 	L 	D 	X 	B 	Q 	T 	R 	X 	E 	  	O 	D 	M 	B 	V 	A 	Z 	S 	C 	I 	H 	N 	U 	L 	K 	W 	J 	F 	Y 	P 	0
RSVP_two_streams_bigger_cue_size_new 	4 	1 	 T1 	6 	[-1, 0] 	10.0 	Y 	W 	Q 	X 	N 	B 	V 	P 	R 	L 	J 	G 	S 	O 	T 	K 	M 	Z 	C 	E 	A 	F 	I 	D 	H 	U 	S 	X 	T 	Y 	I 	  	J 	A 	Z 	C 	F 	U 	D 	V 	O 	L 	B 	Q 	W 	P 	N 	R 	G 	H 	E 	M 	0
RSVP_two_streams_bigger_cue_size_new 	5 	1 	 T1 	6 	[-1, 0] 	3.0 	O 	U 	Z 	K 	Q 	A 	J 	Y 	I 	M 	B 	S 	W 	H 	V 	R 	N 	T 	C 	P 	G 	L 	F 	E 	X 	D 	U 	S 	B 	C 	V 	  	G 	O 	P 	D 	N 	Y 	K 	M 	L 	F 	W 	Z 	I 	E 	A 	X 	T 	H 	J 	R 	0
RSVP_two_streams_bigger_cue_size_new 	6 	1 	 T1 	14 	[1, 0] 	3.0 	U 	W 	L 	M 	F 	H 	Z 	C 	R 	G 	S 	B 	N 	A 	V 	I 	E 	P 	Q 	O 	J 	Y 	X 	K 	T 	D 	M 	H 	S 	Z 	U 	W 	E 	P 	F 	R 	C 	Q 	O 	  	J 	D 	Y 	A 	I 	B 	K 	L 	G 	N 	V 	X 	0
RSVP_two_streams_bigger_cue_size_new 	7 	1 	 T1 	10 	[-1, 0] 	10.0 	L 	O 	P 	G 	D 	Y 	T 	I 	E 	H 	V 	Z 	N 	M 	C 	X 	A 	K 	R 	W 	Q 	S 	U 	F 	J 	B 	D 	H 	R 	Y 	S 	E 	Q 	L 	I 	  	Z 	J 	P 	B 	C 	V 	T 	M 	K 	F 	G 	A 	O 	N 	X 	W 	0
RSVP_two_streams_bigger_cue_size_new 	8 	1 	 T1 	22 	[1, 0] 	3.0 	F 	A 	G 	D 	T 	N 	W 	R 	P 	H 	B 	O 	X 	L 	E 	Y 	S 	C 	Z 	U 	I 	K 	Q 	J 	V 	M 	R 	F 	C 	W 	X 	N 	I 	M 	A 	J 	G 	D 	T 	V 	K 	L 	Y 	Z 	U 	H 	S 	  	B 	O 	Q 	P 	0
RSVP_two_streams_bigger_cue_size_new 	9 	1 	 T1 	22 	[1, 0] 	3.0 	K 	M 	G 	L 	A 	C 	X 	Y 	B 	R 	E 	N 	D 	T 	F 	P 	S 	W 	Q 	H 	U 	V 	I 	Z 	J 	O 	N 	L 	E 	H 	U 	D 	O 	F 	V 	G 	Q 	X 	P 	B 	K 	J 	Z 	T 	M 	S 	A 	  	W 	Y 	R 	C 	0
