experimentPhase	trialnum	subject	task	answerPos0	cueSpatialPos1	cueEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_two_streams_bigger_cue_size_new 	0 	5 	 T1 	6 	[-1, 0] 	3.0 	L 	X 	J 	C 	Y 	U 	N 	I 	W 	T 	Q 	R 	O 	F 	H 	Z 	M 	P 	A 	B 	G 	D 	E 	S 	K 	V 	E 	S 	B 	F 	G 	  	O 	P 	W 	V 	Z 	J 	T 	D 	I 	L 	X 	K 	H 	M 	Y 	R 	A 	U 	C 	Q 	0
RSVP_two_streams_bigger_cue_size_new 	1 	5 	 T1 	6 	[1, 0] 	10.0 	H 	X 	L 	G 	K 	Q 	R 	J 	V 	A 	B 	Z 	I 	C 	W 	T 	E 	M 	Y 	N 	U 	F 	O 	D 	P 	S 	T 	L 	W 	Y 	A 	  	I 	D 	S 	G 	R 	C 	U 	K 	H 	Z 	F 	B 	N 	P 	X 	J 	V 	Q 	M 	O 	0
RSVP_two_streams_bigger_cue_size_new 	2 	5 	 T1 	10 	[1, 0] 	10.0 	E 	P 	F 	X 	N 	U 	D 	I 	J 	V 	W 	B 	K 	Y 	Z 	O 	S 	G 	C 	R 	T 	A 	L 	H 	M 	Q 	O 	K 	C 	F 	U 	B 	A 	M 	D 	  	V 	L 	E 	J 	H 	Q 	P 	Z 	I 	W 	S 	X 	G 	R 	T 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	3 	5 	 T1 	10 	[1, 0] 	3.0 	B 	I 	Q 	T 	L 	J 	X 	O 	K 	E 	V 	W 	G 	M 	D 	C 	S 	P 	Z 	N 	F 	R 	A 	Y 	U 	H 	X 	Z 	Y 	L 	V 	C 	F 	B 	N 	  	D 	I 	S 	O 	H 	P 	W 	R 	M 	A 	J 	K 	U 	Q 	E 	T 	0
RSVP_two_streams_bigger_cue_size_new 	4 	5 	 T1 	14 	[-1, 0] 	10.0 	J 	U 	F 	G 	L 	S 	N 	Q 	C 	P 	M 	O 	W 	Z 	A 	B 	I 	H 	V 	T 	X 	K 	Y 	D 	R 	E 	L 	Q 	D 	K 	H 	T 	R 	X 	W 	N 	U 	S 	C 	  	M 	B 	A 	Y 	J 	Z 	I 	F 	G 	P 	E 	O 	0
RSVP_two_streams_bigger_cue_size_new 	5 	5 	 T1 	10 	[1, 0] 	10.0 	W 	E 	U 	N 	D 	A 	C 	K 	Z 	S 	H 	X 	Y 	Q 	L 	G 	F 	R 	T 	I 	B 	O 	J 	P 	V 	M 	W 	A 	Z 	B 	K 	G 	X 	H 	I 	  	J 	T 	D 	F 	O 	M 	R 	S 	V 	N 	Y 	E 	P 	C 	L 	U 	0
RSVP_two_streams_bigger_cue_size_new 	6 	5 	 T1 	22 	[1, 0] 	3.0 	L 	X 	A 	R 	Z 	D 	E 	N 	H 	K 	T 	P 	O 	M 	U 	G 	Q 	V 	F 	W 	C 	I 	Y 	B 	J 	S 	S 	Q 	X 	F 	J 	C 	W 	H 	G 	U 	N 	R 	V 	Y 	A 	Z 	B 	M 	K 	O 	P 	  	L 	E 	I 	T 	0
RSVP_two_streams_bigger_cue_size_new 	7 	5 	 T1 	18 	[-1, 0] 	10.0 	V 	J 	S 	Q 	P 	F 	Y 	T 	O 	G 	E 	I 	C 	X 	U 	R 	B 	W 	H 	L 	A 	N 	M 	Z 	K 	D 	J 	L 	D 	T 	I 	C 	V 	Y 	A 	H 	M 	X 	P 	R 	Z 	E 	S 	  	U 	Q 	B 	G 	F 	N 	K 	W 	0
RSVP_two_streams_bigger_cue_size_new 	8 	5 	 T1 	22 	[-1, 0] 	3.0 	V 	A 	B 	L 	G 	O 	Q 	K 	Z 	X 	S 	P 	W 	H 	M 	R 	U 	C 	D 	J 	N 	E 	Y 	F 	T 	I 	F 	T 	R 	K 	G 	P 	Q 	Y 	S 	A 	L 	C 	B 	O 	W 	J 	X 	V 	Z 	H 	I 	  	D 	E 	N 	M 	1
RSVP_two_streams_bigger_cue_size_new 	9 	5 	 T1 	18 	[1, 0] 	3.0 	I 	Y 	U 	L 	D 	F 	Z 	X 	V 	O 	C 	R 	K 	B 	N 	E 	M 	Q 	T 	A 	P 	G 	S 	J 	H 	W 	M 	P 	O 	Z 	Y 	S 	J 	L 	U 	X 	I 	D 	A 	E 	G 	V 	Q 	  	F 	N 	H 	T 	K 	B 	R 	C 	0
RSVP_two_streams_bigger_cue_size_new 	10 	5 	 T1 	14 	[-1, 0] 	10.0 	U 	Y 	A 	I 	G 	M 	D 	Q 	E 	K 	C 	R 	N 	H 	S 	L 	T 	F 	X 	W 	B 	Z 	P 	J 	O 	V 	A 	B 	K 	Z 	J 	O 	X 	C 	U 	M 	H 	V 	I 	  	P 	N 	G 	R 	W 	S 	D 	Y 	Q 	L 	F 	E 	0
RSVP_two_streams_bigger_cue_size_new 	11 	5 	 T1 	6 	[1, 0] 	10.0 	G 	N 	T 	K 	Q 	A 	F 	H 	W 	R 	U 	P 	S 	V 	M 	X 	D 	L 	C 	O 	J 	E 	Y 	Z 	B 	I 	P 	Q 	A 	F 	U 	  	I 	X 	O 	M 	Y 	H 	V 	D 	N 	J 	B 	K 	C 	T 	Z 	S 	E 	R 	L 	G 	0
RSVP_two_streams_bigger_cue_size_new 	12 	5 	 T1 	22 	[1, 0] 	3.0 	C 	K 	F 	O 	U 	Y 	I 	S 	D 	W 	N 	X 	R 	A 	E 	L 	P 	Z 	V 	T 	G 	B 	M 	H 	Q 	J 	Q 	W 	I 	B 	J 	E 	D 	M 	X 	F 	S 	O 	G 	K 	C 	U 	P 	Z 	H 	Y 	L 	  	R 	A 	N 	V 	0
RSVP_two_streams_bigger_cue_size_new 	13 	5 	 T1 	10 	[-1, 0] 	10.0 	S 	R 	U 	Y 	C 	N 	Q 	I 	D 	T 	H 	V 	X 	L 	W 	J 	A 	F 	O 	G 	E 	K 	Z 	B 	P 	M 	S 	G 	N 	H 	U 	A 	Y 	R 	B 	  	W 	P 	L 	E 	V 	I 	F 	J 	Z 	K 	X 	M 	T 	Q 	O 	D 	0
RSVP_two_streams_bigger_cue_size_new 	14 	5 	 T1 	6 	[1, 0] 	3.0 	H 	W 	I 	F 	M 	X 	B 	Z 	Q 	E 	S 	K 	D 	T 	P 	U 	A 	C 	N 	J 	V 	Y 	G 	O 	R 	L 	Y 	N 	X 	P 	S 	  	E 	H 	T 	K 	Q 	M 	C 	G 	O 	F 	A 	B 	I 	R 	V 	U 	J 	Z 	W 	L 	0
RSVP_two_streams_bigger_cue_size_new 	15 	5 	 T1 	6 	[1, 0] 	10.0 	R 	V 	F 	N 	L 	Y 	H 	C 	J 	T 	Z 	K 	Q 	W 	M 	G 	B 	D 	S 	A 	U 	I 	X 	E 	O 	P 	E 	V 	J 	W 	M 	  	N 	O 	P 	K 	D 	X 	I 	S 	Z 	U 	L 	Q 	T 	H 	C 	Y 	B 	A 	G 	F 	1
RSVP_two_streams_bigger_cue_size_new 	16 	5 	 T1 	14 	[-1, 0] 	3.0 	Q 	O 	P 	T 	A 	U 	C 	E 	F 	I 	V 	N 	J 	M 	R 	D 	G 	B 	S 	L 	W 	K 	X 	Y 	H 	Z 	M 	O 	A 	Q 	X 	C 	V 	S 	T 	Y 	P 	E 	H 	  	D 	F 	W 	R 	Z 	J 	L 	K 	G 	B 	I 	U 	0
RSVP_two_streams_bigger_cue_size_new 	17 	5 	 T1 	22 	[-1, 0] 	3.0 	Q 	G 	C 	V 	H 	D 	R 	F 	P 	S 	B 	K 	E 	U 	Z 	I 	W 	J 	Y 	A 	T 	O 	M 	X 	N 	L 	A 	E 	O 	G 	H 	R 	U 	Q 	J 	P 	Z 	K 	V 	W 	C 	M 	X 	B 	L 	N 	T 	  	S 	D 	F 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	18 	5 	 T1 	18 	[1, 0] 	10.0 	B 	D 	Q 	O 	G 	E 	Y 	M 	I 	K 	F 	X 	H 	R 	U 	Z 	L 	N 	A 	J 	C 	P 	V 	S 	W 	T 	B 	T 	P 	A 	O 	R 	W 	H 	X 	C 	F 	S 	G 	K 	Q 	J 	I 	  	Y 	V 	M 	Z 	U 	E 	N 	L 	0
RSVP_two_streams_bigger_cue_size_new 	19 	5 	 T1 	14 	[-1, 0] 	3.0 	D 	J 	U 	A 	E 	B 	Y 	G 	H 	Z 	K 	Q 	C 	P 	L 	O 	I 	M 	S 	F 	W 	T 	V 	N 	R 	X 	A 	L 	M 	J 	F 	Y 	R 	H 	D 	G 	E 	Q 	B 	  	V 	O 	C 	N 	S 	Z 	K 	U 	X 	I 	T 	W 	0
RSVP_two_streams_bigger_cue_size_new 	20 	5 	 T1 	10 	[1, 0] 	10.0 	D 	O 	Q 	X 	V 	M 	I 	F 	N 	W 	E 	L 	C 	K 	J 	U 	R 	P 	S 	H 	G 	Z 	A 	B 	T 	Y 	U 	O 	I 	P 	F 	B 	N 	G 	Z 	  	C 	E 	S 	J 	T 	X 	V 	L 	Q 	Y 	A 	W 	M 	H 	K 	R 	0
RSVP_two_streams_bigger_cue_size_new 	21 	5 	 T1 	10 	[-1, 0] 	10.0 	E 	C 	F 	N 	L 	J 	D 	P 	U 	O 	H 	Z 	A 	S 	Q 	Y 	T 	W 	V 	R 	K 	X 	I 	G 	M 	B 	Z 	C 	N 	H 	M 	E 	Y 	W 	U 	  	I 	T 	O 	V 	A 	X 	L 	J 	Q 	G 	R 	B 	D 	S 	P 	F 	0
RSVP_two_streams_bigger_cue_size_new 	22 	5 	 T1 	6 	[-1, 0] 	10.0 	A 	J 	H 	B 	W 	U 	Q 	Y 	K 	M 	I 	X 	R 	G 	N 	C 	V 	E 	S 	L 	O 	T 	P 	Z 	F 	D 	M 	E 	L 	P 	X 	  	V 	C 	B 	G 	N 	T 	W 	U 	H 	F 	A 	Y 	D 	O 	R 	Z 	Q 	I 	K 	J 	0
RSVP_two_streams_bigger_cue_size_new 	23 	5 	 T1 	14 	[1, 0] 	3.0 	A 	L 	Z 	I 	D 	M 	V 	G 	X 	B 	Y 	R 	P 	F 	Q 	O 	K 	N 	H 	J 	C 	S 	U 	W 	T 	E 	A 	F 	B 	Y 	H 	N 	P 	V 	E 	I 	D 	G 	L 	  	U 	C 	S 	K 	Z 	Q 	X 	T 	J 	O 	M 	W 	0
RSVP_two_streams_bigger_cue_size_new 	24 	5 	 T1 	6 	[-1, 0] 	10.0 	G 	F 	P 	L 	U 	T 	I 	C 	X 	H 	S 	O 	D 	K 	B 	R 	Z 	N 	J 	E 	Q 	Y 	W 	A 	V 	M 	H 	F 	O 	E 	M 	  	C 	S 	B 	U 	Z 	W 	J 	Y 	R 	T 	X 	D 	Q 	V 	L 	G 	P 	K 	A 	I 	0
RSVP_two_streams_bigger_cue_size_new 	25 	5 	 T1 	18 	[1, 0] 	10.0 	W 	V 	A 	E 	L 	G 	U 	R 	D 	O 	P 	J 	S 	H 	T 	B 	I 	N 	Q 	M 	K 	F 	C 	Y 	Z 	X 	F 	W 	L 	O 	R 	Y 	A 	C 	J 	D 	M 	Q 	B 	X 	Z 	U 	H 	  	T 	S 	I 	K 	P 	E 	N 	V 	0
RSVP_two_streams_bigger_cue_size_new 	26 	5 	 T1 	6 	[-1, 0] 	10.0 	L 	S 	A 	T 	B 	M 	K 	W 	I 	Q 	F 	R 	D 	J 	C 	U 	V 	E 	Z 	Y 	N 	O 	P 	X 	G 	H 	R 	F 	O 	P 	V 	  	S 	E 	Z 	B 	T 	G 	U 	L 	Q 	D 	K 	M 	Y 	H 	A 	I 	C 	N 	J 	W 	0
RSVP_two_streams_bigger_cue_size_new 	27 	5 	 T1 	6 	[-1, 0] 	10.0 	Q 	P 	N 	W 	T 	H 	M 	F 	J 	K 	R 	B 	D 	C 	Z 	E 	S 	O 	G 	U 	A 	X 	I 	L 	Y 	V 	G 	H 	S 	Y 	B 	  	P 	I 	A 	V 	K 	N 	D 	F 	J 	T 	R 	Q 	W 	L 	O 	C 	M 	U 	E 	X 	0
RSVP_two_streams_bigger_cue_size_new 	28 	5 	 T1 	14 	[1, 0] 	10.0 	Z 	F 	N 	B 	G 	V 	S 	H 	D 	U 	J 	Q 	M 	W 	L 	A 	X 	C 	E 	R 	T 	Y 	O 	I 	P 	K 	H 	T 	P 	A 	K 	I 	S 	W 	N 	Y 	U 	Z 	E 	  	C 	G 	L 	D 	V 	X 	O 	M 	B 	J 	R 	F 	0
RSVP_two_streams_bigger_cue_size_new 	29 	5 	 T1 	22 	[-1, 0] 	3.0 	G 	S 	H 	M 	N 	U 	B 	O 	E 	V 	X 	I 	C 	J 	D 	Y 	R 	L 	T 	P 	Z 	F 	W 	K 	Q 	A 	Z 	J 	X 	V 	P 	R 	C 	W 	G 	U 	A 	E 	L 	K 	M 	F 	Q 	T 	D 	Y 	I 	  	H 	S 	O 	N 	0
RSVP_two_streams_bigger_cue_size_new 	30 	5 	 T1 	10 	[-1, 0] 	3.0 	W 	A 	T 	H 	K 	S 	B 	Y 	G 	Q 	M 	L 	J 	C 	X 	V 	U 	Z 	I 	E 	F 	R 	D 	N 	O 	P 	P 	O 	L 	V 	F 	Z 	G 	J 	B 	  	D 	M 	C 	N 	S 	Q 	H 	T 	E 	I 	W 	Y 	X 	A 	U 	R 	0
RSVP_two_streams_bigger_cue_size_new 	31 	5 	 T1 	18 	[1, 0] 	10.0 	Y 	U 	K 	Z 	N 	O 	Q 	T 	F 	B 	M 	E 	P 	J 	L 	D 	A 	V 	C 	H 	I 	R 	W 	G 	X 	S 	E 	L 	M 	U 	V 	B 	Y 	S 	D 	X 	C 	I 	G 	K 	O 	Z 	W 	  	R 	F 	P 	N 	H 	A 	J 	Q 	0
