experimentPhase	trialnum	subject	task	answerPos0	cueSpatialPos1	cueEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_two_streams_bigger_cue_size_new 	0 	12 	 T1 	14 	[-1, 0] 	3.0 	Z 	E 	D 	N 	T 	C 	G 	U 	O 	W 	Y 	Q 	S 	K 	I 	H 	V 	A 	P 	L 	M 	R 	F 	X 	B 	J 	E 	F 	T 	K 	X 	L 	N 	Q 	V 	C 	U 	Y 	O 	  	B 	H 	J 	W 	A 	P 	Z 	G 	M 	D 	R 	S 	0
RSVP_two_streams_bigger_cue_size_new 	1 	12 	 T1 	18 	[1, 0] 	10.0 	W 	P 	N 	C 	H 	E 	M 	O 	T 	Y 	Z 	U 	L 	G 	A 	F 	K 	Q 	D 	V 	I 	X 	B 	R 	S 	J 	U 	Q 	I 	O 	Z 	T 	H 	F 	P 	J 	R 	N 	D 	C 	A 	K 	S 	  	B 	L 	E 	M 	G 	V 	Y 	X 	0
RSVP_two_streams_bigger_cue_size_new 	2 	12 	 T1 	18 	[-1, 0] 	3.0 	L 	N 	J 	A 	F 	W 	S 	M 	V 	X 	B 	E 	I 	Z 	H 	Y 	T 	G 	P 	R 	O 	D 	Q 	K 	C 	U 	T 	A 	Q 	M 	L 	E 	X 	H 	Z 	C 	Y 	J 	D 	W 	P 	F 	N 	  	G 	K 	I 	S 	U 	B 	O 	V 	0
RSVP_two_streams_bigger_cue_size_new 	3 	12 	 T1 	6 	[-1, 0] 	3.0 	G 	R 	Y 	P 	V 	W 	L 	J 	B 	T 	M 	X 	U 	Q 	E 	S 	Z 	I 	F 	A 	N 	O 	C 	K 	D 	H 	U 	Q 	E 	H 	B 	  	J 	A 	R 	W 	C 	V 	M 	L 	O 	K 	D 	I 	N 	F 	Y 	Z 	S 	T 	G 	P 	0
RSVP_two_streams_bigger_cue_size_new 	4 	12 	 T1 	6 	[1, 0] 	3.0 	B 	U 	I 	O 	C 	D 	T 	N 	K 	X 	L 	M 	J 	R 	H 	V 	A 	G 	Z 	E 	P 	F 	Y 	Q 	W 	S 	K 	J 	O 	R 	T 	  	F 	Y 	M 	V 	U 	Q 	C 	D 	I 	B 	H 	G 	X 	W 	S 	E 	N 	L 	P 	Z 	0
RSVP_two_streams_bigger_cue_size_new 	5 	12 	 T1 	22 	[-1, 0] 	3.0 	C 	I 	V 	Y 	D 	O 	G 	H 	F 	S 	Z 	K 	B 	U 	N 	T 	W 	E 	P 	M 	L 	A 	X 	R 	Q 	J 	X 	C 	I 	S 	Q 	O 	K 	U 	H 	A 	R 	Y 	G 	F 	N 	E 	D 	T 	P 	B 	V 	  	M 	Z 	J 	W 	0
RSVP_two_streams_bigger_cue_size_new 	6 	12 	 T1 	22 	[-1, 0] 	10.0 	T 	X 	V 	C 	H 	Y 	S 	A 	Z 	M 	E 	F 	O 	I 	J 	K 	N 	R 	L 	G 	P 	D 	B 	W 	U 	Q 	M 	S 	I 	L 	T 	D 	J 	R 	E 	H 	P 	N 	C 	K 	X 	Z 	G 	Y 	Q 	B 	F 	  	U 	W 	V 	O 	0
RSVP_two_streams_bigger_cue_size_new 	7 	12 	 T1 	10 	[1, 0] 	3.0 	V 	N 	D 	X 	L 	U 	M 	R 	K 	F 	H 	G 	A 	P 	T 	Q 	I 	Z 	O 	W 	Y 	B 	J 	C 	E 	S 	T 	M 	C 	V 	F 	H 	E 	R 	D 	  	N 	S 	J 	U 	B 	Q 	Z 	K 	O 	Y 	A 	X 	W 	I 	G 	P 	0
RSVP_two_streams_bigger_cue_size_new 	8 	12 	 T1 	6 	[-1, 0] 	10.0 	G 	P 	Q 	E 	U 	I 	M 	O 	A 	B 	X 	H 	F 	Y 	J 	T 	D 	L 	V 	N 	R 	C 	W 	Z 	K 	S 	R 	P 	M 	G 	J 	  	D 	N 	E 	T 	B 	F 	W 	X 	C 	L 	H 	Y 	Z 	S 	A 	K 	U 	O 	I 	Q 	0
RSVP_two_streams_bigger_cue_size_new 	9 	12 	 T1 	10 	[1, 0] 	10.0 	T 	K 	S 	F 	J 	I 	Q 	G 	R 	V 	U 	P 	C 	A 	E 	X 	Z 	Y 	W 	N 	L 	D 	H 	B 	O 	M 	F 	Y 	X 	L 	E 	O 	M 	Q 	H 	  	C 	T 	Z 	U 	R 	W 	S 	N 	B 	A 	K 	I 	G 	V 	J 	D 	0
