cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
22,2,"[-1, 0]",10,20
18,2,"[1, 0]",10,114
14,2,"[-1, 0]",10,252
22,2,"[1, 0]",2,97
22,2,"[1, 0]",2,277
14,2,"[1, 0]",10,250
6,2,"[1, 0]",10,262
22,2,"[-1, 0]",2,199
6,2,"[1, 0]",10,82
10,2,"[1, 0]",2,125
22,2,"[1, 0]",10,278
22,2,"[-1, 0]",2,39
22,2,"[1, 0]",10,178
22,2,"[1, 0]",2,157
22,2,"[-1, 0]",2,259
18,2,"[1, 0]",2,173
18,2,"[1, 0]",2,113
10,2,"[1, 0]",10,266
14,2,"[1, 0]",10,50
18,2,"[1, 0]",2,53
14,2,"[1, 0]",10,10
18,2,"[-1, 0]",10,176
10,2,"[-1, 0]",2,87
6,2,"[1, 0]",10,202
10,2,"[1, 0]",2,265
14,2,"[-1, 0]",2,91
18,2,"[1, 0]",2,233
22,2,"[1, 0]",10,258
10,2,"[1, 0]",10,166
18,2,"[1, 0]",2,93
14,2,"[1, 0]",2,209
22,2,"[-1, 0]",2,159
22,2,"[1, 0]",10,38
18,2,"[-1, 0]",2,55
6,2,"[1, 0]",10,162
6,2,"[1, 0]",10,182
6,2,"[-1, 0]",10,264
22,2,"[1, 0]",10,18
6,2,"[1, 0]",10,122
22,2,"[1, 0]",10,238
22,2,"[-1, 0]",10,60
18,2,"[-1, 0]",2,95
6,2,"[1, 0]",2,181
14,2,"[1, 0]",2,149
14,2,"[-1, 0]",2,31
6,2,"[1, 0]",10,22
10,2,"[1, 0]",10,6
22,2,"[-1, 0]",10,240
22,2,"[1, 0]",2,57
18,2,"[-1, 0]",2,235
18,2,"[-1, 0]",2,15
18,2,"[-1, 0]",2,275
6,2,"[1, 0]",2,161
22,2,"[1, 0]",10,58
22,2,"[-1, 0]",10,180
10,2,"[-1, 0]",10,68
18,2,"[1, 0]",10,74
22,2,"[-1, 0]",2,139
10,2,"[-1, 0]",2,27
6,2,"[-1, 0]",10,84
10,2,"[1, 0]",10,66
14,2,"[1, 0]",10,230
18,2,"[1, 0]",10,34
22,2,"[-1, 0]",10,260
22,2,"[1, 0]",2,77
6,2,"[-1, 0]",10,144
14,2,"[-1, 0]",2,11
22,2,"[1, 0]",2,257
10,2,"[-1, 0]",10,208
22,2,"[1, 0]",2,177
18,2,"[1, 0]",2,13
6,2,"[1, 0]",10,102
18,2,"[1, 0]",2,133
18,2,"[1, 0]",10,254
22,2,"[1, 0]",10,218
18,2,"[1, 0]",2,33
6,2,"[1, 0]",2,61
10,2,"[-1, 0]",2,127
14,2,"[1, 0]",10,70
18,2,"[-1, 0]",2,135
14,2,"[1, 0]",10,150
14,2,"[-1, 0]",10,72
22,2,"[1, 0]",10,98
10,2,"[1, 0]",10,46
10,2,"[1, 0]",2,25
6,2,"[1, 0]",2,101
22,2,"[1, 0]",2,217
18,2,"[-1, 0]",10,76
10,2,"[-1, 0]",10,48
6,2,"[-1, 0]",2,3
6,2,"[-1, 0]",2,163
18,2,"[-1, 0]",2,175
14,2,"[-1, 0]",10,192
22,2,"[1, 0]",2,237
10,2,"[-1, 0]",10,228
10,2,"[-1, 0]",10,248
6,2,"[-1, 0]",2,143
6,2,"[1, 0]",2,141
22,2,"[1, 0]",2,117
14,2,"[-1, 0]",10,92
18,2,"[-1, 0]",10,196
10,2,"[1, 0]",10,226
18,2,"[-1, 0]",2,195
6,2,"[-1, 0]",2,103
14,2,"[1, 0]",2,49
18,2,"[1, 0]",10,274
22,2,"[-1, 0]",2,99
14,2,"[-1, 0]",10,172
22,2,"[1, 0]",2,137
18,2,"[-1, 0]",10,36
6,2,"[1, 0]",2,261
14,2,"[1, 0]",2,169
22,2,"[-1, 0]",2,219
10,2,"[1, 0]",2,85
22,2,"[1, 0]",10,198
18,2,"[1, 0]",2,273
6,2,"[-1, 0]",10,64
10,2,"[1, 0]",10,246
18,2,"[1, 0]",10,174
10,2,"[1, 0]",2,225
18,2,"[-1, 0]",10,276
10,2,"[1, 0]",10,86
14,2,"[-1, 0]",2,51
22,2,"[-1, 0]",2,59
14,2,"[1, 0]",2,29
6,2,"[1, 0]",2,1
14,2,"[-1, 0]",10,152
14,2,"[1, 0]",2,249
10,2,"[-1, 0]",2,67
14,2,"[-1, 0]",2,191
22,2,"[-1, 0]",2,119
18,2,"[1, 0]",10,154
10,2,"[1, 0]",10,126
14,2,"[-1, 0]",2,251
10,2,"[1, 0]",10,26
10,2,"[-1, 0]",2,107
6,2,"[1, 0]",2,201
6,2,"[1, 0]",2,241
10,2,"[1, 0]",2,205
10,2,"[1, 0]",2,65
6,2,"[1, 0]",2,21
22,2,"[1, 0]",10,138
6,2,"[1, 0]",2,221
14,2,"[-1, 0]",2,151
18,2,"[1, 0]",10,214
18,2,"[-1, 0]",2,115
22,2,"[1, 0]",10,78
18,2,"[1, 0]",10,54
14,2,"[1, 0]",2,189
10,2,"[-1, 0]",10,188
6,2,"[1, 0]",2,121
6,2,"[-1, 0]",10,244
6,2,"[-1, 0]",2,123
6,2,"[-1, 0]",2,203
6,2,"[-1, 0]",2,23
18,2,"[1, 0]",10,234
22,2,"[-1, 0]",10,220
14,2,"[-1, 0]",2,271
6,2,"[1, 0]",10,62
10,2,"[-1, 0]",10,168
6,2,"[-1, 0]",10,4
14,2,"[1, 0]",2,229
6,2,"[-1, 0]",2,83
6,2,"[-1, 0]",10,24
14,2,"[-1, 0]",2,171
10,2,"[-1, 0]",2,207
