cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
10,2,"[1, 0]",10,106
22,2,"[1, 0]",10,278
18,2,"[-1, 0]",2,235
10,2,"[-1, 0]",2,127
18,2,"[-1, 0]",2,35
6,2,"[-1, 0]",2,63
18,2,"[1, 0]",2,173
22,2,"[1, 0]",10,58
22,2,"[1, 0]",10,78
10,2,"[1, 0]",10,126
22,2,"[-1, 0]",10,180
14,2,"[1, 0]",10,110
18,2,"[-1, 0]",2,75
6,2,"[1, 0]",10,62
14,2,"[1, 0]",2,9
6,2,"[1, 0]",2,61
22,2,"[1, 0]",10,238
6,2,"[1, 0]",10,242
18,2,"[1, 0]",10,134
22,2,"[1, 0]",10,18
14,2,"[1, 0]",2,189
10,2,"[-1, 0]",10,168
14,2,"[-1, 0]",2,91
14,2,"[-1, 0]",10,252
6,2,"[1, 0]",2,161
18,2,"[1, 0]",10,214
22,2,"[-1, 0]",2,139
22,2,"[-1, 0]",2,79
6,2,"[-1, 0]",10,244
22,2,"[-1, 0]",10,120
6,2,"[-1, 0]",10,4
6,2,"[1, 0]",2,1
6,2,"[-1, 0]",2,223
22,2,"[1, 0]",2,257
10,2,"[-1, 0]",10,48
10,2,"[-1, 0]",2,47
6,2,"[-1, 0]",10,64
14,2,"[1, 0]",2,29
18,2,"[1, 0]",10,94
14,2,"[-1, 0]",10,192
6,2,"[1, 0]",10,42
22,2,"[-1, 0]",10,220
22,2,"[1, 0]",2,57
22,2,"[1, 0]",10,138
22,2,"[-1, 0]",2,219
14,2,"[1, 0]",2,109
6,2,"[-1, 0]",10,164
6,2,"[1, 0]",2,21
6,2,"[-1, 0]",2,83
14,2,"[1, 0]",10,130
14,2,"[-1, 0]",10,32
10,2,"[1, 0]",10,186
10,2,"[1, 0]",10,166
10,2,"[-1, 0]",2,107
14,2,"[1, 0]",10,150
6,2,"[1, 0]",2,221
22,2,"[1, 0]",2,117
10,2,"[-1, 0]",10,128
6,2,"[1, 0]",2,81
18,2,"[-1, 0]",2,135
14,2,"[1, 0]",2,89
22,2,"[1, 0]",2,237
6,2,"[-1, 0]",10,144
10,2,"[1, 0]",2,65
14,2,"[1, 0]",10,70
14,2,"[1, 0]",2,49
18,2,"[-1, 0]",2,255
6,2,"[1, 0]",10,262
22,2,"[-1, 0]",2,159
22,2,"[1, 0]",10,118
18,2,"[1, 0]",10,154
18,2,"[1, 0]",2,33
6,2,"[1, 0]",2,181
18,2,"[-1, 0]",2,215
