cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[-1, 0]",2,223
22,2,"[-1, 0]",2,199
22,2,"[1, 0]",2,257
14,2,"[1, 0]",2,89
14,2,"[-1, 0]",10,212
14,2,"[1, 0]",2,129
6,2,"[1, 0]",2,141
14,2,"[1, 0]",2,149
22,2,"[-1, 0]",2,159
18,2,"[1, 0]",10,54
14,2,"[1, 0]",10,170
22,2,"[1, 0]",10,58
10,2,"[1, 0]",10,206
10,2,"[1, 0]",10,186
10,2,"[-1, 0]",2,67
18,2,"[1, 0]",2,233
18,2,"[1, 0]",10,14
18,2,"[-1, 0]",2,75
10,2,"[1, 0]",2,245
18,2,"[-1, 0]",2,15
18,2,"[-1, 0]",2,155
10,2,"[-1, 0]",10,148
14,2,"[1, 0]",10,130
22,2,"[1, 0]",2,77
22,2,"[1, 0]",10,158
6,2,"[1, 0]",10,22
10,2,"[-1, 0]",2,107
10,2,"[1, 0]",10,226
18,2,"[-1, 0]",2,55
14,2,"[-1, 0]",2,231
18,2,"[1, 0]",10,194
10,2,"[1, 0]",10,46
18,2,"[1, 0]",2,193
22,2,"[1, 0]",10,78
6,2,"[-1, 0]",10,264
18,2,"[-1, 0]",10,256
6,2,"[1, 0]",2,81
10,2,"[-1, 0]",10,108
14,2,"[1, 0]",10,150
10,2,"[1, 0]",10,106
6,2,"[-1, 0]",10,124
14,2,"[-1, 0]",10,132
10,2,"[1, 0]",2,205
6,2,"[1, 0]",10,62
14,2,"[-1, 0]",2,191
6,2,"[-1, 0]",2,143
22,2,"[-1, 0]",2,139
10,2,"[-1, 0]",2,267
6,2,"[1, 0]",10,222
14,2,"[1, 0]",10,110
10,2,"[1, 0]",2,5
22,2,"[1, 0]",2,117
14,2,"[1, 0]",2,29
14,2,"[1, 0]",10,10
18,2,"[-1, 0]",10,176
6,2,"[1, 0]",10,82
18,2,"[-1, 0]",2,235
14,2,"[1, 0]",2,169
6,2,"[1, 0]",2,161
10,2,"[-1, 0]",2,247
22,2,"[1, 0]",10,218
14,2,"[-1, 0]",2,151
6,2,"[1, 0]",2,1
10,2,"[-1, 0]",10,128
22,2,"[-1, 0]",10,220
18,2,"[1, 0]",2,93
10,2,"[1, 0]",2,25
14,2,"[1, 0]",2,229
10,2,"[1, 0]",2,125
6,2,"[-1, 0]",2,123
10,2,"[-1, 0]",2,227
14,2,"[1, 0]",10,70
18,2,"[-1, 0]",10,96
14,2,"[1, 0]",2,109
18,2,"[1, 0]",2,273
22,2,"[1, 0]",2,197
6,2,"[-1, 0]",10,84
14,2,"[-1, 0]",10,192
6,2,"[1, 0]",10,122
22,2,"[-1, 0]",10,200
18,2,"[1, 0]",2,13
18,2,"[1, 0]",10,154
6,2,"[-1, 0]",2,243
18,2,"[-1, 0]",10,16
14,2,"[1, 0]",10,230
18,2,"[1, 0]",2,53
22,2,"[-1, 0]",2,219
10,2,"[1, 0]",2,65
18,2,"[1, 0]",10,34
10,2,"[1, 0]",2,145
6,2,"[1, 0]",10,2
18,2,"[1, 0]",10,134
6,2,"[-1, 0]",10,44
14,2,"[-1, 0]",2,71
22,2,"[-1, 0]",10,60
6,2,"[-1, 0]",10,224
18,2,"[1, 0]",10,274
22,2,"[1, 0]",10,198
10,2,"[1, 0]",10,266
10,2,"[-1, 0]",10,48
6,2,"[-1, 0]",2,263
22,2,"[-1, 0]",10,140
18,2,"[1, 0]",2,73
6,2,"[-1, 0]",2,83
18,2,"[-1, 0]",10,56
10,2,"[1, 0]",10,126
22,2,"[-1, 0]",2,119
14,2,"[-1, 0]",2,111
6,2,"[1, 0]",10,202
14,2,"[-1, 0]",10,152
22,2,"[1, 0]",2,237
6,2,"[-1, 0]",10,64
18,2,"[-1, 0]",2,175
10,2,"[-1, 0]",2,187
14,2,"[1, 0]",2,269
22,2,"[-1, 0]",2,19
6,2,"[1, 0]",2,61
18,2,"[-1, 0]",2,195
6,2,"[-1, 0]",10,144
6,2,"[1, 0]",2,201
6,2,"[1, 0]",2,241
22,2,"[-1, 0]",10,260
18,2,"[1, 0]",10,174
22,2,"[1, 0]",2,177
6,2,"[1, 0]",10,182
14,2,"[-1, 0]",10,52
14,2,"[-1, 0]",10,252
18,2,"[-1, 0]",10,76
18,2,"[-1, 0]",10,156
14,2,"[1, 0]",10,210
22,2,"[1, 0]",2,157
10,2,"[-1, 0]",10,168
10,2,"[1, 0]",10,66
22,2,"[1, 0]",2,37
22,2,"[-1, 0]",2,179
22,2,"[-1, 0]",10,180
14,2,"[-1, 0]",2,11
14,2,"[-1, 0]",2,171
22,2,"[-1, 0]",10,100
14,2,"[-1, 0]",10,232
22,2,"[-1, 0]",2,239
6,2,"[-1, 0]",2,63
10,2,"[-1, 0]",10,228
22,2,"[1, 0]",10,118
14,2,"[-1, 0]",2,131
14,2,"[1, 0]",2,209
10,2,"[1, 0]",2,225
22,2,"[1, 0]",10,258
10,2,"[-1, 0]",2,87
10,2,"[-1, 0]",2,167
22,2,"[1, 0]",2,57
6,2,"[-1, 0]",2,3
10,2,"[-1, 0]",2,27
6,2,"[-1, 0]",2,203
6,2,"[1, 0]",2,101
10,2,"[1, 0]",2,185
18,2,"[1, 0]",10,94
18,2,"[1, 0]",2,153
6,2,"[-1, 0]",10,164
22,2,"[-1, 0]",10,160
6,2,"[1, 0]",10,262
6,2,"[1, 0]",2,181
22,2,"[1, 0]",10,138
6,2,"[1, 0]",10,102
14,2,"[-1, 0]",2,271
18,2,"[1, 0]",10,214
14,2,"[-1, 0]",10,112
22,2,"[-1, 0]",2,259
22,2,"[1, 0]",2,17
