cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
10,2,"[1, 0]",2,85
14,2,"[-1, 0]",10,172
14,2,"[1, 0]",2,109
18,2,"[-1, 0]",2,155
14,2,"[1, 0]",2,169
10,2,"[-1, 0]",10,148
6,2,"[-1, 0]",2,183
6,2,"[-1, 0]",10,204
6,2,"[-1, 0]",10,124
18,2,"[-1, 0]",2,135
22,2,"[-1, 0]",2,259
10,2,"[1, 0]",2,265
6,2,"[1, 0]",2,121
10,2,"[-1, 0]",2,67
6,2,"[-1, 0]",2,203
22,2,"[-1, 0]",10,200
14,2,"[1, 0]",2,149
6,2,"[-1, 0]",2,243
22,2,"[1, 0]",2,237
6,2,"[-1, 0]",10,244
22,2,"[1, 0]",10,58
6,2,"[-1, 0]",2,43
10,2,"[1, 0]",10,66
18,2,"[1, 0]",2,73
22,2,"[-1, 0]",2,279
14,2,"[1, 0]",10,270
10,2,"[-1, 0]",2,167
22,2,"[-1, 0]",2,79
10,2,"[-1, 0]",10,208
14,2,"[1, 0]",2,249
10,2,"[-1, 0]",10,248
10,2,"[-1, 0]",10,8
6,2,"[-1, 0]",2,63
18,2,"[-1, 0]",2,275
14,2,"[1, 0]",2,89
22,2,"[1, 0]",2,57
6,2,"[1, 0]",2,81
22,2,"[1, 0]",2,77
22,2,"[-1, 0]",2,59
22,2,"[1, 0]",2,137
14,2,"[-1, 0]",2,231
14,2,"[-1, 0]",10,72
6,2,"[1, 0]",2,161
10,2,"[-1, 0]",10,188
6,2,"[1, 0]",2,41
10,2,"[1, 0]",2,25
14,2,"[-1, 0]",2,11
6,2,"[-1, 0]",10,164
10,2,"[-1, 0]",2,107
10,2,"[1, 0]",10,166
10,2,"[1, 0]",2,165
14,2,"[1, 0]",2,129
10,2,"[1, 0]",2,65
6,2,"[1, 0]",10,242
22,2,"[1, 0]",2,117
18,2,"[-1, 0]",2,255
6,2,"[1, 0]",2,261
10,2,"[-1, 0]",2,27
18,2,"[-1, 0]",10,116
14,2,"[1, 0]",10,50
10,2,"[1, 0]",10,146
18,2,"[1, 0]",10,174
18,2,"[1, 0]",10,114
22,2,"[-1, 0]",2,239
14,2,"[1, 0]",10,230
22,2,"[-1, 0]",2,199
18,2,"[-1, 0]",2,15
6,2,"[1, 0]",10,222
18,2,"[1, 0]",10,14
10,2,"[1, 0]",2,225
14,2,"[-1, 0]",2,211
10,2,"[-1, 0]",2,247
18,2,"[-1, 0]",10,256
6,2,"[1, 0]",2,21
6,2,"[1, 0]",10,202
22,2,"[-1, 0]",10,220
10,2,"[-1, 0]",10,268
6,2,"[1, 0]",10,2
6,2,"[-1, 0]",2,83
18,2,"[-1, 0]",10,176
22,2,"[-1, 0]",2,219
18,2,"[1, 0]",10,274
22,2,"[-1, 0]",2,119
6,2,"[-1, 0]",10,44
10,2,"[-1, 0]",2,47
18,2,"[1, 0]",2,253
22,2,"[1, 0]",10,238
14,2,"[-1, 0]",2,111
