cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[1, 0]",2,93
22,2,"[-1, 0]",10,220
14,2,"[-1, 0]",10,132
10,2,"[-1, 0]",2,267
6,2,"[-1, 0]",2,43
14,2,"[-1, 0]",2,131
18,2,"[-1, 0]",10,216
10,2,"[1, 0]",2,185
6,2,"[-1, 0]",10,124
14,2,"[1, 0]",10,70
10,2,"[-1, 0]",2,47
6,2,"[-1, 0]",2,63
22,2,"[-1, 0]",10,20
6,2,"[1, 0]",2,161
22,2,"[-1, 0]",10,60
18,2,"[1, 0]",2,233
18,2,"[1, 0]",2,13
10,2,"[1, 0]",10,126
22,2,"[-1, 0]",10,200
10,2,"[-1, 0]",10,28
18,2,"[-1, 0]",2,175
18,2,"[1, 0]",10,234
14,2,"[-1, 0]",10,232
14,2,"[-1, 0]",10,252
14,2,"[-1, 0]",10,92
10,2,"[1, 0]",10,46
6,2,"[1, 0]",10,82
10,2,"[-1, 0]",10,48
14,2,"[1, 0]",2,29
14,2,"[-1, 0]",2,111
18,2,"[1, 0]",10,34
10,2,"[-1, 0]",10,88
6,2,"[1, 0]",10,182
10,2,"[1, 0]",2,45
18,2,"[-1, 0]",2,275
14,2,"[-1, 0]",10,212
22,2,"[1, 0]",2,97
10,2,"[-1, 0]",10,68
14,2,"[-1, 0]",2,251
18,2,"[-1, 0]",2,255
18,2,"[-1, 0]",10,276
22,2,"[-1, 0]",2,139
14,2,"[-1, 0]",2,11
22,2,"[1, 0]",10,158
10,2,"[-1, 0]",10,248
18,2,"[1, 0]",2,113
18,2,"[1, 0]",2,53
18,2,"[-1, 0]",10,136
14,2,"[1, 0]",10,270
6,2,"[1, 0]",10,202
10,2,"[1, 0]",10,266
10,2,"[-1, 0]",2,107
10,2,"[1, 0]",2,85
14,2,"[1, 0]",2,169
22,2,"[1, 0]",10,218
22,2,"[1, 0]",10,258
18,2,"[-1, 0]",2,155
18,2,"[1, 0]",2,273
10,2,"[-1, 0]",2,187
10,2,"[-1, 0]",2,207
18,2,"[1, 0]",2,153
22,2,"[-1, 0]",10,280
10,2,"[1, 0]",10,86
6,2,"[1, 0]",2,201
22,2,"[-1, 0]",2,159
14,2,"[-1, 0]",10,12
14,2,"[1, 0]",10,130
18,2,"[1, 0]",10,54
6,2,"[-1, 0]",10,144
14,2,"[1, 0]",2,9
6,2,"[1, 0]",10,242
10,2,"[-1, 0]",2,7
6,2,"[-1, 0]",2,243
22,2,"[-1, 0]",2,179
14,2,"[1, 0]",10,210
22,2,"[-1, 0]",2,239
14,2,"[-1, 0]",2,71
6,2,"[-1, 0]",10,24
14,2,"[1, 0]",2,69
18,2,"[-1, 0]",2,195
14,2,"[1, 0]",2,129
22,2,"[-1, 0]",2,119
22,2,"[1, 0]",10,198
6,2,"[-1, 0]",10,244
10,2,"[-1, 0]",2,167
22,2,"[-1, 0]",10,80
14,2,"[-1, 0]",2,191
6,2,"[1, 0]",10,122
22,2,"[1, 0]",2,117
10,2,"[1, 0]",2,165
10,2,"[1, 0]",10,146
22,2,"[1, 0]",2,157
22,2,"[1, 0]",2,197
14,2,"[1, 0]",2,269
10,2,"[1, 0]",2,205
10,2,"[1, 0]",10,6
22,2,"[1, 0]",10,118
18,2,"[1, 0]",2,213
18,2,"[1, 0]",10,74
6,2,"[-1, 0]",2,163
22,2,"[1, 0]",2,17
18,2,"[-1, 0]",10,116
10,2,"[1, 0]",2,125
18,2,"[-1, 0]",10,236
6,2,"[-1, 0]",2,123
6,2,"[-1, 0]",2,103
6,2,"[-1, 0]",2,3
22,2,"[1, 0]",2,177
6,2,"[1, 0]",10,22
6,2,"[1, 0]",10,2
10,2,"[1, 0]",10,166
10,2,"[1, 0]",2,265
10,2,"[-1, 0]",2,67
22,2,"[1, 0]",2,137
14,2,"[1, 0]",10,190
10,2,"[-1, 0]",10,208
14,2,"[-1, 0]",10,32
22,2,"[-1, 0]",2,79
6,2,"[-1, 0]",10,104
6,2,"[1, 0]",2,181
6,2,"[1, 0]",2,141
10,2,"[-1, 0]",2,27
22,2,"[1, 0]",10,278
10,2,"[-1, 0]",10,128
18,2,"[1, 0]",10,194
18,2,"[1, 0]",10,174
18,2,"[-1, 0]",10,196
18,2,"[1, 0]",2,73
10,2,"[-1, 0]",2,227
10,2,"[-1, 0]",10,228
14,2,"[-1, 0]",10,72
10,2,"[-1, 0]",10,148
10,2,"[1, 0]",10,106
6,2,"[-1, 0]",2,143
10,2,"[1, 0]",10,66
6,2,"[1, 0]",2,101
6,2,"[-1, 0]",10,64
14,2,"[1, 0]",10,170
18,2,"[-1, 0]",2,15
10,2,"[-1, 0]",2,87
6,2,"[1, 0]",10,142
18,2,"[-1, 0]",2,115
10,2,"[-1, 0]",2,147
10,2,"[1, 0]",2,225
14,2,"[1, 0]",2,109
22,2,"[-1, 0]",2,279
22,2,"[-1, 0]",10,40
14,2,"[-1, 0]",10,192
22,2,"[-1, 0]",2,19
14,2,"[1, 0]",2,149
6,2,"[-1, 0]",10,204
18,2,"[1, 0]",10,94
6,2,"[1, 0]",2,261
18,2,"[1, 0]",2,253
6,2,"[1, 0]",10,162
6,2,"[-1, 0]",10,84
22,2,"[-1, 0]",10,260
14,2,"[1, 0]",2,229
6,2,"[-1, 0]",10,164
18,2,"[-1, 0]",2,135
10,2,"[1, 0]",2,25
10,2,"[1, 0]",2,105
14,2,"[-1, 0]",10,152
18,2,"[-1, 0]",10,76
18,2,"[-1, 0]",10,56
10,2,"[-1, 0]",10,268
10,2,"[1, 0]",10,226
6,2,"[1, 0]",10,222
22,2,"[1, 0]",10,98
18,2,"[-1, 0]",10,36
18,2,"[-1, 0]",2,55
22,2,"[1, 0]",10,38
6,2,"[-1, 0]",2,183
18,2,"[-1, 0]",2,235
6,2,"[-1, 0]",2,263
6,2,"[1, 0]",10,62
10,2,"[-1, 0]",10,188
10,2,"[1, 0]",2,5
18,2,"[-1, 0]",10,256
14,2,"[1, 0]",10,110
10,2,"[1, 0]",10,246
6,2,"[1, 0]",2,121
22,2,"[-1, 0]",10,120
22,2,"[1, 0]",10,78
6,2,"[-1, 0]",2,23
22,2,"[-1, 0]",2,39
22,2,"[-1, 0]",10,180
18,2,"[-1, 0]",2,215
14,2,"[1, 0]",10,90
18,2,"[-1, 0]",2,75
22,2,"[1, 0]",10,18
6,2,"[-1, 0]",2,203
10,2,"[-1, 0]",10,168
14,2,"[1, 0]",10,30
10,2,"[-1, 0]",2,247
14,2,"[1, 0]",10,150
6,2,"[1, 0]",2,241
18,2,"[-1, 0]",2,95
18,2,"[-1, 0]",10,96
18,2,"[1, 0]",10,134
14,2,"[-1, 0]",2,171
6,2,"[-1, 0]",10,184
18,2,"[-1, 0]",2,35
10,2,"[-1, 0]",10,108
18,2,"[1, 0]",2,33
6,2,"[1, 0]",2,21
10,2,"[1, 0]",10,186
14,2,"[-1, 0]",2,91
6,2,"[-1, 0]",10,4
18,2,"[-1, 0]",10,176
6,2,"[1, 0]",10,262
14,2,"[1, 0]",10,50
6,2,"[1, 0]",2,1
10,2,"[-1, 0]",2,127
22,2,"[-1, 0]",2,99
14,2,"[-1, 0]",2,51
22,2,"[-1, 0]",2,259
18,2,"[1, 0]",10,154
22,2,"[-1, 0]",10,140
22,2,"[1, 0]",2,57
6,2,"[1, 0]",10,42
22,2,"[-1, 0]",10,240
18,2,"[1, 0]",10,14
22,2,"[1, 0]",10,138
22,2,"[-1, 0]",10,160
18,2,"[-1, 0]",10,156
18,2,"[1, 0]",2,133
14,2,"[-1, 0]",2,211
10,2,"[1, 0]",2,145
6,2,"[-1, 0]",10,264
6,2,"[1, 0]",2,221
10,2,"[1, 0]",2,65
22,2,"[1, 0]",10,178
14,2,"[1, 0]",2,249
18,2,"[1, 0]",10,214
14,2,"[1, 0]",10,230
6,2,"[-1, 0]",10,224
14,2,"[1, 0]",2,209
22,2,"[1, 0]",2,277
22,2,"[1, 0]",2,37
14,2,"[-1, 0]",10,52
