cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
14,2,"[-1, 0]",2,51
18,2,"[1, 0]",2,173
18,2,"[1, 0]",10,114
14,2,"[1, 0]",2,49
6,2,"[1, 0]",2,1
22,2,"[-1, 0]",10,280
14,2,"[1, 0]",2,149
6,2,"[1, 0]",10,82
18,2,"[1, 0]",10,214
14,2,"[-1, 0]",10,92
22,2,"[-1, 0]",2,119
22,2,"[-1, 0]",2,279
22,2,"[-1, 0]",10,120
14,2,"[1, 0]",10,110
18,2,"[-1, 0]",2,175
18,2,"[-1, 0]",10,36
22,2,"[-1, 0]",2,19
6,2,"[1, 0]",10,242
14,2,"[1, 0]",2,29
10,2,"[-1, 0]",2,247
6,2,"[-1, 0]",2,263
18,2,"[1, 0]",10,14
22,2,"[-1, 0]",2,99
22,2,"[-1, 0]",2,59
10,2,"[1, 0]",2,45
10,2,"[-1, 0]",2,167
18,2,"[1, 0]",10,94
10,2,"[1, 0]",10,86
18,2,"[1, 0]",2,53
6,2,"[-1, 0]",10,224
18,2,"[-1, 0]",2,35
22,2,"[1, 0]",2,57
18,2,"[-1, 0]",2,75
14,2,"[-1, 0]",2,251
6,2,"[1, 0]",2,221
22,2,"[-1, 0]",10,100
22,2,"[-1, 0]",2,179
14,2,"[-1, 0]",10,192
6,2,"[-1, 0]",2,143
10,2,"[-1, 0]",2,27
6,2,"[1, 0]",10,162
10,2,"[1, 0]",2,265
10,2,"[-1, 0]",2,227
6,2,"[-1, 0]",10,104
10,2,"[-1, 0]",10,148
6,2,"[1, 0]",2,81
18,2,"[-1, 0]",2,115
18,2,"[-1, 0]",2,275
6,2,"[1, 0]",10,62
18,2,"[1, 0]",10,274
6,2,"[1, 0]",10,22
22,2,"[1, 0]",10,78
22,2,"[1, 0]",10,158
6,2,"[1, 0]",2,201
10,2,"[-1, 0]",10,168
22,2,"[1, 0]",2,17
18,2,"[-1, 0]",10,236
22,2,"[-1, 0]",2,159
6,2,"[-1, 0]",10,84
6,2,"[-1, 0]",2,43
6,2,"[1, 0]",2,161
10,2,"[1, 0]",2,85
22,2,"[-1, 0]",10,200
14,2,"[-1, 0]",2,31
18,2,"[-1, 0]",2,95
10,2,"[-1, 0]",10,108
6,2,"[-1, 0]",2,223
10,2,"[-1, 0]",2,147
22,2,"[-1, 0]",10,20
22,2,"[-1, 0]",10,60
10,2,"[1, 0]",2,25
22,2,"[-1, 0]",10,220
22,2,"[1, 0]",2,157
10,2,"[1, 0]",10,186
14,2,"[-1, 0]",10,72
18,2,"[1, 0]",10,234
6,2,"[1, 0]",10,42
22,2,"[-1, 0]",2,259
22,2,"[-1, 0]",2,219
6,2,"[1, 0]",2,241
6,2,"[1, 0]",2,181
6,2,"[-1, 0]",10,4
22,2,"[1, 0]",2,117
18,2,"[1, 0]",10,174
10,2,"[1, 0]",10,46
6,2,"[1, 0]",2,41
22,2,"[1, 0]",10,118
6,2,"[1, 0]",2,21
6,2,"[-1, 0]",2,83
18,2,"[1, 0]",2,253
14,2,"[1, 0]",10,10
22,2,"[-1, 0]",2,199
10,2,"[1, 0]",10,126
18,2,"[-1, 0]",10,176
10,2,"[-1, 0]",10,8
22,2,"[1, 0]",2,237
18,2,"[1, 0]",2,73
22,2,"[-1, 0]",2,79
14,2,"[1, 0]",2,229
22,2,"[1, 0]",2,217
14,2,"[1, 0]",10,210
22,2,"[1, 0]",10,278
14,2,"[-1, 0]",10,52
6,2,"[1, 0]",2,61
6,2,"[1, 0]",10,142
14,2,"[1, 0]",2,249
14,2,"[1, 0]",10,50
14,2,"[1, 0]",10,90
10,2,"[-1, 0]",10,228
22,2,"[1, 0]",2,277
18,2,"[-1, 0]",2,235
18,2,"[1, 0]",10,134
14,2,"[-1, 0]",2,131
22,2,"[1, 0]",2,97
14,2,"[1, 0]",2,89
14,2,"[1, 0]",10,130
18,2,"[-1, 0]",2,15
6,2,"[1, 0]",2,261
10,2,"[1, 0]",2,105
14,2,"[1, 0]",10,150
10,2,"[1, 0]",10,226
14,2,"[-1, 0]",2,111
22,2,"[-1, 0]",10,260
22,2,"[1, 0]",10,58
18,2,"[-1, 0]",2,135
10,2,"[-1, 0]",2,207
14,2,"[1, 0]",2,209
14,2,"[1, 0]",10,190
6,2,"[-1, 0]",2,3
6,2,"[1, 0]",10,182
22,2,"[1, 0]",2,37
22,2,"[-1, 0]",2,139
22,2,"[1, 0]",10,218
14,2,"[-1, 0]",10,252
18,2,"[-1, 0]",2,255
18,2,"[-1, 0]",10,276
18,2,"[1, 0]",2,33
6,2,"[-1, 0]",10,44
14,2,"[-1, 0]",2,171
14,2,"[-1, 0]",10,32
14,2,"[1, 0]",10,170
