cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[-1, 0]",10,44
10,2,"[1, 0]",10,146
18,2,"[1, 0]",10,154
22,2,"[-1, 0]",2,139
22,2,"[-1, 0]",2,159
6,2,"[-1, 0]",10,264
18,2,"[-1, 0]",2,215
22,2,"[1, 0]",10,118
10,2,"[1, 0]",10,6
22,2,"[-1, 0]",10,40
10,2,"[1, 0]",10,226
10,2,"[1, 0]",2,185
18,2,"[-1, 0]",2,135
18,2,"[1, 0]",10,194
22,2,"[-1, 0]",10,160
6,2,"[1, 0]",2,61
6,2,"[1, 0]",2,41
6,2,"[-1, 0]",2,163
6,2,"[-1, 0]",2,263
14,2,"[1, 0]",10,90
14,2,"[1, 0]",2,169
10,2,"[-1, 0]",10,108
10,2,"[-1, 0]",2,107
6,2,"[-1, 0]",2,183
14,2,"[-1, 0]",10,92
14,2,"[1, 0]",10,50
14,2,"[1, 0]",2,269
14,2,"[1, 0]",10,270
14,2,"[-1, 0]",10,212
18,2,"[-1, 0]",10,96
22,2,"[1, 0]",2,37
14,2,"[1, 0]",2,129
10,2,"[1, 0]",2,225
6,2,"[1, 0]",10,182
6,2,"[1, 0]",10,162
18,2,"[1, 0]",2,233
14,2,"[-1, 0]",2,71
22,2,"[1, 0]",2,17
10,2,"[-1, 0]",2,87
6,2,"[1, 0]",2,161
10,2,"[1, 0]",10,46
10,2,"[1, 0]",10,66
6,2,"[-1, 0]",10,84
6,2,"[-1, 0]",10,184
6,2,"[1, 0]",10,122
22,2,"[-1, 0]",2,239
14,2,"[-1, 0]",2,191
18,2,"[1, 0]",10,34
10,2,"[-1, 0]",10,28
22,2,"[-1, 0]",10,20
18,2,"[1, 0]",10,174
22,2,"[-1, 0]",2,99
18,2,"[1, 0]",2,33
6,2,"[-1, 0]",10,224
22,2,"[-1, 0]",2,79
10,2,"[1, 0]",2,125
10,2,"[-1, 0]",10,148
18,2,"[1, 0]",2,213
22,2,"[1, 0]",10,58
18,2,"[-1, 0]",10,76
10,2,"[1, 0]",10,106
6,2,"[-1, 0]",2,43
18,2,"[-1, 0]",2,275
22,2,"[-1, 0]",10,180
22,2,"[-1, 0]",10,60
14,2,"[1, 0]",10,30
14,2,"[-1, 0]",2,11
14,2,"[1, 0]",2,209
22,2,"[1, 0]",2,217
18,2,"[-1, 0]",10,196
18,2,"[-1, 0]",10,216
6,2,"[1, 0]",2,241
10,2,"[1, 0]",2,65
22,2,"[-1, 0]",10,120
14,2,"[-1, 0]",2,251
22,2,"[-1, 0]",2,19
22,2,"[-1, 0]",2,259
10,2,"[-1, 0]",2,267
22,2,"[1, 0]",2,177
14,2,"[-1, 0]",10,52
10,2,"[1, 0]",2,45
6,2,"[1, 0]",10,202
22,2,"[1, 0]",2,137
22,2,"[-1, 0]",2,59
6,2,"[-1, 0]",10,144
22,2,"[1, 0]",10,98
18,2,"[-1, 0]",10,16
22,2,"[1, 0]",10,198
18,2,"[-1, 0]",10,156
14,2,"[-1, 0]",10,192
10,2,"[-1, 0]",10,128
6,2,"[1, 0]",2,201
6,2,"[-1, 0]",2,23
18,2,"[1, 0]",10,214
14,2,"[1, 0]",10,110
10,2,"[-1, 0]",2,47
14,2,"[1, 0]",2,249
10,2,"[1, 0]",2,5
22,2,"[-1, 0]",2,199
14,2,"[1, 0]",10,190
18,2,"[1, 0]",10,234
14,2,"[1, 0]",10,210
10,2,"[-1, 0]",2,207
10,2,"[-1, 0]",2,247
22,2,"[-1, 0]",10,240
14,2,"[1, 0]",2,189
10,2,"[1, 0]",2,265
14,2,"[-1, 0]",2,271
6,2,"[1, 0]",2,261
22,2,"[-1, 0]",10,280
22,2,"[1, 0]",2,277
18,2,"[-1, 0]",10,36
10,2,"[-1, 0]",2,187
6,2,"[-1, 0]",10,104
14,2,"[1, 0]",10,250
10,2,"[-1, 0]",10,228
22,2,"[-1, 0]",2,39
10,2,"[1, 0]",2,205
14,2,"[-1, 0]",10,252
10,2,"[-1, 0]",2,147
18,2,"[1, 0]",10,274
6,2,"[-1, 0]",2,103
6,2,"[-1, 0]",2,123
14,2,"[1, 0]",10,230
22,2,"[-1, 0]",10,80
14,2,"[1, 0]",10,70
6,2,"[-1, 0]",2,243
