cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[-1, 0]",10,44
18,2,"[1, 0]",2,53
18,2,"[-1, 0]",2,255
14,2,"[-1, 0]",10,32
18,2,"[1, 0]",2,213
22,2,"[1, 0]",2,177
10,2,"[-1, 0]",2,47
10,2,"[1, 0]",10,66
6,2,"[1, 0]",10,22
14,2,"[1, 0]",2,209
14,2,"[-1, 0]",2,71
18,2,"[-1, 0]",2,55
18,2,"[1, 0]",10,134
22,2,"[1, 0]",10,158
6,2,"[1, 0]",10,42
6,2,"[1, 0]",2,141
22,2,"[-1, 0]",10,80
22,2,"[-1, 0]",2,159
18,2,"[-1, 0]",2,75
10,2,"[-1, 0]",2,27
22,2,"[1, 0]",2,137
18,2,"[1, 0]",10,214
14,2,"[-1, 0]",10,72
10,2,"[-1, 0]",2,267
6,2,"[-1, 0]",2,103
6,2,"[1, 0]",10,2
22,2,"[1, 0]",10,178
10,2,"[1, 0]",10,266
18,2,"[-1, 0]",10,156
6,2,"[1, 0]",2,261
18,2,"[-1, 0]",10,136
6,2,"[1, 0]",10,162
6,2,"[-1, 0]",2,203
6,2,"[-1, 0]",10,24
6,2,"[1, 0]",2,1
10,2,"[1, 0]",10,146
10,2,"[-1, 0]",2,107
22,2,"[-1, 0]",10,100
14,2,"[1, 0]",10,210
10,2,"[-1, 0]",10,8
14,2,"[1, 0]",10,270
22,2,"[1, 0]",2,217
22,2,"[1, 0]",10,38
22,2,"[-1, 0]",10,140
14,2,"[-1, 0]",2,191
6,2,"[-1, 0]",10,164
14,2,"[-1, 0]",2,91
22,2,"[1, 0]",10,138
14,2,"[1, 0]",10,110
14,2,"[-1, 0]",10,52
14,2,"[-1, 0]",10,12
22,2,"[-1, 0]",10,240
14,2,"[1, 0]",2,29
14,2,"[1, 0]",10,50
22,2,"[-1, 0]",2,279
14,2,"[1, 0]",10,170
14,2,"[1, 0]",2,129
14,2,"[1, 0]",10,10
10,2,"[-1, 0]",2,207
6,2,"[-1, 0]",10,64
6,2,"[-1, 0]",2,223
18,2,"[1, 0]",10,54
10,2,"[-1, 0]",2,67
10,2,"[-1, 0]",10,228
10,2,"[1, 0]",10,206
14,2,"[-1, 0]",10,92
14,2,"[1, 0]",2,89
22,2,"[1, 0]",10,118
10,2,"[-1, 0]",10,268
14,2,"[-1, 0]",10,232
22,2,"[1, 0]",2,37
10,2,"[-1, 0]",2,87
22,2,"[-1, 0]",10,280
10,2,"[1, 0]",2,125
22,2,"[-1, 0]",10,200
6,2,"[1, 0]",2,101
14,2,"[1, 0]",2,189
10,2,"[1, 0]",10,46
14,2,"[-1, 0]",2,111
6,2,"[-1, 0]",2,23
6,2,"[-1, 0]",2,143
22,2,"[-1, 0]",2,119
22,2,"[1, 0]",2,97
22,2,"[-1, 0]",10,180
22,2,"[-1, 0]",2,59
22,2,"[1, 0]",10,198
18,2,"[-1, 0]",10,176
18,2,"[-1, 0]",2,115
18,2,"[1, 0]",2,193
14,2,"[-1, 0]",10,152
22,2,"[1, 0]",2,157
22,2,"[1, 0]",10,238
14,2,"[1, 0]",10,130
6,2,"[-1, 0]",2,83
10,2,"[1, 0]",2,85
22,2,"[1, 0]",2,277
14,2,"[-1, 0]",2,271
22,2,"[1, 0]",2,57
14,2,"[1, 0]",2,149
6,2,"[1, 0]",2,241
18,2,"[1, 0]",10,154
10,2,"[1, 0]",10,86
10,2,"[1, 0]",10,166
10,2,"[-1, 0]",2,247
18,2,"[-1, 0]",10,196
18,2,"[1, 0]",10,234
6,2,"[-1, 0]",10,264
6,2,"[1, 0]",2,221
22,2,"[-1, 0]",2,19
18,2,"[-1, 0]",2,95
18,2,"[1, 0]",2,273
18,2,"[-1, 0]",2,135
14,2,"[-1, 0]",2,231
6,2,"[1, 0]",10,262
14,2,"[-1, 0]",10,272
18,2,"[-1, 0]",10,16
22,2,"[-1, 0]",2,39
14,2,"[-1, 0]",2,211
22,2,"[-1, 0]",2,99
22,2,"[-1, 0]",10,160
14,2,"[-1, 0]",2,31
6,2,"[1, 0]",2,201
14,2,"[-1, 0]",10,212
6,2,"[1, 0]",2,61
6,2,"[-1, 0]",10,144
6,2,"[-1, 0]",10,4
18,2,"[1, 0]",2,133
22,2,"[-1, 0]",10,20
10,2,"[1, 0]",2,205
14,2,"[-1, 0]",10,132
10,2,"[-1, 0]",10,168
18,2,"[1, 0]",2,33
10,2,"[1, 0]",2,65
14,2,"[-1, 0]",2,151
14,2,"[1, 0]",10,90
6,2,"[1, 0]",10,62
22,2,"[-1, 0]",10,60
18,2,"[1, 0]",2,93
18,2,"[-1, 0]",10,56
10,2,"[1, 0]",2,185
14,2,"[1, 0]",10,230
22,2,"[1, 0]",2,257
14,2,"[1, 0]",2,269
6,2,"[-1, 0]",2,3
18,2,"[-1, 0]",2,275
14,2,"[-1, 0]",10,112
10,2,"[-1, 0]",10,108
6,2,"[-1, 0]",10,224
18,2,"[-1, 0]",2,35
18,2,"[-1, 0]",2,15
10,2,"[1, 0]",10,106
14,2,"[1, 0]",2,229
18,2,"[-1, 0]",10,236
10,2,"[1, 0]",2,245
22,2,"[1, 0]",10,278
22,2,"[-1, 0]",10,120
22,2,"[-1, 0]",2,219
22,2,"[1, 0]",10,58
14,2,"[1, 0]",10,190
6,2,"[1, 0]",2,81
6,2,"[-1, 0]",2,123
10,2,"[1, 0]",10,26
10,2,"[1, 0]",10,186
14,2,"[-1, 0]",2,131
22,2,"[1, 0]",10,18
14,2,"[-1, 0]",10,172
18,2,"[1, 0]",2,73
14,2,"[1, 0]",2,249
14,2,"[1, 0]",2,49
18,2,"[1, 0]",10,114
10,2,"[-1, 0]",2,167
6,2,"[1, 0]",10,242
22,2,"[1, 0]",10,98
22,2,"[1, 0]",10,218
22,2,"[-1, 0]",2,179
6,2,"[-1, 0]",10,84
14,2,"[-1, 0]",2,251
22,2,"[-1, 0]",10,260
10,2,"[-1, 0]",2,147
6,2,"[-1, 0]",10,124
10,2,"[-1, 0]",10,48
6,2,"[1, 0]",2,161
6,2,"[-1, 0]",10,104
14,2,"[1, 0]",10,70
10,2,"[-1, 0]",2,187
14,2,"[1, 0]",2,69
6,2,"[-1, 0]",2,43
10,2,"[1, 0]",2,165
6,2,"[-1, 0]",10,184
18,2,"[-1, 0]",2,195
14,2,"[1, 0]",2,169
6,2,"[1, 0]",10,122
18,2,"[-1, 0]",10,76
22,2,"[1, 0]",10,258
18,2,"[1, 0]",2,233
10,2,"[1, 0]",2,105
10,2,"[-1, 0]",10,208
14,2,"[1, 0]",2,109
10,2,"[1, 0]",10,226
6,2,"[1, 0]",10,182
10,2,"[1, 0]",2,45
6,2,"[-1, 0]",2,263
14,2,"[1, 0]",10,30
6,2,"[1, 0]",2,21
18,2,"[1, 0]",2,173
18,2,"[1, 0]",10,34
22,2,"[-1, 0]",2,259
10,2,"[1, 0]",2,5
14,2,"[-1, 0]",10,252
18,2,"[-1, 0]",2,235
22,2,"[1, 0]",2,77
22,2,"[1, 0]",2,237
18,2,"[1, 0]",10,274
6,2,"[1, 0]",10,142
18,2,"[1, 0]",2,13
18,2,"[1, 0]",10,194
6,2,"[1, 0]",2,41
