cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[-1, 0]",2,163
14,2,"[1, 0]",10,150
6,2,"[1, 0]",10,182
22,2,"[-1, 0]",2,279
10,2,"[-1, 0]",2,87
18,2,"[-1, 0]",2,255
18,2,"[1, 0]",2,93
18,2,"[-1, 0]",10,56
6,2,"[1, 0]",2,141
22,2,"[1, 0]",2,137
14,2,"[1, 0]",10,10
10,2,"[-1, 0]",10,128
18,2,"[1, 0]",10,154
14,2,"[-1, 0]",2,31
22,2,"[1, 0]",10,78
6,2,"[-1, 0]",2,23
6,2,"[1, 0]",2,1
22,2,"[1, 0]",2,237
14,2,"[1, 0]",2,189
18,2,"[-1, 0]",10,256
6,2,"[1, 0]",10,262
6,2,"[1, 0]",2,261
14,2,"[1, 0]",2,69
18,2,"[1, 0]",2,13
10,2,"[1, 0]",2,145
6,2,"[1, 0]",10,22
18,2,"[1, 0]",2,33
18,2,"[1, 0]",2,213
10,2,"[-1, 0]",2,247
22,2,"[-1, 0]",10,240
14,2,"[1, 0]",10,190
18,2,"[-1, 0]",2,155
14,2,"[-1, 0]",10,232
6,2,"[1, 0]",10,122
6,2,"[1, 0]",10,102
18,2,"[1, 0]",2,53
6,2,"[-1, 0]",2,243
6,2,"[-1, 0]",2,63
10,2,"[-1, 0]",10,68
10,2,"[-1, 0]",2,207
6,2,"[-1, 0]",10,4
6,2,"[-1, 0]",2,263
18,2,"[-1, 0]",2,195
14,2,"[-1, 0]",2,171
22,2,"[-1, 0]",2,179
18,2,"[-1, 0]",10,216
14,2,"[1, 0]",10,270
14,2,"[-1, 0]",10,192
10,2,"[1, 0]",10,246
6,2,"[1, 0]",2,241
10,2,"[1, 0]",2,65
10,2,"[1, 0]",2,85
10,2,"[1, 0]",10,6
18,2,"[1, 0]",10,274
10,2,"[-1, 0]",10,148
10,2,"[1, 0]",10,106
22,2,"[1, 0]",10,38
10,2,"[-1, 0]",2,167
10,2,"[1, 0]",10,146
10,2,"[1, 0]",2,25
10,2,"[-1, 0]",10,208
22,2,"[1, 0]",2,97
10,2,"[1, 0]",10,126
22,2,"[1, 0]",10,218
22,2,"[-1, 0]",10,120
6,2,"[-1, 0]",2,103
22,2,"[1, 0]",2,177
6,2,"[-1, 0]",10,24
14,2,"[1, 0]",10,70
10,2,"[-1, 0]",10,168
18,2,"[-1, 0]",10,196
10,2,"[-1, 0]",2,187
6,2,"[1, 0]",2,201
14,2,"[1, 0]",10,50
18,2,"[-1, 0]",10,236
10,2,"[1, 0]",10,46
10,2,"[-1, 0]",2,227
14,2,"[1, 0]",2,149
10,2,"[1, 0]",2,45
10,2,"[-1, 0]",10,8
18,2,"[1, 0]",10,214
10,2,"[-1, 0]",2,127
14,2,"[1, 0]",2,9
6,2,"[1, 0]",2,101
10,2,"[-1, 0]",10,228
18,2,"[1, 0]",10,34
6,2,"[1, 0]",2,181
6,2,"[-1, 0]",2,183
14,2,"[-1, 0]",10,152
18,2,"[-1, 0]",2,175
18,2,"[-1, 0]",10,276
22,2,"[-1, 0]",2,59
18,2,"[-1, 0]",10,116
14,2,"[1, 0]",10,230
18,2,"[-1, 0]",2,275
18,2,"[-1, 0]",2,215
18,2,"[-1, 0]",10,136
22,2,"[1, 0]",2,37
22,2,"[-1, 0]",10,280
10,2,"[-1, 0]",2,107
22,2,"[-1, 0]",10,60
6,2,"[1, 0]",2,221
6,2,"[-1, 0]",10,244
14,2,"[-1, 0]",2,111
18,2,"[-1, 0]",2,235
10,2,"[1, 0]",2,245
6,2,"[1, 0]",2,81
18,2,"[1, 0]",2,113
6,2,"[-1, 0]",10,64
18,2,"[1, 0]",2,133
6,2,"[1, 0]",2,161
14,2,"[-1, 0]",2,251
14,2,"[-1, 0]",10,252
18,2,"[1, 0]",10,54
22,2,"[1, 0]",10,138
10,2,"[1, 0]",2,185
14,2,"[1, 0]",10,110
22,2,"[-1, 0]",2,199
