cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
14,2,"[-1, 0]",2,111
22,2,"[-1, 0]",10,120
10,2,"[1, 0]",2,185
18,2,"[-1, 0]",10,136
14,2,"[1, 0]",10,270
6,2,"[-1, 0]",10,24
10,2,"[-1, 0]",10,8
14,2,"[1, 0]",2,89
6,2,"[-1, 0]",2,203
10,2,"[-1, 0]",10,248
14,2,"[1, 0]",10,230
22,2,"[-1, 0]",2,219
22,2,"[-1, 0]",2,39
22,2,"[1, 0]",2,237
10,2,"[1, 0]",2,225
22,2,"[-1, 0]",2,159
6,2,"[1, 0]",2,181
10,2,"[-1, 0]",2,147
22,2,"[1, 0]",10,278
6,2,"[1, 0]",2,101
6,2,"[-1, 0]",2,243
18,2,"[1, 0]",2,153
14,2,"[-1, 0]",2,171
10,2,"[1, 0]",10,186
10,2,"[1, 0]",2,165
18,2,"[-1, 0]",2,215
6,2,"[-1, 0]",10,124
10,2,"[1, 0]",10,126
6,2,"[-1, 0]",2,163
22,2,"[1, 0]",2,277
14,2,"[1, 0]",2,269
22,2,"[1, 0]",10,238
18,2,"[1, 0]",2,233
18,2,"[-1, 0]",2,75
22,2,"[1, 0]",10,18
18,2,"[-1, 0]",2,95
6,2,"[1, 0]",10,22
22,2,"[1, 0]",10,218
10,2,"[-1, 0]",2,267
22,2,"[1, 0]",2,217
22,2,"[-1, 0]",10,40
18,2,"[1, 0]",10,14
14,2,"[1, 0]",10,30
18,2,"[1, 0]",10,234
6,2,"[1, 0]",10,82
14,2,"[1, 0]",10,170
6,2,"[-1, 0]",10,104
6,2,"[-1, 0]",2,103
18,2,"[1, 0]",10,154
6,2,"[-1, 0]",2,223
22,2,"[-1, 0]",2,139
18,2,"[1, 0]",10,74
18,2,"[-1, 0]",2,135
22,2,"[-1, 0]",2,179
18,2,"[1, 0]",2,273
14,2,"[1, 0]",2,69
6,2,"[-1, 0]",10,164
14,2,"[1, 0]",10,250
18,2,"[1, 0]",2,73
18,2,"[1, 0]",10,54
6,2,"[1, 0]",10,62
10,2,"[1, 0]",2,5
14,2,"[1, 0]",10,130
6,2,"[1, 0]",10,262
22,2,"[1, 0]",2,157
6,2,"[-1, 0]",2,63
10,2,"[1, 0]",2,245
14,2,"[1, 0]",10,110
6,2,"[-1, 0]",2,143
10,2,"[1, 0]",10,166
