cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[-1, 0]",1,23
6,2,"[1, 0]",1,61
14,2,"[1, 0]",5,30
10,2,"[-1, 0]",1,87
6,2,"[1, 0]",5,102
18,2,"[1, 0]",5,94
10,2,"[1, 0]",5,146
6,2,"[1, 0]",1,161
18,2,"[1, 0]",1,273
18,2,"[1, 0]",5,114
22,2,"[1, 0]",5,58
22,2,"[1, 0]",1,237
18,2,"[1, 0]",5,194
18,2,"[1, 0]",1,233
22,2,"[-1, 0]",5,140
6,2,"[1, 0]",5,202
14,2,"[-1, 0]",1,251
14,2,"[-1, 0]",5,152
14,2,"[-1, 0]",1,91
22,2,"[-1, 0]",1,99
18,2,"[1, 0]",5,274
10,2,"[-1, 0]",5,128
22,2,"[1, 0]",1,17
18,2,"[-1, 0]",1,75
10,2,"[1, 0]",5,226
22,2,"[-1, 0]",1,259
6,2,"[-1, 0]",5,184
6,2,"[1, 0]",5,2
6,2,"[-1, 0]",5,4
22,2,"[-1, 0]",5,280
14,2,"[-1, 0]",1,151
10,2,"[-1, 0]",1,7
10,2,"[1, 0]",5,106
22,2,"[-1, 0]",5,100
10,2,"[1, 0]",1,205
14,2,"[1, 0]",1,29
14,2,"[-1, 0]",1,231
6,2,"[1, 0]",5,242
22,2,"[-1, 0]",5,160
10,2,"[1, 0]",5,66
14,2,"[1, 0]",5,210
10,2,"[-1, 0]",5,168
14,2,"[-1, 0]",5,32
18,2,"[-1, 0]",1,135
22,2,"[1, 0]",1,197
10,2,"[-1, 0]",1,167
10,2,"[-1, 0]",1,47
22,2,"[-1, 0]",5,240
10,2,"[1, 0]",5,126
14,2,"[-1, 0]",1,71
18,2,"[1, 0]",1,253
14,2,"[1, 0]",1,109
14,2,"[-1, 0]",1,171
14,2,"[-1, 0]",1,111
10,2,"[1, 0]",1,45
6,2,"[-1, 0]",1,143
18,2,"[1, 0]",1,33
6,2,"[1, 0]",1,21
22,2,"[-1, 0]",1,219
10,2,"[-1, 0]",5,208
