cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
14,2,"[1, 0]",1,9
18,2,"[1, 0]",1,273
6,2,"[1, 0]",5,62
6,2,"[-1, 0]",1,183
14,2,"[1, 0]",1,209
18,2,"[1, 0]",5,274
18,2,"[1, 0]",5,194
18,2,"[-1, 0]",1,235
6,2,"[-1, 0]",1,103
18,2,"[-1, 0]",1,215
14,2,"[1, 0]",1,49
22,2,"[1, 0]",1,137
22,2,"[1, 0]",1,277
18,2,"[1, 0]",1,93
6,2,"[-1, 0]",1,23
6,2,"[1, 0]",5,262
18,2,"[1, 0]",5,174
14,2,"[1, 0]",5,150
10,2,"[1, 0]",1,5
6,2,"[1, 0]",1,161
6,2,"[1, 0]",5,222
14,2,"[-1, 0]",5,192
6,2,"[-1, 0]",5,164
18,2,"[-1, 0]",5,56
10,2,"[-1, 0]",1,167
22,2,"[-1, 0]",1,19
6,2,"[1, 0]",5,102
14,2,"[-1, 0]",5,92
22,2,"[-1, 0]",5,120
22,2,"[1, 0]",5,238
22,2,"[-1, 0]",5,80
22,2,"[-1, 0]",1,59
6,2,"[-1, 0]",5,264
6,2,"[1, 0]",5,42
10,2,"[-1, 0]",5,8
22,2,"[1, 0]",5,198
14,2,"[-1, 0]",1,211
22,2,"[-1, 0]",1,179
14,2,"[-1, 0]",1,71
10,2,"[-1, 0]",1,87
6,2,"[-1, 0]",5,84
6,2,"[1, 0]",1,261
6,2,"[1, 0]",1,21
10,2,"[-1, 0]",5,48
18,2,"[1, 0]",1,213
22,2,"[1, 0]",1,97
18,2,"[-1, 0]",5,176
10,2,"[-1, 0]",1,227
22,2,"[-1, 0]",1,279
22,2,"[1, 0]",1,217
10,2,"[1, 0]",5,86
18,2,"[-1, 0]",1,115
10,2,"[1, 0]",1,65
10,2,"[1, 0]",1,45
22,2,"[1, 0]",5,178
14,2,"[-1, 0]",1,111
14,2,"[-1, 0]",1,171
10,2,"[-1, 0]",1,147
6,2,"[1, 0]",5,122
6,2,"[1, 0]",1,201
18,2,"[-1, 0]",5,216
18,2,"[-1, 0]",1,135
14,2,"[1, 0]",5,130
10,2,"[-1, 0]",5,148
22,2,"[1, 0]",5,38
6,2,"[-1, 0]",5,4
22,2,"[1, 0]",1,17
6,2,"[1, 0]",1,121
22,2,"[-1, 0]",1,219
14,2,"[-1, 0]",5,52
6,2,"[-1, 0]",1,163
14,2,"[1, 0]",5,270
14,2,"[1, 0]",1,29
18,2,"[1, 0]",1,173
22,2,"[-1, 0]",5,180
18,2,"[1, 0]",5,74
18,2,"[-1, 0]",1,155
18,2,"[1, 0]",5,154
14,2,"[1, 0]",1,89
10,2,"[-1, 0]",5,188
18,2,"[-1, 0]",5,116
10,2,"[1, 0]",1,125
14,2,"[1, 0]",1,269
10,2,"[1, 0]",5,226
14,2,"[-1, 0]",1,151
14,2,"[1, 0]",1,249
10,2,"[1, 0]",5,146
6,2,"[1, 0]",5,82
14,2,"[-1, 0]",1,231
22,2,"[1, 0]",5,258
18,2,"[1, 0]",5,134
18,2,"[1, 0]",1,133
14,2,"[-1, 0]",5,272
14,2,"[-1, 0]",5,172
22,2,"[1, 0]",1,197
6,2,"[1, 0]",1,141
10,2,"[1, 0]",1,245
6,2,"[1, 0]",5,2
10,2,"[1, 0]",1,25
22,2,"[1, 0]",1,37
10,2,"[1, 0]",5,266
22,2,"[1, 0]",1,57
10,2,"[1, 0]",5,186
22,2,"[-1, 0]",1,239
14,2,"[-1, 0]",1,31
10,2,"[-1, 0]",5,208
6,2,"[-1, 0]",5,104
10,2,"[1, 0]",5,126
22,2,"[1, 0]",5,78
14,2,"[1, 0]",5,170
10,2,"[-1, 0]",1,207
14,2,"[-1, 0]",5,132
6,2,"[-1, 0]",5,44
6,2,"[-1, 0]",1,143
10,2,"[-1, 0]",5,228
18,2,"[1, 0]",1,193
10,2,"[-1, 0]",5,108
6,2,"[-1, 0]",1,243
10,2,"[1, 0]",1,265
6,2,"[1, 0]",1,1
22,2,"[1, 0]",5,98
14,2,"[-1, 0]",5,212
14,2,"[1, 0]",5,110
22,2,"[1, 0]",5,18
6,2,"[1, 0]",5,202
22,2,"[-1, 0]",5,140
18,2,"[1, 0]",5,14
6,2,"[1, 0]",5,22
10,2,"[1, 0]",5,26
14,2,"[1, 0]",5,50
6,2,"[-1, 0]",1,263
10,2,"[-1, 0]",5,28
18,2,"[1, 0]",5,114
22,2,"[-1, 0]",5,220
14,2,"[1, 0]",1,129
6,2,"[-1, 0]",5,124
22,2,"[-1, 0]",1,79
22,2,"[-1, 0]",5,240
6,2,"[1, 0]",1,221
6,2,"[-1, 0]",1,3
6,2,"[-1, 0]",5,24
18,2,"[-1, 0]",5,76
18,2,"[1, 0]",1,73
22,2,"[-1, 0]",5,20
14,2,"[-1, 0]",5,252
6,2,"[1, 0]",1,81
10,2,"[-1, 0]",5,248
18,2,"[1, 0]",1,153
10,2,"[-1, 0]",5,68
22,2,"[-1, 0]",5,160
22,2,"[1, 0]",1,77
22,2,"[-1, 0]",1,139
10,2,"[1, 0]",5,206
18,2,"[-1, 0]",1,95
18,2,"[-1, 0]",1,55
18,2,"[-1, 0]",5,96
10,2,"[-1, 0]",1,27
6,2,"[1, 0]",5,182
14,2,"[1, 0]",5,190
18,2,"[1, 0]",5,254
22,2,"[1, 0]",1,237
18,2,"[-1, 0]",5,36
14,2,"[1, 0]",1,169
10,2,"[-1, 0]",1,107
6,2,"[1, 0]",5,242
10,2,"[-1, 0]",1,47
18,2,"[-1, 0]",5,196
10,2,"[-1, 0]",5,88
10,2,"[-1, 0]",5,168
14,2,"[-1, 0]",1,131
14,2,"[-1, 0]",1,11
6,2,"[1, 0]",1,101
10,2,"[-1, 0]",1,247
6,2,"[-1, 0]",5,224
6,2,"[1, 0]",1,181
14,2,"[-1, 0]",1,271
10,2,"[1, 0]",1,185
6,2,"[-1, 0]",1,123
6,2,"[-1, 0]",1,43
22,2,"[-1, 0]",1,99
10,2,"[1, 0]",1,85
18,2,"[1, 0]",1,233
22,2,"[-1, 0]",1,119
10,2,"[-1, 0]",1,267
18,2,"[1, 0]",5,54
18,2,"[1, 0]",5,214
18,2,"[-1, 0]",1,275
14,2,"[-1, 0]",1,251
6,2,"[1, 0]",5,142
18,2,"[1, 0]",1,53
18,2,"[-1, 0]",5,16
14,2,"[-1, 0]",5,232
10,2,"[-1, 0]",1,67
6,2,"[-1, 0]",1,223
6,2,"[1, 0]",1,241
18,2,"[-1, 0]",5,136
22,2,"[-1, 0]",1,199
10,2,"[-1, 0]",1,187
10,2,"[1, 0]",5,246
6,2,"[-1, 0]",5,204
14,2,"[-1, 0]",1,191
14,2,"[-1, 0]",5,152
22,2,"[1, 0]",1,257
18,2,"[1, 0]",5,94
22,2,"[1, 0]",5,158
18,2,"[-1, 0]",1,255
22,2,"[1, 0]",5,278
22,2,"[1, 0]",1,177
18,2,"[1, 0]",1,33
18,2,"[-1, 0]",5,236
10,2,"[-1, 0]",1,7
14,2,"[-1, 0]",5,32
18,2,"[1, 0]",5,234
14,2,"[1, 0]",1,69
18,2,"[1, 0]",1,113
22,2,"[1, 0]",1,117
10,2,"[1, 0]",5,106
10,2,"[1, 0]",1,205
18,2,"[-1, 0]",1,195
18,2,"[-1, 0]",5,156
14,2,"[1, 0]",1,109
14,2,"[1, 0]",5,210
18,2,"[-1, 0]",5,256
14,2,"[-1, 0]",5,112
6,2,"[-1, 0]",5,244
22,2,"[-1, 0]",5,60
22,2,"[-1, 0]",1,259
10,2,"[1, 0]",1,145
14,2,"[1, 0]",5,10
6,2,"[1, 0]",1,41
18,2,"[-1, 0]",1,15
10,2,"[1, 0]",1,105
22,2,"[1, 0]",5,218
10,2,"[1, 0]",5,166
10,2,"[1, 0]",5,46
10,2,"[1, 0]",1,165
14,2,"[1, 0]",5,90
6,2,"[1, 0]",1,61
10,2,"[1, 0]",5,6
22,2,"[1, 0]",5,138
6,2,"[-1, 0]",1,203
