cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
22,2,"[-1, 0]",5,60
22,2,"[-1, 0]",1,139
10,2,"[-1, 0]",1,167
10,2,"[1, 0]",5,106
22,2,"[-1, 0]",5,100
22,2,"[-1, 0]",5,40
10,2,"[-1, 0]",5,188
18,2,"[1, 0]",5,54
14,2,"[-1, 0]",5,52
10,2,"[1, 0]",5,206
14,2,"[1, 0]",5,130
6,2,"[-1, 0]",1,183
18,2,"[1, 0]",1,253
22,2,"[-1, 0]",5,20
10,2,"[-1, 0]",5,68
6,2,"[1, 0]",1,261
10,2,"[1, 0]",1,185
22,2,"[1, 0]",5,218
18,2,"[-1, 0]",1,15
14,2,"[1, 0]",5,50
10,2,"[1, 0]",5,266
18,2,"[1, 0]",1,153
22,2,"[1, 0]",5,198
14,2,"[-1, 0]",5,272
18,2,"[-1, 0]",5,96
10,2,"[-1, 0]",1,7
14,2,"[-1, 0]",1,111
10,2,"[-1, 0]",1,27
14,2,"[1, 0]",5,250
6,2,"[-1, 0]",1,263
6,2,"[1, 0]",5,202
22,2,"[1, 0]",1,117
14,2,"[1, 0]",1,9
18,2,"[1, 0]",5,34
6,2,"[-1, 0]",1,83
10,2,"[1, 0]",1,245
6,2,"[1, 0]",5,22
18,2,"[-1, 0]",5,116
6,2,"[1, 0]",5,102
14,2,"[-1, 0]",1,151
22,2,"[1, 0]",1,97
6,2,"[1, 0]",5,122
10,2,"[-1, 0]",5,108
14,2,"[-1, 0]",5,112
6,2,"[-1, 0]",1,223
14,2,"[-1, 0]",1,251
6,2,"[1, 0]",1,181
6,2,"[-1, 0]",1,203
18,2,"[-1, 0]",5,236
22,2,"[-1, 0]",1,79
6,2,"[1, 0]",5,82
6,2,"[-1, 0]",5,204
18,2,"[1, 0]",1,73
18,2,"[1, 0]",1,13
6,2,"[1, 0]",5,142
22,2,"[1, 0]",1,197
10,2,"[1, 0]",5,166
14,2,"[-1, 0]",1,191
14,2,"[-1, 0]",5,192
22,2,"[-1, 0]",1,239
18,2,"[-1, 0]",5,76
22,2,"[1, 0]",5,18
22,2,"[1, 0]",1,37
10,2,"[-1, 0]",1,247
14,2,"[-1, 0]",5,152
18,2,"[-1, 0]",5,156
22,2,"[-1, 0]",5,220
6,2,"[1, 0]",5,42
22,2,"[1, 0]",1,137
18,2,"[1, 0]",5,134
10,2,"[1, 0]",1,65
22,2,"[1, 0]",1,237
18,2,"[1, 0]",5,194
10,2,"[1, 0]",5,146
22,2,"[-1, 0]",5,240
22,2,"[1, 0]",5,58
6,2,"[-1, 0]",5,4
14,2,"[1, 0]",5,210
22,2,"[-1, 0]",5,200
10,2,"[1, 0]",5,6
18,2,"[1, 0]",5,274
10,2,"[-1, 0]",5,228
22,2,"[-1, 0]",1,119
22,2,"[-1, 0]",5,160
6,2,"[-1, 0]",1,143
18,2,"[-1, 0]",1,55
14,2,"[-1, 0]",1,171
14,2,"[-1, 0]",5,12
10,2,"[1, 0]",1,125
6,2,"[-1, 0]",5,24
22,2,"[-1, 0]",5,260
18,2,"[1, 0]",5,154
6,2,"[1, 0]",5,222
10,2,"[-1, 0]",1,87
18,2,"[1, 0]",1,213
14,2,"[1, 0]",1,129
14,2,"[-1, 0]",5,252
6,2,"[1, 0]",1,21
18,2,"[1, 0]",1,133
22,2,"[-1, 0]",1,179
10,2,"[1, 0]",5,186
14,2,"[1, 0]",1,109
18,2,"[1, 0]",1,113
22,2,"[-1, 0]",1,59
14,2,"[-1, 0]",1,71
22,2,"[1, 0]",5,158
18,2,"[-1, 0]",5,36
14,2,"[-1, 0]",5,172
6,2,"[-1, 0]",5,104
22,2,"[-1, 0]",1,279
22,2,"[1, 0]",1,77
6,2,"[1, 0]",5,2
14,2,"[1, 0]",5,190
18,2,"[1, 0]",1,53
10,2,"[1, 0]",5,246
18,2,"[-1, 0]",5,276
22,2,"[-1, 0]",1,219
18,2,"[-1, 0]",5,16
10,2,"[1, 0]",5,26
6,2,"[-1, 0]",5,124
14,2,"[1, 0]",1,29
10,2,"[-1, 0]",1,47
18,2,"[1, 0]",5,174
10,2,"[-1, 0]",5,28
22,2,"[-1, 0]",5,80
14,2,"[-1, 0]",1,11
14,2,"[-1, 0]",5,232
18,2,"[-1, 0]",5,216
14,2,"[1, 0]",1,189
18,2,"[-1, 0]",1,275
18,2,"[1, 0]",1,93
6,2,"[-1, 0]",1,23
6,2,"[-1, 0]",1,123
10,2,"[-1, 0]",1,207
14,2,"[1, 0]",1,149
18,2,"[-1, 0]",5,176
18,2,"[1, 0]",5,214
18,2,"[-1, 0]",5,256
18,2,"[-1, 0]",1,115
22,2,"[1, 0]",5,258
14,2,"[-1, 0]",1,231
10,2,"[1, 0]",1,25
10,2,"[-1, 0]",5,148
22,2,"[1, 0]",5,278
14,2,"[-1, 0]",1,91
14,2,"[1, 0]",5,150
22,2,"[1, 0]",5,98
10,2,"[1, 0]",1,225
10,2,"[1, 0]",5,46
22,2,"[-1, 0]",5,280
10,2,"[-1, 0]",1,267
18,2,"[-1, 0]",1,215
6,2,"[-1, 0]",5,64
14,2,"[-1, 0]",1,271
14,2,"[-1, 0]",1,131
14,2,"[1, 0]",5,90
14,2,"[1, 0]",1,89
14,2,"[1, 0]",1,49
10,2,"[1, 0]",1,5
10,2,"[-1, 0]",1,227
6,2,"[1, 0]",1,201
14,2,"[1, 0]",1,69
18,2,"[1, 0]",1,173
18,2,"[1, 0]",1,33
22,2,"[1, 0]",5,238
