cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[-1, 0]",1,155
22,2,"[-1, 0]",1,279
18,2,"[-1, 0]",1,275
22,2,"[1, 0]",1,137
6,2,"[-1, 0]",5,84
6,2,"[1, 0]",5,202
22,2,"[1, 0]",1,57
22,2,"[-1, 0]",5,120
14,2,"[1, 0]",1,169
6,2,"[1, 0]",1,141
10,2,"[1, 0]",1,245
14,2,"[-1, 0]",5,272
18,2,"[1, 0]",5,54
6,2,"[1, 0]",1,161
10,2,"[1, 0]",1,185
10,2,"[1, 0]",5,166
22,2,"[1, 0]",1,257
10,2,"[-1, 0]",1,107
14,2,"[1, 0]",1,49
18,2,"[-1, 0]",1,35
10,2,"[1, 0]",5,26
22,2,"[1, 0]",5,178
14,2,"[-1, 0]",1,111
18,2,"[-1, 0]",5,236
6,2,"[1, 0]",1,201
22,2,"[-1, 0]",1,39
6,2,"[1, 0]",1,81
18,2,"[1, 0]",5,74
6,2,"[-1, 0]",5,4
22,2,"[-1, 0]",1,139
14,2,"[1, 0]",5,10
14,2,"[-1, 0]",1,251
10,2,"[1, 0]",1,65
22,2,"[-1, 0]",1,219
18,2,"[1, 0]",1,173
10,2,"[-1, 0]",1,7
18,2,"[1, 0]",1,253
14,2,"[1, 0]",5,250
14,2,"[-1, 0]",5,172
18,2,"[-1, 0]",5,76
22,2,"[1, 0]",1,157
22,2,"[1, 0]",1,177
22,2,"[1, 0]",5,238
22,2,"[1, 0]",5,58
22,2,"[-1, 0]",5,100
18,2,"[-1, 0]",1,135
14,2,"[-1, 0]",1,31
18,2,"[1, 0]",5,14
6,2,"[1, 0]",5,182
6,2,"[-1, 0]",5,164
10,2,"[-1, 0]",1,207
10,2,"[-1, 0]",5,168
6,2,"[1, 0]",1,1
18,2,"[-1, 0]",1,75
22,2,"[1, 0]",1,97
18,2,"[1, 0]",5,274
22,2,"[1, 0]",5,218
22,2,"[-1, 0]",1,79
14,2,"[-1, 0]",1,171
14,2,"[-1, 0]",1,151
10,2,"[-1, 0]",5,188
22,2,"[-1, 0]",5,20
22,2,"[-1, 0]",5,40
6,2,"[-1, 0]",5,124
18,2,"[-1, 0]",5,256
18,2,"[1, 0]",5,214
6,2,"[-1, 0]",5,44
22,2,"[-1, 0]",5,160
6,2,"[-1, 0]",5,224
14,2,"[1, 0]",1,209
10,2,"[1, 0]",1,105
18,2,"[-1, 0]",1,115
14,2,"[-1, 0]",5,152
14,2,"[1, 0]",5,110
14,2,"[1, 0]",1,189
10,2,"[1, 0]",5,226
6,2,"[1, 0]",5,2
22,2,"[-1, 0]",5,260
6,2,"[-1, 0]",5,204
22,2,"[-1, 0]",5,180
18,2,"[1, 0]",1,113
14,2,"[1, 0]",1,149
6,2,"[1, 0]",1,41
6,2,"[1, 0]",5,222
18,2,"[-1, 0]",1,195
6,2,"[-1, 0]",1,43
10,2,"[-1, 0]",5,88
14,2,"[1, 0]",1,29
10,2,"[1, 0]",1,205
10,2,"[-1, 0]",5,28
10,2,"[-1, 0]",5,48
6,2,"[1, 0]",1,61
14,2,"[1, 0]",5,270
10,2,"[1, 0]",5,6
6,2,"[-1, 0]",1,83
14,2,"[1, 0]",1,9
10,2,"[-1, 0]",1,147
10,2,"[-1, 0]",1,227
6,2,"[1, 0]",5,82
14,2,"[-1, 0]",1,231
10,2,"[1, 0]",5,266
6,2,"[1, 0]",5,242
22,2,"[1, 0]",5,78
10,2,"[1, 0]",1,145
6,2,"[-1, 0]",5,104
22,2,"[1, 0]",1,117
14,2,"[-1, 0]",1,71
22,2,"[1, 0]",5,98
14,2,"[1, 0]",5,130
10,2,"[-1, 0]",5,8
10,2,"[-1, 0]",5,268
18,2,"[1, 0]",1,93
10,2,"[-1, 0]",1,27
22,2,"[1, 0]",5,198
22,2,"[-1, 0]",1,119
18,2,"[-1, 0]",5,216
6,2,"[-1, 0]",1,103
18,2,"[1, 0]",5,234
14,2,"[1, 0]",5,170
22,2,"[-1, 0]",1,239
14,2,"[1, 0]",5,150
14,2,"[-1, 0]",5,92
22,2,"[-1, 0]",5,80
6,2,"[-1, 0]",1,63
14,2,"[-1, 0]",5,12
18,2,"[-1, 0]",1,235
14,2,"[-1, 0]",5,72
18,2,"[-1, 0]",5,36
18,2,"[-1, 0]",1,255
18,2,"[1, 0]",1,233
18,2,"[-1, 0]",5,16
10,2,"[-1, 0]",1,267
22,2,"[1, 0]",1,77
10,2,"[1, 0]",5,86
10,2,"[-1, 0]",1,47
6,2,"[1, 0]",5,22
14,2,"[-1, 0]",1,211
18,2,"[-1, 0]",5,156
6,2,"[-1, 0]",1,143
14,2,"[1, 0]",5,230
14,2,"[1, 0]",5,70
18,2,"[1, 0]",1,133
6,2,"[1, 0]",5,142
22,2,"[1, 0]",5,278
18,2,"[-1, 0]",5,196
22,2,"[-1, 0]",1,179
14,2,"[1, 0]",5,50
14,2,"[1, 0]",1,229
14,2,"[-1, 0]",5,192
22,2,"[-1, 0]",1,19
10,2,"[1, 0]",5,126
6,2,"[-1, 0]",1,263
22,2,"[-1, 0]",5,220
18,2,"[1, 0]",1,33
6,2,"[1, 0]",1,101
18,2,"[-1, 0]",5,136
14,2,"[1, 0]",1,69
14,2,"[-1, 0]",1,271
22,2,"[-1, 0]",5,240
10,2,"[-1, 0]",1,167
10,2,"[-1, 0]",5,248
22,2,"[1, 0]",5,118
10,2,"[1, 0]",5,246
18,2,"[-1, 0]",5,276
18,2,"[-1, 0]",1,175
22,2,"[-1, 0]",5,280
10,2,"[-1, 0]",1,187
22,2,"[1, 0]",1,37
22,2,"[1, 0]",5,38
18,2,"[1, 0]",5,34
14,2,"[-1, 0]",1,11
10,2,"[-1, 0]",5,68
18,2,"[1, 0]",5,154
6,2,"[-1, 0]",1,203
10,2,"[-1, 0]",1,67
14,2,"[-1, 0]",5,232
6,2,"[1, 0]",1,21
14,2,"[-1, 0]",5,32
