cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
22,2,"[-1, 0]",5,160
6,2,"[1, 0]",5,142
22,2,"[1, 0]",1,197
14,2,"[1, 0]",1,189
18,2,"[-1, 0]",5,156
10,2,"[1, 0]",5,86
18,2,"[1, 0]",1,13
6,2,"[-1, 0]",5,84
10,2,"[-1, 0]",5,168
22,2,"[1, 0]",5,138
14,2,"[-1, 0]",5,92
18,2,"[1, 0]",1,73
6,2,"[1, 0]",5,62
22,2,"[-1, 0]",5,140
14,2,"[-1, 0]",1,151
10,2,"[-1, 0]",5,148
6,2,"[-1, 0]",1,43
18,2,"[-1, 0]",1,55
14,2,"[1, 0]",1,269
22,2,"[1, 0]",5,78
18,2,"[-1, 0]",5,256
22,2,"[-1, 0]",1,279
18,2,"[-1, 0]",5,276
14,2,"[1, 0]",5,210
10,2,"[-1, 0]",1,247
10,2,"[-1, 0]",5,8
10,2,"[1, 0]",1,25
14,2,"[-1, 0]",5,72
6,2,"[1, 0]",1,61
6,2,"[-1, 0]",5,4
22,2,"[-1, 0]",5,20
10,2,"[1, 0]",5,46
22,2,"[1, 0]",1,257
10,2,"[-1, 0]",1,67
10,2,"[1, 0]",5,186
6,2,"[1, 0]",1,161
6,2,"[1, 0]",1,141
6,2,"[1, 0]",5,22
18,2,"[-1, 0]",5,176
18,2,"[1, 0]",1,53
18,2,"[1, 0]",5,94
18,2,"[-1, 0]",1,95
18,2,"[1, 0]",5,54
6,2,"[1, 0]",5,122
14,2,"[1, 0]",5,50
18,2,"[1, 0]",1,153
6,2,"[-1, 0]",1,83
18,2,"[1, 0]",5,34
14,2,"[-1, 0]",1,71
6,2,"[1, 0]",1,1
14,2,"[-1, 0]",1,51
6,2,"[-1, 0]",1,203
14,2,"[-1, 0]",5,152
6,2,"[1, 0]",5,102
10,2,"[-1, 0]",5,268
10,2,"[1, 0]",5,66
14,2,"[1, 0]",1,69
10,2,"[-1, 0]",1,167
22,2,"[1, 0]",5,18
22,2,"[1, 0]",1,77
10,2,"[-1, 0]",5,228
10,2,"[1, 0]",5,266
6,2,"[1, 0]",1,261
10,2,"[1, 0]",1,265
22,2,"[-1, 0]",5,280
6,2,"[-1, 0]",5,104
18,2,"[1, 0]",5,134
22,2,"[-1, 0]",1,139
22,2,"[1, 0]",5,238
14,2,"[1, 0]",5,170
22,2,"[-1, 0]",5,40
6,2,"[-1, 0]",1,143
10,2,"[-1, 0]",5,128
10,2,"[1, 0]",1,65
18,2,"[-1, 0]",5,16
10,2,"[1, 0]",5,206
22,2,"[-1, 0]",1,119
10,2,"[1, 0]",5,166
6,2,"[-1, 0]",5,204
10,2,"[-1, 0]",1,227
18,2,"[1, 0]",1,33
6,2,"[1, 0]",1,241
6,2,"[-1, 0]",1,163
10,2,"[-1, 0]",5,88
22,2,"[-1, 0]",5,200
14,2,"[-1, 0]",5,192
10,2,"[1, 0]",5,226
22,2,"[1, 0]",5,178
18,2,"[-1, 0]",5,56
10,2,"[-1, 0]",1,87
14,2,"[1, 0]",5,90
22,2,"[-1, 0]",1,179
22,2,"[1, 0]",1,37
22,2,"[1, 0]",5,118
14,2,"[-1, 0]",1,111
22,2,"[-1, 0]",5,100
22,2,"[1, 0]",5,278
22,2,"[1, 0]",1,137
10,2,"[-1, 0]",1,107
18,2,"[1, 0]",1,113
18,2,"[1, 0]",1,253
10,2,"[-1, 0]",1,267
10,2,"[-1, 0]",1,127
10,2,"[-1, 0]",5,48
22,2,"[-1, 0]",1,99
14,2,"[1, 0]",1,49
10,2,"[-1, 0]",1,207
14,2,"[-1, 0]",5,212
6,2,"[1, 0]",1,41
18,2,"[1, 0]",1,213
6,2,"[-1, 0]",5,224
14,2,"[-1, 0]",1,91
18,2,"[-1, 0]",1,275
18,2,"[1, 0]",5,254
14,2,"[1, 0]",5,10
18,2,"[-1, 0]",5,36
14,2,"[-1, 0]",5,272
22,2,"[-1, 0]",1,219
22,2,"[-1, 0]",1,39
14,2,"[-1, 0]",5,32
6,2,"[1, 0]",1,21
22,2,"[1, 0]",1,57
14,2,"[1, 0]",5,30
6,2,"[1, 0]",1,181
22,2,"[-1, 0]",5,80
18,2,"[1, 0]",5,174
10,2,"[1, 0]",1,225
22,2,"[-1, 0]",1,259
18,2,"[1, 0]",1,93
14,2,"[1, 0]",1,109
6,2,"[1, 0]",5,202
22,2,"[1, 0]",5,38
10,2,"[1, 0]",1,245
14,2,"[1, 0]",5,130
14,2,"[-1, 0]",1,131
6,2,"[-1, 0]",1,3
18,2,"[1, 0]",5,214
18,2,"[-1, 0]",1,15
6,2,"[1, 0]",1,101
6,2,"[-1, 0]",1,263
6,2,"[-1, 0]",1,63
6,2,"[-1, 0]",1,243
18,2,"[1, 0]",5,194
10,2,"[1, 0]",1,205
22,2,"[-1, 0]",1,19
18,2,"[1, 0]",5,74
22,2,"[-1, 0]",1,59
18,2,"[-1, 0]",1,155
14,2,"[1, 0]",1,149
6,2,"[-1, 0]",5,264
14,2,"[-1, 0]",5,12
6,2,"[1, 0]",1,221
14,2,"[-1, 0]",5,232
10,2,"[-1, 0]",5,108
18,2,"[-1, 0]",1,175
22,2,"[-1, 0]",5,60
14,2,"[-1, 0]",1,171
10,2,"[1, 0]",1,5
6,2,"[1, 0]",5,262
10,2,"[1, 0]",5,126
10,2,"[1, 0]",1,45
6,2,"[-1, 0]",5,124
14,2,"[-1, 0]",5,172
22,2,"[-1, 0]",5,220
22,2,"[-1, 0]",1,199
10,2,"[1, 0]",1,145
10,2,"[-1, 0]",1,7
14,2,"[1, 0]",1,209
14,2,"[1, 0]",5,230
14,2,"[-1, 0]",1,271
18,2,"[-1, 0]",1,195
18,2,"[1, 0]",1,273
6,2,"[1, 0]",5,242
10,2,"[1, 0]",5,146
22,2,"[-1, 0]",1,239
6,2,"[-1, 0]",1,223
22,2,"[1, 0]",1,177
