cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
22,2,"[-1, 0]",1,239
22,2,"[-1, 0]",1,19
14,2,"[-1, 0]",5,152
22,2,"[-1, 0]",5,160
10,2,"[1, 0]",1,65
18,2,"[1, 0]",1,33
10,2,"[1, 0]",1,165
14,2,"[-1, 0]",5,92
22,2,"[1, 0]",5,258
14,2,"[1, 0]",1,229
18,2,"[-1, 0]",5,96
10,2,"[1, 0]",5,206
22,2,"[1, 0]",5,58
22,2,"[1, 0]",1,117
6,2,"[1, 0]",5,182
6,2,"[1, 0]",5,222
14,2,"[1, 0]",1,29
22,2,"[1, 0]",5,158
10,2,"[-1, 0]",5,28
6,2,"[1, 0]",1,21
14,2,"[1, 0]",5,30
6,2,"[-1, 0]",1,163
10,2,"[-1, 0]",5,268
18,2,"[1, 0]",5,234
6,2,"[1, 0]",1,201
18,2,"[1, 0]",5,254
22,2,"[1, 0]",5,78
6,2,"[-1, 0]",5,164
6,2,"[1, 0]",1,161
18,2,"[-1, 0]",1,155
18,2,"[1, 0]",1,13
22,2,"[-1, 0]",5,100
6,2,"[1, 0]",5,102
22,2,"[1, 0]",5,278
22,2,"[-1, 0]",5,120
6,2,"[-1, 0]",5,84
18,2,"[1, 0]",5,154
22,2,"[1, 0]",1,197
22,2,"[-1, 0]",1,39
14,2,"[1, 0]",1,129
22,2,"[1, 0]",1,157
10,2,"[1, 0]",1,185
22,2,"[1, 0]",1,277
14,2,"[-1, 0]",5,172
22,2,"[-1, 0]",1,139
18,2,"[1, 0]",1,73
18,2,"[1, 0]",1,273
18,2,"[-1, 0]",5,196
6,2,"[-1, 0]",5,184
18,2,"[1, 0]",5,214
6,2,"[-1, 0]",5,144
10,2,"[-1, 0]",5,88
18,2,"[1, 0]",5,194
10,2,"[-1, 0]",5,168
14,2,"[-1, 0]",5,32
18,2,"[-1, 0]",1,275
18,2,"[-1, 0]",5,176
14,2,"[1, 0]",5,190
22,2,"[1, 0]",1,37
10,2,"[1, 0]",1,85
22,2,"[-1, 0]",5,280
18,2,"[-1, 0]",5,56
6,2,"[-1, 0]",1,263
6,2,"[1, 0]",1,221
6,2,"[1, 0]",1,81
10,2,"[1, 0]",1,25
6,2,"[1, 0]",1,41
6,2,"[1, 0]",1,101
6,2,"[-1, 0]",5,204
14,2,"[-1, 0]",1,91
18,2,"[-1, 0]",1,115
22,2,"[1, 0]",5,218
6,2,"[-1, 0]",5,4
6,2,"[-1, 0]",1,103
10,2,"[1, 0]",1,265
14,2,"[1, 0]",5,150
22,2,"[1, 0]",5,198
18,2,"[1, 0]",1,153
18,2,"[1, 0]",5,94
14,2,"[1, 0]",1,69
14,2,"[1, 0]",5,250
18,2,"[1, 0]",5,14
14,2,"[-1, 0]",1,191
10,2,"[-1, 0]",5,108
14,2,"[-1, 0]",5,252
14,2,"[-1, 0]",1,31
6,2,"[-1, 0]",1,143
14,2,"[-1, 0]",1,51
18,2,"[1, 0]",1,133
22,2,"[1, 0]",5,118
18,2,"[-1, 0]",1,135
14,2,"[1, 0]",5,210
14,2,"[-1, 0]",5,232
18,2,"[-1, 0]",5,116
22,2,"[-1, 0]",1,179
14,2,"[1, 0]",5,10
10,2,"[1, 0]",5,166
6,2,"[-1, 0]",1,63
6,2,"[-1, 0]",5,244
14,2,"[-1, 0]",5,132
10,2,"[-1, 0]",1,267
14,2,"[-1, 0]",5,12
22,2,"[-1, 0]",1,219
22,2,"[1, 0]",5,138
6,2,"[1, 0]",5,82
14,2,"[1, 0]",1,109
22,2,"[-1, 0]",5,260
6,2,"[1, 0]",1,261
10,2,"[-1, 0]",5,68
14,2,"[1, 0]",5,50
10,2,"[-1, 0]",1,27
14,2,"[1, 0]",1,209
10,2,"[1, 0]",1,125
6,2,"[-1, 0]",1,43
22,2,"[-1, 0]",1,99
22,2,"[-1, 0]",5,40
22,2,"[1, 0]",1,217
10,2,"[1, 0]",5,26
14,2,"[1, 0]",1,89
18,2,"[-1, 0]",5,256
6,2,"[-1, 0]",1,203
22,2,"[-1, 0]",1,159
10,2,"[1, 0]",5,186
18,2,"[1, 0]",5,274
