cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
10,2,"[1, 0]",1,165
14,2,"[1, 0]",1,9
10,2,"[1, 0]",1,65
22,2,"[1, 0]",1,257
18,2,"[1, 0]",5,274
18,2,"[-1, 0]",1,255
10,2,"[1, 0]",5,26
18,2,"[-1, 0]",5,136
14,2,"[-1, 0]",5,32
18,2,"[1, 0]",5,54
14,2,"[1, 0]",1,149
18,2,"[-1, 0]",5,176
10,2,"[-1, 0]",1,247
14,2,"[1, 0]",1,169
10,2,"[1, 0]",1,125
18,2,"[-1, 0]",5,196
14,2,"[-1, 0]",5,132
18,2,"[1, 0]",1,193
14,2,"[1, 0]",1,209
22,2,"[-1, 0]",1,99
22,2,"[-1, 0]",5,200
18,2,"[-1, 0]",5,236
14,2,"[1, 0]",5,110
22,2,"[-1, 0]",1,139
18,2,"[1, 0]",1,53
18,2,"[1, 0]",1,253
10,2,"[1, 0]",5,166
14,2,"[1, 0]",5,130
10,2,"[-1, 0]",1,87
22,2,"[1, 0]",1,77
14,2,"[-1, 0]",1,11
10,2,"[-1, 0]",1,267
22,2,"[-1, 0]",1,199
10,2,"[-1, 0]",5,28
22,2,"[1, 0]",1,17
22,2,"[-1, 0]",5,40
10,2,"[-1, 0]",5,128
22,2,"[1, 0]",1,177
10,2,"[-1, 0]",1,47
14,2,"[1, 0]",5,230
14,2,"[-1, 0]",1,151
22,2,"[1, 0]",5,258
14,2,"[-1, 0]",5,112
14,2,"[-1, 0]",5,192
22,2,"[-1, 0]",1,219
22,2,"[-1, 0]",5,120
6,2,"[-1, 0]",1,143
18,2,"[-1, 0]",5,16
6,2,"[-1, 0]",5,24
10,2,"[-1, 0]",5,228
14,2,"[1, 0]",5,90
10,2,"[-1, 0]",1,27
18,2,"[-1, 0]",1,95
14,2,"[1, 0]",1,29
10,2,"[-1, 0]",1,167
10,2,"[1, 0]",1,245
10,2,"[1, 0]",1,45
6,2,"[1, 0]",1,81
6,2,"[1, 0]",1,121
18,2,"[-1, 0]",1,115
18,2,"[1, 0]",1,213
22,2,"[-1, 0]",1,239
14,2,"[1, 0]",1,109
6,2,"[1, 0]",1,261
10,2,"[1, 0]",1,105
10,2,"[1, 0]",5,266
22,2,"[1, 0]",1,97
22,2,"[1, 0]",1,277
6,2,"[-1, 0]",5,124
18,2,"[1, 0]",5,74
10,2,"[1, 0]",1,145
6,2,"[1, 0]",5,22
6,2,"[1, 0]",5,42
18,2,"[-1, 0]",5,96
6,2,"[-1, 0]",1,243
18,2,"[1, 0]",1,73
22,2,"[1, 0]",5,178
18,2,"[1, 0]",5,114
22,2,"[1, 0]",1,117
10,2,"[1, 0]",1,25
22,2,"[-1, 0]",1,259
6,2,"[1, 0]",1,1
18,2,"[1, 0]",1,93
