cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[1, 0]",5,34
10,2,"[1, 0]",5,126
14,2,"[-1, 0]",5,72
10,2,"[-1, 0]",1,47
6,2,"[1, 0]",5,182
18,2,"[-1, 0]",1,75
22,2,"[-1, 0]",5,240
14,2,"[-1, 0]",1,231
22,2,"[1, 0]",5,18
18,2,"[-1, 0]",5,156
6,2,"[1, 0]",1,201
18,2,"[1, 0]",5,114
18,2,"[1, 0]",5,154
22,2,"[-1, 0]",5,100
18,2,"[-1, 0]",5,196
22,2,"[1, 0]",5,178
6,2,"[1, 0]",1,121
22,2,"[1, 0]",1,117
6,2,"[1, 0]",1,1
18,2,"[1, 0]",5,14
22,2,"[1, 0]",1,257
6,2,"[1, 0]",5,162
18,2,"[-1, 0]",5,216
18,2,"[-1, 0]",5,176
6,2,"[1, 0]",1,221
22,2,"[1, 0]",5,218
10,2,"[-1, 0]",1,147
10,2,"[1, 0]",1,85
6,2,"[1, 0]",1,161
14,2,"[-1, 0]",1,31
18,2,"[-1, 0]",5,16
6,2,"[1, 0]",1,81
18,2,"[-1, 0]",1,15
10,2,"[1, 0]",1,105
10,2,"[-1, 0]",1,127
6,2,"[-1, 0]",1,63
22,2,"[1, 0]",1,37
18,2,"[-1, 0]",1,35
22,2,"[-1, 0]",5,280
6,2,"[-1, 0]",1,163
14,2,"[1, 0]",5,210
6,2,"[-1, 0]",1,23
6,2,"[-1, 0]",1,243
6,2,"[-1, 0]",1,83
6,2,"[1, 0]",1,241
10,2,"[1, 0]",5,166
10,2,"[-1, 0]",5,268
22,2,"[-1, 0]",1,179
18,2,"[1, 0]",1,53
14,2,"[1, 0]",1,149
14,2,"[1, 0]",1,169
10,2,"[-1, 0]",5,148
14,2,"[1, 0]",1,189
6,2,"[-1, 0]",1,143
10,2,"[1, 0]",1,25
18,2,"[1, 0]",5,194
10,2,"[1, 0]",1,185
10,2,"[1, 0]",5,6
18,2,"[1, 0]",1,173
18,2,"[-1, 0]",5,136
6,2,"[-1, 0]",5,164
14,2,"[1, 0]",5,170
10,2,"[-1, 0]",5,88
10,2,"[-1, 0]",5,8
14,2,"[-1, 0]",1,111
10,2,"[-1, 0]",1,27
6,2,"[-1, 0]",5,84
22,2,"[-1, 0]",5,20
22,2,"[1, 0]",1,157
22,2,"[1, 0]",1,177
6,2,"[1, 0]",1,181
10,2,"[1, 0]",5,226
10,2,"[1, 0]",5,46
6,2,"[-1, 0]",5,224
22,2,"[1, 0]",1,217
14,2,"[-1, 0]",5,12
18,2,"[-1, 0]",1,95
10,2,"[1, 0]",5,266
6,2,"[1, 0]",5,42
6,2,"[1, 0]",5,62
22,2,"[-1, 0]",1,259
6,2,"[-1, 0]",1,43
22,2,"[-1, 0]",5,60
10,2,"[-1, 0]",5,48
6,2,"[1, 0]",5,122
14,2,"[1, 0]",1,269
6,2,"[-1, 0]",5,44
22,2,"[1, 0]",1,17
6,2,"[-1, 0]",1,123
22,2,"[-1, 0]",1,159
10,2,"[-1, 0]",5,108
6,2,"[-1, 0]",5,244
18,2,"[1, 0]",1,253
10,2,"[-1, 0]",1,67
14,2,"[-1, 0]",5,92
14,2,"[-1, 0]",1,271
14,2,"[-1, 0]",1,91
10,2,"[1, 0]",5,26
18,2,"[-1, 0]",1,195
6,2,"[-1, 0]",5,104
14,2,"[1, 0]",5,70
14,2,"[1, 0]",1,49
6,2,"[1, 0]",5,222
14,2,"[1, 0]",1,89
6,2,"[1, 0]",5,2
14,2,"[-1, 0]",5,192
6,2,"[-1, 0]",1,3
14,2,"[-1, 0]",1,51
18,2,"[1, 0]",5,174
18,2,"[1, 0]",5,274
22,2,"[1, 0]",5,238
18,2,"[1, 0]",1,273
10,2,"[1, 0]",5,246
18,2,"[1, 0]",5,214
22,2,"[-1, 0]",1,219
10,2,"[-1, 0]",5,228
10,2,"[1, 0]",5,106
6,2,"[-1, 0]",5,24
14,2,"[1, 0]",1,69
18,2,"[-1, 0]",5,96
18,2,"[-1, 0]",1,275
18,2,"[1, 0]",1,193
10,2,"[-1, 0]",5,68
14,2,"[-1, 0]",1,131
18,2,"[1, 0]",1,73
14,2,"[1, 0]",1,209
22,2,"[-1, 0]",5,260
14,2,"[-1, 0]",1,211
22,2,"[-1, 0]",1,119
6,2,"[1, 0]",1,41
10,2,"[1, 0]",1,65
22,2,"[-1, 0]",1,99
14,2,"[1, 0]",1,129
10,2,"[-1, 0]",5,188
10,2,"[1, 0]",1,45
18,2,"[1, 0]",5,94
22,2,"[1, 0]",5,258
6,2,"[1, 0]",1,101
6,2,"[-1, 0]",1,263
18,2,"[1, 0]",1,213
6,2,"[1, 0]",1,61
22,2,"[1, 0]",5,138
14,2,"[1, 0]",5,110
6,2,"[-1, 0]",5,4
14,2,"[-1, 0]",5,252
18,2,"[-1, 0]",5,236
10,2,"[-1, 0]",5,208
18,2,"[1, 0]",1,13
14,2,"[1, 0]",5,10
6,2,"[1, 0]",5,22
14,2,"[-1, 0]",1,251
22,2,"[1, 0]",5,118
6,2,"[1, 0]",5,202
14,2,"[1, 0]",5,190
18,2,"[1, 0]",1,233
14,2,"[-1, 0]",1,171
22,2,"[1, 0]",1,137
22,2,"[-1, 0]",5,140
14,2,"[1, 0]",1,249
14,2,"[-1, 0]",5,152
18,2,"[1, 0]",5,134
18,2,"[-1, 0]",5,36
14,2,"[-1, 0]",5,212
18,2,"[-1, 0]",1,215
22,2,"[-1, 0]",1,79
22,2,"[1, 0]",1,237
6,2,"[1, 0]",1,141
14,2,"[-1, 0]",5,32
18,2,"[-1, 0]",1,235
14,2,"[-1, 0]",5,232
10,2,"[-1, 0]",1,207
14,2,"[1, 0]",5,30
18,2,"[1, 0]",1,113
6,2,"[-1, 0]",5,124
6,2,"[1, 0]",1,21
22,2,"[-1, 0]",1,139
10,2,"[-1, 0]",1,167
10,2,"[-1, 0]",1,187
14,2,"[1, 0]",5,150
18,2,"[1, 0]",1,93
10,2,"[-1, 0]",1,7
6,2,"[1, 0]",5,82
14,2,"[1, 0]",5,270
18,2,"[-1, 0]",1,175
18,2,"[-1, 0]",5,76
22,2,"[-1, 0]",1,19
10,2,"[1, 0]",5,86
10,2,"[-1, 0]",5,168
18,2,"[-1, 0]",1,135
22,2,"[-1, 0]",5,80
22,2,"[-1, 0]",1,279
10,2,"[1, 0]",1,205
14,2,"[-1, 0]",1,151
14,2,"[-1, 0]",5,272
22,2,"[-1, 0]",5,180
10,2,"[-1, 0]",1,227
14,2,"[1, 0]",5,230
10,2,"[-1, 0]",1,247
18,2,"[-1, 0]",1,255
18,2,"[1, 0]",5,254
6,2,"[1, 0]",5,262
10,2,"[-1, 0]",1,87
22,2,"[1, 0]",1,97
6,2,"[-1, 0]",5,64
18,2,"[-1, 0]",5,56
18,2,"[1, 0]",1,133
10,2,"[1, 0]",1,145
10,2,"[1, 0]",5,66
6,2,"[-1, 0]",1,103
14,2,"[1, 0]",5,50
22,2,"[1, 0]",1,277
10,2,"[1, 0]",5,146
14,2,"[1, 0]",1,109
22,2,"[-1, 0]",5,120
6,2,"[1, 0]",1,261
6,2,"[1, 0]",5,142
6,2,"[-1, 0]",1,183
22,2,"[1, 0]",1,197
18,2,"[-1, 0]",1,55
6,2,"[-1, 0]",5,264
10,2,"[-1, 0]",1,107
14,2,"[-1, 0]",5,132
22,2,"[-1, 0]",5,40
18,2,"[-1, 0]",1,115
10,2,"[-1, 0]",5,248
14,2,"[1, 0]",1,9
22,2,"[1, 0]",1,77
18,2,"[-1, 0]",5,256
6,2,"[-1, 0]",1,203
14,2,"[1, 0]",1,29
18,2,"[-1, 0]",1,155
10,2,"[1, 0]",5,186
10,2,"[1, 0]",1,265
18,2,"[1, 0]",5,74
22,2,"[1, 0]",5,38
22,2,"[-1, 0]",1,39
18,2,"[1, 0]",1,153
18,2,"[1, 0]",5,54
22,2,"[1, 0]",5,158
22,2,"[-1, 0]",5,160
14,2,"[1, 0]",5,250
10,2,"[1, 0]",1,5
22,2,"[-1, 0]",5,200
22,2,"[1, 0]",5,278
6,2,"[1, 0]",5,242
6,2,"[-1, 0]",5,144
10,2,"[1, 0]",1,245
6,2,"[-1, 0]",1,223
18,2,"[-1, 0]",5,276
14,2,"[-1, 0]",1,11
14,2,"[1, 0]",5,90
22,2,"[1, 0]",1,57
6,2,"[-1, 0]",5,204
22,2,"[1, 0]",5,198
22,2,"[1, 0]",5,78
6,2,"[-1, 0]",5,184
10,2,"[-1, 0]",5,28
22,2,"[-1, 0]",5,220
10,2,"[1, 0]",5,206
22,2,"[-1, 0]",1,59
22,2,"[1, 0]",5,98
18,2,"[1, 0]",5,234
14,2,"[-1, 0]",1,191
14,2,"[-1, 0]",1,71
18,2,"[-1, 0]",5,116
10,2,"[-1, 0]",5,128
22,2,"[-1, 0]",1,239
6,2,"[1, 0]",5,102
10,2,"[-1, 0]",1,267
22,2,"[-1, 0]",1,199
10,2,"[1, 0]",1,165
14,2,"[1, 0]",5,130
22,2,"[1, 0]",5,58
10,2,"[1, 0]",1,225
14,2,"[1, 0]",1,229
10,2,"[1, 0]",1,125
14,2,"[-1, 0]",5,52
14,2,"[-1, 0]",5,172
14,2,"[-1, 0]",5,112
18,2,"[1, 0]",1,33
