cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[-1, 0]",1,55
18,2,"[-1, 0]",5,96
18,2,"[-1, 0]",1,95
6,2,"[-1, 0]",5,84
6,2,"[-1, 0]",5,244
14,2,"[1, 0]",5,170
14,2,"[1, 0]",1,109
6,2,"[-1, 0]",5,24
22,2,"[-1, 0]",5,160
14,2,"[1, 0]",1,89
14,2,"[1, 0]",5,90
14,2,"[-1, 0]",1,151
18,2,"[1, 0]",5,74
22,2,"[1, 0]",1,217
10,2,"[-1, 0]",1,27
14,2,"[1, 0]",5,230
22,2,"[1, 0]",5,218
6,2,"[-1, 0]",1,243
18,2,"[1, 0]",5,194
10,2,"[-1, 0]",1,147
14,2,"[-1, 0]",1,111
10,2,"[-1, 0]",1,127
18,2,"[1, 0]",5,94
22,2,"[1, 0]",1,97
22,2,"[-1, 0]",1,119
14,2,"[-1, 0]",5,12
18,2,"[-1, 0]",1,35
10,2,"[-1, 0]",1,207
18,2,"[1, 0]",1,173
10,2,"[1, 0]",5,6
18,2,"[-1, 0]",5,236
6,2,"[-1, 0]",1,23
10,2,"[-1, 0]",1,107
10,2,"[1, 0]",1,105
14,2,"[-1, 0]",5,172
14,2,"[1, 0]",1,49
14,2,"[1, 0]",1,69
6,2,"[1, 0]",1,1
22,2,"[-1, 0]",1,19
14,2,"[-1, 0]",5,32
14,2,"[1, 0]",5,10
18,2,"[1, 0]",5,274
18,2,"[1, 0]",5,54
10,2,"[1, 0]",1,5
22,2,"[-1, 0]",1,259
6,2,"[-1, 0]",5,164
14,2,"[-1, 0]",5,72
6,2,"[-1, 0]",1,223
10,2,"[-1, 0]",5,268
18,2,"[-1, 0]",5,216
18,2,"[1, 0]",1,113
6,2,"[-1, 0]",5,184
18,2,"[-1, 0]",1,115
10,2,"[-1, 0]",5,228
14,2,"[-1, 0]",5,132
22,2,"[-1, 0]",1,39
6,2,"[1, 0]",5,22
10,2,"[1, 0]",5,66
18,2,"[-1, 0]",1,175
6,2,"[-1, 0]",5,264
10,2,"[-1, 0]",5,148
10,2,"[-1, 0]",1,167
14,2,"[1, 0]",1,209
14,2,"[1, 0]",5,110
14,2,"[-1, 0]",5,52
18,2,"[1, 0]",1,133
22,2,"[-1, 0]",5,140
22,2,"[1, 0]",1,77
10,2,"[1, 0]",5,146
18,2,"[-1, 0]",1,235
10,2,"[1, 0]",5,126
6,2,"[1, 0]",1,141
18,2,"[1, 0]",5,254
10,2,"[-1, 0]",5,208
22,2,"[1, 0]",5,18
6,2,"[-1, 0]",5,104
18,2,"[-1, 0]",1,215
22,2,"[1, 0]",1,57
22,2,"[1, 0]",1,177
14,2,"[1, 0]",1,189
22,2,"[-1, 0]",1,199
18,2,"[1, 0]",1,213
10,2,"[1, 0]",5,166
10,2,"[-1, 0]",1,227
22,2,"[1, 0]",1,257
10,2,"[-1, 0]",1,7
10,2,"[1, 0]",5,246
14,2,"[1, 0]",1,249
18,2,"[1, 0]",1,273
10,2,"[-1, 0]",5,188
10,2,"[1, 0]",5,26
14,2,"[-1, 0]",5,232
6,2,"[-1, 0]",5,204
22,2,"[-1, 0]",1,59
22,2,"[1, 0]",1,117
6,2,"[1, 0]",1,101
6,2,"[1, 0]",5,42
14,2,"[1, 0]",5,190
6,2,"[-1, 0]",1,43
22,2,"[-1, 0]",5,200
14,2,"[-1, 0]",1,31
22,2,"[-1, 0]",5,80
6,2,"[1, 0]",1,41
22,2,"[1, 0]",5,238
22,2,"[1, 0]",5,78
6,2,"[-1, 0]",5,44
6,2,"[1, 0]",5,62
18,2,"[-1, 0]",1,75
6,2,"[1, 0]",5,102
14,2,"[-1, 0]",5,92
14,2,"[-1, 0]",5,192
22,2,"[1, 0]",5,158
14,2,"[1, 0]",5,270
22,2,"[-1, 0]",1,79
10,2,"[1, 0]",1,265
22,2,"[1, 0]",5,38
14,2,"[-1, 0]",1,71
18,2,"[1, 0]",5,174
6,2,"[1, 0]",5,202
18,2,"[-1, 0]",1,195
6,2,"[-1, 0]",1,163
14,2,"[1, 0]",1,29
10,2,"[-1, 0]",5,168
