cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[1, 0]",5,154
18,2,"[-1, 0]",5,96
10,2,"[-1, 0]",5,48
6,2,"[1, 0]",5,2
18,2,"[-1, 0]",1,215
6,2,"[-1, 0]",1,263
18,2,"[-1, 0]",5,196
14,2,"[-1, 0]",1,251
14,2,"[1, 0]",5,190
22,2,"[1, 0]",1,117
18,2,"[-1, 0]",1,55
22,2,"[1, 0]",1,77
18,2,"[-1, 0]",1,195
18,2,"[-1, 0]",5,236
18,2,"[-1, 0]",5,116
14,2,"[-1, 0]",5,232
6,2,"[-1, 0]",5,184
10,2,"[1, 0]",5,146
18,2,"[1, 0]",1,153
22,2,"[-1, 0]",5,140
22,2,"[1, 0]",5,58
22,2,"[-1, 0]",1,39
6,2,"[1, 0]",1,201
10,2,"[1, 0]",1,265
18,2,"[-1, 0]",1,15
18,2,"[1, 0]",1,13
22,2,"[-1, 0]",1,239
10,2,"[-1, 0]",1,187
10,2,"[-1, 0]",1,87
14,2,"[1, 0]",1,29
10,2,"[-1, 0]",5,248
14,2,"[-1, 0]",1,171
10,2,"[-1, 0]",1,207
14,2,"[1, 0]",5,230
22,2,"[1, 0]",5,198
10,2,"[1, 0]",1,45
14,2,"[1, 0]",5,170
6,2,"[-1, 0]",1,23
18,2,"[-1, 0]",5,276
10,2,"[1, 0]",5,106
22,2,"[1, 0]",5,98
14,2,"[1, 0]",1,169
6,2,"[-1, 0]",1,43
22,2,"[-1, 0]",5,80
18,2,"[-1, 0]",1,155
6,2,"[-1, 0]",5,124
18,2,"[1, 0]",1,53
14,2,"[-1, 0]",5,72
10,2,"[-1, 0]",1,127
6,2,"[1, 0]",5,82
18,2,"[1, 0]",5,94
22,2,"[-1, 0]",1,279
18,2,"[1, 0]",1,113
6,2,"[1, 0]",1,121
6,2,"[-1, 0]",1,83
10,2,"[1, 0]",1,165
22,2,"[1, 0]",5,118
22,2,"[1, 0]",5,258
6,2,"[-1, 0]",5,44
10,2,"[1, 0]",5,166
6,2,"[-1, 0]",5,144
10,2,"[1, 0]",5,6
6,2,"[-1, 0]",5,4
6,2,"[1, 0]",1,261
22,2,"[1, 0]",5,278
10,2,"[-1, 0]",5,68
14,2,"[1, 0]",1,189
18,2,"[-1, 0]",5,16
10,2,"[1, 0]",1,5
6,2,"[1, 0]",5,162
22,2,"[-1, 0]",5,260
14,2,"[-1, 0]",5,12
6,2,"[1, 0]",1,21
6,2,"[1, 0]",5,62
18,2,"[1, 0]",5,34
18,2,"[1, 0]",5,254
14,2,"[-1, 0]",1,271
18,2,"[-1, 0]",5,36
14,2,"[-1, 0]",5,252
10,2,"[-1, 0]",1,247
22,2,"[1, 0]",1,277
22,2,"[1, 0]",1,37
10,2,"[-1, 0]",5,28
6,2,"[1, 0]",1,241
14,2,"[1, 0]",1,269
6,2,"[1, 0]",1,141
10,2,"[1, 0]",5,26
14,2,"[-1, 0]",1,211
14,2,"[-1, 0]",1,111
6,2,"[-1, 0]",5,204
14,2,"[1, 0]",5,210
10,2,"[-1, 0]",5,128
18,2,"[-1, 0]",5,136
6,2,"[1, 0]",5,42
14,2,"[-1, 0]",5,92
18,2,"[1, 0]",5,274
14,2,"[-1, 0]",1,91
6,2,"[1, 0]",1,221
22,2,"[-1, 0]",1,259
14,2,"[1, 0]",1,229
6,2,"[-1, 0]",1,203
14,2,"[1, 0]",5,70
18,2,"[-1, 0]",1,115
14,2,"[-1, 0]",5,152
22,2,"[1, 0]",1,177
6,2,"[1, 0]",5,182
10,2,"[1, 0]",1,145
10,2,"[1, 0]",1,125
6,2,"[1, 0]",5,242
10,2,"[-1, 0]",5,88
14,2,"[-1, 0]",5,172
18,2,"[-1, 0]",1,235
18,2,"[-1, 0]",5,216
10,2,"[1, 0]",1,85
14,2,"[-1, 0]",5,32
10,2,"[1, 0]",5,206
10,2,"[-1, 0]",1,267
22,2,"[-1, 0]",5,100
6,2,"[-1, 0]",5,264
22,2,"[1, 0]",5,138
22,2,"[1, 0]",1,97
18,2,"[-1, 0]",1,35
14,2,"[-1, 0]",1,231
14,2,"[1, 0]",1,49
22,2,"[1, 0]",5,78
14,2,"[1, 0]",1,9
14,2,"[-1, 0]",5,52
6,2,"[-1, 0]",5,64
22,2,"[-1, 0]",5,60
10,2,"[1, 0]",5,86
22,2,"[-1, 0]",1,119
22,2,"[-1, 0]",1,139
10,2,"[-1, 0]",5,168
6,2,"[1, 0]",5,202
22,2,"[1, 0]",1,157
6,2,"[1, 0]",1,1
10,2,"[-1, 0]",1,227
6,2,"[1, 0]",1,81
22,2,"[1, 0]",1,137
18,2,"[-1, 0]",1,75
6,2,"[-1, 0]",1,163
6,2,"[-1, 0]",1,3
18,2,"[1, 0]",1,193
22,2,"[1, 0]",1,57
18,2,"[-1, 0]",5,76
14,2,"[-1, 0]",1,71
14,2,"[-1, 0]",5,192
14,2,"[1, 0]",5,110
10,2,"[1, 0]",1,25
10,2,"[-1, 0]",5,228
10,2,"[1, 0]",5,46
