cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[-1, 0]",1,63
22,2,"[1, 0]",1,197
10,2,"[1, 0]",5,146
18,2,"[-1, 0]",1,175
14,2,"[1, 0]",5,230
22,2,"[-1, 0]",5,80
18,2,"[1, 0]",5,94
10,2,"[-1, 0]",1,187
10,2,"[-1, 0]",1,127
14,2,"[-1, 0]",1,31
14,2,"[-1, 0]",5,172
10,2,"[-1, 0]",1,67
10,2,"[1, 0]",1,265
22,2,"[1, 0]",5,38
22,2,"[1, 0]",1,217
10,2,"[-1, 0]",1,107
6,2,"[-1, 0]",5,224
18,2,"[1, 0]",5,154
10,2,"[-1, 0]",1,267
18,2,"[1, 0]",5,54
10,2,"[1, 0]",5,6
6,2,"[1, 0]",1,101
10,2,"[1, 0]",1,205
14,2,"[-1, 0]",1,71
22,2,"[1, 0]",1,77
18,2,"[1, 0]",5,74
14,2,"[-1, 0]",5,32
6,2,"[1, 0]",1,61
22,2,"[1, 0]",5,138
22,2,"[-1, 0]",1,179
18,2,"[-1, 0]",1,155
14,2,"[1, 0]",1,29
10,2,"[1, 0]",5,126
6,2,"[1, 0]",5,262
6,2,"[1, 0]",5,202
22,2,"[-1, 0]",1,159
18,2,"[1, 0]",1,113
14,2,"[1, 0]",1,169
6,2,"[1, 0]",1,161
10,2,"[1, 0]",1,85
18,2,"[-1, 0]",5,196
10,2,"[-1, 0]",1,227
22,2,"[-1, 0]",1,19
14,2,"[-1, 0]",1,231
14,2,"[1, 0]",5,130
14,2,"[1, 0]",1,89
18,2,"[-1, 0]",1,135
10,2,"[1, 0]",1,245
18,2,"[1, 0]",1,53
14,2,"[1, 0]",1,9
18,2,"[-1, 0]",5,176
6,2,"[1, 0]",1,181
6,2,"[-1, 0]",5,184
6,2,"[-1, 0]",5,64
6,2,"[1, 0]",1,21
22,2,"[1, 0]",1,17
6,2,"[-1, 0]",5,84
18,2,"[1, 0]",5,134
18,2,"[1, 0]",1,73
14,2,"[-1, 0]",1,11
6,2,"[-1, 0]",5,204
14,2,"[-1, 0]",1,151
18,2,"[-1, 0]",5,76
6,2,"[-1, 0]",1,3
10,2,"[1, 0]",1,125
22,2,"[1, 0]",1,177
18,2,"[1, 0]",5,194
10,2,"[-1, 0]",5,48
18,2,"[1, 0]",1,93
10,2,"[1, 0]",1,145
18,2,"[-1, 0]",5,96
22,2,"[-1, 0]",1,99
22,2,"[-1, 0]",1,39
22,2,"[1, 0]",5,158
14,2,"[1, 0]",5,250
22,2,"[-1, 0]",5,220
14,2,"[1, 0]",5,270
10,2,"[1, 0]",5,86
10,2,"[-1, 0]",1,27
22,2,"[1, 0]",1,277
6,2,"[1, 0]",1,121
18,2,"[1, 0]",1,273
6,2,"[1, 0]",5,42
10,2,"[-1, 0]",5,8
22,2,"[1, 0]",5,18
22,2,"[1, 0]",5,178
22,2,"[-1, 0]",1,139
6,2,"[-1, 0]",5,4
18,2,"[1, 0]",1,213
22,2,"[1, 0]",5,78
18,2,"[-1, 0]",1,15
22,2,"[1, 0]",1,137
18,2,"[-1, 0]",5,36
6,2,"[-1, 0]",1,163
14,2,"[1, 0]",5,210
14,2,"[-1, 0]",5,12
10,2,"[1, 0]",1,65
14,2,"[1, 0]",1,209
18,2,"[-1, 0]",5,216
18,2,"[-1, 0]",5,136
10,2,"[-1, 0]",1,167
14,2,"[1, 0]",5,50
10,2,"[-1, 0]",5,68
18,2,"[-1, 0]",5,16
22,2,"[-1, 0]",5,60
10,2,"[-1, 0]",1,247
22,2,"[-1, 0]",1,259
14,2,"[1, 0]",1,189
22,2,"[-1, 0]",5,240
22,2,"[-1, 0]",1,219
22,2,"[1, 0]",5,98
18,2,"[-1, 0]",1,235
14,2,"[1, 0]",5,110
10,2,"[1, 0]",5,266
18,2,"[-1, 0]",5,56
6,2,"[-1, 0]",1,123
22,2,"[1, 0]",5,58
10,2,"[1, 0]",5,226
10,2,"[1, 0]",5,46
18,2,"[1, 0]",5,114
22,2,"[-1, 0]",5,100
6,2,"[1, 0]",5,102
18,2,"[1, 0]",1,173
10,2,"[1, 0]",5,246
10,2,"[-1, 0]",5,208
10,2,"[-1, 0]",5,108
22,2,"[-1, 0]",1,59
22,2,"[1, 0]",1,237
6,2,"[-1, 0]",1,103
14,2,"[-1, 0]",5,52
22,2,"[-1, 0]",5,40
10,2,"[1, 0]",1,185
10,2,"[-1, 0]",1,147
22,2,"[-1, 0]",5,280
18,2,"[-1, 0]",5,256
18,2,"[-1, 0]",1,215
22,2,"[-1, 0]",5,260
10,2,"[-1, 0]",5,28
10,2,"[1, 0]",5,66
6,2,"[1, 0]",1,201
18,2,"[1, 0]",1,153
6,2,"[-1, 0]",1,243
14,2,"[-1, 0]",1,91
6,2,"[-1, 0]",1,83
18,2,"[-1, 0]",1,275
14,2,"[1, 0]",5,190
6,2,"[1, 0]",5,162
14,2,"[-1, 0]",5,152
10,2,"[1, 0]",1,165
14,2,"[-1, 0]",5,272
22,2,"[1, 0]",1,97
22,2,"[-1, 0]",5,180
18,2,"[1, 0]",5,14
14,2,"[1, 0]",1,109
14,2,"[1, 0]",5,10
10,2,"[1, 0]",1,105
18,2,"[-1, 0]",1,55
14,2,"[-1, 0]",1,111
6,2,"[-1, 0]",5,164
6,2,"[1, 0]",1,241
14,2,"[-1, 0]",1,191
10,2,"[1, 0]",5,26
14,2,"[-1, 0]",5,132
22,2,"[1, 0]",5,218
6,2,"[1, 0]",5,242
22,2,"[-1, 0]",5,140
10,2,"[-1, 0]",5,148
22,2,"[1, 0]",5,278
14,2,"[1, 0]",5,70
6,2,"[-1, 0]",1,263
6,2,"[1, 0]",5,2
6,2,"[-1, 0]",5,264
22,2,"[-1, 0]",1,119
18,2,"[1, 0]",5,214
14,2,"[1, 0]",1,69
22,2,"[-1, 0]",1,79
18,2,"[-1, 0]",5,116
22,2,"[1, 0]",5,258
18,2,"[1, 0]",1,253
14,2,"[1, 0]",1,149
10,2,"[-1, 0]",5,128
18,2,"[1, 0]",1,193
14,2,"[-1, 0]",5,92
10,2,"[1, 0]",1,25
6,2,"[-1, 0]",5,44
10,2,"[-1, 0]",5,188
14,2,"[1, 0]",1,249
6,2,"[-1, 0]",1,23
10,2,"[-1, 0]",5,168
14,2,"[-1, 0]",1,211
18,2,"[1, 0]",1,33
18,2,"[1, 0]",1,13
10,2,"[-1, 0]",1,47
22,2,"[1, 0]",5,198
18,2,"[-1, 0]",5,276
10,2,"[-1, 0]",5,228
22,2,"[1, 0]",1,157
22,2,"[-1, 0]",1,199
14,2,"[-1, 0]",1,251
22,2,"[1, 0]",1,257
6,2,"[-1, 0]",1,183
6,2,"[1, 0]",1,1
10,2,"[-1, 0]",5,268
18,2,"[1, 0]",5,254
22,2,"[-1, 0]",5,20
6,2,"[1, 0]",1,221
14,2,"[-1, 0]",1,271
18,2,"[1, 0]",5,34
18,2,"[1, 0]",5,234
6,2,"[-1, 0]",1,223
18,2,"[1, 0]",1,133
10,2,"[1, 0]",1,45
6,2,"[1, 0]",5,222
14,2,"[-1, 0]",5,212
18,2,"[1, 0]",5,174
10,2,"[1, 0]",5,106
6,2,"[1, 0]",1,81
6,2,"[1, 0]",5,22
22,2,"[1, 0]",5,238
14,2,"[-1, 0]",5,72
6,2,"[1, 0]",5,122
22,2,"[-1, 0]",1,279
22,2,"[1, 0]",1,57
22,2,"[-1, 0]",5,160
6,2,"[-1, 0]",1,203
18,2,"[1, 0]",1,233
14,2,"[-1, 0]",1,51
14,2,"[1, 0]",5,30
14,2,"[-1, 0]",5,192
18,2,"[-1, 0]",5,236
10,2,"[1, 0]",5,186
6,2,"[-1, 0]",5,144
22,2,"[-1, 0]",5,120
18,2,"[-1, 0]",1,75
14,2,"[1, 0]",1,129
6,2,"[-1, 0]",1,143
6,2,"[1, 0]",5,82
14,2,"[1, 0]",5,150
10,2,"[1, 0]",5,206
14,2,"[-1, 0]",1,171
18,2,"[-1, 0]",1,95
6,2,"[-1, 0]",1,43
18,2,"[1, 0]",5,274
14,2,"[1, 0]",5,170
14,2,"[1, 0]",1,229
18,2,"[-1, 0]",1,115
6,2,"[1, 0]",1,141
14,2,"[-1, 0]",5,232
10,2,"[1, 0]",5,166
6,2,"[-1, 0]",5,124
14,2,"[-1, 0]",1,131
18,2,"[-1, 0]",1,195
18,2,"[-1, 0]",5,156
10,2,"[-1, 0]",5,248
14,2,"[1, 0]",1,49
18,2,"[-1, 0]",1,255
6,2,"[1, 0]",5,62
10,2,"[-1, 0]",5,88
14,2,"[1, 0]",1,269
10,2,"[-1, 0]",1,87
18,2,"[-1, 0]",1,35
6,2,"[1, 0]",5,142
6,2,"[-1, 0]",5,24
14,2,"[-1, 0]",5,252
14,2,"[1, 0]",5,90
6,2,"[1, 0]",1,41
22,2,"[-1, 0]",5,200
22,2,"[-1, 0]",1,239
10,2,"[1, 0]",1,225
22,2,"[1, 0]",1,37
6,2,"[1, 0]",1,261
10,2,"[-1, 0]",1,7
14,2,"[-1, 0]",5,112
6,2,"[1, 0]",5,182
22,2,"[1, 0]",1,117
22,2,"[1, 0]",5,118
6,2,"[-1, 0]",5,104
10,2,"[1, 0]",1,5
10,2,"[-1, 0]",1,207
6,2,"[-1, 0]",5,244
