cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[-1, 0]",1,43
6,2,"[1, 0]",5,102
6,2,"[1, 0]",1,201
14,2,"[1, 0]",1,109
6,2,"[1, 0]",5,222
10,2,"[-1, 0]",5,88
6,2,"[-1, 0]",5,224
18,2,"[-1, 0]",1,155
22,2,"[-1, 0]",5,120
10,2,"[-1, 0]",1,227
10,2,"[1, 0]",5,66
22,2,"[1, 0]",5,58
14,2,"[-1, 0]",5,92
22,2,"[1, 0]",1,257
18,2,"[1, 0]",1,53
22,2,"[1, 0]",5,158
18,2,"[-1, 0]",5,276
10,2,"[1, 0]",5,126
10,2,"[1, 0]",5,226
22,2,"[1, 0]",5,18
14,2,"[-1, 0]",1,271
6,2,"[1, 0]",1,221
14,2,"[1, 0]",1,229
10,2,"[1, 0]",1,185
18,2,"[-1, 0]",1,135
14,2,"[-1, 0]",5,12
14,2,"[1, 0]",1,69
18,2,"[1, 0]",1,233
10,2,"[-1, 0]",1,67
14,2,"[1, 0]",5,110
18,2,"[-1, 0]",5,76
6,2,"[1, 0]",1,181
18,2,"[1, 0]",1,153
10,2,"[1, 0]",5,206
22,2,"[-1, 0]",1,279
22,2,"[-1, 0]",1,99
10,2,"[1, 0]",5,106
22,2,"[1, 0]",1,117
14,2,"[1, 0]",1,89
10,2,"[1, 0]",1,105
22,2,"[1, 0]",1,237
6,2,"[-1, 0]",5,64
14,2,"[-1, 0]",1,31
10,2,"[1, 0]",1,65
22,2,"[-1, 0]",1,39
22,2,"[-1, 0]",1,199
10,2,"[1, 0]",5,266
18,2,"[1, 0]",1,73
10,2,"[-1, 0]",5,188
18,2,"[1, 0]",1,133
14,2,"[-1, 0]",1,51
18,2,"[1, 0]",5,194
18,2,"[-1, 0]",5,116
10,2,"[-1, 0]",1,147
10,2,"[-1, 0]",5,228
14,2,"[1, 0]",5,130
22,2,"[-1, 0]",1,179
10,2,"[-1, 0]",5,68
6,2,"[1, 0]",5,242
6,2,"[-1, 0]",5,244
14,2,"[1, 0]",5,170
10,2,"[1, 0]",1,245
6,2,"[1, 0]",5,162
14,2,"[1, 0]",1,169
6,2,"[-1, 0]",5,164
10,2,"[-1, 0]",5,208
14,2,"[-1, 0]",5,32
22,2,"[-1, 0]",1,19
10,2,"[-1, 0]",5,148
18,2,"[1, 0]",5,14
10,2,"[1, 0]",1,145
18,2,"[-1, 0]",5,56
18,2,"[-1, 0]",1,75
6,2,"[-1, 0]",1,203
14,2,"[-1, 0]",5,72
22,2,"[1, 0]",5,78
6,2,"[1, 0]",5,202
18,2,"[1, 0]",1,253
6,2,"[-1, 0]",5,124
10,2,"[1, 0]",1,205
10,2,"[-1, 0]",1,47
18,2,"[-1, 0]",1,255
14,2,"[-1, 0]",5,172
6,2,"[-1, 0]",5,144
10,2,"[-1, 0]",1,7
10,2,"[-1, 0]",5,268
18,2,"[1, 0]",5,254
18,2,"[1, 0]",5,34
22,2,"[-1, 0]",5,40
6,2,"[1, 0]",5,22
6,2,"[1, 0]",1,1
18,2,"[1, 0]",1,213
14,2,"[1, 0]",1,49
10,2,"[-1, 0]",1,187
22,2,"[-1, 0]",5,80
10,2,"[1, 0]",1,5
