cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[1, 0]",5,202
14,2,"[-1, 0]",5,152
14,2,"[1, 0]",5,270
18,2,"[1, 0]",5,114
22,2,"[1, 0]",1,97
22,2,"[1, 0]",1,37
14,2,"[1, 0]",1,269
10,2,"[-1, 0]",5,108
6,2,"[-1, 0]",1,123
10,2,"[1, 0]",1,165
14,2,"[-1, 0]",1,171
18,2,"[-1, 0]",1,175
18,2,"[-1, 0]",1,35
14,2,"[-1, 0]",5,92
18,2,"[1, 0]",1,53
10,2,"[-1, 0]",5,268
18,2,"[1, 0]",1,93
10,2,"[1, 0]",1,245
10,2,"[1, 0]",1,85
6,2,"[-1, 0]",1,163
6,2,"[-1, 0]",5,264
6,2,"[-1, 0]",5,64
18,2,"[1, 0]",5,34
10,2,"[-1, 0]",1,27
10,2,"[1, 0]",1,105
22,2,"[1, 0]",5,258
10,2,"[1, 0]",1,45
22,2,"[-1, 0]",1,279
6,2,"[-1, 0]",1,103
6,2,"[1, 0]",5,42
22,2,"[-1, 0]",5,60
10,2,"[-1, 0]",1,107
6,2,"[1, 0]",5,2
18,2,"[-1, 0]",5,56
6,2,"[-1, 0]",5,104
6,2,"[1, 0]",1,101
18,2,"[-1, 0]",5,136
10,2,"[1, 0]",5,146
18,2,"[-1, 0]",5,16
14,2,"[1, 0]",5,50
6,2,"[-1, 0]",1,3
14,2,"[1, 0]",1,89
10,2,"[-1, 0]",5,148
6,2,"[-1, 0]",5,44
6,2,"[1, 0]",5,102
10,2,"[-1, 0]",5,88
18,2,"[-1, 0]",1,95
14,2,"[1, 0]",5,210
6,2,"[-1, 0]",5,244
14,2,"[1, 0]",5,230
14,2,"[-1, 0]",5,112
22,2,"[1, 0]",1,117
22,2,"[-1, 0]",5,100
10,2,"[-1, 0]",1,167
18,2,"[-1, 0]",5,36
10,2,"[1, 0]",5,246
10,2,"[-1, 0]",1,187
6,2,"[-1, 0]",1,263
22,2,"[1, 0]",5,118
18,2,"[1, 0]",1,13
10,2,"[1, 0]",5,106
10,2,"[1, 0]",5,66
14,2,"[1, 0]",5,250
22,2,"[1, 0]",5,218
22,2,"[1, 0]",5,58
22,2,"[-1, 0]",5,180
22,2,"[1, 0]",1,57
18,2,"[1, 0]",5,254
10,2,"[1, 0]",1,185
14,2,"[1, 0]",1,9
6,2,"[-1, 0]",1,203
10,2,"[-1, 0]",1,7
6,2,"[1, 0]",1,81
22,2,"[-1, 0]",1,59
22,2,"[1, 0]",1,237
14,2,"[-1, 0]",5,232
6,2,"[-1, 0]",1,223
10,2,"[-1, 0]",1,87
6,2,"[1, 0]",5,22
6,2,"[-1, 0]",1,23
22,2,"[1, 0]",1,217
6,2,"[1, 0]",1,1
22,2,"[-1, 0]",1,139
18,2,"[1, 0]",1,253
10,2,"[-1, 0]",1,207
6,2,"[1, 0]",5,262
10,2,"[1, 0]",5,26
22,2,"[-1, 0]",1,179
22,2,"[1, 0]",5,18
14,2,"[-1, 0]",5,32
22,2,"[-1, 0]",1,219
18,2,"[1, 0]",1,233
14,2,"[1, 0]",1,209
14,2,"[1, 0]",1,249
18,2,"[-1, 0]",5,156
18,2,"[1, 0]",1,213
10,2,"[-1, 0]",5,8
18,2,"[-1, 0]",1,215
10,2,"[1, 0]",5,86
6,2,"[1, 0]",1,61
10,2,"[1, 0]",5,266
6,2,"[1, 0]",1,181
18,2,"[1, 0]",1,273
14,2,"[-1, 0]",1,151
18,2,"[-1, 0]",5,76
22,2,"[-1, 0]",1,79
10,2,"[-1, 0]",5,168
22,2,"[-1, 0]",5,140
10,2,"[-1, 0]",5,128
18,2,"[1, 0]",5,14
14,2,"[1, 0]",1,69
14,2,"[-1, 0]",1,71
22,2,"[-1, 0]",5,260
6,2,"[-1, 0]",5,164
6,2,"[-1, 0]",5,4
22,2,"[-1, 0]",1,259
14,2,"[1, 0]",5,150
10,2,"[1, 0]",5,166
10,2,"[1, 0]",5,126
22,2,"[1, 0]",5,78
22,2,"[-1, 0]",1,239
10,2,"[-1, 0]",5,28
22,2,"[1, 0]",1,257
10,2,"[1, 0]",5,226
6,2,"[-1, 0]",1,143
6,2,"[1, 0]",1,241
18,2,"[-1, 0]",5,256
22,2,"[-1, 0]",1,119
10,2,"[1, 0]",1,265
22,2,"[-1, 0]",1,19
10,2,"[1, 0]",1,145
18,2,"[1, 0]",5,54
6,2,"[1, 0]",5,162
14,2,"[1, 0]",1,189
10,2,"[1, 0]",1,5
18,2,"[-1, 0]",1,15
14,2,"[1, 0]",1,229
10,2,"[-1, 0]",1,47
18,2,"[-1, 0]",1,155
6,2,"[1, 0]",1,141
18,2,"[-1, 0]",5,176
18,2,"[-1, 0]",5,236
18,2,"[-1, 0]",1,75
22,2,"[1, 0]",1,77
10,2,"[1, 0]",5,46
22,2,"[1, 0]",1,157
6,2,"[-1, 0]",1,83
6,2,"[1, 0]",5,242
18,2,"[-1, 0]",5,96
22,2,"[-1, 0]",1,199
22,2,"[-1, 0]",5,20
14,2,"[1, 0]",5,130
18,2,"[-1, 0]",1,275
10,2,"[-1, 0]",1,247
6,2,"[1, 0]",5,222
22,2,"[1, 0]",1,197
14,2,"[1, 0]",5,110
10,2,"[1, 0]",5,186
22,2,"[-1, 0]",1,39
10,2,"[1, 0]",1,25
22,2,"[-1, 0]",5,240
10,2,"[-1, 0]",1,147
6,2,"[1, 0]",5,122
14,2,"[1, 0]",1,109
18,2,"[-1, 0]",1,55
22,2,"[1, 0]",5,198
18,2,"[1, 0]",1,153
18,2,"[1, 0]",5,174
22,2,"[1, 0]",5,278
18,2,"[1, 0]",5,74
10,2,"[-1, 0]",5,228
10,2,"[1, 0]",5,206
6,2,"[1, 0]",5,82
14,2,"[1, 0]",5,10
6,2,"[1, 0]",1,201
14,2,"[1, 0]",1,129
18,2,"[1, 0]",1,113
14,2,"[-1, 0]",1,271
14,2,"[-1, 0]",5,12
22,2,"[1, 0]",5,178
10,2,"[-1, 0]",1,127
14,2,"[1, 0]",1,169
22,2,"[-1, 0]",5,80
10,2,"[-1, 0]",5,48
6,2,"[1, 0]",1,261
14,2,"[1, 0]",5,170
18,2,"[-1, 0]",1,115
6,2,"[-1, 0]",1,63
6,2,"[-1, 0]",5,124
22,2,"[-1, 0]",5,220
6,2,"[-1, 0]",1,183
14,2,"[1, 0]",5,90
6,2,"[1, 0]",5,142
6,2,"[-1, 0]",5,184
14,2,"[-1, 0]",1,31
6,2,"[1, 0]",1,41
22,2,"[-1, 0]",5,280
18,2,"[-1, 0]",1,255
10,2,"[-1, 0]",1,227
22,2,"[1, 0]",1,177
14,2,"[-1, 0]",5,132
18,2,"[1, 0]",1,33
18,2,"[-1, 0]",1,195
18,2,"[-1, 0]",5,196
14,2,"[-1, 0]",1,111
14,2,"[-1, 0]",5,172
10,2,"[-1, 0]",5,68
10,2,"[-1, 0]",1,267
18,2,"[1, 0]",5,94
6,2,"[1, 0]",1,21
14,2,"[-1, 0]",1,211
18,2,"[-1, 0]",5,116
6,2,"[-1, 0]",1,243
18,2,"[1, 0]",5,234
14,2,"[-1, 0]",5,192
14,2,"[-1, 0]",5,272
14,2,"[-1, 0]",1,231
6,2,"[-1, 0]",5,144
10,2,"[1, 0]",5,6
10,2,"[1, 0]",1,225
18,2,"[-1, 0]",1,135
10,2,"[1, 0]",1,125
22,2,"[1, 0]",5,98
22,2,"[-1, 0]",5,200
14,2,"[1, 0]",1,149
14,2,"[-1, 0]",5,212
14,2,"[-1, 0]",5,52
10,2,"[-1, 0]",5,208
14,2,"[-1, 0]",1,51
6,2,"[1, 0]",1,161
10,2,"[-1, 0]",5,188
6,2,"[-1, 0]",1,43
18,2,"[1, 0]",1,173
18,2,"[1, 0]",5,154
22,2,"[-1, 0]",5,120
22,2,"[1, 0]",5,138
14,2,"[1, 0]",5,190
6,2,"[-1, 0]",5,224
18,2,"[1, 0]",1,73
14,2,"[-1, 0]",5,72
18,2,"[1, 0]",5,274
14,2,"[-1, 0]",1,91
22,2,"[-1, 0]",1,99
14,2,"[-1, 0]",1,131
22,2,"[1, 0]",5,38
22,2,"[-1, 0]",1,159
6,2,"[1, 0]",5,62
14,2,"[-1, 0]",1,11
18,2,"[1, 0]",5,194
22,2,"[-1, 0]",5,40
14,2,"[-1, 0]",1,251
14,2,"[1, 0]",1,29
6,2,"[-1, 0]",5,204
10,2,"[1, 0]",1,205
22,2,"[1, 0]",1,17
10,2,"[1, 0]",1,65
22,2,"[-1, 0]",5,160
18,2,"[-1, 0]",5,216
18,2,"[-1, 0]",1,235
14,2,"[-1, 0]",1,191
18,2,"[-1, 0]",5,276
6,2,"[1, 0]",5,182
22,2,"[1, 0]",1,137
6,2,"[1, 0]",1,221
18,2,"[1, 0]",1,193
14,2,"[1, 0]",1,49
18,2,"[1, 0]",5,214
18,2,"[1, 0]",1,133
10,2,"[-1, 0]",5,248
22,2,"[1, 0]",5,238
22,2,"[1, 0]",5,158
18,2,"[1, 0]",5,134
6,2,"[-1, 0]",5,84
14,2,"[1, 0]",5,30
10,2,"[-1, 0]",1,67
14,2,"[-1, 0]",5,252
6,2,"[-1, 0]",5,24
22,2,"[1, 0]",1,277
14,2,"[1, 0]",5,70
6,2,"[1, 0]",1,121
