cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[1, 0]",1,261
10,2,"[-1, 0]",1,47
22,2,"[1, 0]",5,218
6,2,"[1, 0]",5,242
22,2,"[-1, 0]",1,179
6,2,"[1, 0]",5,22
10,2,"[-1, 0]",1,67
10,2,"[-1, 0]",5,108
22,2,"[1, 0]",5,78
10,2,"[-1, 0]",1,247
10,2,"[1, 0]",1,185
14,2,"[-1, 0]",1,91
6,2,"[1, 0]",1,21
18,2,"[-1, 0]",1,15
6,2,"[1, 0]",1,181
6,2,"[1, 0]",5,202
14,2,"[1, 0]",1,249
6,2,"[1, 0]",5,182
10,2,"[-1, 0]",5,128
22,2,"[1, 0]",1,97
6,2,"[-1, 0]",1,123
14,2,"[-1, 0]",1,211
14,2,"[-1, 0]",5,232
22,2,"[1, 0]",5,158
22,2,"[-1, 0]",5,100
6,2,"[1, 0]",5,62
18,2,"[-1, 0]",1,95
18,2,"[1, 0]",5,194
14,2,"[-1, 0]",5,72
10,2,"[-1, 0]",5,88
18,2,"[1, 0]",5,94
6,2,"[1, 0]",1,61
22,2,"[1, 0]",5,38
10,2,"[-1, 0]",1,107
6,2,"[-1, 0]",5,144
14,2,"[1, 0]",5,150
10,2,"[-1, 0]",5,28
14,2,"[1, 0]",5,50
18,2,"[1, 0]",1,13
18,2,"[1, 0]",1,113
6,2,"[-1, 0]",1,83
6,2,"[-1, 0]",5,224
6,2,"[-1, 0]",5,24
22,2,"[1, 0]",1,197
6,2,"[1, 0]",1,201
10,2,"[1, 0]",5,206
6,2,"[1, 0]",1,41
22,2,"[1, 0]",5,238
18,2,"[-1, 0]",5,256
6,2,"[1, 0]",1,1
10,2,"[1, 0]",1,125
18,2,"[-1, 0]",5,276
10,2,"[1, 0]",1,165
18,2,"[-1, 0]",5,36
22,2,"[-1, 0]",1,239
18,2,"[-1, 0]",1,195
22,2,"[1, 0]",1,277
10,2,"[-1, 0]",1,267
18,2,"[1, 0]",1,193
6,2,"[1, 0]",1,221
22,2,"[1, 0]",1,117
22,2,"[1, 0]",1,237
14,2,"[-1, 0]",5,212
14,2,"[-1, 0]",1,191
14,2,"[1, 0]",1,269
10,2,"[1, 0]",1,205
18,2,"[1, 0]",1,133
14,2,"[1, 0]",5,230
18,2,"[-1, 0]",1,55
6,2,"[-1, 0]",1,3
18,2,"[1, 0]",5,74
10,2,"[-1, 0]",5,268
14,2,"[-1, 0]",1,31
14,2,"[-1, 0]",1,251
10,2,"[-1, 0]",1,127
14,2,"[1, 0]",5,70
18,2,"[1, 0]",5,154
10,2,"[1, 0]",5,166
14,2,"[-1, 0]",5,132
6,2,"[1, 0]",1,101
6,2,"[1, 0]",5,42
10,2,"[-1, 0]",1,187
22,2,"[-1, 0]",5,120
10,2,"[-1, 0]",5,208
18,2,"[1, 0]",5,34
22,2,"[-1, 0]",5,20
22,2,"[-1, 0]",1,59
18,2,"[1, 0]",1,253
14,2,"[1, 0]",5,110
14,2,"[1, 0]",1,89
22,2,"[1, 0]",5,118
22,2,"[1, 0]",1,37
6,2,"[1, 0]",1,81
22,2,"[1, 0]",1,57
14,2,"[1, 0]",1,69
22,2,"[-1, 0]",5,60
14,2,"[-1, 0]",5,272
22,2,"[-1, 0]",1,79
10,2,"[1, 0]",5,6
22,2,"[1, 0]",1,77
6,2,"[-1, 0]",1,223
18,2,"[1, 0]",1,93
22,2,"[-1, 0]",5,160
22,2,"[-1, 0]",1,139
14,2,"[-1, 0]",5,112
18,2,"[-1, 0]",1,35
14,2,"[-1, 0]",5,252
22,2,"[1, 0]",1,157
14,2,"[1, 0]",5,270
10,2,"[-1, 0]",5,8
18,2,"[-1, 0]",5,156
22,2,"[1, 0]",1,257
14,2,"[-1, 0]",5,152
22,2,"[-1, 0]",1,259
18,2,"[1, 0]",5,114
6,2,"[-1, 0]",1,143
14,2,"[1, 0]",1,109
14,2,"[-1, 0]",1,71
6,2,"[1, 0]",5,2
22,2,"[-1, 0]",5,220
10,2,"[-1, 0]",1,27
14,2,"[-1, 0]",1,11
22,2,"[-1, 0]",5,140
14,2,"[-1, 0]",1,111
6,2,"[-1, 0]",5,264
10,2,"[-1, 0]",1,87
6,2,"[1, 0]",5,142
14,2,"[1, 0]",5,30
22,2,"[-1, 0]",1,159
10,2,"[-1, 0]",1,207
10,2,"[-1, 0]",1,227
10,2,"[-1, 0]",1,147
6,2,"[-1, 0]",5,244
10,2,"[1, 0]",1,145
6,2,"[-1, 0]",5,44
6,2,"[-1, 0]",5,124
18,2,"[1, 0]",1,233
