cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
14,2,"[-1, 0]",1,231
14,2,"[-1, 0]",1,71
14,2,"[1, 0]",5,130
14,2,"[1, 0]",5,30
22,2,"[-1, 0]",1,79
14,2,"[-1, 0]",5,252
6,2,"[-1, 0]",1,263
6,2,"[1, 0]",5,262
18,2,"[-1, 0]",5,216
18,2,"[-1, 0]",1,215
18,2,"[-1, 0]",1,15
10,2,"[1, 0]",1,45
14,2,"[1, 0]",5,90
14,2,"[-1, 0]",5,232
14,2,"[-1, 0]",5,132
6,2,"[1, 0]",5,122
18,2,"[-1, 0]",1,275
10,2,"[1, 0]",1,265
10,2,"[-1, 0]",5,148
18,2,"[-1, 0]",5,36
10,2,"[-1, 0]",1,207
14,2,"[-1, 0]",1,31
18,2,"[-1, 0]",1,195
6,2,"[1, 0]",5,182
18,2,"[1, 0]",1,213
22,2,"[1, 0]",5,218
14,2,"[-1, 0]",5,12
18,2,"[1, 0]",1,233
22,2,"[-1, 0]",5,80
22,2,"[1, 0]",1,77
6,2,"[1, 0]",5,162
18,2,"[1, 0]",5,254
18,2,"[-1, 0]",5,156
10,2,"[1, 0]",5,206
18,2,"[-1, 0]",5,236
6,2,"[-1, 0]",1,183
22,2,"[1, 0]",5,138
10,2,"[-1, 0]",1,247
10,2,"[1, 0]",5,266
18,2,"[-1, 0]",5,76
22,2,"[-1, 0]",5,220
6,2,"[1, 0]",1,241
6,2,"[-1, 0]",1,143
6,2,"[-1, 0]",1,103
22,2,"[-1, 0]",1,219
18,2,"[1, 0]",5,134
10,2,"[-1, 0]",5,128
6,2,"[-1, 0]",1,203
14,2,"[1, 0]",5,190
18,2,"[1, 0]",5,214
10,2,"[-1, 0]",5,48
14,2,"[1, 0]",1,89
10,2,"[1, 0]",5,226
10,2,"[-1, 0]",1,7
22,2,"[1, 0]",5,98
6,2,"[1, 0]",5,22
18,2,"[-1, 0]",1,155
6,2,"[1, 0]",1,141
6,2,"[-1, 0]",5,104
18,2,"[1, 0]",1,13
10,2,"[-1, 0]",1,87
14,2,"[-1, 0]",5,192
10,2,"[-1, 0]",1,147
18,2,"[1, 0]",5,194
6,2,"[-1, 0]",1,223
14,2,"[1, 0]",1,209
14,2,"[-1, 0]",5,172
22,2,"[1, 0]",5,158
6,2,"[1, 0]",5,142
6,2,"[1, 0]",5,202
10,2,"[1, 0]",5,186
6,2,"[1, 0]",1,121
6,2,"[-1, 0]",1,43
14,2,"[1, 0]",5,170
14,2,"[1, 0]",1,269
10,2,"[-1, 0]",1,27
14,2,"[-1, 0]",1,51
10,2,"[1, 0]",5,166
6,2,"[1, 0]",1,161
10,2,"[1, 0]",1,165
22,2,"[1, 0]",5,258
6,2,"[1, 0]",5,222
18,2,"[-1, 0]",1,235
18,2,"[-1, 0]",5,56
10,2,"[-1, 0]",1,127
22,2,"[1, 0]",1,117
14,2,"[1, 0]",1,29
6,2,"[1, 0]",1,1
6,2,"[-1, 0]",5,244
10,2,"[1, 0]",1,205
22,2,"[-1, 0]",1,19
6,2,"[1, 0]",1,201
18,2,"[1, 0]",5,234
10,2,"[-1, 0]",5,268
6,2,"[-1, 0]",5,44
14,2,"[1, 0]",1,249
6,2,"[1, 0]",1,81
10,2,"[-1, 0]",5,88
10,2,"[-1, 0]",5,168
6,2,"[-1, 0]",1,3
18,2,"[-1, 0]",5,116
18,2,"[-1, 0]",5,196
14,2,"[1, 0]",5,150
22,2,"[-1, 0]",5,160
6,2,"[-1, 0]",5,64
14,2,"[-1, 0]",1,11
6,2,"[-1, 0]",1,63
6,2,"[1, 0]",1,61
22,2,"[1, 0]",1,17
14,2,"[1, 0]",1,229
10,2,"[-1, 0]",1,227
18,2,"[1, 0]",5,154
14,2,"[-1, 0]",5,272
18,2,"[1, 0]",1,33
22,2,"[-1, 0]",5,120
22,2,"[1, 0]",1,137
10,2,"[1, 0]",5,246
14,2,"[-1, 0]",5,152
10,2,"[1, 0]",1,105
18,2,"[-1, 0]",5,276
6,2,"[1, 0]",5,242
22,2,"[1, 0]",1,57
14,2,"[-1, 0]",1,131
22,2,"[-1, 0]",1,59
22,2,"[1, 0]",1,157
10,2,"[-1, 0]",5,188
22,2,"[1, 0]",1,177
22,2,"[-1, 0]",5,60
18,2,"[-1, 0]",1,55
22,2,"[1, 0]",1,37
6,2,"[-1, 0]",5,84
22,2,"[-1, 0]",1,259
14,2,"[1, 0]",5,210
10,2,"[-1, 0]",1,47
22,2,"[1, 0]",5,38
22,2,"[-1, 0]",5,40
10,2,"[1, 0]",1,25
6,2,"[-1, 0]",5,204
14,2,"[1, 0]",1,69
14,2,"[-1, 0]",1,111
6,2,"[-1, 0]",5,144
18,2,"[1, 0]",5,14
10,2,"[1, 0]",1,125
14,2,"[-1, 0]",1,211
22,2,"[1, 0]",1,97
14,2,"[-1, 0]",1,151
22,2,"[-1, 0]",5,280
10,2,"[-1, 0]",1,67
10,2,"[-1, 0]",5,68
18,2,"[-1, 0]",1,115
22,2,"[1, 0]",5,198
14,2,"[-1, 0]",5,52
10,2,"[1, 0]",5,146
22,2,"[1, 0]",5,78
18,2,"[1, 0]",5,94
14,2,"[-1, 0]",5,92
10,2,"[-1, 0]",1,167
10,2,"[-1, 0]",5,248
22,2,"[1, 0]",5,118
6,2,"[-1, 0]",5,124
10,2,"[1, 0]",5,6
22,2,"[-1, 0]",1,159
22,2,"[1, 0]",5,58
10,2,"[1, 0]",5,46
22,2,"[-1, 0]",1,179
10,2,"[1, 0]",1,225
