cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
14,2,"[1, 0]",1,269
6,2,"[-1, 0]",1,103
22,2,"[-1, 0]",5,160
14,2,"[1, 0]",5,10
6,2,"[1, 0]",1,41
22,2,"[1, 0]",5,238
14,2,"[1, 0]",5,150
18,2,"[-1, 0]",1,155
22,2,"[1, 0]",5,38
14,2,"[-1, 0]",1,211
22,2,"[1, 0]",5,118
6,2,"[-1, 0]",5,204
14,2,"[-1, 0]",5,232
6,2,"[1, 0]",5,62
14,2,"[1, 0]",1,209
10,2,"[1, 0]",5,186
10,2,"[1, 0]",5,46
6,2,"[-1, 0]",1,223
10,2,"[-1, 0]",1,87
10,2,"[-1, 0]",5,168
22,2,"[1, 0]",1,157
6,2,"[1, 0]",1,81
18,2,"[-1, 0]",5,156
18,2,"[1, 0]",1,73
10,2,"[1, 0]",5,106
22,2,"[1, 0]",1,237
18,2,"[1, 0]",5,114
22,2,"[-1, 0]",5,240
22,2,"[-1, 0]",1,219
22,2,"[1, 0]",5,58
10,2,"[-1, 0]",5,208
14,2,"[-1, 0]",5,252
22,2,"[1, 0]",1,97
6,2,"[-1, 0]",5,44
6,2,"[1, 0]",1,141
10,2,"[-1, 0]",5,68
14,2,"[-1, 0]",5,212
10,2,"[-1, 0]",1,167
18,2,"[-1, 0]",5,16
18,2,"[-1, 0]",1,95
18,2,"[-1, 0]",1,215
14,2,"[-1, 0]",5,192
22,2,"[-1, 0]",5,60
10,2,"[1, 0]",1,145
18,2,"[1, 0]",5,154
14,2,"[1, 0]",5,70
6,2,"[1, 0]",5,22
6,2,"[1, 0]",1,241
6,2,"[-1, 0]",5,144
22,2,"[1, 0]",5,138
18,2,"[-1, 0]",5,256
10,2,"[-1, 0]",1,127
10,2,"[1, 0]",5,166
18,2,"[-1, 0]",5,116
14,2,"[-1, 0]",5,92
18,2,"[-1, 0]",5,96
14,2,"[-1, 0]",5,112
22,2,"[-1, 0]",1,159
18,2,"[1, 0]",1,173
14,2,"[1, 0]",1,109
6,2,"[1, 0]",1,221
6,2,"[1, 0]",1,161
6,2,"[1, 0]",1,261
14,2,"[1, 0]",1,49
10,2,"[1, 0]",1,85
6,2,"[1, 0]",5,262
18,2,"[1, 0]",1,153
6,2,"[1, 0]",5,202
6,2,"[1, 0]",5,222
6,2,"[1, 0]",1,101
22,2,"[1, 0]",5,178
18,2,"[-1, 0]",1,175
10,2,"[1, 0]",1,125
14,2,"[-1, 0]",1,171
14,2,"[-1, 0]",5,12
10,2,"[-1, 0]",1,267
10,2,"[-1, 0]",1,227
18,2,"[1, 0]",5,34
10,2,"[1, 0]",5,26
6,2,"[-1, 0]",5,244
22,2,"[1, 0]",5,218
22,2,"[1, 0]",5,158
6,2,"[-1, 0]",1,83
14,2,"[-1, 0]",1,231
10,2,"[1, 0]",1,65
22,2,"[1, 0]",5,258
14,2,"[1, 0]",5,30
6,2,"[1, 0]",1,61
22,2,"[-1, 0]",5,200
18,2,"[1, 0]",1,233
10,2,"[1, 0]",1,165
14,2,"[1, 0]",5,250
6,2,"[-1, 0]",1,123
6,2,"[-1, 0]",5,264
10,2,"[1, 0]",5,246
10,2,"[-1, 0]",5,108
18,2,"[-1, 0]",1,35
10,2,"[-1, 0]",5,228
6,2,"[1, 0]",5,182
22,2,"[-1, 0]",5,80
22,2,"[1, 0]",1,137
10,2,"[-1, 0]",1,7
6,2,"[-1, 0]",1,163
6,2,"[-1, 0]",5,184
22,2,"[-1, 0]",1,179
14,2,"[1, 0]",1,249
6,2,"[-1, 0]",1,183
22,2,"[-1, 0]",1,79
14,2,"[-1, 0]",1,11
14,2,"[1, 0]",1,129
10,2,"[1, 0]",1,225
18,2,"[1, 0]",5,74
22,2,"[-1, 0]",1,119
10,2,"[-1, 0]",5,148
10,2,"[1, 0]",5,206
18,2,"[-1, 0]",1,55
14,2,"[-1, 0]",5,132
22,2,"[-1, 0]",1,259
22,2,"[1, 0]",1,197
6,2,"[-1, 0]",5,84
14,2,"[-1, 0]",5,32
18,2,"[1, 0]",5,134
6,2,"[1, 0]",1,181
14,2,"[-1, 0]",1,31
14,2,"[1, 0]",5,210
18,2,"[-1, 0]",5,196
6,2,"[1, 0]",5,162
10,2,"[1, 0]",1,25
18,2,"[-1, 0]",5,216
18,2,"[1, 0]",5,54
10,2,"[-1, 0]",1,207
14,2,"[1, 0]",1,69
14,2,"[-1, 0]",5,272
18,2,"[1, 0]",5,214
10,2,"[1, 0]",5,66
10,2,"[-1, 0]",1,147
14,2,"[1, 0]",1,89
22,2,"[1, 0]",5,278
22,2,"[-1, 0]",1,239
6,2,"[1, 0]",5,102
18,2,"[1, 0]",1,33
6,2,"[1, 0]",5,242
10,2,"[1, 0]",1,45
6,2,"[-1, 0]",1,23
18,2,"[-1, 0]",1,115
18,2,"[-1, 0]",5,276
6,2,"[-1, 0]",5,104
6,2,"[1, 0]",5,2
18,2,"[1, 0]",1,133
22,2,"[1, 0]",1,57
18,2,"[1, 0]",1,93
10,2,"[1, 0]",1,105
22,2,"[-1, 0]",1,19
18,2,"[-1, 0]",1,235
22,2,"[1, 0]",5,78
18,2,"[1, 0]",5,174
22,2,"[-1, 0]",1,59
18,2,"[1, 0]",5,274
22,2,"[1, 0]",1,257
14,2,"[-1, 0]",5,52
10,2,"[1, 0]",5,266
10,2,"[-1, 0]",5,188
22,2,"[1, 0]",5,198
18,2,"[-1, 0]",1,75
18,2,"[-1, 0]",5,236
10,2,"[-1, 0]",1,247
18,2,"[1, 0]",5,14
22,2,"[-1, 0]",5,100
14,2,"[-1, 0]",1,71
6,2,"[-1, 0]",1,203
14,2,"[1, 0]",5,50
14,2,"[1, 0]",1,169
22,2,"[-1, 0]",1,39
22,2,"[-1, 0]",1,279
6,2,"[-1, 0]",1,143
22,2,"[-1, 0]",5,280
10,2,"[-1, 0]",5,248
18,2,"[-1, 0]",1,195
10,2,"[-1, 0]",5,48
18,2,"[-1, 0]",1,275
10,2,"[1, 0]",5,146
6,2,"[-1, 0]",5,24
6,2,"[1, 0]",5,142
14,2,"[-1, 0]",1,111
18,2,"[1, 0]",5,194
18,2,"[-1, 0]",1,135
14,2,"[1, 0]",5,110
6,2,"[-1, 0]",1,3
22,2,"[1, 0]",1,17
14,2,"[-1, 0]",5,72
6,2,"[-1, 0]",1,243
10,2,"[-1, 0]",5,128
22,2,"[-1, 0]",5,140
14,2,"[-1, 0]",5,152
6,2,"[-1, 0]",5,64
18,2,"[1, 0]",5,94
10,2,"[-1, 0]",1,107
10,2,"[1, 0]",1,205
