cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[1, 0]",5,234
10,2,"[-1, 0]",1,267
10,2,"[1, 0]",5,166
10,2,"[-1, 0]",1,87
10,2,"[1, 0]",1,165
10,2,"[1, 0]",1,245
22,2,"[-1, 0]",1,279
6,2,"[-1, 0]",1,123
18,2,"[-1, 0]",1,115
22,2,"[-1, 0]",1,139
18,2,"[1, 0]",5,34
18,2,"[-1, 0]",5,256
10,2,"[-1, 0]",1,107
18,2,"[-1, 0]",5,216
14,2,"[-1, 0]",1,31
6,2,"[-1, 0]",5,104
6,2,"[-1, 0]",5,144
14,2,"[1, 0]",5,170
18,2,"[1, 0]",1,193
18,2,"[-1, 0]",1,95
10,2,"[-1, 0]",5,188
22,2,"[1, 0]",5,18
6,2,"[1, 0]",5,42
6,2,"[-1, 0]",1,63
6,2,"[-1, 0]",5,204
22,2,"[-1, 0]",1,239
18,2,"[1, 0]",1,153
10,2,"[1, 0]",5,46
10,2,"[-1, 0]",1,47
14,2,"[-1, 0]",1,231
18,2,"[1, 0]",5,154
6,2,"[1, 0]",1,141
6,2,"[-1, 0]",5,184
6,2,"[-1, 0]",1,3
22,2,"[1, 0]",5,178
14,2,"[-1, 0]",5,152
22,2,"[-1, 0]",1,219
10,2,"[1, 0]",1,185
10,2,"[1, 0]",1,125
6,2,"[-1, 0]",1,23
18,2,"[-1, 0]",1,215
10,2,"[-1, 0]",5,68
6,2,"[1, 0]",1,181
10,2,"[-1, 0]",5,108
10,2,"[-1, 0]",1,227
10,2,"[-1, 0]",1,7
22,2,"[1, 0]",1,57
6,2,"[-1, 0]",1,163
18,2,"[-1, 0]",1,175
10,2,"[-1, 0]",1,127
18,2,"[1, 0]",5,14
14,2,"[1, 0]",5,190
14,2,"[-1, 0]",1,71
22,2,"[-1, 0]",5,160
22,2,"[-1, 0]",1,259
10,2,"[-1, 0]",5,88
14,2,"[-1, 0]",5,172
6,2,"[1, 0]",5,122
18,2,"[-1, 0]",5,196
22,2,"[-1, 0]",5,240
6,2,"[1, 0]",5,22
10,2,"[1, 0]",5,66
14,2,"[-1, 0]",1,11
6,2,"[-1, 0]",1,43
18,2,"[-1, 0]",5,56
14,2,"[1, 0]",1,189
18,2,"[1, 0]",1,133
18,2,"[1, 0]",5,114
10,2,"[-1, 0]",5,128
14,2,"[1, 0]",5,110
6,2,"[1, 0]",5,142
22,2,"[1, 0]",1,17
22,2,"[1, 0]",1,277
22,2,"[-1, 0]",5,140
14,2,"[1, 0]",1,269
18,2,"[-1, 0]",5,236
22,2,"[1, 0]",1,37
10,2,"[1, 0]",5,86
22,2,"[-1, 0]",5,260
6,2,"[1, 0]",5,182
22,2,"[1, 0]",1,157
14,2,"[1, 0]",1,229
18,2,"[1, 0]",1,13
6,2,"[-1, 0]",1,223
10,2,"[-1, 0]",5,268
14,2,"[1, 0]",1,169
14,2,"[1, 0]",5,70
10,2,"[-1, 0]",5,48
10,2,"[1, 0]",1,85
14,2,"[1, 0]",1,149
14,2,"[-1, 0]",1,151
18,2,"[-1, 0]",5,16
6,2,"[-1, 0]",5,124
18,2,"[1, 0]",1,273
6,2,"[-1, 0]",5,264
6,2,"[-1, 0]",5,84
18,2,"[1, 0]",1,173
6,2,"[1, 0]",5,202
6,2,"[1, 0]",5,2
22,2,"[1, 0]",5,158
18,2,"[-1, 0]",1,255
14,2,"[-1, 0]",5,72
22,2,"[1, 0]",1,257
22,2,"[-1, 0]",1,19
6,2,"[-1, 0]",5,64
10,2,"[1, 0]",5,26
10,2,"[1, 0]",1,25
10,2,"[1, 0]",5,146
22,2,"[-1, 0]",5,60
18,2,"[1, 0]",1,53
22,2,"[-1, 0]",5,40
6,2,"[-1, 0]",1,83
14,2,"[-1, 0]",1,51
10,2,"[-1, 0]",1,67
18,2,"[1, 0]",1,113
22,2,"[1, 0]",5,258
18,2,"[-1, 0]",5,276
10,2,"[1, 0]",1,225
22,2,"[-1, 0]",5,280
22,2,"[-1, 0]",5,80
18,2,"[-1, 0]",1,35
10,2,"[1, 0]",5,106
18,2,"[1, 0]",5,134
10,2,"[-1, 0]",1,247
22,2,"[-1, 0]",5,120
14,2,"[-1, 0]",5,192
22,2,"[-1, 0]",5,220
10,2,"[-1, 0]",5,148
6,2,"[1, 0]",5,222
6,2,"[1, 0]",1,81
22,2,"[1, 0]",5,198
22,2,"[-1, 0]",5,20
10,2,"[1, 0]",1,45
10,2,"[1, 0]",1,205
18,2,"[-1, 0]",5,76
18,2,"[1, 0]",1,33
18,2,"[-1, 0]",5,156
10,2,"[1, 0]",5,186
18,2,"[1, 0]",5,74
10,2,"[1, 0]",1,105
18,2,"[1, 0]",5,274
6,2,"[-1, 0]",5,44
14,2,"[-1, 0]",5,132
10,2,"[1, 0]",1,265
22,2,"[1, 0]",1,97
10,2,"[1, 0]",1,5
14,2,"[1, 0]",5,150
14,2,"[1, 0]",5,210
18,2,"[-1, 0]",5,176
14,2,"[-1, 0]",1,271
6,2,"[1, 0]",1,41
14,2,"[1, 0]",5,250
22,2,"[-1, 0]",1,39
14,2,"[1, 0]",1,9
18,2,"[-1, 0]",1,75
22,2,"[-1, 0]",1,159
6,2,"[-1, 0]",1,183
6,2,"[1, 0]",1,61
18,2,"[-1, 0]",1,155
14,2,"[1, 0]",5,10
14,2,"[1, 0]",5,50
6,2,"[1, 0]",5,262
6,2,"[1, 0]",1,121
14,2,"[-1, 0]",5,212
14,2,"[-1, 0]",5,32
18,2,"[1, 0]",1,73
14,2,"[1, 0]",1,209
6,2,"[1, 0]",5,62
18,2,"[-1, 0]",1,55
22,2,"[-1, 0]",1,179
18,2,"[-1, 0]",1,195
10,2,"[-1, 0]",5,8
10,2,"[1, 0]",1,145
6,2,"[1, 0]",5,162
10,2,"[-1, 0]",5,168
10,2,"[1, 0]",5,266
18,2,"[-1, 0]",1,275
14,2,"[1, 0]",1,29
14,2,"[-1, 0]",5,12
22,2,"[-1, 0]",1,99
14,2,"[1, 0]",5,130
6,2,"[1, 0]",1,241
22,2,"[1, 0]",5,218
10,2,"[1, 0]",5,226
18,2,"[1, 0]",5,214
6,2,"[-1, 0]",5,4
6,2,"[1, 0]",1,221
18,2,"[1, 0]",5,194
18,2,"[1, 0]",1,233
22,2,"[1, 0]",5,278
22,2,"[1, 0]",1,117
18,2,"[1, 0]",1,253
6,2,"[-1, 0]",5,244
14,2,"[1, 0]",5,270
22,2,"[-1, 0]",1,199
14,2,"[-1, 0]",5,272
10,2,"[-1, 0]",1,187
10,2,"[1, 0]",5,6
14,2,"[1, 0]",1,69
22,2,"[-1, 0]",5,100
10,2,"[-1, 0]",1,167
