cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[-1, 0]",5,56
18,2,"[-1, 0]",5,96
18,2,"[1, 0]",1,33
18,2,"[1, 0]",1,73
14,2,"[-1, 0]",1,131
14,2,"[1, 0]",5,230
22,2,"[1, 0]",5,78
14,2,"[1, 0]",1,89
10,2,"[1, 0]",5,206
14,2,"[1, 0]",1,49
22,2,"[1, 0]",5,38
6,2,"[1, 0]",1,161
6,2,"[1, 0]",1,141
14,2,"[-1, 0]",1,51
10,2,"[1, 0]",1,225
10,2,"[1, 0]",5,46
10,2,"[-1, 0]",1,147
6,2,"[1, 0]",1,41
10,2,"[1, 0]",5,106
22,2,"[1, 0]",1,37
6,2,"[1, 0]",5,42
6,2,"[1, 0]",1,1
22,2,"[-1, 0]",1,219
18,2,"[1, 0]",1,273
22,2,"[-1, 0]",1,119
6,2,"[-1, 0]",1,43
22,2,"[-1, 0]",1,159
6,2,"[1, 0]",1,121
6,2,"[-1, 0]",5,24
22,2,"[-1, 0]",5,260
22,2,"[-1, 0]",5,200
14,2,"[-1, 0]",1,11
14,2,"[1, 0]",5,270
6,2,"[-1, 0]",5,84
6,2,"[1, 0]",5,142
22,2,"[1, 0]",5,138
14,2,"[-1, 0]",1,111
22,2,"[1, 0]",5,258
18,2,"[1, 0]",1,53
10,2,"[1, 0]",1,65
10,2,"[-1, 0]",1,107
6,2,"[-1, 0]",5,4
22,2,"[1, 0]",5,158
22,2,"[1, 0]",1,157
18,2,"[-1, 0]",5,256
14,2,"[1, 0]",1,129
10,2,"[1, 0]",1,265
22,2,"[-1, 0]",1,39
18,2,"[-1, 0]",1,195
14,2,"[1, 0]",1,269
22,2,"[1, 0]",1,197
14,2,"[-1, 0]",1,31
18,2,"[-1, 0]",1,115
18,2,"[1, 0]",5,154
6,2,"[-1, 0]",1,123
6,2,"[1, 0]",1,221
14,2,"[1, 0]",1,249
22,2,"[1, 0]",1,137
14,2,"[1, 0]",5,70
18,2,"[1, 0]",5,94
6,2,"[-1, 0]",1,203
22,2,"[1, 0]",1,97
6,2,"[1, 0]",1,201
10,2,"[-1, 0]",1,187
22,2,"[-1, 0]",5,280
22,2,"[-1, 0]",5,120
18,2,"[-1, 0]",5,156
10,2,"[1, 0]",1,185
14,2,"[1, 0]",1,169
10,2,"[-1, 0]",5,168
22,2,"[-1, 0]",5,20
18,2,"[-1, 0]",5,76
22,2,"[1, 0]",1,77
18,2,"[1, 0]",5,194
14,2,"[1, 0]",5,130
18,2,"[-1, 0]",1,275
6,2,"[-1, 0]",1,23
10,2,"[1, 0]",1,25
6,2,"[-1, 0]",5,124
14,2,"[-1, 0]",5,132
10,2,"[-1, 0]",1,87
14,2,"[1, 0]",5,170
14,2,"[-1, 0]",1,211
6,2,"[1, 0]",5,82
18,2,"[1, 0]",1,253
18,2,"[-1, 0]",5,136
18,2,"[1, 0]",1,173
18,2,"[-1, 0]",5,196
14,2,"[1, 0]",5,150
6,2,"[1, 0]",1,181
22,2,"[-1, 0]",5,220
14,2,"[1, 0]",1,109
22,2,"[1, 0]",1,57
18,2,"[1, 0]",5,34
10,2,"[1, 0]",5,266
10,2,"[-1, 0]",5,188
18,2,"[1, 0]",1,193
10,2,"[1, 0]",1,145
6,2,"[1, 0]",5,62
22,2,"[1, 0]",5,98
14,2,"[-1, 0]",5,92
10,2,"[-1, 0]",1,227
22,2,"[1, 0]",5,198
10,2,"[-1, 0]",1,207
10,2,"[1, 0]",5,66
14,2,"[-1, 0]",5,212
10,2,"[-1, 0]",5,8
14,2,"[-1, 0]",1,91
10,2,"[1, 0]",1,205
22,2,"[1, 0]",1,237
6,2,"[-1, 0]",1,183
22,2,"[-1, 0]",5,40
18,2,"[-1, 0]",1,235
22,2,"[1, 0]",1,257
10,2,"[-1, 0]",5,248
14,2,"[-1, 0]",1,271
6,2,"[-1, 0]",5,144
10,2,"[-1, 0]",1,127
22,2,"[1, 0]",5,218
6,2,"[1, 0]",5,202
14,2,"[1, 0]",1,149
22,2,"[1, 0]",5,58
22,2,"[1, 0]",1,117
6,2,"[-1, 0]",1,83
14,2,"[-1, 0]",1,231
22,2,"[1, 0]",1,217
14,2,"[-1, 0]",5,252
22,2,"[-1, 0]",1,139
22,2,"[1, 0]",5,118
6,2,"[1, 0]",1,261
18,2,"[-1, 0]",5,276
18,2,"[1, 0]",5,54
6,2,"[1, 0]",1,241
18,2,"[1, 0]",1,113
18,2,"[1, 0]",5,234
6,2,"[1, 0]",5,2
10,2,"[-1, 0]",1,67
22,2,"[-1, 0]",5,140
14,2,"[1, 0]",5,190
18,2,"[1, 0]",5,74
22,2,"[-1, 0]",5,180
10,2,"[1, 0]",5,226
10,2,"[1, 0]",5,86
14,2,"[1, 0]",5,30
6,2,"[1, 0]",1,81
14,2,"[-1, 0]",1,251
14,2,"[1, 0]",1,9
10,2,"[1, 0]",1,245
6,2,"[-1, 0]",1,3
14,2,"[-1, 0]",1,171
6,2,"[-1, 0]",1,163
14,2,"[-1, 0]",5,52
6,2,"[-1, 0]",1,63
6,2,"[-1, 0]",5,64
14,2,"[1, 0]",5,250
10,2,"[-1, 0]",5,68
18,2,"[-1, 0]",1,55
22,2,"[-1, 0]",1,199
6,2,"[-1, 0]",1,243
18,2,"[-1, 0]",5,176
10,2,"[1, 0]",5,166
14,2,"[1, 0]",1,209
14,2,"[-1, 0]",1,151
10,2,"[-1, 0]",5,268
18,2,"[-1, 0]",1,135
10,2,"[-1, 0]",5,88
14,2,"[-1, 0]",1,191
22,2,"[1, 0]",5,238
