cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
22,2,"[-1, 0]",5,220
18,2,"[1, 0]",1,33
18,2,"[-1, 0]",1,235
14,2,"[1, 0]",1,89
6,2,"[-1, 0]",1,243
6,2,"[-1, 0]",1,263
18,2,"[1, 0]",5,174
10,2,"[-1, 0]",5,28
6,2,"[-1, 0]",5,184
6,2,"[1, 0]",1,101
14,2,"[1, 0]",1,169
10,2,"[-1, 0]",1,87
22,2,"[1, 0]",5,18
22,2,"[1, 0]",1,277
10,2,"[-1, 0]",5,188
14,2,"[1, 0]",5,70
18,2,"[-1, 0]",5,236
18,2,"[1, 0]",1,253
18,2,"[1, 0]",5,114
14,2,"[-1, 0]",5,272
10,2,"[1, 0]",1,85
18,2,"[1, 0]",1,193
10,2,"[-1, 0]",1,27
10,2,"[-1, 0]",5,48
14,2,"[1, 0]",5,190
10,2,"[1, 0]",1,65
6,2,"[-1, 0]",1,43
18,2,"[-1, 0]",1,55
14,2,"[-1, 0]",5,192
18,2,"[-1, 0]",1,95
18,2,"[1, 0]",5,74
14,2,"[1, 0]",1,9
18,2,"[1, 0]",1,53
10,2,"[-1, 0]",1,7
22,2,"[-1, 0]",1,179
6,2,"[-1, 0]",5,4
22,2,"[-1, 0]",5,40
18,2,"[1, 0]",5,134
6,2,"[-1, 0]",1,83
6,2,"[-1, 0]",1,3
18,2,"[-1, 0]",5,156
22,2,"[1, 0]",1,57
10,2,"[1, 0]",5,46
6,2,"[1, 0]",1,41
14,2,"[1, 0]",1,249
6,2,"[1, 0]",5,82
14,2,"[-1, 0]",1,171
10,2,"[1, 0]",1,225
10,2,"[-1, 0]",1,67
14,2,"[-1, 0]",1,51
18,2,"[1, 0]",5,274
22,2,"[-1, 0]",1,239
6,2,"[1, 0]",1,221
18,2,"[1, 0]",5,214
6,2,"[-1, 0]",1,63
18,2,"[-1, 0]",1,15
14,2,"[-1, 0]",5,172
22,2,"[1, 0]",5,158
18,2,"[-1, 0]",1,175
14,2,"[-1, 0]",5,112
10,2,"[1, 0]",1,205
18,2,"[1, 0]",5,154
18,2,"[1, 0]",1,233
18,2,"[1, 0]",5,194
22,2,"[-1, 0]",5,80
22,2,"[1, 0]",1,37
14,2,"[1, 0]",5,130
22,2,"[-1, 0]",1,259
6,2,"[1, 0]",5,62
22,2,"[-1, 0]",1,279
14,2,"[-1, 0]",1,151
22,2,"[1, 0]",1,137
10,2,"[-1, 0]",5,88
14,2,"[-1, 0]",1,251
18,2,"[-1, 0]",5,36
10,2,"[1, 0]",5,206
18,2,"[-1, 0]",5,256
18,2,"[1, 0]",1,133
18,2,"[-1, 0]",5,76
22,2,"[-1, 0]",1,119
14,2,"[-1, 0]",1,211
10,2,"[1, 0]",1,25
10,2,"[1, 0]",5,6
18,2,"[-1, 0]",1,255
6,2,"[-1, 0]",1,223
18,2,"[-1, 0]",5,96
22,2,"[-1, 0]",5,200
22,2,"[1, 0]",5,58
10,2,"[1, 0]",5,266
18,2,"[-1, 0]",5,196
18,2,"[1, 0]",1,153
6,2,"[-1, 0]",1,183
14,2,"[1, 0]",5,50
18,2,"[-1, 0]",1,75
6,2,"[-1, 0]",5,224
6,2,"[-1, 0]",5,44
14,2,"[-1, 0]",5,232
6,2,"[1, 0]",5,122
18,2,"[1, 0]",5,94
18,2,"[1, 0]",5,54
22,2,"[-1, 0]",5,280
10,2,"[-1, 0]",1,187
10,2,"[1, 0]",1,5
22,2,"[1, 0]",5,98
14,2,"[1, 0]",5,10
6,2,"[1, 0]",5,42
14,2,"[1, 0]",1,29
18,2,"[1, 0]",5,254
6,2,"[1, 0]",1,181
22,2,"[-1, 0]",5,160
6,2,"[-1, 0]",5,24
22,2,"[1, 0]",1,97
6,2,"[1, 0]",1,201
22,2,"[1, 0]",1,257
6,2,"[1, 0]",5,162
6,2,"[-1, 0]",1,163
10,2,"[1, 0]",5,226
14,2,"[1, 0]",1,209
14,2,"[1, 0]",5,170
22,2,"[1, 0]",5,278
18,2,"[-1, 0]",1,155
14,2,"[-1, 0]",1,231
22,2,"[-1, 0]",1,139
10,2,"[1, 0]",1,145
10,2,"[1, 0]",5,246
18,2,"[-1, 0]",1,275
10,2,"[1, 0]",1,125
6,2,"[-1, 0]",1,143
6,2,"[1, 0]",1,261
6,2,"[-1, 0]",5,144
18,2,"[-1, 0]",5,276
22,2,"[1, 0]",5,138
6,2,"[1, 0]",1,121
18,2,"[1, 0]",1,173
10,2,"[-1, 0]",1,167
14,2,"[1, 0]",1,229
22,2,"[1, 0]",5,238
22,2,"[-1, 0]",1,59
18,2,"[-1, 0]",5,116
22,2,"[1, 0]",5,78
6,2,"[-1, 0]",5,164
10,2,"[-1, 0]",5,208
14,2,"[-1, 0]",1,131
18,2,"[1, 0]",1,93
22,2,"[-1, 0]",1,19
10,2,"[1, 0]",5,106
18,2,"[-1, 0]",5,16
18,2,"[1, 0]",1,73
22,2,"[1, 0]",1,177
10,2,"[-1, 0]",5,8
22,2,"[-1, 0]",5,260
22,2,"[1, 0]",5,198
10,2,"[-1, 0]",1,227
10,2,"[-1, 0]",1,127
14,2,"[1, 0]",1,109
22,2,"[-1, 0]",1,79
6,2,"[-1, 0]",1,103
10,2,"[1, 0]",1,45
22,2,"[-1, 0]",1,199
10,2,"[-1, 0]",1,247
14,2,"[1, 0]",1,149
18,2,"[1, 0]",1,213
22,2,"[-1, 0]",5,100
14,2,"[-1, 0]",1,11
14,2,"[1, 0]",5,110
18,2,"[1, 0]",5,14
6,2,"[1, 0]",5,22
10,2,"[1, 0]",1,165
22,2,"[-1, 0]",5,120
14,2,"[-1, 0]",1,31
10,2,"[1, 0]",1,185
22,2,"[1, 0]",1,197
18,2,"[-1, 0]",5,176
18,2,"[-1, 0]",5,136
22,2,"[-1, 0]",5,60
10,2,"[1, 0]",5,166
6,2,"[1, 0]",1,1
14,2,"[1, 0]",1,189
18,2,"[1, 0]",1,13
18,2,"[-1, 0]",5,56
10,2,"[1, 0]",1,245
14,2,"[-1, 0]",1,191
14,2,"[-1, 0]",5,252
22,2,"[1, 0]",1,217
18,2,"[1, 0]",1,273
6,2,"[1, 0]",5,2
14,2,"[1, 0]",5,210
6,2,"[-1, 0]",5,204
6,2,"[1, 0]",1,21
22,2,"[1, 0]",5,178
6,2,"[1, 0]",1,161
6,2,"[-1, 0]",5,124
14,2,"[1, 0]",5,90
14,2,"[-1, 0]",5,72
14,2,"[1, 0]",5,150
6,2,"[-1, 0]",5,84
6,2,"[1, 0]",5,262
14,2,"[1, 0]",1,129
22,2,"[-1, 0]",5,140
14,2,"[1, 0]",5,250
6,2,"[-1, 0]",1,203
6,2,"[1, 0]",5,102
10,2,"[1, 0]",1,105
22,2,"[1, 0]",1,77
14,2,"[1, 0]",1,69
10,2,"[-1, 0]",5,248
6,2,"[-1, 0]",1,123
22,2,"[1, 0]",1,117
10,2,"[1, 0]",5,126
10,2,"[1, 0]",5,66
6,2,"[-1, 0]",5,264
14,2,"[1, 0]",5,230
6,2,"[1, 0]",5,242
10,2,"[-1, 0]",5,128
22,2,"[1, 0]",1,17
22,2,"[-1, 0]",1,99
22,2,"[1, 0]",1,237
10,2,"[-1, 0]",5,228
10,2,"[-1, 0]",1,107
14,2,"[1, 0]",1,49
18,2,"[1, 0]",1,113
6,2,"[1, 0]",1,81
10,2,"[-1, 0]",1,147
18,2,"[1, 0]",5,34
10,2,"[1, 0]",5,146
22,2,"[-1, 0]",1,219
18,2,"[-1, 0]",1,215
6,2,"[-1, 0]",5,64
22,2,"[-1, 0]",5,180
14,2,"[-1, 0]",1,111
6,2,"[1, 0]",1,61
6,2,"[-1, 0]",5,104
6,2,"[1, 0]",5,222
22,2,"[1, 0]",5,258
10,2,"[1, 0]",5,186
14,2,"[-1, 0]",5,52
6,2,"[1, 0]",5,202
14,2,"[-1, 0]",5,212
10,2,"[-1, 0]",5,108
22,2,"[1, 0]",5,118
10,2,"[-1, 0]",5,68
10,2,"[-1, 0]",5,268
14,2,"[-1, 0]",1,271
14,2,"[-1, 0]",5,32
14,2,"[-1, 0]",5,132
6,2,"[1, 0]",5,182
10,2,"[1, 0]",5,86
14,2,"[-1, 0]",1,91
18,2,"[-1, 0]",1,195
10,2,"[-1, 0]",1,47
22,2,"[-1, 0]",5,240
10,2,"[-1, 0]",5,148
18,2,"[-1, 0]",1,135
22,2,"[1, 0]",1,157
6,2,"[1, 0]",1,241
6,2,"[-1, 0]",1,23
10,2,"[-1, 0]",1,267
14,2,"[1, 0]",5,270
22,2,"[-1, 0]",5,20
22,2,"[1, 0]",5,218
10,2,"[1, 0]",5,26
18,2,"[1, 0]",5,234
18,2,"[-1, 0]",1,115
14,2,"[1, 0]",1,269
10,2,"[-1, 0]",5,168
22,2,"[1, 0]",5,38
22,2,"[-1, 0]",1,159
6,2,"[1, 0]",5,142
14,2,"[1, 0]",5,30
22,2,"[-1, 0]",1,39
18,2,"[-1, 0]",1,35
10,2,"[-1, 0]",1,207
18,2,"[-1, 0]",5,216
6,2,"[-1, 0]",5,244
14,2,"[-1, 0]",1,71
14,2,"[-1, 0]",5,92
14,2,"[-1, 0]",5,152
10,2,"[1, 0]",1,265
6,2,"[1, 0]",1,141
14,2,"[-1, 0]",5,12
