cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
10,2,"[-1, 0]",5,68
18,2,"[-1, 0]",1,115
6,2,"[1, 0]",1,1
10,2,"[1, 0]",1,65
22,2,"[1, 0]",5,18
6,2,"[1, 0]",1,181
18,2,"[1, 0]",1,93
18,2,"[-1, 0]",1,255
22,2,"[1, 0]",5,158
6,2,"[1, 0]",1,41
18,2,"[1, 0]",5,254
22,2,"[1, 0]",5,218
18,2,"[-1, 0]",5,196
10,2,"[-1, 0]",5,228
22,2,"[1, 0]",1,77
22,2,"[-1, 0]",1,19
18,2,"[1, 0]",1,113
22,2,"[1, 0]",5,58
14,2,"[1, 0]",1,49
6,2,"[-1, 0]",5,164
22,2,"[1, 0]",5,118
10,2,"[-1, 0]",1,267
14,2,"[1, 0]",1,209
22,2,"[-1, 0]",5,40
6,2,"[-1, 0]",1,83
6,2,"[-1, 0]",1,123
6,2,"[1, 0]",1,61
18,2,"[-1, 0]",5,16
18,2,"[1, 0]",1,13
10,2,"[-1, 0]",1,47
10,2,"[-1, 0]",1,147
10,2,"[1, 0]",1,245
6,2,"[-1, 0]",1,183
14,2,"[1, 0]",1,249
6,2,"[-1, 0]",5,224
14,2,"[1, 0]",1,129
6,2,"[1, 0]",1,201
18,2,"[-1, 0]",5,36
14,2,"[1, 0]",1,189
14,2,"[1, 0]",5,150
6,2,"[-1, 0]",1,263
14,2,"[1, 0]",1,109
10,2,"[-1, 0]",5,168
10,2,"[-1, 0]",5,248
18,2,"[-1, 0]",5,76
18,2,"[-1, 0]",1,55
22,2,"[1, 0]",1,237
14,2,"[-1, 0]",5,172
22,2,"[1, 0]",1,117
6,2,"[1, 0]",1,101
22,2,"[-1, 0]",1,79
10,2,"[-1, 0]",5,268
10,2,"[1, 0]",1,165
6,2,"[1, 0]",1,21
10,2,"[-1, 0]",1,207
10,2,"[1, 0]",5,126
18,2,"[-1, 0]",1,35
6,2,"[-1, 0]",1,103
18,2,"[-1, 0]",5,276
22,2,"[-1, 0]",5,220
10,2,"[1, 0]",5,226
6,2,"[-1, 0]",1,223
10,2,"[1, 0]",5,6
10,2,"[1, 0]",1,25
22,2,"[-1, 0]",1,99
14,2,"[-1, 0]",1,51
18,2,"[-1, 0]",1,235
6,2,"[-1, 0]",5,244
10,2,"[1, 0]",5,186
18,2,"[1, 0]",1,233
22,2,"[1, 0]",1,17
10,2,"[-1, 0]",5,88
14,2,"[1, 0]",5,50
6,2,"[-1, 0]",1,63
22,2,"[1, 0]",5,38
6,2,"[1, 0]",5,62
14,2,"[-1, 0]",1,111
6,2,"[-1, 0]",1,163
22,2,"[1, 0]",5,138
6,2,"[-1, 0]",5,124
6,2,"[-1, 0]",1,43
18,2,"[1, 0]",5,94
6,2,"[1, 0]",5,82
10,2,"[1, 0]",1,225
10,2,"[-1, 0]",5,188
14,2,"[-1, 0]",1,231
10,2,"[1, 0]",1,85
6,2,"[1, 0]",1,261
10,2,"[-1, 0]",5,148
18,2,"[1, 0]",1,173
18,2,"[-1, 0]",5,116
10,2,"[-1, 0]",1,187
22,2,"[1, 0]",5,178
18,2,"[-1, 0]",1,175
10,2,"[1, 0]",5,206
10,2,"[-1, 0]",5,48
18,2,"[1, 0]",5,194
6,2,"[1, 0]",1,121
18,2,"[1, 0]",5,174
6,2,"[-1, 0]",5,204
22,2,"[1, 0]",1,137
6,2,"[-1, 0]",1,203
10,2,"[-1, 0]",1,167
6,2,"[-1, 0]",5,264
22,2,"[1, 0]",5,258
6,2,"[1, 0]",5,182
14,2,"[1, 0]",1,89
18,2,"[1, 0]",1,33
22,2,"[-1, 0]",1,39
22,2,"[-1, 0]",5,60
14,2,"[-1, 0]",1,271
6,2,"[-1, 0]",1,243
18,2,"[1, 0]",1,153
14,2,"[-1, 0]",5,72
22,2,"[-1, 0]",1,259
18,2,"[1, 0]",5,214
6,2,"[1, 0]",5,22
22,2,"[-1, 0]",1,139
22,2,"[-1, 0]",5,80
18,2,"[-1, 0]",1,275
18,2,"[1, 0]",5,14
10,2,"[1, 0]",5,246
10,2,"[-1, 0]",5,108
22,2,"[-1, 0]",5,140
6,2,"[-1, 0]",5,24
14,2,"[1, 0]",5,170
22,2,"[-1, 0]",1,199
18,2,"[1, 0]",1,273
10,2,"[1, 0]",1,145
18,2,"[-1, 0]",1,195
6,2,"[1, 0]",1,241
10,2,"[1, 0]",5,106
22,2,"[-1, 0]",5,160
10,2,"[1, 0]",5,26
18,2,"[-1, 0]",5,256
18,2,"[1, 0]",1,53
14,2,"[-1, 0]",1,91
18,2,"[1, 0]",1,253
10,2,"[-1, 0]",5,128
18,2,"[-1, 0]",1,215
10,2,"[-1, 0]",5,208
14,2,"[-1, 0]",1,151
6,2,"[1, 0]",1,161
14,2,"[-1, 0]",5,192
14,2,"[-1, 0]",1,31
10,2,"[1, 0]",1,125
22,2,"[-1, 0]",5,20
6,2,"[-1, 0]",5,44
6,2,"[1, 0]",5,262
14,2,"[-1, 0]",1,11
10,2,"[-1, 0]",1,7
10,2,"[1, 0]",5,166
22,2,"[-1, 0]",5,180
18,2,"[-1, 0]",5,176
14,2,"[-1, 0]",5,12
6,2,"[-1, 0]",5,64
22,2,"[-1, 0]",1,159
14,2,"[1, 0]",1,9
10,2,"[1, 0]",1,45
6,2,"[-1, 0]",5,184
22,2,"[-1, 0]",1,279
6,2,"[-1, 0]",1,3
18,2,"[1, 0]",1,73
22,2,"[1, 0]",1,37
22,2,"[-1, 0]",5,200
14,2,"[1, 0]",5,10
18,2,"[-1, 0]",1,155
14,2,"[-1, 0]",5,112
14,2,"[-1, 0]",5,32
18,2,"[1, 0]",5,74
18,2,"[1, 0]",5,114
18,2,"[-1, 0]",1,75
10,2,"[-1, 0]",1,227
6,2,"[-1, 0]",5,4
18,2,"[1, 0]",5,274
18,2,"[-1, 0]",5,156
10,2,"[1, 0]",5,66
14,2,"[1, 0]",5,90
10,2,"[1, 0]",1,185
10,2,"[-1, 0]",1,87
6,2,"[1, 0]",5,242
18,2,"[1, 0]",5,54
22,2,"[1, 0]",5,98
22,2,"[-1, 0]",1,59
14,2,"[1, 0]",5,210
6,2,"[1, 0]",5,142
18,2,"[-1, 0]",1,15
22,2,"[1, 0]",1,57
18,2,"[-1, 0]",5,96
22,2,"[1, 0]",5,198
14,2,"[1, 0]",5,230
14,2,"[1, 0]",5,190
14,2,"[1, 0]",5,110
6,2,"[1, 0]",5,102
10,2,"[1, 0]",5,46
10,2,"[-1, 0]",1,67
14,2,"[1, 0]",5,270
6,2,"[1, 0]",1,81
18,2,"[-1, 0]",5,136
6,2,"[1, 0]",1,221
14,2,"[1, 0]",1,169
14,2,"[1, 0]",5,70
18,2,"[1, 0]",5,34
14,2,"[-1, 0]",1,211
14,2,"[-1, 0]",5,132
14,2,"[1, 0]",1,149
6,2,"[1, 0]",5,162
6,2,"[1, 0]",5,2
22,2,"[-1, 0]",5,100
6,2,"[1, 0]",5,42
22,2,"[-1, 0]",1,179
14,2,"[-1, 0]",1,191
10,2,"[1, 0]",5,86
14,2,"[1, 0]",5,130
14,2,"[1, 0]",5,30
22,2,"[-1, 0]",5,280
18,2,"[-1, 0]",5,216
14,2,"[1, 0]",5,250
14,2,"[-1, 0]",5,212
10,2,"[1, 0]",5,266
6,2,"[1, 0]",1,141
22,2,"[1, 0]",5,238
18,2,"[1, 0]",1,133
22,2,"[1, 0]",1,257
14,2,"[1, 0]",1,29
22,2,"[1, 0]",1,97
6,2,"[-1, 0]",5,144
14,2,"[-1, 0]",1,251
22,2,"[1, 0]",1,157
18,2,"[-1, 0]",5,56
10,2,"[-1, 0]",1,247
10,2,"[-1, 0]",1,127
10,2,"[1, 0]",5,146
10,2,"[1, 0]",1,265
6,2,"[-1, 0]",1,143
22,2,"[-1, 0]",5,240
6,2,"[1, 0]",5,122
22,2,"[-1, 0]",1,239
22,2,"[-1, 0]",1,119
22,2,"[1, 0]",1,277
10,2,"[-1, 0]",5,28
18,2,"[-1, 0]",5,236
18,2,"[-1, 0]",1,95
14,2,"[-1, 0]",1,171
14,2,"[-1, 0]",5,272
6,2,"[1, 0]",5,202
10,2,"[-1, 0]",5,8
10,2,"[-1, 0]",1,27
22,2,"[1, 0]",5,78
6,2,"[-1, 0]",1,23
14,2,"[-1, 0]",5,92
22,2,"[1, 0]",5,278
14,2,"[1, 0]",1,269
14,2,"[-1, 0]",5,52
14,2,"[-1, 0]",5,152
18,2,"[1, 0]",1,213
18,2,"[1, 0]",5,134
10,2,"[1, 0]",1,105
22,2,"[-1, 0]",5,260
22,2,"[1, 0]",1,177
6,2,"[-1, 0]",5,84
14,2,"[-1, 0]",1,131
14,2,"[1, 0]",1,229
18,2,"[1, 0]",5,234
6,2,"[1, 0]",5,222
14,2,"[-1, 0]",5,252
22,2,"[1, 0]",1,217
10,2,"[1, 0]",1,205
10,2,"[1, 0]",1,5
18,2,"[1, 0]",5,154
22,2,"[-1, 0]",1,219
18,2,"[-1, 0]",1,135
6,2,"[-1, 0]",5,104
14,2,"[-1, 0]",5,232
22,2,"[-1, 0]",5,120
14,2,"[-1, 0]",1,71
18,2,"[1, 0]",1,193
10,2,"[-1, 0]",1,107
22,2,"[1, 0]",1,197
14,2,"[1, 0]",1,69
