cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
22,2,"[1, 0]",1,177
18,2,"[-1, 0]",5,76
6,2,"[1, 0]",5,2
14,2,"[1, 0]",5,90
18,2,"[1, 0]",1,273
10,2,"[-1, 0]",1,227
22,2,"[-1, 0]",5,100
18,2,"[1, 0]",5,34
14,2,"[1, 0]",1,209
10,2,"[-1, 0]",5,188
18,2,"[1, 0]",1,53
10,2,"[-1, 0]",1,67
6,2,"[-1, 0]",1,63
14,2,"[-1, 0]",5,232
6,2,"[-1, 0]",1,243
18,2,"[1, 0]",1,13
18,2,"[1, 0]",5,174
22,2,"[-1, 0]",5,120
18,2,"[1, 0]",1,73
22,2,"[-1, 0]",1,79
6,2,"[-1, 0]",1,263
22,2,"[-1, 0]",1,99
6,2,"[1, 0]",1,121
22,2,"[1, 0]",5,98
14,2,"[1, 0]",5,10
10,2,"[1, 0]",1,185
6,2,"[1, 0]",1,141
10,2,"[-1, 0]",5,88
18,2,"[-1, 0]",5,196
14,2,"[1, 0]",5,110
18,2,"[-1, 0]",1,35
14,2,"[-1, 0]",5,212
22,2,"[-1, 0]",5,200
14,2,"[1, 0]",1,189
18,2,"[-1, 0]",1,155
22,2,"[1, 0]",5,158
18,2,"[-1, 0]",1,255
14,2,"[-1, 0]",5,12
22,2,"[1, 0]",5,58
22,2,"[1, 0]",5,278
14,2,"[1, 0]",5,30
18,2,"[-1, 0]",5,256
10,2,"[-1, 0]",1,267
14,2,"[-1, 0]",5,172
14,2,"[-1, 0]",1,51
6,2,"[-1, 0]",1,143
18,2,"[1, 0]",5,274
6,2,"[-1, 0]",1,23
6,2,"[-1, 0]",5,264
22,2,"[-1, 0]",5,20
18,2,"[-1, 0]",5,36
22,2,"[-1, 0]",1,199
14,2,"[-1, 0]",5,32
10,2,"[1, 0]",1,165
18,2,"[-1, 0]",5,56
14,2,"[1, 0]",5,230
18,2,"[1, 0]",5,114
10,2,"[1, 0]",1,245
10,2,"[1, 0]",5,266
22,2,"[1, 0]",1,237
22,2,"[-1, 0]",1,119
18,2,"[-1, 0]",1,55
18,2,"[1, 0]",1,173
22,2,"[-1, 0]",5,160
18,2,"[-1, 0]",5,156
14,2,"[1, 0]",5,170
6,2,"[1, 0]",1,21
14,2,"[-1, 0]",1,231
18,2,"[-1, 0]",1,235
10,2,"[-1, 0]",5,128
10,2,"[1, 0]",1,125
10,2,"[1, 0]",5,226
18,2,"[-1, 0]",5,116
22,2,"[-1, 0]",1,219
6,2,"[-1, 0]",5,244
22,2,"[-1, 0]",5,280
10,2,"[-1, 0]",1,127
10,2,"[1, 0]",1,265
6,2,"[1, 0]",1,61
10,2,"[1, 0]",1,145
18,2,"[1, 0]",5,54
6,2,"[1, 0]",1,81
14,2,"[-1, 0]",5,72
14,2,"[1, 0]",5,150
10,2,"[1, 0]",5,126
10,2,"[-1, 0]",5,8
22,2,"[-1, 0]",1,159
6,2,"[1, 0]",1,41
10,2,"[1, 0]",1,25
14,2,"[-1, 0]",5,92
22,2,"[1, 0]",1,217
18,2,"[-1, 0]",5,236
14,2,"[1, 0]",5,210
10,2,"[-1, 0]",5,68
6,2,"[1, 0]",5,142
6,2,"[1, 0]",1,181
14,2,"[-1, 0]",5,272
10,2,"[1, 0]",1,5
10,2,"[-1, 0]",5,48
6,2,"[1, 0]",5,82
18,2,"[1, 0]",1,153
22,2,"[1, 0]",1,117
6,2,"[1, 0]",5,102
22,2,"[-1, 0]",5,80
22,2,"[1, 0]",1,197
22,2,"[1, 0]",5,258
6,2,"[-1, 0]",1,103
10,2,"[-1, 0]",5,208
6,2,"[-1, 0]",5,84
22,2,"[-1, 0]",1,279
6,2,"[-1, 0]",5,224
22,2,"[1, 0]",5,198
18,2,"[-1, 0]",1,115
18,2,"[1, 0]",5,154
10,2,"[1, 0]",5,106
22,2,"[1, 0]",5,238
14,2,"[1, 0]",1,249
18,2,"[1, 0]",5,254
10,2,"[-1, 0]",5,168
6,2,"[1, 0]",5,262
14,2,"[1, 0]",1,229
14,2,"[-1, 0]",5,152
14,2,"[1, 0]",1,89
6,2,"[1, 0]",1,1
22,2,"[-1, 0]",1,139
10,2,"[-1, 0]",1,167
10,2,"[-1, 0]",1,47
14,2,"[1, 0]",5,50
6,2,"[-1, 0]",1,163
22,2,"[1, 0]",5,178
18,2,"[1, 0]",1,93
6,2,"[1, 0]",5,62
10,2,"[-1, 0]",5,248
22,2,"[-1, 0]",1,259
22,2,"[1, 0]",1,37
14,2,"[-1, 0]",1,191
6,2,"[1, 0]",1,201
22,2,"[1, 0]",5,38
14,2,"[-1, 0]",5,192
22,2,"[1, 0]",5,118
14,2,"[-1, 0]",1,111
22,2,"[-1, 0]",5,180
18,2,"[1, 0]",5,94
18,2,"[1, 0]",5,74
14,2,"[1, 0]",5,270
10,2,"[1, 0]",5,86
6,2,"[1, 0]",5,242
14,2,"[-1, 0]",1,131
6,2,"[-1, 0]",5,124
18,2,"[-1, 0]",1,215
10,2,"[-1, 0]",1,147
14,2,"[-1, 0]",1,91
22,2,"[-1, 0]",1,239
14,2,"[-1, 0]",1,211
22,2,"[-1, 0]",1,39
22,2,"[1, 0]",1,57
18,2,"[1, 0]",5,214
18,2,"[1, 0]",1,133
6,2,"[-1, 0]",5,64
14,2,"[-1, 0]",1,31
14,2,"[1, 0]",1,129
14,2,"[-1, 0]",1,71
22,2,"[-1, 0]",5,60
18,2,"[-1, 0]",1,95
6,2,"[-1, 0]",1,83
22,2,"[1, 0]",5,18
22,2,"[-1, 0]",1,179
22,2,"[-1, 0]",5,220
10,2,"[1, 0]",5,186
6,2,"[1, 0]",5,182
14,2,"[1, 0]",1,269
22,2,"[1, 0]",1,17
18,2,"[-1, 0]",1,135
10,2,"[-1, 0]",1,207
6,2,"[-1, 0]",5,144
14,2,"[-1, 0]",1,151
14,2,"[-1, 0]",5,132
14,2,"[1, 0]",1,69
6,2,"[-1, 0]",1,183
6,2,"[1, 0]",1,101
14,2,"[1, 0]",1,149
18,2,"[1, 0]",5,134
14,2,"[1, 0]",5,250
6,2,"[-1, 0]",5,104
6,2,"[-1, 0]",5,24
10,2,"[-1, 0]",1,187
14,2,"[1, 0]",1,9
18,2,"[-1, 0]",5,216
6,2,"[1, 0]",5,222
14,2,"[1, 0]",5,70
18,2,"[-1, 0]",1,15
10,2,"[1, 0]",5,6
10,2,"[-1, 0]",1,27
6,2,"[1, 0]",5,42
18,2,"[-1, 0]",5,16
6,2,"[-1, 0]",1,3
10,2,"[1, 0]",5,66
14,2,"[-1, 0]",5,112
10,2,"[-1, 0]",1,107
22,2,"[1, 0]",1,137
6,2,"[1, 0]",1,221
6,2,"[-1, 0]",5,204
22,2,"[1, 0]",1,257
6,2,"[-1, 0]",5,164
18,2,"[-1, 0]",5,96
10,2,"[1, 0]",1,65
18,2,"[1, 0]",1,253
10,2,"[-1, 0]",5,148
18,2,"[1, 0]",1,33
22,2,"[-1, 0]",1,59
10,2,"[-1, 0]",5,268
10,2,"[-1, 0]",1,7
6,2,"[1, 0]",5,122
10,2,"[1, 0]",1,85
6,2,"[-1, 0]",1,123
6,2,"[-1, 0]",5,44
18,2,"[1, 0]",5,14
14,2,"[1, 0]",5,190
22,2,"[-1, 0]",5,240
22,2,"[-1, 0]",5,260
22,2,"[-1, 0]",5,40
22,2,"[1, 0]",5,218
6,2,"[1, 0]",1,241
14,2,"[-1, 0]",1,171
14,2,"[-1, 0]",5,52
6,2,"[-1, 0]",5,4
10,2,"[1, 0]",5,166
18,2,"[1, 0]",1,193
10,2,"[1, 0]",1,45
18,2,"[-1, 0]",5,276
6,2,"[1, 0]",5,22
6,2,"[-1, 0]",5,184
10,2,"[1, 0]",1,225
18,2,"[1, 0]",5,234
18,2,"[1, 0]",1,233
10,2,"[1, 0]",5,146
22,2,"[-1, 0]",5,140
10,2,"[1, 0]",5,246
22,2,"[1, 0]",1,277
10,2,"[-1, 0]",5,108
10,2,"[-1, 0]",1,247
14,2,"[1, 0]",1,49
18,2,"[-1, 0]",1,75
6,2,"[-1, 0]",1,223
10,2,"[-1, 0]",5,228
18,2,"[-1, 0]",5,176
6,2,"[1, 0]",5,162
10,2,"[1, 0]",1,205
18,2,"[1, 0]",1,113
18,2,"[-1, 0]",1,275
22,2,"[-1, 0]",1,19
10,2,"[1, 0]",5,26
6,2,"[1, 0]",1,161
14,2,"[-1, 0]",5,252
14,2,"[1, 0]",1,169
22,2,"[1, 0]",5,78
14,2,"[1, 0]",1,29
10,2,"[1, 0]",5,206
10,2,"[-1, 0]",1,87
6,2,"[-1, 0]",1,203
18,2,"[-1, 0]",5,136
22,2,"[1, 0]",5,138
18,2,"[1, 0]",1,213
22,2,"[1, 0]",1,77
6,2,"[1, 0]",5,202
22,2,"[1, 0]",1,157
22,2,"[1, 0]",1,97
14,2,"[1, 0]",5,130
14,2,"[1, 0]",1,109
6,2,"[1, 0]",1,261
18,2,"[-1, 0]",1,175
14,2,"[-1, 0]",1,271
