cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
10,2,"[1, 0]",1,85
22,2,"[1, 0]",1,97
22,2,"[-1, 0]",1,219
18,2,"[1, 0]",1,33
22,2,"[-1, 0]",5,260
14,2,"[1, 0]",1,89
18,2,"[-1, 0]",5,116
6,2,"[1, 0]",1,41
6,2,"[-1, 0]",5,144
10,2,"[-1, 0]",5,208
14,2,"[-1, 0]",5,252
14,2,"[1, 0]",5,30
10,2,"[1, 0]",1,65
14,2,"[-1, 0]",5,212
22,2,"[-1, 0]",5,40
6,2,"[-1, 0]",5,4
6,2,"[1, 0]",1,1
14,2,"[-1, 0]",5,12
14,2,"[1, 0]",5,190
14,2,"[-1, 0]",5,192
14,2,"[-1, 0]",5,52
14,2,"[1, 0]",5,130
22,2,"[-1, 0]",1,259
18,2,"[1, 0]",1,193
14,2,"[1, 0]",1,29
6,2,"[-1, 0]",1,3
14,2,"[1, 0]",1,149
6,2,"[1, 0]",5,202
22,2,"[1, 0]",5,118
22,2,"[1, 0]",5,38
10,2,"[1, 0]",5,166
14,2,"[1, 0]",5,150
18,2,"[-1, 0]",5,236
6,2,"[1, 0]",5,42
18,2,"[1, 0]",5,154
14,2,"[1, 0]",5,90
6,2,"[-1, 0]",5,244
6,2,"[1, 0]",1,81
14,2,"[-1, 0]",5,32
18,2,"[1, 0]",1,13
10,2,"[1, 0]",1,125
14,2,"[-1, 0]",1,131
14,2,"[-1, 0]",5,172
10,2,"[-1, 0]",5,28
10,2,"[-1, 0]",1,7
10,2,"[1, 0]",5,266
18,2,"[1, 0]",1,73
10,2,"[1, 0]",5,6
22,2,"[-1, 0]",5,60
6,2,"[1, 0]",1,141
18,2,"[1, 0]",5,214
18,2,"[-1, 0]",5,176
18,2,"[-1, 0]",5,36
10,2,"[1, 0]",5,66
18,2,"[-1, 0]",1,35
6,2,"[1, 0]",5,122
22,2,"[-1, 0]",1,199
14,2,"[-1, 0]",1,91
6,2,"[-1, 0]",1,23
18,2,"[-1, 0]",5,16
22,2,"[1, 0]",5,78
10,2,"[1, 0]",1,205
6,2,"[-1, 0]",5,224
18,2,"[-1, 0]",1,275
22,2,"[-1, 0]",5,120
18,2,"[-1, 0]",5,136
6,2,"[1, 0]",1,241
14,2,"[1, 0]",1,269
22,2,"[-1, 0]",1,39
22,2,"[1, 0]",1,257
6,2,"[-1, 0]",1,263
6,2,"[-1, 0]",1,243
22,2,"[-1, 0]",5,160
10,2,"[1, 0]",5,186
10,2,"[-1, 0]",5,168
