experimentPhase	trialnum	subject	task	answerPos0	cueSpatialPos1	cueEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_two_streams_bigger_cue_size_different_rates 	0 	7 	 T1 	19 	[-1, 0] 	10.0 	X 	I 	T 	R 	M 	G 	P 	J 	U 	N 	C 	Z 	S 	E 	Y 	L 	D 	K 	W 	H 	F 	B 	O 	Q 	A 	V 	G 	  	I 	  	V 	  	Y 	  	O 	  	B 	  	Z 	  	J 	  	K 	  	cue 	  	E 	  	S 	  	U 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	1 	7 	 T1 	19 	[1, 0] 	3.0 	J 	K 	P 	Z 	L 	G 	I 	Q 	H 	E 	M 	O 	X 	N 	Y 	T 	D 	B 	F 	V 	C 	U 	W 	S 	A 	R 	Z 	  	E 	  	D 	  	I 	  	V 	  	T 	  	Q 	  	A 	  	C 	  	cue 	  	W 	  	F 	  	Y 	  	1
RSVP_two_streams_bigger_cue_size_different_rates 	2 	7 	 T1 	7 	[1, 0] 	10.0 	P 	N 	V 	S 	G 	K 	Z 	W 	Y 	R 	H 	I 	Q 	L 	F 	E 	O 	C 	D 	B 	A 	J 	T 	M 	X 	U 	O 	  	C 	  	M 	  	cue 	  	W 	  	L 	  	J 	  	X 	  	Q 	  	P 	  	B 	  	H 	  	S 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	3 	7 	 T1 	7 	[-1, 0] 	3.0 	E 	Z 	R 	N 	G 	L 	K 	B 	A 	P 	M 	W 	F 	J 	C 	H 	X 	I 	Q 	Y 	V 	U 	O 	S 	D 	T 	U 	  	A 	  	I 	  	cue 	  	K 	  	N 	  	O 	  	H 	  	Y 	  	C 	  	B 	  	F 	  	V 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	4 	7 	 T1 	19 	[1, 0] 	3.0 	E 	V 	G 	D 	R 	Z 	C 	K 	J 	T 	N 	I 	W 	H 	B 	U 	P 	M 	Q 	S 	F 	A 	L 	Y 	O 	X 	K 	  	Y 	  	X 	  	G 	  	D 	  	Z 	  	H 	  	C 	  	U 	  	cue 	  	J 	  	W 	  	B 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	5 	7 	 T1 	11 	[1, 0] 	3.0 	J 	G 	C 	K 	H 	W 	R 	P 	Q 	Z 	M 	S 	E 	U 	V 	I 	B 	O 	F 	Y 	T 	N 	L 	A 	X 	D 	T 	  	C 	  	Q 	  	L 	  	P 	  	cue 	  	B 	  	E 	  	Y 	  	W 	  	F 	  	M 	  	D 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	6 	7 	 T1 	23 	[-1, 0] 	10.0 	C 	N 	H 	F 	U 	X 	I 	J 	A 	G 	D 	O 	L 	Z 	P 	V 	W 	B 	S 	T 	K 	E 	M 	R 	Q 	Y 	A 	  	T 	  	H 	  	M 	  	K 	  	E 	  	C 	  	F 	  	O 	  	G 	  	I 	  	cue 	  	V 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	7 	7 	 T1 	19 	[-1, 0] 	3.0 	J 	U 	L 	H 	R 	Z 	C 	I 	E 	Y 	Q 	T 	D 	W 	G 	K 	P 	O 	X 	B 	S 	N 	M 	F 	V 	A 	S 	  	W 	  	J 	  	O 	  	X 	  	C 	  	E 	  	G 	  	P 	  	cue 	  	Q 	  	A 	  	K 	  	1
RSVP_two_streams_bigger_cue_size_different_rates 	8 	7 	 T1 	11 	[-1, 0] 	10.0 	W 	O 	J 	P 	V 	Z 	R 	S 	F 	K 	D 	Y 	L 	T 	N 	H 	E 	U 	B 	I 	M 	G 	A 	C 	X 	Q 	H 	  	A 	  	N 	  	J 	  	U 	  	cue 	  	X 	  	Q 	  	V 	  	C 	  	S 	  	Z 	  	G 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	9 	7 	 T1 	11 	[1, 0] 	3.0 	J 	N 	S 	T 	U 	V 	O 	Q 	B 	Z 	D 	Y 	P 	R 	H 	I 	F 	K 	X 	E 	W 	M 	G 	L 	C 	A 	W 	  	D 	  	C 	  	X 	  	G 	  	cue 	  	M 	  	Q 	  	H 	  	Y 	  	E 	  	R 	  	I 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	10 	7 	 T1 	7 	[1, 0] 	3.0 	A 	Z 	U 	W 	C 	G 	X 	M 	Y 	B 	K 	J 	N 	V 	I 	D 	L 	H 	Q 	E 	S 	P 	T 	R 	F 	O 	N 	  	V 	  	U 	  	cue 	  	Q 	  	E 	  	Y 	  	R 	  	C 	  	D 	  	W 	  	F 	  	T 	  	2
RSVP_two_streams_bigger_cue_size_different_rates 	11 	7 	 T1 	7 	[-1, 0] 	10.0 	R 	Z 	V 	L 	W 	M 	K 	S 	O 	P 	D 	I 	A 	N 	Q 	T 	Y 	X 	F 	E 	C 	B 	J 	U 	H 	G 	W 	  	I 	  	A 	  	cue 	  	Y 	  	H 	  	Z 	  	T 	  	X 	  	P 	  	G 	  	M 	  	V 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	12 	7 	 T1 	19 	[1, 0] 	3.0 	O 	E 	I 	F 	T 	V 	L 	P 	G 	X 	M 	N 	Q 	Y 	W 	Z 	C 	U 	K 	B 	R 	A 	S 	J 	D 	H 	M 	  	D 	  	U 	  	R 	  	J 	  	F 	  	O 	  	C 	  	V 	  	cue 	  	X 	  	Z 	  	G 	  	0
