experimentPhase,trialnum,subject,task,answerPos0,cueSpatialPos1,cueEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_two_streams_bigger_cue_size ,0 ,1 , T1 ,6 ,"[1, 0] ",10.0 ,P ,D ,T ,H ,W ,A ,M ,X ,R ,L ,K ,I ,F ,U ,O ,S ,J ,Y ,B ,G ,E ,Z ,N ,V ,Q ,C ,X ,T ,I ,A ,Q ,  ,G ,E ,O ,S ,W ,U ,C ,D ,Y ,K ,Z ,B ,J ,N ,L ,P ,H ,M ,R ,F ,0
RSVP_two_streams_bigger_cue_size ,1 ,1 , T1 ,14 ,"[1, 0] ",3.0 ,B ,E ,J ,Q ,Y ,K ,U ,L ,N ,Z ,O ,V ,H ,D ,T ,G ,W ,S ,X ,A ,M ,I ,C ,F ,R ,P ,A ,J ,Z ,Y ,R ,X ,C ,N ,H ,T ,B ,O ,L ,  ,M ,Q ,S ,P ,K ,W ,U ,V ,I ,D ,F ,E ,1
RSVP_two_streams_bigger_cue_size ,2 ,1 , T1 ,6 ,"[1, 0] ",10.0 ,Q ,D ,Z ,H ,J ,E ,Y ,S ,F ,A ,K ,U ,G ,M ,I ,L ,P ,C ,O ,X ,T ,V ,R ,N ,W ,B ,X ,V ,Y ,G ,R ,  ,U ,K ,D ,O ,W ,Z ,F ,E ,T ,P ,A ,C ,I ,J ,N ,Q ,S ,H ,M ,B ,0
RSVP_two_streams_bigger_cue_size ,3 ,1 , T1 ,22 ,"[1, 0] ",10.0 ,L ,G ,J ,X ,I ,H ,R ,Z ,O ,E ,B ,U ,D ,S ,F ,P ,M ,Q ,N ,K ,V ,Y ,T ,C ,A ,W ,B ,P ,G ,H ,S ,E ,O ,X ,Q ,F ,M ,C ,T ,K ,I ,J ,V ,R ,N ,L ,W ,  ,Y ,Z ,A ,D ,0
RSVP_two_streams_bigger_cue_size ,4 ,1 , T1 ,14 ,"[-1, 0] ",3.0 ,R ,L ,U ,P ,O ,A ,X ,M ,W ,N ,B ,C ,G ,V ,T ,H ,K ,Q ,F ,Y ,Z ,I ,S ,D ,J ,E ,Q ,G ,H ,E ,Y ,V ,F ,S ,R ,K ,C ,B ,T ,  ,A ,J ,X ,D ,M ,O ,W ,I ,U ,N ,Z ,P ,0
RSVP_two_streams_bigger_cue_size ,5 ,1 , T1 ,18 ,"[-1, 0] ",10.0 ,P ,W ,D ,M ,B ,Y ,X ,I ,U ,V ,N ,H ,S ,E ,L ,Z ,A ,J ,O ,C ,F ,K ,R ,T ,Q ,G ,I ,M ,X ,Y ,W ,S ,K ,G ,V ,H ,F ,O ,Q ,B ,J ,P ,A ,  ,D ,E ,N ,U ,R ,L ,Z ,C ,0
RSVP_two_streams_bigger_cue_size ,6 ,1 , T1 ,6 ,"[-1, 0] ",3.0 ,S ,X ,P ,Q ,J ,F ,U ,N ,D ,B ,T ,O ,H ,Z ,A ,K ,G ,R ,L ,I ,C ,V ,M ,Y ,W ,E ,J ,Y ,D ,T ,V ,  ,Z ,S ,W ,C ,X ,H ,F ,U ,O ,M ,G ,A ,P ,B ,K ,L ,R ,N ,Q ,I ,0
RSVP_two_streams_bigger_cue_size ,7 ,1 , T1 ,10 ,"[-1, 0] ",10.0 ,J ,Z ,N ,I ,R ,F ,G ,T ,B ,Q ,H ,K ,P ,W ,X ,Y ,L ,E ,D ,V ,U ,S ,C ,O ,A ,M ,D ,X ,O ,B ,G ,C ,Q ,T ,S ,  ,L ,R ,M ,E ,H ,I ,J ,K ,W ,N ,Y ,F ,A ,U ,V ,Z ,0
RSVP_two_streams_bigger_cue_size ,8 ,1 , T1 ,10 ,"[-1, 0] ",3.0 ,U ,J ,P ,Z ,V ,I ,L ,G ,M ,O ,R ,T ,X ,C ,D ,Q ,N ,F ,W ,H ,K ,Y ,A ,S ,E ,B ,V ,Y ,Z ,O ,P ,E ,Q ,U ,A ,  ,S ,N ,L ,F ,C ,X ,J ,H ,T ,R ,K ,B ,M ,I ,G ,D ,0
RSVP_two_streams_bigger_cue_size ,9 ,1 , T1 ,22 ,"[-1, 0] ",10.0 ,K ,Y ,R ,D ,U ,H ,Z ,E ,S ,F ,I ,G ,T ,W ,L ,O ,C ,J ,M ,X ,N ,V ,P ,B ,A ,Q ,A ,Q ,C ,P ,V ,X ,M ,L ,U ,W ,G ,T ,Y ,N ,Z ,S ,I ,K ,F ,J ,H ,  ,R ,B ,E ,O ,0
RSVP_two_streams_bigger_cue_size ,10 ,1 , T1 ,14 ,"[1, 0] ",3.0 ,I ,P ,C ,T ,U ,W ,D ,R ,M ,H ,E ,Q ,F ,N ,J ,X ,B ,V ,Z ,A ,L ,S ,Y ,O ,K ,G ,E ,C ,U ,W ,I ,B ,T ,S ,A ,G ,R ,N ,O ,  ,X ,J ,Q ,K ,P ,V ,F ,M ,H ,D ,L ,Z ,0
RSVP_two_streams_bigger_cue_size ,11 ,1 , T1 ,22 ,"[-1, 0] ",3.0 ,E ,L ,U ,V ,D ,A ,G ,H ,T ,N ,M ,W ,O ,Y ,X ,R ,I ,C ,J ,P ,Q ,B ,S ,F ,Z ,K ,B ,H ,C ,N ,L ,D ,S ,O ,G ,Y ,I ,R ,F ,Z ,X ,K ,E ,W ,T ,Q ,U ,  ,V ,M ,P ,A ,0
