experimentPhase,trialnum,subject,task,answerPos0,cueSpatialPos1,cueEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_two_streams_bigger_cue_size ,0 ,8 , T1 ,22 ,"[1, 0] ",3.0 ,C ,I ,D ,Z ,F ,B ,P ,G ,U ,H ,O ,E ,M ,T ,V ,Y ,S ,X ,W ,Q ,N ,J ,L ,K ,R ,A ,O ,U ,B ,P ,C ,S ,W ,J ,M ,G ,I ,Q ,Y ,R ,K ,E ,L ,D ,H ,N ,V ,  ,T ,F ,Z ,A ,0
RSVP_two_streams_bigger_cue_size ,1 ,8 , T1 ,10 ,"[-1, 0] ",3.0 ,X ,K ,U ,E ,I ,O ,M ,H ,Z ,S ,B ,Y ,N ,F ,Q ,W ,T ,V ,R ,G ,L ,J ,A ,P ,D ,C ,P ,O ,Y ,V ,L ,R ,G ,K ,N ,  ,H ,T ,M ,U ,A ,E ,D ,B ,Q ,Z ,C ,X ,F ,J ,I ,W ,0
RSVP_two_streams_bigger_cue_size ,2 ,8 , T1 ,14 ,"[1, 0] ",3.0 ,G ,U ,P ,Q ,X ,I ,K ,E ,F ,T ,D ,H ,L ,N ,A ,Y ,O ,W ,Z ,M ,C ,V ,B ,R ,S ,J ,M ,G ,J ,U ,A ,Y ,T ,O ,R ,V ,Q ,F ,E ,  ,P ,C ,W ,L ,D ,Z ,N ,S ,X ,B ,I ,K ,0
RSVP_two_streams_bigger_cue_size ,3 ,8 , T1 ,14 ,"[-1, 0] ",10.0 ,G ,J ,N ,W ,M ,O ,C ,F ,T ,K ,A ,B ,Y ,D ,P ,Z ,X ,Q ,I ,S ,V ,U ,R ,L ,E ,H ,T ,B ,W ,G ,O ,Z ,S ,J ,Q ,N ,U ,V ,X ,  ,D ,L ,P ,I ,E ,R ,A ,F ,C ,H ,K ,M ,0
RSVP_two_streams_bigger_cue_size ,4 ,8 , T1 ,6 ,"[1, 0] ",10.0 ,G ,K ,Q ,R ,E ,D ,X ,M ,P ,S ,J ,U ,O ,C ,B ,Y ,Z ,T ,A ,L ,I ,N ,V ,H ,F ,W ,Z ,B ,W ,F ,T ,  ,I ,S ,N ,K ,Y ,X ,O ,E ,D ,P ,U ,L ,C ,M ,R ,G ,A ,Q ,V ,J ,0
RSVP_two_streams_bigger_cue_size ,5 ,8 , T1 ,6 ,"[1, 0] ",10.0 ,O ,T ,K ,W ,G ,N ,X ,B ,U ,Z ,F ,M ,V ,J ,L ,D ,R ,I ,E ,S ,A ,H ,Y ,Q ,P ,C ,R ,F ,I ,K ,X ,  ,A ,W ,O ,J ,S ,Q ,B ,V ,C ,G ,U ,M ,P ,N ,H ,T ,Y ,E ,Z ,L ,1
RSVP_two_streams_bigger_cue_size ,6 ,8 , T1 ,18 ,"[-1, 0] ",10.0 ,R ,D ,G ,J ,H ,B ,F ,I ,C ,Y ,U ,M ,L ,X ,V ,Q ,S ,A ,O ,T ,K ,E ,W ,P ,N ,Z ,T ,C ,L ,H ,Q ,K ,P ,M ,Z ,B ,N ,X ,Y ,A ,U ,R ,D ,  ,J ,I ,O ,F ,G ,W ,E ,S ,0
RSVP_two_streams_bigger_cue_size ,7 ,8 , T1 ,6 ,"[1, 0] ",10.0 ,J ,C ,M ,E ,O ,Q ,B ,F ,U ,A ,W ,S ,Y ,H ,P ,I ,T ,G ,D ,R ,L ,Z ,X ,N ,K ,V ,Y ,P ,T ,M ,C ,  ,R ,Q ,E ,X ,N ,F ,V ,L ,W ,I ,O ,A ,D ,G ,B ,U ,J ,H ,S ,K ,0
RSVP_two_streams_bigger_cue_size ,8 ,8 , T1 ,18 ,"[-1, 0] ",10.0 ,Q ,E ,I ,X ,O ,B ,N ,Z ,M ,U ,W ,T ,R ,H ,J ,V ,D ,A ,S ,Y ,L ,P ,G ,F ,C ,K ,I ,K ,T ,Y ,M ,C ,O ,E ,Q ,U ,J ,W ,X ,R ,B ,P ,D ,  ,S ,L ,Z ,F ,G ,A ,H ,V ,0
RSVP_two_streams_bigger_cue_size ,9 ,8 , T1 ,10 ,"[-1, 0] ",10.0 ,Z ,W ,C ,B ,J ,I ,P ,A ,M ,R ,V ,D ,F ,L ,T ,X ,U ,Q ,K ,E ,O ,S ,Y ,H ,G ,N ,T ,K ,O ,V ,H ,Y ,D ,B ,U ,  ,R ,Q ,M ,Z ,W ,S ,F ,A ,I ,E ,G ,N ,L ,J ,X ,C ,0
RSVP_two_streams_bigger_cue_size ,10 ,8 , T1 ,14 ,"[1, 0] ",10.0 ,U ,X ,F ,G ,B ,R ,N ,A ,V ,L ,Q ,O ,T ,M ,P ,C ,W ,D ,Z ,S ,I ,E ,K ,H ,Y ,J ,L ,R ,T ,Z ,W ,B ,M ,P ,A ,V ,J ,I ,D ,  ,O ,G ,C ,U ,X ,Y ,H ,F ,S ,N ,E ,K ,0
RSVP_two_streams_bigger_cue_size ,11 ,8 , T1 ,14 ,"[-1, 0] ",10.0 ,W ,Z ,I ,C ,Q ,E ,B ,O ,L ,R ,S ,J ,Y ,A ,P ,H ,D ,V ,M ,T ,K ,N ,G ,X ,U ,F ,T ,L ,F ,B ,J ,W ,K ,U ,X ,G ,C ,P ,R ,  ,H ,Y ,V ,E ,Q ,I ,A ,S ,D ,O ,Z ,N ,0
RSVP_two_streams_bigger_cue_size ,12 ,8 , T1 ,22 ,"[-1, 0] ",10.0 ,T ,K ,Y ,H ,I ,A ,Q ,E ,O ,N ,P ,D ,J ,U ,G ,S ,F ,M ,Z ,L ,X ,B ,V ,W ,R ,C ,F ,X ,J ,B ,S ,L ,Z ,Y ,V ,K ,N ,P ,G ,U ,W ,M ,H ,A ,D ,I ,T ,  ,Q ,E ,R ,O ,0
RSVP_two_streams_bigger_cue_size ,13 ,8 , T1 ,18 ,"[-1, 0] ",3.0 ,G ,H ,U ,A ,B ,P ,N ,V ,J ,L ,C ,D ,O ,S ,W ,E ,Y ,Q ,X ,I ,K ,T ,R ,M ,F ,Z ,Y ,V ,Z ,L ,W ,P ,B ,G ,X ,U ,Q ,E ,I ,J ,A ,H ,S ,  ,N ,M ,C ,T ,F ,R ,D ,K ,0
RSVP_two_streams_bigger_cue_size ,14 ,8 , T1 ,10 ,"[1, 0] ",10.0 ,E ,L ,T ,S ,I ,F ,Z ,C ,W ,O ,Y ,B ,P ,R ,G ,H ,Q ,A ,M ,D ,X ,K ,U ,N ,V ,J ,F ,X ,P ,S ,E ,U ,M ,I ,Z ,  ,O ,C ,H ,G ,J ,K ,B ,T ,V ,N ,L ,Y ,A ,W ,R ,D ,0
RSVP_two_streams_bigger_cue_size ,15 ,8 , T1 ,6 ,"[1, 0] ",3.0 ,Q ,D ,M ,J ,U ,E ,G ,F ,W ,B ,H ,N ,L ,O ,C ,S ,Y ,A ,I ,K ,Z ,X ,T ,P ,R ,V ,M ,K ,P ,E ,U ,  ,C ,L ,Z ,I ,H ,G ,V ,R ,J ,W ,T ,Y ,D ,S ,B ,N ,A ,O ,Q ,X ,0
RSVP_two_streams_bigger_cue_size ,16 ,8 , T1 ,22 ,"[-1, 0] ",3.0 ,G ,F ,S ,H ,P ,X ,I ,Y ,N ,J ,T ,K ,U ,Z ,B ,R ,C ,V ,D ,O ,M ,W ,L ,E ,Q ,A ,C ,Z ,D ,K ,B ,P ,G ,V ,Y ,F ,H ,L ,J ,X ,E ,M ,W ,O ,T ,Q ,A ,  ,N ,S ,U ,R ,0
RSVP_two_streams_bigger_cue_size ,17 ,8 , T1 ,22 ,"[-1, 0] ",3.0 ,Z ,C ,O ,U ,E ,P ,Y ,S ,J ,W ,X ,N ,H ,T ,L ,A ,Q ,V ,K ,M ,G ,F ,I ,D ,B ,R ,G ,A ,N ,O ,T ,X ,P ,J ,I ,K ,M ,R ,B ,Z ,V ,E ,C ,W ,U ,S ,H ,  ,Y ,Q ,F ,L ,0
RSVP_two_streams_bigger_cue_size ,18 ,8 , T1 ,18 ,"[-1, 0] ",10.0 ,S ,V ,H ,X ,Q ,Z ,D ,K ,I ,F ,B ,J ,N ,O ,T ,U ,Y ,W ,E ,C ,M ,R ,A ,L ,P ,G ,P ,S ,Z ,O ,K ,M ,R ,V ,N ,L ,D ,U ,J ,H ,Q ,F ,E ,  ,G ,W ,Y ,X ,I ,B ,C ,T ,0
RSVP_two_streams_bigger_cue_size ,19 ,8 , T1 ,10 ,"[-1, 0] ",3.0 ,Z ,B ,X ,A ,H ,D ,S ,T ,K ,P ,L ,V ,R ,O ,N ,F ,M ,I ,E ,C ,Y ,U ,G ,Q ,J ,W ,Y ,I ,T ,M ,K ,V ,Q ,H ,J ,  ,P ,X ,C ,Z ,S ,W ,G ,N ,U ,F ,D ,R ,O ,L ,E ,A ,0
RSVP_two_streams_bigger_cue_size ,20 ,8 , T1 ,18 ,"[-1, 0] ",3.0 ,I ,F ,O ,R ,L ,A ,X ,V ,G ,N ,E ,M ,K ,S ,T ,Z ,H ,C ,Q ,Y ,W ,P ,B ,D ,U ,J ,O ,P ,W ,E ,R ,H ,Z ,X ,M ,C ,G ,K ,A ,Y ,Q ,D ,J ,  ,U ,I ,V ,N ,B ,F ,T ,S ,0
