experimentPhase,trialnum,subject,task,answerPos0,cueSpatialPos1,cueEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_two_streams_bigger_cue_size ,0 ,16 , T1 ,14 ,"[-1, 0] ",10.0 ,O ,D ,N ,M ,I ,R ,J ,Q ,V ,F ,S ,E ,Z ,L ,A ,C ,P ,H ,T ,Y ,X ,K ,B ,U ,G ,W ,R ,E ,Z ,A ,V ,T ,I ,O ,X ,U ,Q ,Y ,J ,  ,M ,K ,F ,H ,C ,D ,B ,W ,N ,S ,P ,G ,0
RSVP_two_streams_bigger_cue_size ,1 ,16 , T1 ,14 ,"[-1, 0] ",10.0 ,X ,B ,D ,E ,W ,V ,P ,L ,N ,S ,M ,Q ,Y ,T ,O ,I ,K ,R ,A ,Z ,F ,C ,G ,H ,U ,J ,A ,D ,X ,C ,B ,M ,E ,J ,T ,Z ,O ,K ,N ,  ,I ,L ,U ,R ,Y ,G ,W ,F ,V ,S ,P ,Q ,0
RSVP_two_streams_bigger_cue_size ,2 ,16 , T1 ,14 ,"[-1, 0] ",10.0 ,M ,T ,Y ,C ,O ,B ,X ,G ,Q ,V ,R ,A ,K ,W ,Z ,L ,I ,F ,D ,N ,U ,J ,P ,H ,E ,S ,R ,B ,L ,V ,C ,P ,K ,Z ,S ,G ,W ,O ,H ,  ,J ,M ,N ,A ,Q ,X ,D ,T ,Y ,E ,I ,U ,0
RSVP_two_streams_bigger_cue_size ,3 ,16 , T1 ,10 ,"[1, 0] ",10.0 ,J ,M ,P ,F ,K ,A ,T ,V ,L ,Z ,Y ,R ,E ,Q ,I ,C ,G ,B ,O ,H ,U ,S ,X ,D ,N ,W ,Z ,U ,I ,J ,T ,A ,F ,P ,O ,  ,W ,G ,V ,E ,R ,L ,B ,C ,H ,S ,Y ,K ,N ,X ,Q ,M ,0
RSVP_two_streams_bigger_cue_size ,4 ,16 , T1 ,6 ,"[-1, 0] ",3.0 ,A ,U ,N ,H ,C ,L ,W ,B ,P ,S ,R ,O ,E ,T ,Y ,X ,G ,K ,V ,J ,I ,Q ,M ,D ,F ,Z ,V ,N ,A ,G ,M ,  ,B ,P ,U ,I ,F ,T ,Q ,R ,K ,E ,Y ,X ,C ,J ,Z ,S ,L ,H ,O ,W ,0
RSVP_two_streams_bigger_cue_size ,5 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,N ,P ,G ,B ,U ,L ,C ,M ,I ,X ,Y ,W ,Q ,T ,K ,A ,J ,R ,F ,O ,E ,S ,V ,D ,H ,Z ,S ,P ,V ,E ,Y ,C ,M ,I ,W ,O ,Q ,D ,L ,  ,G ,U ,A ,F ,B ,R ,X ,J ,Z ,T ,N ,H ,0
RSVP_two_streams_bigger_cue_size ,6 ,16 , T1 ,22 ,"[-1, 0] ",10.0 ,M ,B ,K ,O ,P ,S ,E ,R ,W ,I ,X ,A ,Q ,F ,L ,Z ,V ,U ,H ,G ,Y ,D ,N ,C ,J ,T ,G ,X ,Z ,D ,R ,K ,O ,H ,Q ,E ,Y ,L ,A ,I ,V ,F ,C ,W ,S ,J ,N ,  ,M ,U ,B ,P ,0
RSVP_two_streams_bigger_cue_size ,7 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,S ,C ,Q ,F ,U ,H ,Y ,L ,D ,T ,G ,B ,Z ,A ,E ,P ,O ,R ,W ,X ,I ,K ,J ,V ,M ,N ,G ,Y ,M ,A ,U ,S ,D ,T ,E ,W ,J ,H ,N ,  ,K ,Q ,I ,L ,B ,V ,C ,O ,Z ,F ,X ,P ,0
RSVP_two_streams_bigger_cue_size ,8 ,16 , T1 ,22 ,"[1, 0] ",10.0 ,U ,H ,G ,C ,N ,A ,R ,Z ,E ,L ,V ,I ,T ,Q ,M ,O ,X ,K ,S ,D ,W ,P ,J ,B ,Y ,F ,L ,X ,M ,K ,I ,Z ,O ,F ,E ,P ,D ,U ,R ,N ,V ,B ,G ,S ,H ,W ,C ,  ,A ,Y ,J ,Q ,0
RSVP_two_streams_bigger_cue_size ,9 ,16 , T1 ,22 ,"[-1, 0] ",3.0 ,E ,A ,Y ,J ,T ,D ,U ,Q ,H ,Z ,K ,C ,X ,N ,L ,O ,M ,F ,B ,V ,R ,P ,W ,I ,G ,S ,S ,B ,W ,T ,P ,M ,E ,N ,K ,F ,A ,C ,I ,O ,R ,L ,J ,U ,Z ,Y ,H ,  ,V ,X ,G ,D ,0
