cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[1, 0]",2.5,59
6,2,"[1, 0]",10,136
10,2,"[-1, 0]",2.5,157
18,2,"[-1, 0]",10,264
14,2,"[1, 0]",2.5,43
22,2,"[-1, 0]",2.5,190
22,2,"[1, 0]",2.5,20
18,2,"[-1, 0]",2.5,194
6,2,"[-1, 0]",10,231
14,2,"[-1, 0]",2.5,158
6,2,"[1, 0]",10,71
6,2,"[-1, 0]",10,261
6,2,"[-1, 0]",2.5,141
14,2,"[-1, 0]",10,238
6,2,"[-1, 0]",10,271
14,2,"[-1, 0]",2.5,168
10,2,"[-1, 0]",10,252
10,2,"[1, 0]",10,92
22,2,"[1, 0]",10,100
6,2,"[-1, 0]",2.5,196
18,2,"[-1, 0]",2.5,189
18,2,"[-1, 0]",2.5,199
14,2,"[-1, 0]",10,273
18,2,"[-1, 0]",10,254
22,2,"[-1, 0]",10,275
22,2,"[-1, 0]",10,230
22,2,"[-1, 0]",10,245
6,2,"[-1, 0]",2.5,191
18,2,"[1, 0]",10,119
18,2,"[1, 0]",2.5,34
10,2,"[-1, 0]",10,247
10,2,"[-1, 0]",2.5,152
10,2,"[-1, 0]",10,232
10,2,"[1, 0]",10,112
10,2,"[1, 0]",2.5,12
18,2,"[-1, 0]",2.5,159
10,2,"[1, 0]",10,102
14,2,"[1, 0]",10,93
14,2,"[-1, 0]",2.5,188
6,2,"[-1, 0]",10,226
18,2,"[1, 0]",10,99
14,2,"[-1, 0]",2.5,178
18,2,"[1, 0]",10,104
18,2,"[-1, 0]",10,234
18,2,"[1, 0]",2.5,49
22,2,"[-1, 0]",2.5,160
6,2,"[1, 0]",10,111
10,2,"[1, 0]",10,132
10,2,"[1, 0]",2.5,52
6,2,"[1, 0]",2.5,26
18,2,"[-1, 0]",2.5,149
6,2,"[1, 0]",2.5,56
14,2,"[1, 0]",10,128
18,2,"[1, 0]",10,89
14,2,"[-1, 0]",2.5,208
18,2,"[1, 0]",10,129
22,2,"[1, 0]",2.5,45
14,2,"[1, 0]",10,98
22,2,"[1, 0]",10,105
14,2,"[-1, 0]",10,278
10,2,"[1, 0]",2.5,27
14,2,"[-1, 0]",2.5,153
6,2,"[-1, 0]",2.5,201
22,2,"[1, 0]",2.5,55
18,2,"[-1, 0]",2.5,154
14,2,"[1, 0]",2.5,63
18,2,"[1, 0]",2.5,4
22,2,"[-1, 0]",2.5,165
18,2,"[-1, 0]",2.5,174
18,2,"[-1, 0]",10,239
22,2,"[1, 0]",2.5,70
6,2,"[-1, 0]",2.5,206
10,2,"[1, 0]",2.5,57
14,2,"[-1, 0]",2.5,193
22,2,"[1, 0]",10,110
10,2,"[1, 0]",10,87
18,2,"[-1, 0]",10,224
