cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
22,2,"[-1, 0]",2.5,160
18,2,"[-1, 0]",10,214
18,2,"[1, 0]",2.5,59
18,2,"[-1, 0]",2.5,204
14,2,"[1, 0]",2.5,18
10,2,"[-1, 0]",10,242
6,2,"[1, 0]",10,81
14,2,"[1, 0]",2.5,58
18,2,"[-1, 0]",2.5,169
6,2,"[1, 0]",10,86
10,2,"[-1, 0]",10,222
22,2,"[1, 0]",10,100
10,2,"[1, 0]",10,132
6,2,"[1, 0]",2.5,16
22,2,"[-1, 0]",2.5,175
14,2,"[-1, 0]",2.5,183
10,2,"[1, 0]",2.5,32
18,2,"[1, 0]",2.5,49
6,2,"[1, 0]",10,136
18,2,"[-1, 0]",10,259
14,2,"[-1, 0]",2.5,148
18,2,"[-1, 0]",10,224
6,2,"[1, 0]",10,101
6,2,"[1, 0]",10,96
18,2,"[1, 0]",10,104
18,2,"[-1, 0]",10,234
22,2,"[1, 0]",10,95
22,2,"[1, 0]",2.5,5
18,2,"[1, 0]",10,119
18,2,"[-1, 0]",2.5,199
14,2,"[1, 0]",2.5,8
18,2,"[-1, 0]",2.5,154
14,2,"[-1, 0]",10,213
18,2,"[-1, 0]",10,254
6,2,"[1, 0]",10,71
10,2,"[-1, 0]",10,277
22,2,"[-1, 0]",10,260
18,2,"[1, 0]",2.5,4
18,2,"[1, 0]",2.5,39
10,2,"[1, 0]",10,72
22,2,"[-1, 0]",10,255
14,2,"[-1, 0]",10,253
14,2,"[-1, 0]",10,273
10,2,"[1, 0]",2.5,12
6,2,"[-1, 0]",10,226
6,2,"[-1, 0]",2.5,181
10,2,"[1, 0]",2.5,47
18,2,"[-1, 0]",2.5,159
6,2,"[1, 0]",2.5,56
10,2,"[1, 0]",10,117
22,2,"[1, 0]",10,75
10,2,"[-1, 0]",10,247
10,2,"[-1, 0]",10,237
6,2,"[-1, 0]",10,261
14,2,"[1, 0]",2.5,13
6,2,"[1, 0]",2.5,46
14,2,"[1, 0]",10,73
22,2,"[1, 0]",2.5,20
22,2,"[1, 0]",2.5,55
22,2,"[-1, 0]",10,230
14,2,"[-1, 0]",2.5,173
6,2,"[1, 0]",10,76
14,2,"[-1, 0]",10,248
18,2,"[-1, 0]",2.5,194
18,2,"[-1, 0]",10,249
6,2,"[1, 0]",2.5,31
22,2,"[-1, 0]",2.5,185
6,2,"[-1, 0]",2.5,161
22,2,"[-1, 0]",10,280
18,2,"[1, 0]",2.5,29
10,2,"[-1, 0]",10,262
22,2,"[1, 0]",2.5,30
18,2,"[-1, 0]",10,219
18,2,"[1, 0]",10,114
14,2,"[1, 0]",10,123
14,2,"[-1, 0]",10,258
10,2,"[1, 0]",2.5,27
18,2,"[1, 0]",2.5,24
10,2,"[-1, 0]",2.5,142
18,2,"[1, 0]",2.5,64
22,2,"[-1, 0]",10,270
22,2,"[1, 0]",10,80
14,2,"[1, 0]",10,118
10,2,"[1, 0]",2.5,52
6,2,"[-1, 0]",2.5,156
22,2,"[1, 0]",2.5,35
14,2,"[1, 0]",10,128
14,2,"[-1, 0]",2.5,198
22,2,"[1, 0]",2.5,45
22,2,"[1, 0]",10,85
14,2,"[-1, 0]",2.5,153
10,2,"[1, 0]",10,97
22,2,"[-1, 0]",2.5,200
14,2,"[-1, 0]",2.5,203
14,2,"[-1, 0]",10,268
22,2,"[1, 0]",2.5,50
18,2,"[-1, 0]",2.5,144
14,2,"[-1, 0]",2.5,158
14,2,"[1, 0]",10,103
10,2,"[-1, 0]",2.5,192
18,2,"[1, 0]",10,79
6,2,"[1, 0]",2.5,61
18,2,"[1, 0]",2.5,9
6,2,"[-1, 0]",10,216
22,2,"[-1, 0]",2.5,205
10,2,"[-1, 0]",2.5,207
10,2,"[-1, 0]",10,217
18,2,"[-1, 0]",10,279
18,2,"[-1, 0]",10,244
14,2,"[1, 0]",2.5,38
10,2,"[-1, 0]",2.5,187
6,2,"[-1, 0]",10,266
22,2,"[-1, 0]",2.5,210
6,2,"[1, 0]",2.5,36
14,2,"[1, 0]",2.5,23
10,2,"[1, 0]",10,112
10,2,"[1, 0]",2.5,2
6,2,"[-1, 0]",10,231
10,2,"[1, 0]",2.5,42
18,2,"[1, 0]",10,89
22,2,"[1, 0]",2.5,15
22,2,"[-1, 0]",2.5,195
14,2,"[1, 0]",10,88
6,2,"[1, 0]",2.5,21
10,2,"[-1, 0]",2.5,172
6,2,"[1, 0]",10,126
22,2,"[-1, 0]",10,275
14,2,"[-1, 0]",10,218
14,2,"[-1, 0]",10,278
6,2,"[-1, 0]",10,256
18,2,"[-1, 0]",10,269
18,2,"[1, 0]",10,129
10,2,"[-1, 0]",2.5,197
18,2,"[1, 0]",2.5,19
6,2,"[-1, 0]",10,276
22,2,"[-1, 0]",2.5,150
10,2,"[-1, 0]",2.5,182
18,2,"[-1, 0]",2.5,174
14,2,"[-1, 0]",2.5,163
10,2,"[-1, 0]",2.5,152
22,2,"[1, 0]",2.5,60
18,2,"[-1, 0]",2.5,184
10,2,"[1, 0]",2.5,7
6,2,"[-1, 0]",2.5,176
6,2,"[-1, 0]",2.5,146
22,2,"[1, 0]",2.5,65
18,2,"[-1, 0]",2.5,164
22,2,"[-1, 0]",10,215
14,2,"[-1, 0]",10,228
22,2,"[-1, 0]",2.5,170
10,2,"[1, 0]",10,82
14,2,"[1, 0]",2.5,43
14,2,"[1, 0]",2.5,33
6,2,"[-1, 0]",10,221
22,2,"[1, 0]",10,90
10,2,"[1, 0]",2.5,17
18,2,"[-1, 0]",10,239
10,2,"[1, 0]",10,122
14,2,"[1, 0]",10,93
10,2,"[-1, 0]",10,272
22,2,"[-1, 0]",2.5,165
22,2,"[-1, 0]",2.5,145
6,2,"[1, 0]",10,116
14,2,"[-1, 0]",2.5,188
18,2,"[1, 0]",10,134
6,2,"[1, 0]",2.5,66
22,2,"[-1, 0]",10,240
22,2,"[-1, 0]",2.5,155
10,2,"[1, 0]",2.5,22
18,2,"[1, 0]",10,109
22,2,"[-1, 0]",10,250
18,2,"[1, 0]",2.5,54
14,2,"[1, 0]",10,138
14,2,"[-1, 0]",2.5,168
10,2,"[1, 0]",10,137
22,2,"[-1, 0]",10,225
6,2,"[1, 0]",2.5,51
6,2,"[1, 0]",2.5,11
18,2,"[-1, 0]",10,274
14,2,"[1, 0]",10,78
10,2,"[-1, 0]",2.5,177
14,2,"[1, 0]",2.5,3
22,2,"[1, 0]",2.5,40
14,2,"[-1, 0]",2.5,208
22,2,"[1, 0]",10,125
10,2,"[-1, 0]",10,232
6,2,"[-1, 0]",10,271
14,2,"[1, 0]",10,83
10,2,"[1, 0]",2.5,62
10,2,"[1, 0]",2.5,57
22,2,"[1, 0]",10,105
10,2,"[-1, 0]",10,252
10,2,"[1, 0]",10,107
18,2,"[-1, 0]",10,264
22,2,"[1, 0]",10,130
10,2,"[1, 0]",2.5,37
14,2,"[1, 0]",2.5,28
10,2,"[-1, 0]",2.5,147
6,2,"[1, 0]",2.5,1
22,2,"[1, 0]",2.5,10
10,2,"[-1, 0]",10,212
18,2,"[-1, 0]",2.5,189
18,2,"[1, 0]",2.5,69
6,2,"[-1, 0]",10,241
14,2,"[1, 0]",10,113
14,2,"[1, 0]",10,133
22,2,"[1, 0]",10,115
10,2,"[-1, 0]",10,227
22,2,"[-1, 0]",2.5,180
18,2,"[1, 0]",2.5,44
14,2,"[-1, 0]",10,233
14,2,"[-1, 0]",10,243
6,2,"[1, 0]",2.5,41
6,2,"[-1, 0]",10,211
18,2,"[1, 0]",10,94
10,2,"[1, 0]",10,92
18,2,"[1, 0]",10,99
6,2,"[-1, 0]",2.5,151
18,2,"[-1, 0]",2.5,179
14,2,"[1, 0]",2.5,53
22,2,"[1, 0]",2.5,25
22,2,"[1, 0]",10,135
14,2,"[-1, 0]",10,223
14,2,"[-1, 0]",10,263
10,2,"[-1, 0]",10,257
14,2,"[1, 0]",2.5,48
6,2,"[-1, 0]",10,246
6,2,"[-1, 0]",2.5,196
10,2,"[1, 0]",2.5,67
10,2,"[1, 0]",10,102
18,2,"[1, 0]",10,84
10,2,"[-1, 0]",10,267
22,2,"[-1, 0]",10,220
6,2,"[1, 0]",2.5,26
6,2,"[-1, 0]",2.5,191
22,2,"[-1, 0]",10,245
14,2,"[-1, 0]",2.5,143
18,2,"[1, 0]",10,124
14,2,"[-1, 0]",10,238
6,2,"[1, 0]",10,131
22,2,"[1, 0]",10,140
6,2,"[1, 0]",10,91
18,2,"[1, 0]",2.5,34
6,2,"[-1, 0]",2.5,201
6,2,"[-1, 0]",2.5,186
18,2,"[1, 0]",10,139
6,2,"[1, 0]",10,106
6,2,"[1, 0]",2.5,6
22,2,"[1, 0]",2.5,70
22,2,"[-1, 0]",10,265
14,2,"[1, 0]",2.5,63
18,2,"[1, 0]",10,74
6,2,"[-1, 0]",2.5,206
14,2,"[-1, 0]",2.5,178
10,2,"[1, 0]",10,127
6,2,"[1, 0]",10,111
18,2,"[-1, 0]",2.5,149
10,2,"[1, 0]",10,87
6,2,"[-1, 0]",2.5,171
22,2,"[1, 0]",10,110
10,2,"[-1, 0]",2.5,157
18,2,"[-1, 0]",10,229
10,2,"[-1, 0]",2.5,162
14,2,"[1, 0]",10,98
22,2,"[1, 0]",10,120
6,2,"[-1, 0]",2.5,166
22,2,"[-1, 0]",2.5,190
6,2,"[-1, 0]",2.5,141
14,2,"[-1, 0]",2.5,193
22,2,"[-1, 0]",10,235
18,2,"[1, 0]",2.5,14
10,2,"[-1, 0]",2.5,167
6,2,"[-1, 0]",10,236
18,2,"[-1, 0]",2.5,209
14,2,"[1, 0]",2.5,68
14,2,"[1, 0]",10,108
6,2,"[1, 0]",10,121
10,2,"[-1, 0]",2.5,202
6,2,"[-1, 0]",10,251
10,2,"[1, 0]",10,77
