cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
22,2,"[-1, 0]",10,240
18,2,"[-1, 0]",10,264
14,2,"[1, 0]",2.5,23
14,2,"[1, 0]",10,93
18,2,"[1, 0]",2.5,14
14,2,"[-1, 0]",10,243
18,2,"[1, 0]",2.5,54
10,2,"[-1, 0]",10,227
10,2,"[1, 0]",2.5,32
22,2,"[-1, 0]",10,220
18,2,"[-1, 0]",2.5,149
22,2,"[-1, 0]",10,215
10,2,"[-1, 0]",2.5,202
10,2,"[-1, 0]",2.5,207
22,2,"[1, 0]",10,75
14,2,"[-1, 0]",10,263
14,2,"[1, 0]",2.5,43
14,2,"[-1, 0]",2.5,208
14,2,"[-1, 0]",2.5,168
18,2,"[-1, 0]",2.5,209
10,2,"[-1, 0]",2.5,187
18,2,"[-1, 0]",10,279
22,2,"[-1, 0]",10,245
6,2,"[-1, 0]",2.5,196
6,2,"[1, 0]",2.5,41
10,2,"[1, 0]",2.5,37
6,2,"[-1, 0]",10,226
10,2,"[-1, 0]",2.5,197
22,2,"[-1, 0]",10,235
22,2,"[-1, 0]",2.5,185
6,2,"[1, 0]",2.5,6
10,2,"[1, 0]",2.5,52
18,2,"[-1, 0]",2.5,174
10,2,"[-1, 0]",10,262
6,2,"[-1, 0]",10,256
22,2,"[-1, 0]",10,250
6,2,"[-1, 0]",10,241
6,2,"[-1, 0]",10,246
22,2,"[-1, 0]",2.5,190
6,2,"[1, 0]",10,106
22,2,"[1, 0]",10,105
10,2,"[-1, 0]",2.5,162
6,2,"[-1, 0]",2.5,171
22,2,"[1, 0]",2.5,15
18,2,"[1, 0]",2.5,24
10,2,"[-1, 0]",2.5,142
14,2,"[1, 0]",10,108
18,2,"[-1, 0]",2.5,189
6,2,"[-1, 0]",10,276
14,2,"[1, 0]",10,113
10,2,"[-1, 0]",2.5,157
6,2,"[1, 0]",10,76
6,2,"[1, 0]",2.5,36
22,2,"[1, 0]",10,85
18,2,"[1, 0]",2.5,39
22,2,"[1, 0]",10,100
14,2,"[-1, 0]",10,218
22,2,"[-1, 0]",2.5,165
10,2,"[1, 0]",2.5,27
6,2,"[-1, 0]",2.5,156
10,2,"[1, 0]",10,97
6,2,"[-1, 0]",10,216
6,2,"[1, 0]",2.5,56
6,2,"[-1, 0]",10,251
22,2,"[1, 0]",10,120
14,2,"[-1, 0]",2.5,143
6,2,"[-1, 0]",2.5,141
14,2,"[1, 0]",2.5,3
6,2,"[-1, 0]",10,271
22,2,"[1, 0]",2.5,5
14,2,"[-1, 0]",2.5,178
6,2,"[1, 0]",2.5,21
14,2,"[1, 0]",10,118
22,2,"[1, 0]",2.5,40
10,2,"[1, 0]",2.5,62
10,2,"[1, 0]",2.5,17
14,2,"[-1, 0]",2.5,148
22,2,"[-1, 0]",10,230
22,2,"[1, 0]",10,125
10,2,"[-1, 0]",10,272
14,2,"[-1, 0]",2.5,193
10,2,"[1, 0]",10,77
22,2,"[-1, 0]",10,265
6,2,"[1, 0]",2.5,66
14,2,"[-1, 0]",10,223
14,2,"[1, 0]",10,73
14,2,"[-1, 0]",10,278
14,2,"[1, 0]",10,78
10,2,"[-1, 0]",10,217
22,2,"[1, 0]",2.5,55
10,2,"[1, 0]",2.5,42
18,2,"[1, 0]",10,124
10,2,"[1, 0]",10,137
18,2,"[1, 0]",2.5,34
6,2,"[-1, 0]",2.5,161
10,2,"[1, 0]",10,82
22,2,"[-1, 0]",2.5,180
10,2,"[-1, 0]",2.5,167
22,2,"[1, 0]",10,110
14,2,"[1, 0]",2.5,8
18,2,"[1, 0]",10,99
6,2,"[-1, 0]",10,211
14,2,"[-1, 0]",2.5,158
10,2,"[1, 0]",2.5,22
18,2,"[-1, 0]",10,269
18,2,"[-1, 0]",2.5,159
14,2,"[1, 0]",2.5,63
14,2,"[-1, 0]",2.5,198
14,2,"[-1, 0]",2.5,173
18,2,"[-1, 0]",10,229
6,2,"[-1, 0]",2.5,146
10,2,"[-1, 0]",10,222
22,2,"[-1, 0]",10,280
14,2,"[1, 0]",10,128
10,2,"[1, 0]",10,117
18,2,"[1, 0]",10,104
10,2,"[-1, 0]",10,212
18,2,"[-1, 0]",2.5,199
14,2,"[-1, 0]",2.5,183
6,2,"[-1, 0]",10,221
10,2,"[-1, 0]",10,252
14,2,"[1, 0]",2.5,58
6,2,"[-1, 0]",2.5,201
18,2,"[1, 0]",10,139
14,2,"[1, 0]",10,98
22,2,"[1, 0]",10,80
10,2,"[1, 0]",10,107
18,2,"[-1, 0]",2.5,164
22,2,"[1, 0]",2.5,10
6,2,"[-1, 0]",10,261
14,2,"[-1, 0]",10,253
22,2,"[1, 0]",2.5,30
14,2,"[-1, 0]",2.5,153
10,2,"[1, 0]",2.5,2
6,2,"[-1, 0]",10,231
18,2,"[1, 0]",10,89
6,2,"[-1, 0]",10,266
14,2,"[1, 0]",2.5,28
10,2,"[1, 0]",10,87
14,2,"[1, 0]",2.5,38
10,2,"[-1, 0]",2.5,192
14,2,"[-1, 0]",10,238
18,2,"[-1, 0]",10,259
18,2,"[-1, 0]",10,244
22,2,"[-1, 0]",2.5,145
6,2,"[1, 0]",10,116
6,2,"[1, 0]",10,101
22,2,"[1, 0]",10,140
14,2,"[1, 0]",10,103
6,2,"[1, 0]",2.5,1
18,2,"[-1, 0]",10,239
22,2,"[-1, 0]",10,260
18,2,"[1, 0]",10,79
6,2,"[-1, 0]",2.5,191
6,2,"[1, 0]",10,71
10,2,"[-1, 0]",2.5,152
14,2,"[1, 0]",2.5,48
10,2,"[-1, 0]",10,247
18,2,"[-1, 0]",2.5,204
18,2,"[1, 0]",10,74
6,2,"[1, 0]",10,131
6,2,"[1, 0]",10,121
18,2,"[1, 0]",2.5,59
18,2,"[1, 0]",10,94
18,2,"[-1, 0]",10,224
10,2,"[1, 0]",10,127
6,2,"[1, 0]",10,91
18,2,"[-1, 0]",2.5,169
14,2,"[1, 0]",2.5,68
10,2,"[-1, 0]",2.5,177
10,2,"[-1, 0]",10,237
10,2,"[1, 0]",10,122
18,2,"[-1, 0]",2.5,179
6,2,"[1, 0]",2.5,46
10,2,"[1, 0]",10,112
18,2,"[-1, 0]",10,274
10,2,"[1, 0]",10,72
14,2,"[-1, 0]",2.5,203
6,2,"[-1, 0]",2.5,166
22,2,"[1, 0]",10,95
18,2,"[-1, 0]",2.5,154
18,2,"[-1, 0]",10,254
14,2,"[1, 0]",2.5,33
6,2,"[-1, 0]",2.5,176
14,2,"[1, 0]",2.5,13
14,2,"[1, 0]",2.5,18
14,2,"[-1, 0]",10,258
14,2,"[-1, 0]",10,233
22,2,"[-1, 0]",2.5,150
10,2,"[-1, 0]",10,232
22,2,"[-1, 0]",2.5,205
10,2,"[1, 0]",10,102
6,2,"[1, 0]",10,96
6,2,"[-1, 0]",10,236
6,2,"[-1, 0]",2.5,181
14,2,"[-1, 0]",2.5,188
10,2,"[1, 0]",10,132
18,2,"[-1, 0]",10,234
18,2,"[1, 0]",2.5,9
6,2,"[1, 0]",2.5,31
18,2,"[-1, 0]",10,214
18,2,"[1, 0]",2.5,29
22,2,"[-1, 0]",2.5,160
6,2,"[-1, 0]",2.5,206
10,2,"[1, 0]",2.5,67
18,2,"[-1, 0]",2.5,144
18,2,"[1, 0]",10,109
22,2,"[1, 0]",10,130
22,2,"[1, 0]",2.5,35
