Duration,Response,Stimulus condition,Eccentricity
1.125,1.1599740750098135,0,"[3, 0]"
0.75,0.6719578249903861,0,"[3, 0]"
0.825,0.695990050007822,0,"[3, 0]"
0.75,0.6960200540197548,3,"[-12, 0]"
0.75,0.6400515070126858,1,"[-3, 0]"
1.05,0.9999616259883624,2,"[12, 0]"
0.75,0.6479913610091899,3,"[-12, 0]"
0.75,0.8319778270088136,1,"[-3, 0]"
0.75,0.9600112659973092,2,"[12, 0]"
0.75,0.7519996049813926,1,"[-3, 0]"
0.75,0.768001134012593,1,"[-3, 0]"
0.9,0.7440252790111117,3,"[-12, 0]"
0.825,0.8159629459842108,3,"[-12, 0]"
0.75,0.7200584080128465,0,"[3, 0]"
0.9,0.8320532990037464,0,"[3, 0]"
0.825,0.9120445210137405,1,"[-3, 0]"
1.125,1.0799594940035604,2,"[12, 0]"
0.75,1.0479957050119992,1,"[-3, 0]"
0.975,0.9599985429958906,2,"[12, 0]"
1.125,1.4319838219962548,0,"[3, 0]"
1.375,1.400021878973348,0,"[3, 0]"
1.05,1.2960946390230674,2,"[12, 0]"
0.975,1.0479893459996674,3,"[-12, 0]"
0.75,1.1039839719887823,2,"[12, 0]"
0.75,0.9360017460130621,2,"[12, 0]"
0.9,1.1360159149917308,3,"[-12, 0]"
1.05,1.3199728020117618,3,"[-12, 0]"
0.75,1.592065305012511,3,"[-12, 0]"
0.975,0.9360613900062162,3,"[-12, 0]"
1.25,1.2400618960091379,3,"[-12, 0]"
1.05,1.3919997149787378,2,"[12, 0]"
0.75,0.8959802149911411,0,"[3, 0]"
0.975,1.3920095399953425,3,"[-12, 0]"
1.125,1.2640480469854083,0,"[3, 0]"
0.825,1.1759502009954304,1,"[-3, 0]"
0.825,0.7919872000056785,0,"[3, 0]"
0.825,0.8559891430195421,2,"[12, 0]"
0.75,0.8399772760167252,2,"[12, 0]"
1.05,0.9119975719950162,0,"[3, 0]"
0.75,0.6320519610017072,3,"[-12, 0]"
1.375,1.4960338660166599,2,"[12, 0]"
0.825,1.0640320490056183,2,"[12, 0]"
0.825,0.8479854920005891,0,"[3, 0]"
1.375,1.3200021480151918,1,"[-3, 0]"
1.125,0.9040367070119828,0,"[3, 0]"
1.375,1.3199926879897248,2,"[12, 0]"
0.75,0.5759707079851069,0,"[3, 0]"
0.75,0.671993730997201,2,"[12, 0]"
0.9,0.8159966480161529,2,"[12, 0]"
1.05,0.8559721699857619,0,"[3, 0]"
0.75,0.8400040699925739,3,"[-12, 0]"
0.9,1.0639823570090812,3,"[-12, 0]"
0.75,0.8079847129993141,2,"[12, 0]"
0.975,0.8160237349802628,3,"[-12, 0]"
1.05,0.8880666040058713,2,"[12, 0]"
0.75,0.7199977230047807,3,"[-12, 0]"
0.9,0.7280551120056771,3,"[-12, 0]"
1.125,0.632035528018605,1,"[-3, 0]"
0.75,0.9520083069801331,1,"[-3, 0]"
0.75,0.8800159569946118,2,"[12, 0]"
0.75,0.7360042149957735,1,"[-3, 0]"
1.45,1.0639508070016745,3,"[-12, 0]"
0.825,0.6719640469818842,1,"[-3, 0]"
0.75,0.8799740599934012,3,"[-12, 0]"
1.125,1.0319893810083158,1,"[-3, 0]"
0.825,0.8880114060011692,2,"[12, 0]"
0.825,0.8000510900164954,3,"[-12, 0]"
0.75,0.7919726690161042,2,"[12, 0]"
1.125,0.9120084729802329,0,"[3, 0]"
0.75,0.7439761999994516,2,"[12, 0]"
0.75,0.6400153769936878,1,"[-3, 0]"
0.825,0.7359804000006989,2,"[12, 0]"
1.375,0.9759856309974566,1,"[-3, 0]"
0.75,0.6720096599892713,1,"[-3, 0]"
0.9,0.7359610989806242,1,"[-3, 0]"
0.75,0.7599451430141926,0,"[3, 0]"
0.975,0.8719743660185486,3,"[-12, 0]"
0.75,0.9999786360131111,2,"[12, 0]"
0.75,0.6959471659793053,0,"[3, 0]"
0.825,0.6480331879865844,1,"[-3, 0]"
0.75,0.7279267190024257,2,"[12, 0]"
0.75,0.7839755300083198,2,"[12, 0]"
0.825,0.6960075540118851,3,"[-12, 0]"
1.125,0.9360568670090288,0,"[3, 0]"
0.75,0.671980651008198,1,"[-3, 0]"
0.75,0.847952666983474,3,"[-12, 0]"
0.9,0.9040136620169505,3,"[-12, 0]"
0.975,1.039992070000153,3,"[-12, 0]"
0.75,0.9200353200139944,2,"[12, 0]"
0.75,0.8320790200086776,3,"[-12, 0]"
0.9,0.8960437040077522,0,"[3, 0]"
1.375,1.0640657229814678,2,"[12, 0]"
0.975,0.9120306080149021,2,"[12, 0]"
1.05,0.9040677870216314,1,"[-3, 0]"
0.75,1.1440364939917345,2,"[12, 0]"
0.975,0.9839664110040758,0,"[3, 0]"
0.9,0.9200506450142711,3,"[-12, 0]"
0.9,0.944011548999697,1,"[-3, 0]"
0.825,0.9119924640108366,0,"[3, 0]"
0.75,0.9919587890035473,0,"[3, 0]"
0.825,1.215933508996386,0,"[3, 0]"
0.75,0.8879764809971675,2,"[12, 0]"
0.975,0.8239627769798972,0,"[3, 0]"
1.25,0.8640660980017856,1,"[-3, 0]"
0.75,1.112059050006792,3,"[-12, 0]"
0.9,0.9759424030198716,0,"[3, 0]"
1.25,1.1280419660033658,1,"[-3, 0]"
0.975,1.0720290589961223,1,"[-3, 0]"
0.975,1.1040141490229871,2,"[12, 0]"
0.825,0.7839946380117908,1,"[-3, 0]"
0.825,0.9599271409970243,3,"[-12, 0]"
0.975,1.095990077010356,0,"[3, 0]"
0.9,1.160091849975288,3,"[-12, 0]"
0.975,0.856006397982128,2,"[12, 0]"
0.75,0.8640435459965374,0,"[3, 0]"
0.9,0.9119874070165679,3,"[-12, 0]"
0.9,1.0079840639955364,3,"[-12, 0]"
0.9,0.9759567740256898,3,"[-12, 0]"
0.9,0.8640546179958619,1,"[-3, 0]"
0.75,0.8880094439955428,2,"[12, 0]"
1.125,0.8400134560070001,3,"[-12, 0]"
0.825,1.023966490989551,3,"[-12, 0]"
