Duration,Response,Stimulus condition,Eccentricity
1.525,1.112049168033991,3,"[-12, 0]"
1.25,1.1359604290337302,1,"[-3, 0]"
1.45,1.1760399969643913,2,"[12, 0]"
0.75,0.6880054299836047,1,"[-3, 0]"
0.975,0.7999954589759,3,"[-12, 0]"
1.525,0.8720843570190482,3,"[-12, 0]"
0.75,0.5280494579928927,0,"[3, 0]"
1.525,1.3840330730308779,3,"[-12, 0]"
1.125,1.032021364022512,3,"[-12, 0]"
1.05,0.7279937490238808,2,"[12, 0]"
1.45,0.9680257430300117,0,"[3, 0]"
0.825,0.5279515439760871,1,"[-3, 0]"
0.75,0.36005855299299583,1,"[-3, 0]"
1.125,1.0079670359846205,1,"[-3, 0]"
0.75,0.7200554099981673,2,"[12, 0]"
0.9,0.7280955160385929,1,"[-3, 0]"
1.25,1.064016553980764,0,"[3, 0]"
0.825,0.5119949639774859,0,"[3, 0]"
0.9,0.7600126739707775,2,"[12, 0]"
1.25,0.9600147340097465,0,"[3, 0]"
1.45,1.0880311930086464,3,"[-12, 0]"
0.975,0.6640083190286532,1,"[-3, 0]"
0.825,0.6400054600089788,3,"[-12, 0]"
1.525,0.8000190029852092,0,"[3, 0]"
1.125,0.9119626730098389,2,"[12, 0]"
1.125,0.712071718997322,1,"[-3, 0]"
0.75,0.3919967010151595,0,"[3, 0]"
0.75,0.7040043459855951,1,"[-3, 0]"
0.75,0.7360098829958588,0,"[3, 0]"
1.525,1.103975836012978,0,"[3, 0]"
1.375,1.0559704820043407,3,"[-12, 0]"
0.75,0.6560437339940108,1,"[-3, 0]"
1.375,1.0079364780103788,3,"[-12, 0]"
1.125,1.0160126049886458,2,"[12, 0]"
1.525,0.887988829985261,1,"[-3, 0]"
1.05,0.7839860779931769,0,"[3, 0]"
0.9,0.7359905920457095,3,"[-12, 0]"
1.375,1.0239764060243033,0,"[3, 0]"
1.05,1.000046940986067,0,"[3, 0]"
1.45,1.0640633250004612,2,"[12, 0]"
0.825,0.9440038549946621,3,"[-12, 0]"
1.05,0.9440015110303648,2,"[12, 0]"
0.825,0.7120491679525003,3,"[-12, 0]"
0.9,0.7279899999848567,3,"[-12, 0]"
0.975,0.6479621150065213,0,"[3, 0]"
1.45,1.03199952095747,1,"[-3, 0]"
0.75,0.5600677140173502,1,"[-3, 0]"
0.975,1.168004570004996,0,"[3, 0]"
0.9,0.7680018069804646,2,"[12, 0]"
1.125,0.9680082199629396,0,"[3, 0]"
1.525,1.0240556249627843,1,"[-3, 0]"
1.25,0.9519564610091038,0,"[3, 0]"
0.75,0.9679929930134676,3,"[-12, 0]"
0.825,1.0000316899968311,2,"[12, 0]"
1.25,1.1759476369479671,2,"[12, 0]"
0.975,1.2080029399949126,2,"[12, 0]"
0.9,1.0000207889825106,3,"[-12, 0]"
1.05,1.0559546849690378,2,"[12, 0]"
1.525,1.136039310018532,2,"[12, 0]"
1.45,1.1440507999504916,1,"[-3, 0]"
0.975,1.0400435200426728,2,"[12, 0]"
1.25,1.168001102982089,2,"[12, 0]"
0.9,0.7919986029737629,1,"[-3, 0]"
1.25,0.8879583340021782,1,"[-3, 0]"
0.9,0.7759867170243524,1,"[-3, 0]"
1.05,1.0080218769726343,3,"[-12, 0]"
0.9,1.1759889090317301,1,"[-3, 0]"
0.825,0.8160085059935227,0,"[3, 0]"
0.975,0.912017960974481,2,"[12, 0]"
0.975,0.824027975962963,0,"[3, 0]"
1.25,1.1520102419890463,1,"[-3, 0]"
1.05,1.2960165339754894,2,"[12, 0]"
1.125,1.159961914003361,2,"[12, 0]"
1.125,1.4320130409905687,3,"[-12, 0]"
1.525,1.4000028379959986,0,"[3, 0]"
1.525,1.3920495710335672,0,"[3, 0]"
1.375,1.4000186339835636,0,"[3, 0]"
1.375,1.2560144329909235,1,"[-3, 0]"
1.375,1.072035550023429,1,"[-3, 0]"
0.75,1.0079916590475477,2,"[12, 0]"
0.975,1.0160159170045517,3,"[-12, 0]"
1.125,1.0159907130291685,1,"[-3, 0]"
0.75,0.7119943809811957,3,"[-12, 0]"
0.975,0.8559661110048182,0,"[3, 0]"
1.05,0.8879830579971895,1,"[-3, 0]"
1.375,1.1680272090015933,0,"[3, 0]"
0.825,0.9599037120351568,1,"[-3, 0]"
0.9,0.9440231350017712,1,"[-3, 0]"
0.9,0.8319507819833234,0,"[3, 0]"
0.75,0.5360652689705603,3,"[-12, 0]"
0.75,0.7600409770384431,3,"[-12, 0]"
1.25,0.6720032700104639,0,"[3, 0]"
1.125,0.8880112930200994,1,"[-3, 0]"
1.25,1.192029186990112,3,"[-12, 0]"
1.375,1.311971090035513,2,"[12, 0]"
0.825,0.7440682270098478,3,"[-12, 0]"
1.45,1.152011760044843,3,"[-12, 0]"
0.75,0.7519941110513173,0,"[3, 0]"
0.825,0.680013348988723,0,"[3, 0]"
1.375,0.8000193240004592,3,"[-12, 0]"
1.375,1.0639438080252148,3,"[-12, 0]"
1.25,1.064095587003976,2,"[12, 0]"
1.375,1.0320105910068378,1,"[-3, 0]"
1.125,1.2079736290033907,0,"[3, 0]"
0.9,1.2400184990256093,2,"[12, 0]"
1.05,0.967978528002277,2,"[12, 0]"
0.825,0.744013415009249,3,"[-12, 0]"
1.45,1.3439603610313497,2,"[12, 0]"
1.375,1.0240674120141193,2,"[12, 0]"
0.825,0.7119690759573132,0,"[3, 0]"
1.125,0.9759502140223049,0,"[3, 0]"
1.525,1.2080251859733835,2,"[12, 0]"
0.9,0.9359986020135693,0,"[3, 0]"
0.75,0.7920352629735135,2,"[12, 0]"
1.525,1.5519622419960797,2,"[12, 0]"
1.525,1.1199998119845986,3,"[-12, 0]"
1.05,0.7840104709612206,0,"[3, 0]"
0.825,1.0399696470121853,2,"[12, 0]"
1.05,0.9599970190320164,3,"[-12, 0]"
1.05,0.7440536950016394,0,"[3, 0]"
0.75,0.6239597729872912,2,"[12, 0]"
1.25,0.7839585770270787,3,"[-12, 0]"
0.975,0.6560006599756889,0,"[3, 0]"
1.525,1.3999794230330735,1,"[-3, 0]"
1.05,1.1680226140306331,3,"[-12, 0]"
0.825,0.9119336929870769,2,"[12, 0]"
1.525,1.207962843007408,1,"[-3, 0]"
1.45,1.671975520963315,1,"[-3, 0]"
1.25,1.1439557019621134,3,"[-12, 0]"
0.975,0.7920484850183129,3,"[-12, 0]"
1.45,1.2080109979724512,0,"[3, 0]"
1.125,1.0960151329636574,2,"[12, 0]"
1.125,1.2079622149467468,2,"[12, 0]"
1.375,1.3520018499693833,3,"[-12, 0]"
1.05,1.0960577600053512,1,"[-3, 0]"
0.975,0.7920479609747417,1,"[-3, 0]"
1.375,1.248043266008608,3,"[-12, 0]"
0.975,1.0880627270089462,2,"[12, 0]"
1.525,0.9439729050500318,1,"[-3, 0]"
1.25,1.191999429021962,0,"[3, 0]"
0.9,1.1600109849823639,2,"[12, 0]"
0.9,0.6320358699886128,2,"[12, 0]"
0.975,1.1600078489864245,2,"[12, 0]"
1.525,1.6960108680068515,3,"[-12, 0]"
0.975,0.9520161990076303,0,"[3, 0]"
1.525,1.4960351409972645,3,"[-12, 0]"
1.525,1.4079899620264769,2,"[12, 0]"
0.9,0.6479206269723363,0,"[3, 0]"
0.75,1.0080165279796347,0,"[3, 0]"
0.9,1.0719867289881222,1,"[-3, 0]"
1.375,1.4320032899850048,1,"[-3, 0]"
1.125,1.2479838579893112,0,"[3, 0]"
1.525,1.3120114679913968,1,"[-3, 0]"
0.75,0.8160877940244973,1,"[-3, 0]"
1.125,1.3360122610465623,3,"[-12, 0]"
0.975,1.543991223035846,3,"[-12, 0]"
1.25,1.2239937569829635,2,"[12, 0]"
0.825,1.1760229659848846,1,"[-3, 0]"
1.125,1.360023408953566,0,"[3, 0]"
0.9,1.4480331939994358,0,"[3, 0]"
1.375,1.2640190279926173,0,"[3, 0]"
1.125,1.656051950994879,2,"[12, 0]"
1.05,1.280048265994992,2,"[12, 0]"
1.375,1.2480897100176662,1,"[-3, 0]"
1.45,1.3200084950076416,2,"[12, 0]"
0.75,0.79199834598694,2,"[12, 0]"
0.825,0.8320103809819557,3,"[-12, 0]"
0.9,0.8801077430252917,3,"[-12, 0]"
1.05,0.728069307981059,0,"[3, 0]"
0.975,1.1280148509540595,2,"[12, 0]"
1.25,1.1040701050078496,3,"[-12, 0]"
0.825,1.0800054509891197,2,"[12, 0]"
1.375,1.4800639339955524,0,"[3, 0]"
1.375,1.4240051619708538,2,"[12, 0]"
1.125,1.1359502319828607,1,"[-3, 0]"
0.9,1.1919855309533887,3,"[-12, 0]"
1.25,0.9759351429529488,2,"[12, 0]"
1.375,1.1520332119544037,2,"[12, 0]"
1.05,0.9919807679834776,3,"[-12, 0]"
1.05,0.7120167860412039,1,"[-3, 0]"
0.975,0.7440077700302936,1,"[-3, 0]"
1.25,1.1520537469768897,1,"[-3, 0]"
1.125,1.144015830999706,3,"[-12, 0]"
0.825,0.6000121610122733,1,"[-3, 0]"
1.45,1.2320447170059197,0,"[3, 0]"
1.25,1.7680490560014732,2,"[12, 0]"
0.75,0.6159999190131202,3,"[-12, 0]"
1.375,1.1119889380061068,1,"[-3, 0]"
1.05,0.9680020510568283,3,"[-12, 0]"
1.125,0.9600511000026017,3,"[-12, 0]"
1.05,0.9439636080060154,0,"[3, 0]"
1.45,0.7999789419700392,1,"[-3, 0]"
0.9,0.7359928140067495,3,"[-12, 0]"
0.825,1.0160107560222968,0,"[3, 0]"
0.825,1.0960519789950922,2,"[12, 0]"
0.975,0.9520503869862296,3,"[-12, 0]"
1.25,1.0720585800008848,1,"[-3, 0]"
0.9,0.6959796040318906,2,"[12, 0]"
0.9,0.7040201789932325,0,"[3, 0]"
0.825,0.7680685360101052,0,"[3, 0]"
1.05,1.0719358749920502,1,"[-3, 0]"
0.825,0.6639438790152781,1,"[-3, 0]"
1.45,1.1040437979972921,0,"[3, 0]"
0.825,0.727992957981769,2,"[12, 0]"
0.75,0.8799817089457065,0,"[3, 0]"
1.525,1.416062830016017,0,"[3, 0]"
