Duration,Response,Stimulus condition,Eccentricity
1.375,1.6960104220197536,3,"[-12, 0]"
0.75,0.7040044280001894,0,"[3, 0]"
0.975,0.8080568219884299,1,"[-3, 0]"
1.525,1.4239989070338197,2,"[12, 0]"
0.9,0.5279514589929022,0,"[3, 0]"
1.05,1.1359686380019411,0,"[3, 0]"
0.9,0.7599899580236524,0,"[3, 0]"
0.75,0.7440234399982728,0,"[3, 0]"
1.45,1.431999909982551,3,"[-12, 0]"
1.375,1.2321045239805244,2,"[12, 0]"
0.825,0.6799968429841101,1,"[-3, 0]"
0.825,0.7280184139963239,3,"[-12, 0]"
0.825,0.8080245570163243,3,"[-12, 0]"
0.9,0.8959877339657396,3,"[-12, 0]"
1.45,1.4240427759941667,0,"[3, 0]"
1.45,1.232012811000459,2,"[12, 0]"
1.45,1.232022850017529,3,"[-12, 0]"
0.825,0.08800198999233544,2,"[12, 0]"
1.375,1.1999812800204381,0,"[3, 0]"
0.9,0.7200494250282645,0,"[3, 0]"
0.975,1.0720793190412223,2,"[12, 0]"
1.45,1.44796082098037,1,"[-3, 0]"
0.75,0.840037944028154,2,"[12, 0]"
1.375,1.4240058230352588,3,"[-12, 0]"
1.525,1.5199768809834495,0,"[3, 0]"
0.825,0.8080486209946685,3,"[-12, 0]"
0.9,0.880012170993723,3,"[-12, 0]"
1.525,1.4320106439990923,3,"[-12, 0]"
1.25,1.1759352219523862,1,"[-3, 0]"
0.825,0.5600668429979123,1,"[-3, 0]"
1.25,1.3439613829832524,3,"[-12, 0]"
0.9,0.839968899032101,2,"[12, 0]"
1.05,0.8160392110003158,0,"[3, 0]"
1.25,0.9680339869810268,1,"[-3, 0]"
1.375,1.096056876995135,0,"[3, 0]"
1.125,0.9440505790407769,0,"[3, 0]"
1.125,0.800007573037874,3,"[-12, 0]"
1.45,1.0080261990078725,1,"[-3, 0]"
0.9,0.6399812480085529,1,"[-3, 0]"
1.05,0.8879899909952655,3,"[-12, 0]"
0.75,0.6240260499762371,1,"[-3, 0]"
0.9,0.5360184379969724,2,"[12, 0]"
1.25,1.1359941179980524,3,"[-12, 0]"
1.45,1.255952231993433,0,"[3, 0]"
0.975,0.736020648968406,0,"[3, 0]"
1.125,0.6959681729786098,1,"[-3, 0]"
1.25,0.7679950059973635,0,"[3, 0]"
1.45,1.2640233870479278,2,"[12, 0]"
1.25,0.9439843309810385,0,"[3, 0]"
0.975,0.8160155279911123,3,"[-12, 0]"
0.9,0.4479859399725683,0,"[3, 0]"
0.975,0.7840200189966708,0,"[3, 0]"
1.525,1.3040110929869115,2,"[12, 0]"
0.825,0.6320091580273584,0,"[3, 0]"
0.825,0.8400084410095587,1,"[-3, 0]"
0.825,0.9759751280071214,3,"[-12, 0]"
0.975,0.9198837229632773,1,"[-3, 0]"
0.825,1.0080391689552926,2,"[12, 0]"
1.05,0.9680149459745735,3,"[-12, 0]"
1.25,0.8159545619855635,0,"[3, 0]"
0.975,0.6880161840235814,1,"[-3, 0]"
1.525,1.5040370770148002,2,"[12, 0]"
1.05,1.0399986160336994,2,"[12, 0]"
1.525,1.6480034809792414,1,"[-3, 0]"
1.525,1.728049682045821,0,"[3, 0]"
1.125,0.7359877389972098,1,"[-3, 0]"
1.125,1.0640827040188015,0,"[3, 0]"
1.375,1.0799656200106256,0,"[3, 0]"
0.975,0.9599768390180543,2,"[12, 0]"
0.825,0.7680499679991044,2,"[12, 0]"
0.75,0.48802068701479584,2,"[12, 0]"
1.45,1.3839666260173544,2,"[12, 0]"
0.975,0.5999872450483963,1,"[-3, 0]"
0.9,0.5360261499881744,2,"[12, 0]"
0.825,0.5280571389594115,1,"[-3, 0]"
0.975,0.7360192810301669,3,"[-12, 0]"
1.375,0.9200055369874462,0,"[3, 0]"
0.825,0.7999950959929265,0,"[3, 0]"
1.375,1.1679738439852372,2,"[12, 0]"
0.825,0.7760078580467962,0,"[3, 0]"
0.9,0.8560068620136008,1,"[-3, 0]"
1.375,1.112012050987687,2,"[12, 0]"
0.975,0.9119880489888601,2,"[12, 0]"
0.75,0.4880155620048754,1,"[-3, 0]"
1.525,1.592063413001597,3,"[-12, 0]"
1.45,1.1759644499979913,0,"[3, 0]"
0.975,0.6879620139952749,3,"[-12, 0]"
1.525,1.064015298965387,1,"[-3, 0]"
1.525,1.1600025140214711,2,"[12, 0]"
1.125,0.5600157449953258,3,"[-12, 0]"
0.975,1.0559889739961363,1,"[-3, 0]"
0.825,0.7280427300138399,2,"[12, 0]"
1.25,1.112020967004355,2,"[12, 0]"
1.375,1.200069638027344,2,"[12, 0]"
0.9,0.7279380289837718,2,"[12, 0]"
1.125,1.13598148903111,3,"[-12, 0]"
0.75,0.8079980830079876,3,"[-12, 0]"
1.125,1.0480128430062905,2,"[12, 0]"
1.25,1.216054544027429,2,"[12, 0]"
1.375,1.4639990279683843,1,"[-3, 0]"
0.9,0.7439939850009978,3,"[-12, 0]"
1.525,1.5519887800328434,0,"[3, 0]"
1.125,0.9759695320390165,0,"[3, 0]"
0.825,0.6479671249981038,1,"[-3, 0]"
1.25,1.1759831969975494,3,"[-12, 0]"
1.525,1.4559812429943122,3,"[-12, 0]"
1.05,0.7680444970028475,1,"[-3, 0]"
0.825,0.7920190400327556,0,"[3, 0]"
1.375,1.656015808985103,1,"[-3, 0]"
1.375,1.4480200770194642,3,"[-12, 0]"
1.125,0.9839674709946848,0,"[3, 0]"
1.25,1.4639698899700306,0,"[3, 0]"
0.975,0.9680105909937993,0,"[3, 0]"
1.25,1.6320052439696155,1,"[-3, 0]"
1.45,1.0720481629832648,2,"[12, 0]"
1.45,0.9599849120131694,0,"[3, 0]"
1.125,0.9520409639808349,0,"[3, 0]"
0.75,0.48005612997803837,0,"[3, 0]"
0.75,0.9680211779777892,1,"[-3, 0]"
1.45,1.264045668009203,1,"[-3, 0]"
1.45,1.7440529720042832,3,"[-12, 0]"
1.05,0.6799910889822058,1,"[-3, 0]"
1.05,1.104118300951086,3,"[-12, 0]"
1.05,0.9280069040250964,3,"[-12, 0]"
1.375,1.2879436329822056,3,"[-12, 0]"
1.05,0.7199864379945211,0,"[3, 0]"
1.125,1.095962696999777,2,"[12, 0]"
0.975,1.096041479962878,0,"[3, 0]"
1.525,1.0880073690204881,1,"[-3, 0]"
0.75,0.5360442760284059,3,"[-12, 0]"
0.9,0.7760532989632338,3,"[-12, 0]"
0.75,0.8320127020124346,1,"[-3, 0]"
0.9,0.9919924060232006,0,"[3, 0]"
0.975,1.1279841529903933,2,"[12, 0]"
1.05,1.0399643720011227,2,"[12, 0]"
1.525,1.7279708259738982,2,"[12, 0]"
1.125,1.095983658975456,2,"[12, 0]"
1.45,1.8080710640060715,3,"[-12, 0]"
1.05,0.6960262500215322,0,"[3, 0]"
1.25,1.4800216049770825,1,"[-3, 0]"
0.75,0.6320114149712026,0,"[3, 0]"
1.375,1.3200470419833437,2,"[12, 0]"
0.75,0.816015851974953,1,"[-3, 0]"
0.75,0.6559794099885039,0,"[3, 0]"
0.75,0.8640230820165016,1,"[-3, 0]"
1.45,1.4399676870089024,2,"[12, 0]"
0.975,0.8959983810200356,3,"[-12, 0]"
1.05,1.2639764419873245,2,"[12, 0]"
0.975,0.9920128119993024,0,"[3, 0]"
1.525,1.9440484829829074,1,"[-3, 0]"
1.375,1.6080351140117273,3,"[-12, 0]"
0.975,0.8799925330094993,1,"[-3, 0]"
0.9,0.7039191619842313,1,"[-3, 0]"
1.375,1.336037516943179,2,"[12, 0]"
1.25,0.935988906014245,2,"[12, 0]"
0.75,0.7200024329940788,0,"[3, 0]"
1.525,1.5360536219668575,0,"[3, 0]"
1.375,0.9840195800061338,1,"[-3, 0]"
0.825,0.6079718149849214,0,"[3, 0]"
1.525,1.3040465969825163,1,"[-3, 0]"
0.825,0.6080366370151751,0,"[3, 0]"
0.975,0.8480137650039978,3,"[-12, 0]"
1.25,1.0800057949963957,2,"[12, 0]"
1.525,1.5280494449543767,0,"[3, 0]"
1.45,1.416029273008462,3,"[-12, 0]"
0.9,0.7120678650098853,0,"[3, 0]"
1.25,1.0960496899788268,2,"[12, 0]"
1.05,0.7680683729704469,0,"[3, 0]"
1.25,1.4720359169878066,1,"[-3, 0]"
1.45,1.4559301160043105,1,"[-3, 0]"
1.45,1.4720073149655946,3,"[-12, 0]"
1.525,1.5199657769990154,3,"[-12, 0]"
0.9,0.7119935299851932,3,"[-12, 0]"
1.375,0.8960607050103135,0,"[3, 0]"
1.375,1.3120500299846753,1,"[-3, 0]"
1.05,0.8479629100183956,1,"[-3, 0]"
0.9,0.8879915709840134,2,"[12, 0]"
1.45,0.8959885580115952,1,"[-3, 0]"
1.125,0.6640122950193472,0,"[3, 0]"
1.125,0.9519920939928852,2,"[12, 0]"
0.75,0.8160187429748476,3,"[-12, 0]"
0.825,0.7600188300129957,1,"[-3, 0]"
1.125,0.863977816014085,1,"[-3, 0]"
1.25,1.0399863950442523,3,"[-12, 0]"
1.05,0.8959807200008072,3,"[-12, 0]"
1.25,1.4880548309884034,2,"[12, 0]"
1.375,1.496030140959192,0,"[3, 0]"
1.125,1.184035017970018,3,"[-12, 0]"
1.25,1.1520178890204988,3,"[-12, 0]"
1.525,1.7759587120381184,2,"[12, 0]"
1.05,0.9280555479926988,1,"[-3, 0]"
0.975,0.9440644059795886,0,"[3, 0]"
0.825,0.9199412469752133,3,"[-12, 0]"
1.125,1.0319855469861068,1,"[-3, 0]"
1.375,1.296074346988462,3,"[-12, 0]"
1.05,0.9520836730371229,1,"[-3, 0]"
0.9,0.9120472210342996,1,"[-3, 0]"
0.975,0.9599743059952743,2,"[12, 0]"
1.375,1.1680312489625067,1,"[-3, 0]"
0.9,0.7920834490214474,1,"[-3, 0]"
1.125,0.632033403031528,3,"[-12, 0]"
1.45,1.2480168559704907,2,"[12, 0]"
0.75,0.7439784910529852,3,"[-12, 0]"
0.75,0.6079453179845586,2,"[12, 0]"
1.375,1.040025477996096,1,"[-3, 0]"
0.825,0.6160452699987218,3,"[-12, 0]"
1.25,0.7440299190348014,1,"[-3, 0]"
1.45,1.5119856820092537,1,"[-3, 0]"
1.05,1.1599980990285985,3,"[-12, 0]"
1.125,0.9680162820150144,2,"[12, 0]"
0.75,0.65601981501095,3,"[-12, 0]"
