Duration,Response,Stimulus condition,Eccentricity
0.9,0.8880170659977011,0,"[3, 0]"
1.125,0.9200023300363682,0,"[3, 0]"
0.9,1.0399601359968074,0,"[3, 0]"
0.9,0.9600240340223536,3,"[-12, 0]"
0.825,1.0000533440033905,1,"[-3, 0]"
0.75,0.7039652050007135,3,"[-12, 0]"
1.375,1.2000623799976893,2,"[12, 0]"
1.125,0.9520280769793317,1,"[-3, 0]"
0.75,0.8880183100118302,1,"[-3, 0]"
0.825,0.9039964090334252,2,"[12, 0]"
0.975,0.9680403139791451,2,"[12, 0]"
0.825,1.0319174089818262,1,"[-3, 0]"
0.75,0.9040091939968988,1,"[-3, 0]"
0.975,0.8960184390307404,2,"[12, 0]"
0.75,0.6879679980338551,1,"[-3, 0]"
0.9,0.9839943230035715,2,"[12, 0]"
1.05,1.0399704079609364,3,"[-12, 0]"
0.9,0.9119579260004684,3,"[-12, 0]"
0.75,0.5520733010489494,0,"[3, 0]"
1.125,0.9680590440402739,3,"[-12, 0]"
1.05,1.0639921679976396,0,"[3, 0]"
1.05,0.9680777240428142,2,"[12, 0]"
1.45,1.1600585359847173,0,"[3, 0]"
0.75,0.8080387940281071,1,"[-3, 0]"
0.825,0.9200121780158952,3,"[-12, 0]"
0.825,0.8479919329984114,2,"[12, 0]"
0.9,0.7840088529628702,2,"[12, 0]"
0.975,0.9360141169745475,0,"[3, 0]"
0.75,0.8720274550141767,2,"[12, 0]"
1.05,0.9119666010374203,0,"[3, 0]"
0.75,0.7840239939978346,2,"[12, 0]"
0.75,0.7999686659895815,3,"[-12, 0]"
0.9,0.9520007279934362,3,"[-12, 0]"
1.05,0.8560056029818952,0,"[3, 0]"
1.45,1.3600177170010284,3,"[-12, 0]"
0.975,0.8959506879909895,0,"[3, 0]"
0.825,0.8159886440262198,2,"[12, 0]"
1.05,1.080035324965138,3,"[-12, 0]"
0.975,0.999995530990418,2,"[12, 0]"
0.975,0.9040327210095711,2,"[12, 0]"
1.375,1.3039893339737318,3,"[-12, 0]"
0.9,0.7520423739915714,1,"[-3, 0]"
1.125,1.2479356019757688,1,"[-3, 0]"
0.9,0.895990425022319,1,"[-3, 0]"
0.75,0.7919948830385692,0,"[3, 0]"
1.25,1.2320515799801797,0,"[3, 0]"
0.9,0.8720073570148088,3,"[-12, 0]"
0.825,0.7520981089910492,1,"[-3, 0]"
1.125,1.1599737490178086,1,"[-3, 0]"
1.25,1.5360068900045007,3,"[-12, 0]"
1.25,1.3439929810119793,3,"[-12, 0]"
0.825,0.9520353699917905,0,"[3, 0]"
1.25,1.240000008023344,2,"[12, 0]"
0.825,0.7599543170072138,2,"[12, 0]"
0.75,1.0080400840379298,3,"[-12, 0]"
0.75,0.6880203210166655,2,"[12, 0]"
1.45,1.3680153720197268,2,"[12, 0]"
1.45,1.2560400079819374,0,"[3, 0]"
0.75,0.8480275390320458,2,"[12, 0]"
0.9,0.9519957019947469,0,"[3, 0]"
0.825,0.8880198499537073,3,"[-12, 0]"
0.975,1.160024204000365,2,"[12, 0]"
0.75,0.7360665599699132,0,"[3, 0]"
0.9,1.02401374198962,0,"[3, 0]"
0.75,0.8560066480422392,0,"[3, 0]"
1.125,1.296024463023059,3,"[-12, 0]"
0.825,0.8640300420229323,0,"[3, 0]"
0.825,0.8880414490122348,0,"[3, 0]"
0.75,0.9040346859837882,3,"[-12, 0]"
1.125,1.3680573960300535,0,"[3, 0]"
0.9,1.3839893260155804,2,"[12, 0]"
0.975,1.2160148589755408,1,"[-3, 0]"
0.825,0.800066271040123,1,"[-3, 0]"
0.975,0.8719515649718232,1,"[-3, 0]"
0.825,0.8799866989720613,3,"[-12, 0]"
1.125,1.087937497999519,0,"[3, 0]"
0.825,0.7600048289750703,3,"[-12, 0]"
1.45,1.3679678099579178,0,"[3, 0]"
1.375,1.5440347280236892,3,"[-12, 0]"
0.75,0.8319490859867074,3,"[-12, 0]"
0.825,0.9680068530142307,0,"[3, 0]"
0.825,1.0320501159876585,1,"[-3, 0]"
0.975,1.0720058219740167,0,"[3, 0]"
0.825,0.8321099609602243,2,"[12, 0]"
1.05,1.0080380499712192,0,"[3, 0]"
1.25,1.1360167289967649,1,"[-3, 0]"
1.125,0.9919531879713759,2,"[12, 0]"
0.75,1.0320377909811214,1,"[-3, 0]"
1.05,1.112010873039253,0,"[3, 0]"
1.05,1.1200644180062227,2,"[12, 0]"
0.75,0.9439947659848258,3,"[-12, 0]"
0.825,0.9359341269591823,2,"[12, 0]"
0.975,0.8959513009758666,0,"[3, 0]"
0.75,0.9920093449763954,0,"[3, 0]"
0.75,1.0079742029774934,2,"[12, 0]"
0.9,1.0880268479813822,0,"[3, 0]"
0.825,1.1040556469815783,1,"[-3, 0]"
1.25,1.0720569239929318,1,"[-3, 0]"
0.75,0.8160208050394431,3,"[-12, 0]"
0.75,1.016035488981288,1,"[-3, 0]"
1.25,1.4640222960151732,1,"[-3, 0]"
0.825,0.9439730379963294,2,"[12, 0]"
0.825,0.976004768977873,1,"[-3, 0]"
0.9,1.0160040050395764,2,"[12, 0]"
0.75,1.0879737219656818,0,"[3, 0]"
0.825,1.1120609039789997,1,"[-3, 0]"
1.05,1.3520379699766636,1,"[-3, 0]"
0.75,0.9039831880363636,3,"[-12, 0]"
1.05,1.3440868449979462,3,"[-12, 0]"
0.75,0.8559837299981155,1,"[-3, 0]"
0.975,1.0480231670080684,2,"[12, 0]"
1.25,1.2960500590270385,3,"[-12, 0]"
0.75,0.7280285120359622,3,"[-12, 0]"
0.9,0.7680613939883187,1,"[-3, 0]"
1.05,1.0959991969866678,3,"[-12, 0]"
0.75,0.7759853010065854,2,"[12, 0]"
0.75,0.8879947329987772,3,"[-12, 0]"
1.05,1.1040091489558108,1,"[-3, 0]"
0.75,0.8640411969972774,2,"[12, 0]"
1.25,1.1120683299959637,0,"[3, 0]"
0.825,0.8800311380182393,1,"[-3, 0]"
0.975,1.0240023380029015,0,"[3, 0]"
