Duration,Response,Stimulus condition,Eccentricity
0.9,0.9680261870380491,0,"[3, 0]"
0.75,0.5040322390268557,1,"[-3, 0]"
0.9,1.6959822259959765,2,"[12, 0]"
1.05,1.0000019650324248,0,"[3, 0]"
0.9,0.70393870503176,0,"[3, 0]"
0.825,0.7120191210415214,1,"[-3, 0]"
0.825,0.936000506975688,2,"[12, 0]"
0.75,0.7760473439702764,1,"[-3, 0]"
0.75,0.9280448160134256,1,"[-3, 0]"
0.825,0.7280529650161043,1,"[-3, 0]"
1.05,0.8560275639756583,2,"[12, 0]"
0.75,0.8560361409909092,2,"[12, 0]"
0.9,0.6799163660034537,0,"[3, 0]"
0.75,0.8400646630325355,3,"[-12, 0]"
1.25,1.0400463120313361,1,"[-3, 0]"
0.75,0.7519779740250669,3,"[-12, 0]"
1.125,0.8319617069792002,2,"[12, 0]"
0.975,0.9119979449897073,1,"[-3, 0]"
0.9,0.9360087710083462,0,"[3, 0]"
0.825,1.1119934959569946,2,"[12, 0]"
0.825,0.9999627759680152,0,"[3, 0]"
0.9,1.0719620219897479,0,"[3, 0]"
0.975,0.9440025350195356,0,"[3, 0]"
0.9,0.903966125973966,3,"[-12, 0]"
0.825,0.7280062710051425,2,"[12, 0]"
0.75,0.7600807360140607,0,"[3, 0]"
0.75,0.7200040579773486,0,"[3, 0]"
1.05,1.1680534899933264,3,"[-12, 0]"
1.05,1.2080562469782308,3,"[-12, 0]"
0.975,1.0718857350293547,2,"[12, 0]"
0.825,0.9599620399530977,1,"[-3, 0]"
0.75,0.9919733430142514,0,"[3, 0]"
0.75,0.8320843640249223,2,"[12, 0]"
0.9,0.9040314310113899,1,"[-3, 0]"
0.9,0.9839928560541011,2,"[12, 0]"
1.05,1.0879263590322807,2,"[12, 0]"
0.975,1.1679848250350915,2,"[12, 0]"
0.825,0.9760064809815958,2,"[12, 0]"
0.9,1.0479992020409554,0,"[3, 0]"
1.05,1.0559897600323893,0,"[3, 0]"
0.75,0.6480476569849998,3,"[-12, 0]"
0.825,1.1600286299944855,3,"[-12, 0]"
0.9,1.0079968239879236,2,"[12, 0]"
0.75,0.8559162940364331,3,"[-12, 0]"
0.975,1.0719814589829184,3,"[-12, 0]"
0.825,0.9839982640114613,0,"[3, 0]"
1.125,1.3600488940137438,3,"[-12, 0]"
0.75,0.847994058043696,1,"[-3, 0]"
0.825,0.9840507209883071,3,"[-12, 0]"
1.375,1.3440000700065866,2,"[12, 0]"
0.975,1.0560034469817765,0,"[3, 0]"
0.9,1.0560191110125743,1,"[-3, 0]"
0.75,0.9040001850225963,0,"[3, 0]"
1.05,1.2320226790034212,2,"[12, 0]"
0.75,0.9119926060084254,1,"[-3, 0]"
0.9,1.1920355909969658,3,"[-12, 0]"
0.75,0.7679167300229892,2,"[12, 0]"
0.825,1.103998938051518,2,"[12, 0]"
0.975,0.8720304740127176,0,"[3, 0]"
0.75,0.8480126320500858,2,"[12, 0]"
1.05,0.8320049780304544,1,"[-3, 0]"
0.825,0.9840127589995973,2,"[12, 0]"
0.9,0.8719546149950475,0,"[3, 0]"
0.9,0.9280637990450487,1,"[-3, 0]"
0.75,0.9920415430096909,0,"[3, 0]"
1.25,1.1679798120167106,3,"[-12, 0]"
0.825,1.072081331978552,2,"[12, 0]"
1.125,1.1920214500278234,3,"[-12, 0]"
0.75,0.8320370279834606,3,"[-12, 0]"
0.825,1.0319647749420255,0,"[3, 0]"
1.25,1.0161092200432904,0,"[3, 0]"
0.825,0.5440306409727782,3,"[-12, 0]"
0.75,0.6561079460079782,0,"[3, 0]"
1.45,1.3119748440221883,3,"[-12, 0]"
0.75,0.7360366870416328,2,"[12, 0]"
0.825,0.7840132740093395,1,"[-3, 0]"
0.9,0.9359980599838309,0,"[3, 0]"
0.75,1.1119810410309583,2,"[12, 0]"
0.825,1.112018238985911,2,"[12, 0]"
0.825,1.0639721199986525,3,"[-12, 0]"
1.375,1.2480624750023708,0,"[3, 0]"
0.9,1.248014067998156,3,"[-12, 0]"
0.75,0.6640190210309811,3,"[-12, 0]"
0.975,0.8399185060407035,2,"[12, 0]"
0.75,0.7840460069710389,2,"[12, 0]"
