Duration,Response,Stimulus condition,Eccentricity
0.75,0.6560528320260346,0,"[3, 0]"
0.75,0.5440026129945181,0,"[3, 0]"
0.825,0.8800353760016151,2,"[12, 0]"
0.825,0.10396631699404679,3,"[-12, 0]"
1.375,1.0799951700028032,1,"[-3, 0]"
1.375,1.1280199329776224,3,"[-12, 0]"
0.825,0.8319529760046862,2,"[12, 0]"
0.75,0.7440944910049438,2,"[12, 0]"
0.75,0.4639453320123721,2,"[12, 0]"
0.975,0.7360022380016744,1,"[-3, 0]"
1.25,0.7920351520006079,2,"[12, 0]"
0.825,0.48003645800054073,0,"[3, 0]"
0.825,0.647977885993896,0,"[3, 0]"
1.125,0.9440141860104632,1,"[-3, 0]"
0.75,0.5360105599975213,0,"[3, 0]"
0.825,0.5679906069999561,0,"[3, 0]"
0.9,1.0880145730043296,2,"[12, 0]"
0.75,0.6560277520038653,0,"[3, 0]"
0.825,0.9679644249845296,2,"[12, 0]"
0.75,1.0240454000013415,3,"[-12, 0]"
0.75,0.5759994300024118,1,"[-3, 0]"
1.05,0.8400472630164586,3,"[-12, 0]"
0.75,0.959942568995757,3,"[-12, 0]"
0.975,0.6799936419993173,3,"[-12, 0]"
0.75,0.7999521680176258,0,"[3, 0]"
0.75,0.8399878950149287,2,"[12, 0]"
1.375,0.10404584900243208,0,"[3, 0]"
1.125,1.223971227009315,2,"[12, 0]"
0.975,0.8640759450208861,1,"[-3, 0]"
1.375,1.3919336989929434,2,"[12, 0]"
0.75,0.6959829350234941,0,"[3, 0]"
0.825,0.744001165003283,1,"[-3, 0]"
0.825,0.9919975090015214,2,"[12, 0]"
1.375,1.4239793829910923,1,"[-3, 0]"
0.975,1.3199640609964263,3,"[-12, 0]"
0.75,0.8480381790141109,2,"[12, 0]"
0.825,1.0879957749857567,2,"[12, 0]"
1.05,0.8560463040194008,1,"[-3, 0]"
0.825,0.9439499019936193,0,"[3, 0]"
0.975,1.0480638419976458,2,"[12, 0]"
0.825,0.9040369679860305,0,"[3, 0]"
0.825,0.9119607530010398,1,"[-3, 0]"
1.25,1.143963481998071,1,"[-3, 0]"
1.125,1.0080363889865112,2,"[12, 0]"
0.825,1.0239968149980996,3,"[-12, 0]"
0.975,0.9920092129905242,1,"[-3, 0]"
0.75,0.4959867989819031,0,"[3, 0]"
0.975,0.6560544520034455,3,"[-12, 0]"
0.825,0.6640593740157783,0,"[3, 0]"
0.75,0.8400129310030024,0,"[3, 0]"
0.75,0.7199683399812784,0,"[3, 0]"
0.825,0.07200750699848868,0,"[3, 0]"
0.75,1.0000608779955655,0,"[3, 0]"
0.9,0.8080610660254024,0,"[3, 0]"
0.9,1.0239851950027514,0,"[3, 0]"
0.75,0.5520238140015863,1,"[-3, 0]"
0.9,0.8320300040068105,0,"[3, 0]"
0.9,1.023932586016599,1,"[-3, 0]"
0.75,0.9839983069978189,1,"[-3, 0]"
1.25,1.0159740750095807,1,"[-3, 0]"
0.825,0.8880259239813313,3,"[-12, 0]"
0.975,1.2080384090077132,0,"[3, 0]"
0.9,1.1759643810219131,0,"[3, 0]"
1.25,1.2959976519923657,0,"[3, 0]"
0.9,1.2800323450064752,1,"[-3, 0]"
1.25,1.0559942920226604,2,"[12, 0]"
1.125,1.1999587590107694,1,"[-3, 0]"
0.9,0.8160312270047143,2,"[12, 0]"
0.75,0.7359708069998305,3,"[-12, 0]"
1.05,0.9359761469822843,0,"[3, 0]"
0.825,1.1440764319850132,1,"[-3, 0]"
1.125,1.0800157880003098,0,"[3, 0]"
0.75,0.5120473990100436,3,"[-12, 0]"
0.825,0.8719949590158649,2,"[12, 0]"
0.825,0.5760103040083777,0,"[3, 0]"
0.9,0.6800120649859309,1,"[-3, 0]"
0.75,0.94405945300241,0,"[3, 0]"
0.9,0.9359453720098827,3,"[-12, 0]"
0.9,1.1120083229907323,0,"[3, 0]"
0.75,0.7119635209965054,2,"[12, 0]"
0.825,0.7120307650184259,2,"[12, 0]"
1.25,1.1200653319829144,2,"[12, 0]"
1.25,1.3840166529989801,3,"[-12, 0]"
