Duration,Response,Stimulus condition,Eccentricity
1.05,1.1440228940009547,3,"[-12, 0]"
0.825,0.8399891789995308,1,"[-3, 0]"
1.05,1.1760365310001362,1,"[-3, 0]"
1.05,0.9359716910003044,3,"[-12, 0]"
1.375,1.2880008749998524,2,"[12, 0]"
1.45,1.247987426999316,1,"[-3, 0]"
1.525,1.0879811939994397,3,"[-12, 0]"
1.525,1.1439766049988975,1,"[-3, 0]"
0.75,0.5680548700001964,0,"[3, 0]"
0.75,0.6240474820006057,1,"[-3, 0]"
1.375,0.8079220409999834,2,"[12, 0]"
1.25,0.7198580080003012,2,"[12, 0]"
1.05,0.6080007450000267,0,"[3, 0]"
0.825,0.28804743199725635,3,"[-12, 0]"
1.525,0.6000125120008306,1,"[-3, 0]"
0.825,0.39190645499911625,3,"[-12, 0]"
1.525,1.0319981149987143,2,"[12, 0]"
0.9,0.6800134920013079,3,"[-12, 0]"
1.45,1.0799904329978744,3,"[-12, 0]"
1.25,1.0000190480022866,0,"[3, 0]"
0.75,0.4719804859996657,0,"[3, 0]"
1.05,0.6239856219981448,0,"[3, 0]"
0.825,0.6240334860012808,2,"[12, 0]"
1.125,0.9999755839999125,0,"[3, 0]"
0.975,1.0159867520014814,0,"[3, 0]"
1.25,0.9280530440009898,3,"[-12, 0]"
0.75,0.5599587600008817,0,"[3, 0]"
1.05,0.5999551259992586,2,"[12, 0]"
0.75,0.5120191690002684,2,"[12, 0]"
1.25,0.6799905049992958,0,"[3, 0]"
1.375,0.9840012960012245,2,"[12, 0]"
0.975,0.45601607199932914,2,"[12, 0]"
0.975,0.4800020719994791,1,"[-3, 0]"
0.975,0.5520425750000868,3,"[-12, 0]"
1.125,1.1279113100026734,3,"[-12, 0]"
1.45,0.9599863370021922,0,"[3, 0]"
1.525,1.3520476319972659,2,"[12, 0]"
1.25,1.1360719490003248,1,"[-3, 0]"
1.45,1.3520300129966927,3,"[-12, 0]"
0.975,0.8000290239979222,1,"[-3, 0]"
1.525,1.1999957640000503,1,"[-3, 0]"
1.45,1.3279923769987363,3,"[-12, 0]"
0.975,0.7519891199990525,2,"[12, 0]"
1.375,1.472002036000049,3,"[-12, 0]"
1.375,1.4800143930006016,0,"[3, 0]"
0.975,0.19995968800139963,0,"[3, 0]"
1.45,1.2159961619981914,3,"[-12, 0]"
0.975,0.5519867210023222,0,"[3, 0]"
0.825,0.6079296659991087,1,"[-3, 0]"
1.05,1.1840674960003525,3,"[-12, 0]"
1.05,1.0240057400005753,2,"[12, 0]"
0.75,0.6560545359971002,2,"[12, 0]"
0.9,0.8079971429979196,2,"[12, 0]"
0.9,0.7439997459987353,1,"[-3, 0]"
0.75,0.5360249309997016,0,"[3, 0]"
0.75,0.6800457389981602,3,"[-12, 0]"
1.05,0.8639647319978394,1,"[-3, 0]"
1.05,0.8640189180005109,2,"[12, 0]"
1.125,0.815923237001698,2,"[12, 0]"
1.125,0.7519302849977976,0,"[3, 0]"
1.05,1.2080039419997775,0,"[3, 0]"
1.375,1.640049022000312,2,"[12, 0]"
0.975,0.5519890569994459,1,"[-3, 0]"
1.125,1.0240154400016763,0,"[3, 0]"
0.9,0.9039810370013583,0,"[3, 0]"
1.375,0.9679791330017906,3,"[-12, 0]"
1.125,0.7599938230014232,1,"[-3, 0]"
0.75,0.4879996810013836,3,"[-12, 0]"
0.825,0.6320044349995442,0,"[3, 0]"
0.825,0.4799462249975477,3,"[-12, 0]"
0.975,0.5840180359991791,2,"[12, 0]"
0.975,0.6160164489992894,1,"[-3, 0]"
0.75,0.6640093780006282,1,"[-3, 0]"
1.375,1.0400011560013809,2,"[12, 0]"
0.825,0.93601578200105,1,"[-3, 0]"
0.9,0.8480229050001071,3,"[-12, 0]"
0.9,0.9440477509997436,2,"[12, 0]"
1.05,0.9439887260014075,0,"[3, 0]"
0.9,1.119972462001897,2,"[12, 0]"
0.75,0.8399628140032291,3,"[-12, 0]"
1.25,1.2319940599991241,0,"[3, 0]"
0.825,1.023913408000226,2,"[12, 0]"
0.825,0.5919950720017368,0,"[3, 0]"
1.45,1.4960276919991884,2,"[12, 0]"
0.75,0.7680462210009864,1,"[-3, 0]"
0.825,0.9119506490023923,3,"[-12, 0]"
1.45,0.8879841330017371,2,"[12, 0]"
0.9,0.8400004459981574,1,"[-3, 0]"
1.125,0.7679873500019312,0,"[3, 0]"
1.375,1.7919812260006438,0,"[3, 0]"
1.525,1.5840125479990093,0,"[3, 0]"
1.25,1.3999525289982557,3,"[-12, 0]"
1.25,1.5840793019997363,3,"[-12, 0]"
1.25,1.0480087129981257,0,"[3, 0]"
1.45,1.031995093999285,0,"[3, 0]"
1.375,0.6720007290023204,1,"[-3, 0]"
