Duration,Response,Stimulus condition,Eccentricity
0.825,0.36800129499897594,1,"[-3, 0]"
0.9,0.8320419259980554,2,"[12, 0]"
1.525,1.4400436289979552,0,"[3, 0]"
1.25,1.1360037449994707,1,"[-3, 0]"
0.975,0.7919827710029494,0,"[3, 0]"
1.05,1.2559719680029957,2,"[12, 0]"
1.125,1.1440154670017364,1,"[-3, 0]"
0.975,0.8800850089974119,1,"[-3, 0]"
1.25,1.0800001100033114,1,"[-3, 0]"
0.825,0.6480097510029736,2,"[12, 0]"
1.125,0.9200061369992909,1,"[-3, 0]"
0.9,1.1600844329987012,3,"[-12, 0]"
0.975,0.880021023000154,0,"[3, 0]"
1.125,1.0559941929968772,2,"[12, 0]"
0.9,1.1440025380034058,3,"[-12, 0]"
1.45,1.3199497450004856,2,"[12, 0]"
0.975,0.9519910150011128,2,"[12, 0]"
0.75,0.6959973699995317,1,"[-3, 0]"
0.9,0.9199963419996493,2,"[12, 0]"
1.525,1.07199174699781,0,"[3, 0]"
0.75,0.8799379679985577,2,"[12, 0]"
1.525,1.127947791999759,1,"[-3, 0]"
1.125,0.888003577998461,0,"[3, 0]"
0.75,0.8479998980001255,0,"[3, 0]"
1.525,1.4480605280004966,1,"[-3, 0]"
0.75,0.6480021989991656,3,"[-12, 0]"
1.125,0.9760829909973836,3,"[-12, 0]"
1.45,0.9920527110007242,0,"[3, 0]"
0.75,0.7760076389968162,0,"[3, 0]"
1.125,1.0560147290016175,3,"[-12, 0]"
0.825,0.7680107319974923,3,"[-12, 0]"
1.45,1.3119534580000618,1,"[-3, 0]"
1.25,0.9919914879974385,0,"[3, 0]"
0.9,0.8399652149964822,1,"[-3, 0]"
1.525,1.2719647189987882,1,"[-3, 0]"
1.25,0.8399692269995285,3,"[-12, 0]"
0.75,0.9040476810005202,2,"[12, 0]"
0.825,0.9040358209967962,0,"[3, 0]"
1.25,0.6560294449991488,0,"[3, 0]"
0.825,1.007955099001265,3,"[-12, 0]"
1.05,1.2319941940004355,0,"[3, 0]"
1.45,1.4240042620003805,0,"[3, 0]"
1.05,1.088021748997562,2,"[12, 0]"
0.9,0.9759403819989529,3,"[-12, 0]"
1.25,1.0160860910000338,0,"[3, 0]"
1.525,1.0879566689982312,0,"[3, 0]"
1.525,1.351969081999414,2,"[12, 0]"
1.375,1.0160589699989941,0,"[3, 0]"
0.975,0.7679762640000263,1,"[-3, 0]"
0.75,0.7999619380025251,3,"[-12, 0]"
1.45,1.1759580280013324,1,"[-3, 0]"
1.25,1.0079281489997811,3,"[-12, 0]"
0.975,0.6560116660002677,1,"[-3, 0]"
1.125,1.2399710030003916,2,"[12, 0]"
1.525,1.2319923649993143,1,"[-3, 0]"
1.05,0.8879645000015444,0,"[3, 0]"
1.05,0.9119811539967486,2,"[12, 0]"
0.75,0.5760063449997688,3,"[-12, 0]"
0.975,0.7840708500007167,2,"[12, 0]"
1.05,0.8560376370005542,2,"[12, 0]"
1.25,1.063921435001248,1,"[-3, 0]"
1.525,1.3759484379988862,3,"[-12, 0]"
0.825,1.0000622080005996,0,"[3, 0]"
0.825,1.208011485003226,3,"[-12, 0]"
1.525,1.1520066409975698,2,"[12, 0]"
1.375,0.8479613409981539,0,"[3, 0]"
1.25,0.07999108500007424,2,"[12, 0]"
0.9,1.104049888002919,2,"[12, 0]"
1.375,1.3680022329972417,1,"[-3, 0]"
1.45,1.4879801879978913,3,"[-12, 0]"
1.05,0.6160459519996948,1,"[-3, 0]"
1.25,1.240011523997964,0,"[3, 0]"
0.75,0.9199288100026024,3,"[-12, 0]"
1.45,1.439985256001819,3,"[-12, 0]"
0.9,0.7840129910000542,3,"[-12, 0]"
0.9,0.9840462580032181,1,"[-3, 0]"
1.375,1.0159910110014607,2,"[12, 0]"
1.375,1.1040933299991593,3,"[-12, 0]"
1.25,1.2480183219995524,2,"[12, 0]"
1.525,1.4720033390003664,3,"[-12, 0]"
1.45,1.4800641919973714,3,"[-12, 0]"
0.825,1.1759621990022424,3,"[-12, 0]"
1.525,1.3040062009968096,3,"[-12, 0]"
1.375,1.408007391000865,3,"[-12, 0]"
0.9,1.0239689129994076,1,"[-3, 0]"
1.25,1.6320111020031618,2,"[12, 0]"
1.05,1.0880551519985602,3,"[-12, 0]"
1.25,1.0639460610000242,2,"[12, 0]"
0.9,1.0080406429988216,3,"[-12, 0]"
1.125,0.9039718139974866,3,"[-12, 0]"
1.125,1.1039775199969881,1,"[-3, 0]"
1.375,1.1360307830000238,3,"[-12, 0]"
0.75,0.6559568779994152,0,"[3, 0]"
1.05,0.8239858559973072,1,"[-3, 0]"
0.975,1.0320399929987616,2,"[12, 0]"
1.125,0.928072044000146,1,"[-3, 0]"
1.375,1.3760100609979418,2,"[12, 0]"
1.375,1.1760376900019764,2,"[12, 0]"
1.45,1.3360453230015992,2,"[12, 0]"
0.825,0.8319666899988079,2,"[12, 0]"
0.9,0.8160049859980063,0,"[3, 0]"
1.525,1.2400261939983466,3,"[-12, 0]"
1.05,1.1840178150014253,2,"[12, 0]"
0.75,0.9599837720015785,0,"[3, 0]"
1.125,0.9600047489984718,3,"[-12, 0]"
0.825,0.6799758150009438,0,"[3, 0]"
0.9,0.7600020169993513,0,"[3, 0]"
1.05,0.9919847739984107,0,"[3, 0]"
1.525,1.2000188740021258,3,"[-12, 0]"
1.125,0.9599859170011769,3,"[-12, 0]"
1.525,0.9280207320007321,1,"[-3, 0]"
0.825,0.5280036489966733,0,"[3, 0]"
0.75,1.1120604950010602,2,"[12, 0]"
0.75,1.096043882000231,0,"[3, 0]"
0.975,0.9199926289984433,0,"[3, 0]"
0.975,1.112001182998938,3,"[-12, 0]"
1.05,0.9680224309995538,1,"[-3, 0]"
0.9,1.2000021079984435,0,"[3, 0]"
0.75,0.9839372759997786,3,"[-12, 0]"
1.125,1.1760372570024629,1,"[-3, 0]"
1.525,0.1840339500013215,0,"[3, 0]"
0.9,1.1920227020018501,3,"[-12, 0]"
1.25,0.8160514030023478,1,"[-3, 0]"
1.125,0.7439564050000627,0,"[3, 0]"
0.9,0.7759908270018059,1,"[-3, 0]"
0.825,0.7440155580006831,3,"[-12, 0]"
0.975,0.7840143549983623,0,"[3, 0]"
0.75,0.7840129680007522,2,"[12, 0]"
0.975,0.6959454899988486,0,"[3, 0]"
1.45,1.5199608729999454,2,"[12, 0]"
1.05,1.0640184980002232,0,"[3, 0]"
0.825,1.1359987300020293,2,"[12, 0]"
0.825,1.048026463999122,3,"[-12, 0]"
1.375,1.2640027470006316,3,"[-12, 0]"
1.125,1.1039979059969482,1,"[-3, 0]"
1.375,1.0880260410012852,1,"[-3, 0]"
1.45,1.3440357669969671,1,"[-3, 0]"
1.05,1.047976125999412,2,"[12, 0]"
0.825,1.0239864460017998,2,"[12, 0]"
1.05,0.896001511002396,1,"[-3, 0]"
1.375,1.319969077998394,2,"[12, 0]"
1.375,1.0799511920013174,0,"[3, 0]"
0.825,1.1039605529986147,1,"[-3, 0]"
1.05,1.231962816997111,3,"[-12, 0]"
0.9,1.1279575909975392,0,"[3, 0]"
1.05,1.0000197469998966,3,"[-12, 0]"
0.9,0.8240040929995303,0,"[3, 0]"
0.825,0.983990635999362,1,"[-3, 0]"
1.05,0.9520390290017531,3,"[-12, 0]"
1.05,0.6721015820003231,1,"[-3, 0]"
1.45,0.983999230000336,1,"[-3, 0]"
1.375,1.2079254150012275,3,"[-12, 0]"
1.125,1.1759651489992393,2,"[12, 0]"
0.975,1.2080163930004346,0,"[3, 0]"
0.825,1.6560387650024495,2,"[12, 0]"
1.525,1.3919846839999082,0,"[3, 0]"
1.45,1.1200029219980934,2,"[12, 0]"
1.375,1.3359269800021139,1,"[-3, 0]"
0.9,1.040004113001487,1,"[-3, 0]"
1.375,1.2000219100009417,0,"[3, 0]"
0.825,1.1200347550002334,2,"[12, 0]"
0.75,0.9279842500000086,2,"[12, 0]"
1.125,1.1120105129994045,0,"[3, 0]"
0.75,0.8719710350014793,1,"[-3, 0]"
0.9,1.0959841209987644,2,"[12, 0]"
1.25,1.0320005329995183,1,"[-3, 0]"
1.125,1.208002387000306,0,"[3, 0]"
1.25,1.623985750000429,0,"[3, 0]"
0.825,1.0080395119985042,1,"[-3, 0]"
1.125,1.1680406110026524,3,"[-12, 0]"
1.25,1.1280153580009937,3,"[-12, 0]"
0.975,1.0639624959985667,1,"[-3, 0]"
1.45,1.1120046479991288,2,"[12, 0]"
1.525,1.304010535000998,2,"[12, 0]"
1.25,1.4959821390002617,2,"[12, 0]"
1.25,1.3360293330006243,2,"[12, 0]"
1.525,1.4880174529971555,1,"[-3, 0]"
1.125,0.9040095480013406,0,"[3, 0]"
1.05,1.16000879800049,0,"[3, 0]"
1.45,1.272015737999027,0,"[3, 0]"
0.75,0.8000234520004597,1,"[-3, 0]"
0.75,0.6879194590001134,1,"[-3, 0]"
1.375,1.1360078770012478,2,"[12, 0]"
1.45,1.2640076829993632,0,"[3, 0]"
1.375,1.2239989560002869,0,"[3, 0]"
0.975,1.0800537430004624,2,"[12, 0]"
0.825,0.9680392690024746,0,"[3, 0]"
0.825,1.1599423389998265,1,"[-3, 0]"
1.25,1.2400500629992166,3,"[-12, 0]"
1.45,1.3039897060007206,3,"[-12, 0]"
1.45,1.1760642990011547,0,"[3, 0]"
1.375,1.3760186639992753,3,"[-12, 0]"
0.825,1.1840308959981485,1,"[-3, 0]"
0.9,1.5119892210022954,2,"[12, 0]"
1.125,1.3519559939995816,2,"[12, 0]"
0.75,0.6400461209996138,1,"[-3, 0]"
0.975,1.0560494780002045,2,"[12, 0]"
0.75,0.7600128189988027,0,"[3, 0]"
0.975,0.7440270530023554,3,"[-12, 0]"
0.75,0.8879600760010362,1,"[-3, 0]"
0.975,1.128018780000275,3,"[-12, 0]"
1.05,0.9279872089973651,3,"[-12, 0]"
0.75,1.0720173299996532,2,"[12, 0]"
1.25,1.151979558999301,1,"[-3, 0]"
1.525,1.4559998160002579,3,"[-12, 0]"
1.05,1.2159534650018031,3,"[-12, 0]"
1.375,1.1839551090015448,1,"[-3, 0]"
1.45,1.3280062420017202,2,"[12, 0]"
1.375,1.368002000002889,1,"[-3, 0]"
0.825,1.1120226150014787,0,"[3, 0]"
1.525,1.2000149429986777,0,"[3, 0]"
0.975,0.9999985690010362,1,"[-3, 0]"
1.45,1.3199469790015428,3,"[-12, 0]"
1.375,1.232028544000059,1,"[-3, 0]"
1.05,1.1040306859977136,1,"[-3, 0]"
1.525,1.288017613998818,2,"[12, 0]"
0.975,1.4320130170017364,2,"[12, 0]"
1.525,1.9120786109997425,2,"[12, 0]"
0.75,1.0560310960026982,3,"[-12, 0]"
1.375,1.1999663319984393,0,"[3, 0]"
1.525,1.4079524449989549,2,"[12, 0]"
0.975,0.8639379439991899,3,"[-12, 0]"
1.45,1.2560497110025608,1,"[-3, 0]"
0.975,0.8720150900007866,1,"[-3, 0]"
1.125,1.0079931979998946,2,"[12, 0]"
1.45,1.1839923270017607,1,"[-3, 0]"
1.45,1.1199835840016021,0,"[3, 0]"
0.975,0.9840286770013336,3,"[-12, 0]"
1.25,1.168027460000303,3,"[-12, 0]"
0.9,1.1360031709991745,2,"[12, 0]"
1.05,1.04805710599976,0,"[3, 0]"
1.125,0.9920476299994334,0,"[3, 0]"
1.25,1.1439891180016275,3,"[-12, 0]"
0.975,0.9200954699990689,3,"[-12, 0]"
1.45,1.295980786002474,3,"[-12, 0]"
0.9,0.816023760002281,0,"[3, 0]"
1.125,1.1920134399988456,2,"[12, 0]"
1.25,1.119950295000308,0,"[3, 0]"
1.375,1.1599683090025792,2,"[12, 0]"
0.9,0.9119836070021847,1,"[-3, 0]"
