Duration,Response,Stimulus condition,Eccentricity
0.75,0.5760012709943112,0,"[3, 0]"
1.125,0.775972528004786,0,"[3, 0]"
0.975,0.8400194569840096,2,"[12, 0]"
1.125,0.8878910419880413,0,"[3, 0]"
1.525,1.2080057109997142,0,"[3, 0]"
0.9,0.8719787049922161,3,"[-12, 0]"
0.9,0.8879739970143419,2,"[12, 0]"
0.825,0.9039927209960297,3,"[-12, 0]"
0.75,0.9119651820219588,3,"[-12, 0]"
0.75,0.6720434600138105,3,"[-12, 0]"
0.75,0.8000148369756062,2,"[12, 0]"
0.75,0.8640174149768427,2,"[12, 0]"
0.75,0.856016259000171,0,"[3, 0]"
0.75,0.5759897080133669,0,"[3, 0]"
0.9,0.9279752739821561,2,"[12, 0]"
0.75,0.6481324610067531,1,"[-3, 0]"
0.825,0.7120961149921641,1,"[-3, 0]"
0.75,0.8400374579941854,3,"[-12, 0]"
0.75,0.6399937819805928,1,"[-3, 0]"
1.525,1.2480389709817246,1,"[-3, 0]"
0.975,0.8879880050080828,1,"[-3, 0]"
0.825,0.8720770289946813,1,"[-3, 0]"
1.375,1.3760197339870501,3,"[-12, 0]"
0.75,0.8240005499974359,2,"[12, 0]"
0.975,1.2239669599803165,2,"[12, 0]"
1.05,0.8000125109974761,3,"[-12, 0]"
0.825,0.8719595479778945,2,"[12, 0]"
0.825,0.8480631189886481,3,"[-12, 0]"
1.25,1.263992694002809,3,"[-12, 0]"
0.825,1.1760354829893913,3,"[-12, 0]"
1.05,1.167988453002181,2,"[12, 0]"
0.825,1.2800713129981887,2,"[12, 0]"
0.75,0.85600843798602,0,"[3, 0]"
1.375,1.2320151290041395,0,"[3, 0]"
0.9,1.1040455059846863,3,"[-12, 0]"
1.375,1.3999974569887854,3,"[-12, 0]"
0.825,1.151912171015283,0,"[3, 0]"
1.45,1.2400359640014358,1,"[-3, 0]"
0.825,0.9840158289880492,2,"[12, 0]"
1.375,1.2960787829943001,0,"[3, 0]"
0.9,1.3119776220119093,0,"[3, 0]"
0.975,0.5759284140076488,1,"[-3, 0]"
0.75,1.0079788439907134,1,"[-3, 0]"
0.975,0.9359842219855636,0,"[3, 0]"
0.75,0.8320094289956614,1,"[-3, 0]"
0.9,0.9360075219883583,1,"[-3, 0]"
0.75,0.9759266129985917,0,"[3, 0]"
1.375,1.0479464039963204,3,"[-12, 0]"
1.125,1.087966666003922,2,"[12, 0]"
0.975,0.7920820070139598,3,"[-12, 0]"
0.825,0.5999460089951754,0,"[3, 0]"
0.75,0.6400072789983824,2,"[12, 0]"
0.825,1.0080187380081043,1,"[-3, 0]"
1.25,1.0560395719949156,1,"[-3, 0]"
0.975,0.8639739580103196,3,"[-12, 0]"
0.75,0.9600373890134506,2,"[12, 0]"
1.125,1.1440293140185531,1,"[-3, 0]"
0.75,0.9200612230051775,2,"[12, 0]"
0.9,1.0880361540184822,1,"[-3, 0]"
0.75,0.9599811579973903,0,"[3, 0]"
0.825,0.9999908090103418,3,"[-12, 0]"
0.75,0.5920129670121241,3,"[-12, 0]"
0.825,0.7040433310030494,2,"[12, 0]"
0.75,0.9120234300207812,1,"[-3, 0]"
0.75,0.6559389130270574,1,"[-3, 0]"
0.825,0.8479694040142931,3,"[-12, 0]"
1.05,0.7040498319838662,1,"[-3, 0]"
1.05,0.6799954580201302,0,"[3, 0]"
0.75,0.8639957389968913,0,"[3, 0]"
0.75,0.6479461709968746,0,"[3, 0]"
1.125,0.8640793210070115,0,"[3, 0]"
0.9,0.11209175098338164,2,"[12, 0]"
0.825,0.9601079659769312,0,"[3, 0]"
0.75,0.5120631140016485,2,"[12, 0]"
0.825,0.552005553006893,3,"[-12, 0]"
0.9,0.8000155400077347,0,"[3, 0]"
0.75,0.6399723990180064,0,"[3, 0]"
0.9,0.6719927520025522,0,"[3, 0]"
0.9,0.935939591989154,0,"[3, 0]"
0.75,0.1279295860149432,3,"[-12, 0]"
0.75,0.6879998149815947,3,"[-12, 0]"
1.125,0.7600578679994214,1,"[-3, 0]"
0.75,0.6799962619843427,2,"[12, 0]"
0.75,0.7759672370157205,2,"[12, 0]"
0.825,0.8079988789977506,0,"[3, 0]"
1.25,0.9600021480000578,1,"[-3, 0]"
0.825,1.0239969709946308,1,"[-3, 0]"
0.9,0.9840514499810524,2,"[12, 0]"
0.75,0.6320216199965216,3,"[-12, 0]"
1.375,0.9759461650101002,2,"[12, 0]"
0.825,0.5600357780058403,3,"[-12, 0]"
0.975,0.7199587330105714,3,"[-12, 0]"
0.75,0.5279728340101428,1,"[-3, 0]"
0.825,0.799944587983191,1,"[-3, 0]"
0.75,0.6160568759951275,0,"[3, 0]"
1.05,0.7039604860183317,2,"[12, 0]"
0.9,0.7360241299902555,1,"[-3, 0]"
0.825,0.8960348399996292,2,"[12, 0]"
0.75,0.9201006900111679,2,"[12, 0]"
0.825,0.9119575819931924,2,"[12, 0]"
1.05,0.9759582300030161,1,"[-3, 0]"
0.825,1.2559509270067792,2,"[12, 0]"
0.75,1.312123943993356,3,"[-12, 0]"
0.975,1.2639937229978386,1,"[-3, 0]"
0.75,1.1999282799952198,1,"[-3, 0]"
1.375,1.1839589680021163,3,"[-12, 0]"
0.9,1.2480042820097879,2,"[12, 0]"
0.975,0.8479970250045881,3,"[-12, 0]"
0.75,0.8880015460017603,3,"[-12, 0]"
0.75,0.5680513969855383,3,"[-12, 0]"
0.975,0.8799806990136858,0,"[3, 0]"
0.75,0.8879975180025212,1,"[-3, 0]"
0.825,0.6000486529956106,0,"[3, 0]"
1.05,0.9520383990020491,2,"[12, 0]"
0.975,0.8400560200097971,2,"[12, 0]"
1.05,0.9280529439856764,3,"[-12, 0]"
0.9,0.9919978399993852,2,"[12, 0]"
0.9,0.952016661001835,2,"[12, 0]"
0.825,0.799975883011939,1,"[-3, 0]"
1.125,0.9599931650154758,2,"[12, 0]"
0.75,0.6400920430023689,3,"[-12, 0]"
0.825,0.6240777139901184,1,"[-3, 0]"
0.75,0.680032796022715,0,"[3, 0]"
0.75,0.5520482790016104,2,"[12, 0]"
0.9,0.8799778679967858,3,"[-12, 0]"
0.75,0.895985045004636,1,"[-3, 0]"
1.375,1.1519926500041038,3,"[-12, 0]"
1.125,1.2479875949793495,2,"[12, 0]"
1.125,1.2959860030096024,2,"[12, 0]"
0.75,0.47200043898192234,3,"[-12, 0]"
0.75,0.8719982740003616,0,"[3, 0]"
0.75,1.1999734090059064,2,"[12, 0]"
0.9,0.7920292830094695,0,"[3, 0]"
0.75,0.8480108989751898,2,"[12, 0]"
0.825,0.8720401799946558,2,"[12, 0]"
0.75,0.7279551890096627,1,"[-3, 0]"
0.9,0.9040352820011321,3,"[-12, 0]"
1.05,0.9200318649818655,0,"[3, 0]"
0.75,0.9920287499844562,0,"[3, 0]"
0.975,0.5680492089886684,0,"[3, 0]"
0.75,0.6240069270133972,0,"[3, 0]"
0.9,0.8639670489937998,2,"[12, 0]"
0.975,0.9200717319909018,0,"[3, 0]"
0.825,0.9120034490188118,1,"[-3, 0]"
1.25,1.2240041950135492,2,"[12, 0]"
0.75,1.0639835210167803,0,"[3, 0]"
0.9,1.2320116029877681,3,"[-12, 0]"
