Duration,Response,Stimulus condition,Eccentricity
0.9,0.6239624660001937,2,"[12, 0]"
1.25,0.8240219009999237,1,"[-3, 0]"
1.25,0.9520636470001591,0,"[3, 0]"
1.45,1.1039675319998423,2,"[12, 0]"
1.05,1.2240125850003096,1,"[-3, 0]"
1.25,1.3600738679997448,1,"[-3, 0]"
1.525,1.3840304450000076,2,"[12, 0]"
0.9,0.8720458029997644,1,"[-3, 0]"
0.975,0.663912421999612,3,"[-12, 0]"
1.25,1.4319953529998202,1,"[-3, 0]"
1.525,1.4239923149998504,1,"[-3, 0]"
0.75,0.6400571230001333,3,"[-12, 0]"
1.125,0.9999323290003304,2,"[12, 0]"
0.75,0.5919249710000258,2,"[12, 0]"
0.9,0.6960480289999396,1,"[-3, 0]"
1.25,1.0720479239998895,3,"[-12, 0]"
0.825,0.6560344069998791,2,"[12, 0]"
0.825,0.768048780999834,1,"[-3, 0]"
0.75,0.4719605569998748,3,"[-12, 0]"
1.05,1.3041056710003431,1,"[-3, 0]"
1.05,1.2239677429997755,2,"[12, 0]"
0.9,0.880025779999869,3,"[-12, 0]"
1.45,1.112065795000035,3,"[-12, 0]"
1.05,1.039924092000092,3,"[-12, 0]"
1.375,1.2960156750000351,2,"[12, 0]"
1.25,1.431992935999915,2,"[12, 0]"
1.05,1.1280268919999799,2,"[12, 0]"
1.45,1.2719644769999832,1,"[-3, 0]"
1.25,1.3680036519999703,2,"[12, 0]"
1.125,0.9760014389999014,0,"[3, 0]"
1.45,1.2719770579997203,0,"[3, 0]"
0.825,0.959953594000126,1,"[-3, 0]"
1.125,0.8639997909999693,3,"[-12, 0]"
0.825,0.7360257970003659,2,"[12, 0]"
0.9,1.176015439999901,1,"[-3, 0]"
1.375,1.0959881570001926,1,"[-3, 0]"
0.975,0.9919819169999755,0,"[3, 0]"
1.525,1.2319693660001576,0,"[3, 0]"
0.825,0.8079782760000853,1,"[-3, 0]"
1.525,1.7359960829999181,3,"[-12, 0]"
0.9,0.9760046699998384,0,"[3, 0]"
1.05,1.1600064980002571,0,"[3, 0]"
0.975,1.136008216999926,2,"[12, 0]"
0.9,1.2000712189997103,3,"[-12, 0]"
1.375,1.271997833000114,3,"[-12, 0]"
