Duration,Response,Stimulus condition,Eccentricity
1.125,0.7520111320191063,0,"[3, 0]"
0.825,0.8320319330086932,0,"[3, 0]"
0.75,0.44799426902318373,2,"[12, 0]"
0.825,0.7039776430465281,1,"[-3, 0]"
1.375,1.1039414220140316,2,"[12, 0]"
0.825,0.6000329639646225,3,"[-12, 0]"
0.9,0.5760124110383913,0,"[3, 0]"
1.05,0.5919635549653322,1,"[-3, 0]"
0.975,0.8000167869613506,2,"[12, 0]"
0.825,0.7760099199949764,2,"[12, 0]"
1.25,1.048003358009737,3,"[-12, 0]"
1.125,0.8400749829597771,2,"[12, 0]"
1.25,1.1599492459790781,0,"[3, 0]"
0.75,0.5840458669699728,2,"[12, 0]"
1.25,1.0400859639630653,3,"[-12, 0]"
1.25,1.0879619299666956,0,"[3, 0]"
0.825,0.9120542170130648,1,"[-3, 0]"
1.125,1.0160412229597569,3,"[-12, 0]"
1.45,0.9199723450001329,2,"[12, 0]"
1.25,0.8399624539888464,1,"[-3, 0]"
0.9,0.656023210962303,1,"[-3, 0]"
1.525,1.064007434004452,2,"[12, 0]"
1.45,1.0399324970203452,1,"[-3, 0]"
1.05,0.9760055739898235,2,"[12, 0]"
1.125,0.919986588996835,3,"[-12, 0]"
0.825,0.783960503002163,0,"[3, 0]"
0.75,0.8639851899934001,3,"[-12, 0]"
0.975,0.7280550500145182,2,"[12, 0]"
0.9,0.8240078820381314,0,"[3, 0]"
0.975,0.7920266449800692,3,"[-12, 0]"
1.45,1.280043045990169,2,"[12, 0]"
0.975,0.8160048499703407,0,"[3, 0]"
0.975,0.7520187479676679,3,"[-12, 0]"
1.125,0.8240102650015615,2,"[12, 0]"
0.975,0.9759667339967564,3,"[-12, 0]"
0.75,0.5760402039741166,1,"[-3, 0]"
1.125,0.8720579810324125,0,"[3, 0]"
0.9,0.7920699259848334,2,"[12, 0]"
0.975,0.7360266380128451,1,"[-3, 0]"
1.125,0.8799733339692466,2,"[12, 0]"
1.125,1.1999993990175426,3,"[-12, 0]"
0.9,0.8480020519928075,2,"[12, 0]"
1.25,0.9840146700153127,2,"[12, 0]"
0.975,0.8000543150119483,1,"[-3, 0]"
1.375,1.072143152996432,1,"[-3, 0]"
1.525,1.4400075789890252,0,"[3, 0]"
1.525,1.4639950969722122,3,"[-12, 0]"
1.05,1.2319975990103558,0,"[3, 0]"
1.05,1.0159884649910964,2,"[12, 0]"
1.25,1.0000516470172442,3,"[-12, 0]"
0.825,0.7760140679893084,2,"[12, 0]"
1.05,1.1999822079669684,2,"[12, 0]"
0.825,1.0720214149914682,3,"[-12, 0]"
1.05,0.9439783780253492,1,"[-3, 0]"
1.45,1.4960443489835598,2,"[12, 0]"
1.25,1.12000023300061,0,"[3, 0]"
0.825,0.7920080120093189,2,"[12, 0]"
0.9,0.7600306909880601,3,"[-12, 0]"
0.75,0.663964556006249,1,"[-3, 0]"
0.975,0.8079983430216089,3,"[-12, 0]"
1.525,1.3680382309830748,2,"[12, 0]"
0.825,0.9200343749835156,3,"[-12, 0]"
0.9,0.9120322449598461,1,"[-3, 0]"
1.05,1.0800435510464013,3,"[-12, 0]"
0.825,0.9119640419958159,2,"[12, 0]"
1.125,1.0080351830110885,1,"[-3, 0]"
0.825,0.7520602379809134,1,"[-3, 0]"
1.05,0.7440312299877405,1,"[-3, 0]"
1.375,1.3760975539917126,3,"[-12, 0]"
1.45,1.3360690980334766,2,"[12, 0]"
1.375,1.2400009320117533,2,"[12, 0]"
0.825,1.0160004239878617,0,"[3, 0]"
0.825,1.0000070369569585,3,"[-12, 0]"
1.05,0.8959619319648482,0,"[3, 0]"
1.525,1.3200061810202897,0,"[3, 0]"
0.975,0.9439854320371523,3,"[-12, 0]"
1.375,1.6399337030015886,0,"[3, 0]"
1.125,0.9119709100341424,2,"[12, 0]"
1.375,1.311963974032551,3,"[-12, 0]"
0.825,0.8080862929928117,0,"[3, 0]"
1.125,1.2480046449927613,1,"[-3, 0]"
0.9,0.8160159679828212,2,"[12, 0]"
1.25,0.9360470779938623,2,"[12, 0]"
1.525,1.42403870500857,3,"[-12, 0]"
0.75,0.7119629519875161,2,"[12, 0]"
1.25,1.016086388961412,0,"[3, 0]"
0.75,0.855991942982655,0,"[3, 0]"
0.75,0.8399496839847416,3,"[-12, 0]"
1.45,1.0640344410203397,0,"[3, 0]"
1.375,1.4479968549567275,1,"[-3, 0]"
1.525,1.6239970320020802,3,"[-12, 0]"
1.25,1.1920318739721552,1,"[-3, 0]"
0.975,1.0640125470235944,2,"[12, 0]"
1.375,1.208029046014417,0,"[3, 0]"
1.05,1.0480473709758371,0,"[3, 0]"
0.75,0.6799314039526507,0,"[3, 0]"
0.75,0.7519388949731365,0,"[3, 0]"
1.45,0.8639913179795258,3,"[-12, 0]"
0.9,0.9840009739855304,2,"[12, 0]"
1.525,1.2639160280232318,0,"[3, 0]"
0.75,1.1758981269667856,2,"[12, 0]"
0.975,0.9040467620361596,1,"[-3, 0]"
1.05,0.9600377739989199,0,"[3, 0]"
1.45,1.2720811680192128,1,"[-3, 0]"
0.825,0.8320776920299977,0,"[3, 0]"
1.05,0.9519656649790704,1,"[-3, 0]"
0.75,0.8000347419874743,1,"[-3, 0]"
1.05,0.9679505150415935,2,"[12, 0]"
1.05,0.8720191270112991,3,"[-12, 0]"
1.25,1.4000878790393472,3,"[-12, 0]"
1.25,1.1120161739527248,2,"[12, 0]"
1.05,0.9999943180009723,3,"[-12, 0]"
1.05,1.0640351480105892,3,"[-12, 0]"
0.75,0.6080174509552307,0,"[3, 0]"
0.825,0.8639596300199628,1,"[-3, 0]"
0.75,0.936016115010716,1,"[-3, 0]"
0.825,0.8640415190020576,2,"[12, 0]"
1.375,1.4720587290357798,2,"[12, 0]"
1.125,1.1600516010075808,2,"[12, 0]"
0.975,1.0879947009962052,2,"[12, 0]"
1.525,1.639994799043052,2,"[12, 0]"
1.05,1.111973383987788,1,"[-3, 0]"
0.75,1.184039957006462,3,"[-12, 0]"
0.975,1.1360500850132667,0,"[3, 0]"
1.125,1.1200142269954085,1,"[-3, 0]"
1.525,2.4480222609709017,3,"[-12, 0]"
0.9,1.1200526060420088,0,"[3, 0]"
1.45,1.4159780570189469,0,"[3, 0]"
1.45,1.2559987959684804,0,"[3, 0]"
0.825,4.168020394979976,1,"[-3, 0]"
1.45,1.3839864479959942,3,"[-12, 0]"
1.45,1.0639581270515919,0,"[3, 0]"
1.375,1.2159991940134205,3,"[-12, 0]"
1.45,0.9600058760261163,2,"[12, 0]"
1.525,1.8799165859818459,1,"[-3, 0]"
1.25,1.175978841027245,3,"[-12, 0]"
1.525,1.6080168290063739,2,"[12, 0]"
1.525,1.7120015160180628,1,"[-3, 0]"
1.45,1.7760072599630803,1,"[-3, 0]"
1.375,1.4879608110059053,0,"[3, 0]"
1.125,1.5280818279716186,3,"[-12, 0]"
1.25,1.0079626039951108,2,"[12, 0]"
