Duration,Response,Stimulus condition,Eccentricity
0.975,0.5279963570064865,3,"[-12, 0]"
0.825,1.367983263975475,0,"[3, 0]"
1.45,1.9919763290090486,1,"[-3, 0]"
1.125,1.1039985079551116,2,"[12, 0]"
0.975,0.35201805602991953,0,"[3, 0]"
1.375,1.287974212958943,1,"[-3, 0]"
0.9,1.272008961008396,1,"[-3, 0]"
1.375,1.5761121310060844,1,"[-3, 0]"
1.05,1.2560077580274083,3,"[-12, 0]"
1.125,1.4879992270143703,3,"[-12, 0]"
0.9,1.1839848589734174,0,"[3, 0]"
1.05,1.3440077290288173,0,"[3, 0]"
1.125,1.512080935004633,3,"[-12, 0]"
0.75,1.1760283599724062,1,"[-3, 0]"
0.75,1.2799919369863346,3,"[-12, 0]"
1.125,1.240015612973366,2,"[12, 0]"
1.45,1.6080874710460193,1,"[-3, 0]"
0.9,1.2160317079978995,3,"[-12, 0]"
0.9,1.2080248539568856,3,"[-12, 0]"
0.975,0.33597462996840477,1,"[-3, 0]"
0.825,1.0480038250098005,2,"[12, 0]"
1.05,0.8560660310322419,1,"[-3, 0]"
1.25,1.0400337259634398,2,"[12, 0]"
0.75,0.9759329170337878,0,"[3, 0]"
1.525,1.3840151350013912,0,"[3, 0]"
1.125,1.3200592949870043,3,"[-12, 0]"
1.375,0.7280154969776049,1,"[-3, 0]"
1.125,1.2239931559888646,2,"[12, 0]"
1.05,1.3039726090501063,0,"[3, 0]"
0.9,0.9039321890450083,2,"[12, 0]"
1.125,0.952009962988086,0,"[3, 0]"
0.9,1.1120198239805177,1,"[-3, 0]"
0.825,1.2000040389830247,0,"[3, 0]"
1.525,1.6400163439684547,3,"[-12, 0]"
1.45,1.0320812169811688,0,"[3, 0]"
1.25,1.0240776139544323,1,"[-3, 0]"
1.05,0.9679950030404143,0,"[3, 0]"
1.05,0.9999775000032969,2,"[12, 0]"
1.375,1.3760420420439914,0,"[3, 0]"
1.525,1.1681009629974142,2,"[12, 0]"
1.25,1.4240861869766377,1,"[-3, 0]"
1.25,1.2240062080090865,0,"[3, 0]"
1.05,0.9999995910329744,2,"[12, 0]"
1.05,0.7040123480255716,1,"[-3, 0]"
1.25,0.7680049929767847,2,"[12, 0]"
0.975,1.2400090839946643,3,"[-12, 0]"
0.825,1.0240130429738201,0,"[3, 0]"
1.05,1.5279907819931395,2,"[12, 0]"
0.825,0.9519623460364528,1,"[-3, 0]"
1.45,1.464012163982261,2,"[12, 0]"
0.975,0.8879683839622885,0,"[3, 0]"
0.75,0.16801563603803515,2,"[12, 0]"
0.825,1.0400173690286465,1,"[-3, 0]"
0.75,0.7520100849797018,3,"[-12, 0]"
0.75,0.8560507480287924,3,"[-12, 0]"
0.975,0.7600156010012142,1,"[-3, 0]"
1.525,1.0720129560213536,2,"[12, 0]"
0.975,1.1040141960256733,3,"[-12, 0]"
0.825,1.064029039000161,3,"[-12, 0]"
1.05,1.2160138129838742,2,"[12, 0]"
1.125,0.8960368379484862,0,"[3, 0]"
1.375,1.2880300189717673,2,"[12, 0]"
1.25,1.1759884970379062,2,"[12, 0]"
0.975,0.8480862510041334,0,"[3, 0]"
0.75,0.9120043860166334,0,"[3, 0]"
1.05,0.8240528800524771,3,"[-12, 0]"
0.975,1.1920883529819548,2,"[12, 0]"
1.05,1.0800809920183383,2,"[12, 0]"
0.75,0.9679500180063769,2,"[12, 0]"
1.05,1.215936798020266,1,"[-3, 0]"
0.825,1.3440160779864527,2,"[12, 0]"
1.125,1.0000425800099038,1,"[-3, 0]"
1.375,1.264031320984941,3,"[-12, 0]"
0.9,1.25601337000262,3,"[-12, 0]"
0.9,1.544033590995241,1,"[-3, 0]"
1.375,1.4079759150044993,0,"[3, 0]"
0.9,0.9680394070455804,2,"[12, 0]"
1.45,1.160047643003054,3,"[-12, 0]"
1.05,0.999974001024384,0,"[3, 0]"
1.525,1.4399646829697303,2,"[12, 0]"
1.05,1.5520064490265213,3,"[-12, 0]"
1.375,1.4800128090428188,2,"[12, 0]"
0.975,1.3200297139701433,3,"[-12, 0]"
1.45,1.3599975009565242,3,"[-12, 0]"
0.975,1.2879680669866502,2,"[12, 0]"
1.45,1.320010033028666,2,"[12, 0]"
0.975,1.344048284983728,2,"[12, 0]"
0.75,0.8880132620106451,3,"[-12, 0]"
1.25,1.1920445679570548,1,"[-3, 0]"
0.75,0.9120000220136717,2,"[12, 0]"
1.25,1.624020789982751,3,"[-12, 0]"
0.975,1.1199925069813617,2,"[12, 0]"
0.975,0.9279785149847157,2,"[12, 0]"
0.9,0.9919939559767954,2,"[12, 0]"
1.525,1.264006454963237,3,"[-12, 0]"
